Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class java.lang.String,8151,1241,-6910,"-84.77%",2,2,0,"0.0%",0.31490496059341677,0.0496618512145344,-0.2652431093788824,"-84.23%",7.726781023025808e-05,8.003521549481773e-05,2.7674052645596453e-06,"3.58%"
class java.lang.Integer,32323,15611,-16712,"-51.7%",11,52,41,"372.73%",1.2487637150363158,0.6247148745447997,-0.6240488404915161,"-49.97%",0.0004249729562664194,0.0020809156028652608,0.0016559426465988414,"389.66%"
class java.util.LinkedHashMap,20713,7857,-12856,"-62.07%",8,6,-2,"-25.0%",0.8002240766496678,0.3144183440713914,-0.48580573257827636,"-60.71%",0.0003090712409210323,0.00024010564648445316,-6.896559443657916e-05,"-22.31%"
class java.util.LinkedHashMap$Entry,166,52,-114,"-68.67%",2,2,0,"0.0%",0.00641322824911142,0.0020809156028652608,-0.004332312646246159,"-67.55%",7.726781023025808e-05,8.003521549481773e-05,2.7674052645596453e-06,"3.58%"
class org.jsoup.helper.HttpConnection$Response,47029,133662,86633,"184.21%",1239,1330,91,"7.34%",1.8169139236594034,5.348833486734163,3.5319195630747595,"194.39%",0.04786740843764488,0.053223418304053784,0.005356009866408905,"11.19%"
class java.lang.Boolean,14775,16771,1996,"13.51%",2,2,0,"0.0%",0.5708159480760315,0.671135299531794,0.10031935145576243,"17.57%",7.726781023025808e-05,8.003521549481773e-05,2.7674052645596453e-06,"3.58%"
class java.lang.Class,951,776,-175,"-18.4%",3,3,0,"0.0%",0.03674084376448771,0.031053663611989274,-0.0056871801524984375,"-15.48%",0.0001159017153453871,0.00012005282324222658,4.151107896839475e-06,"3.58%"
class java.net.URLConnection$1,0,2,2,"INF%",0,1,1,"INF%",0.0,8.003521549481773e-05,8.003521549481773e-05,"INF%",0.0,4.001760774740886e-05,4.001760774740886e-05,"INF%"
