Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class java.lang.String,2383,4204,1821,"76.42%",2,2,0,"0.0%",0.193049254698639,0.2975440583197679,0.10449480362112887,"54.13%",0.00016202203499675956,0.00014155283459551277,-2.0469200401246795e-05,"-12.63%"
class java.lang.Integer,3013,1961,-1052,"-34.92%",9,9,0,"0.0%",0.24408619572261828,0.13879255432090026,-0.10529364140171801,"-43.14%",0.000729099157485418,0.0006369877556798075,-9.211140180561057e-05,"-12.63%"
class java.util.HashMap,21647,18087,-3560,"-16.45%",6,5,-1,"-16.67%",1.753645495787427,1.2801330596645197,-0.4735124361229073,"-27.0%",0.0004860661049902787,0.0003538820864887819,-0.00013218401850149676,"-27.19%"
class org.atmosphere.cpr.AtmosphereConfig,96214,78473,-17741,"-18.44%",208,255,47,"22.6%",7.794394037589112,5.554037794606837,-2.2403562429822745,"-28.74%",0.016850291639662993,0.01804798641092788,0.001197694771264888,"7.11%"
class java.util.ArrayList,50040,74080,24040,"48.04%",21,16,-5,"-23.81%",4.053791315618924,5.243116993417793,1.1893256777988688,"29.34%",0.0017012313674659753,0.0011324226767641021,-0.0005688086907018732,"-33.44%"
class ch.qos.logback.classic.Logger,2939,5264,2325,"79.11%",1,1,0,"0.0%",0.23809138042773817,0.37256706065538964,0.13447568022765147,"56.48%",8.101101749837978e-05,7.077641729775638e-05,-1.0234600200623398e-05,"-12.63%"
class [Lorg.atmosphere.cpr.AtmosphereConfig$ShutdownHook;,13847,9305,-4542,"-32.8%",1,1,0,"0.0%",1.1217595593000649,0.6585745629556232,-0.46318499634444166,"-41.29%",8.101101749837978e-05,7.077641729775638e-05,-1.0234600200623398e-05,"-12.63%"
class java.lang.Boolean,77559,59130,-18429,"-23.76%",2,2,0,"0.0%",6.283133506156838,4.185009554816335,-2.0981239513405026,"-33.39%",0.00016202203499675956,0.00014155283459551277,-2.0469200401246795e-05,"-12.63%"
class java.lang.Class,371,394,23,"6.2%",4,4,0,"0.0%",0.030055087491898898,0.027885908415316015,-0.0021691790765828826,"-7.22%",0.0003240440699935191,0.00028310566919102553,-4.093840080249359e-05,"-12.63%"
class [Lorg.atmosphere.config.AtmosphereHandlerConfig;,21,2325,2304,"10971.43%",1,1,0,"0.0%",0.0017012313674659753,0.1645551702172836,0.16285393884981764,"9572.71%",8.101101749837978e-05,7.077641729775638e-05,-1.0234600200623398e-05,"-12.63%"
class [Lorg.atmosphere.cpr.AtmosphereConfig$StartupHook;,1749,324,-1425,"-81.48%",1,1,0,"0.0%",0.14168826960466624,0.02293155920447307,-0.11875671040019317,"-83.82%",8.101101749837978e-05,7.077641729775638e-05,-1.0234600200623398e-05,"-12.63%"
