Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public fitnesse.testsystems.slim.tables.SlimTable fitnesse.testsystems.slim.tables.SlimTableFactory.makeSlimTable(fitnesse.testsystems.slim.Table|java.lang.String|fitnesse.testsystems.slim.SlimTestContext)",2528,2567,39,"1.54%",0.1391304347826087,0.1388092791867193,-0.0003211555958894108,"-0.23%"
"public java.util.Map fitnesse.testsystems.slim.tables.SlimTableFactory.tableTypes",26202,25945,-257,"-0.98%",1.4420473307649972,1.4029632834045314,-0.03908404736046589,"-2.71%"
"public java.lang.Class fitnesse.testsystems.slim.tables.SlimTableFactory.getTableType(java.lang.String)",41836,50235,8399,"20.08%",2.3024766097963676,2.716433245011626,0.4139566352152584,"17.98%"
"public java.lang.String fitnesse.testsystems.slim.tables.SlimTableFactory.getFullTableName(java.lang.String)",56927,18062,-38865,"-68.27%",3.1330214639515686,0.9766938841723896,-2.156327579779179,"-68.83%"
"public boolean fitnesse.testsystems.slim.tables.SlimTableFactory.hasColon(java.lang.String)",25887,50167,24280,"93.79%",1.4247110621904238,2.7127561780133025,1.2880451158228787,"90.41%"
"public java.util.Map fitnesse.testsystems.slim.tables.SlimTableFactory.tableTypeArrays",36242,35668,-574,"-1.58%",1.9946064942212438,1.9287297896501379,-0.06587670457110595,"-3.3%"
"public fitnesse.testsystems.slim.tables.SlimTableFactory fitnesse.testsystems.slim.tables.SlimTableFactory.copy()",65281,79709,14428,"22.1%",3.5927903137039077,4.3102254907262205,0.7174351770223129,"19.97%"
"public static java.util.logging.Logger fitnesse.testsystems.slim.tables.SlimTableFactory.LOG",8,1,-7,"-87.5%",0.0004402861860209136,5.407451468123074e-05,-0.00038621167133968287,"-87.72%"
"fitnesse.testsystems.slim.tables.SlimTableFactory()",53539,53405,-134,"-0.25%",2.9465602641717115,2.8878494565511272,-0.05871080762058423,"-1.99%"
"public final native java.lang.Class java.lang.Object.getClass()",2566,2576,10,"0.39%",0.14122179416620803,0.13929594981885038,-0.0019258443473576525,"-1.36%"
"java.lang.Object()",1,0,-1,"-INF%",5.50357732526142e-05,0.0,-5.50357732526142e-05,"-INF%"
"public void fitnesse.testsystems.slim.tables.SlimTableFactory.parseDefineTableTypeRow(fitnesse.testsystems.slim.Table|int)",2827,2841,14,"0.5%",0.15558613098514035,0.15362569620937652,-0.001960434775763825,"-1.26%"
"public fitnesse.testsystems.slim.tables.SlimTable fitnesse.testsystems.slim.tables.SlimTableFactory.parseDefineTableTypeTable(fitnesse.testsystems.slim.Table)",2505,2472,-33,"-1.32%",0.13786461199779856,0.13367220029200239,-0.0041924117057961785,"-3.04%"
"public java.lang.String fitnesse.testsystems.slim.tables.SlimTableFactory.makeTableType(java.lang.String)",25682,20056,-5626,"-21.91%",1.4134287286736378,1.0845184664467635,-0.32891026222687425,"-23.27%"
