Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public void fitnesse.testsystems.slim.tables.SlimTableFactoryTest.commentTableShouldReturnNull()",2963,3016,53,"1.79%",0.09695046135724102,0.09515096065873742,-0.0017995006985035977,"-1.86%"
"public void fitnesse.testsystems.slim.tables.SlimTableFactoryTest.settable(fitnesse.testsystems.slim.Table)",44798,38537,-6261,"-13.98%",1.4658072115699234,1.2157932927406379,-0.2500139188292856,"-17.06%"
"public fitnesse.testsystems.slim.Table fitnesse.testsystems.slim.tables.SlimTableFactoryTest.table",27238,27188,-50,"-0.18%",0.8912374844578235,0.8577467899170268,-0.03349069454079667,"-3.76%"
"public void fitnesse.testsystems.slim.tables.SlimTableFactoryTest.checkTableTypeDefineUsedForTable()",2804,2869,65,"2.32%",0.09174792225639683,0.09051329778843424,-0.001234624467962589,"-1.35%"
"public void fitnesse.testsystems.slim.tables.SlimTableFactoryTest.shouldCreateCorrectSlimTableForTablesType()",2897,3002,105,"3.62%",0.09479091682481514,0.09470927848061331,-8.16383442018287e-05,"-0.09%"
"public java.util.Map fitnesse.testsystems.slim.tables.SlimTableFactoryTest.map",41884,23474,-18410,"-43.95%",1.3704600484261502,0.7405748178061016,-0.6298852306200486,"-45.96%"
"public void fitnesse.testsystems.slim.tables.SlimTableFactoryTest.tableTypeStartingWithcommentColonShouldReturnNull()",2879,2967,88,"3.06%",0.09420195013415353,0.09360507303530302,-0.0005968770988505068,"-0.63%"
"public fitnesse.testsystems.slim.tables.SlimTableFactory fitnesse.testsystems.slim.tables.SlimTableFactoryTest.getslimTableFactory()",22247,24217,1970,"8.86%",0.7279301092860415,0.7640155219736884,0.03608541268764687,"4.96%"
"public fitnesse.testsystems.slim.tables.SlimTableFactory fitnesse.testsystems.slim.tables.SlimTableFactoryTest.slimTableFactory",40279,30446,-9833,"-24.41%",1.317943851842157,0.9605325425119097,-0.35741130933024723,"-27.12%"
"public fitnesse.testsystems.slim.Table fitnesse.testsystems.slim.tables.SlimTableFactoryTest.gettable()",34822,26249,-8573,"-24.62%",1.1393887834565801,0.8281225352557025,-0.31126624820087767,"-27.32%"
"fitnesse.testsystems.slim.tables.SlimTableFactoryTest()",30561,31697,1136,"3.72%",0.9999672796282966,1.0,3.2720371703431894e-05,"0.0%"
"public void fitnesse.testsystems.slim.tables.SlimTableFactoryTest.addTableTypeImport(java.lang.String|java.lang.String)",3147,3233,86,"2.73%",0.10297100975067076,0.10199703441966117,-0.0009739753310095967,"-0.95%"
"java.lang.Object()",1,0,-1,"-INF%",3.272037170342255e-05,0.0,-3.272037170342255e-05,"-INF%"
"public final native java.lang.Class java.lang.Object.getClass()",2916,3033,117,"4.01%",0.09541260388718016,0.09568728901788813,0.00027468513070796896,"0.29%"
"public void fitnesse.testsystems.slim.tables.SlimTableFactoryTest.checkTableTypeDefinesIgnoredIfDifferentSpecified()",2790,2918,128,"4.59%",0.09128983705254892,0.09205918541186862,0.000769348359319702,"0.84%"
"public java.util.Map fitnesse.testsystems.slim.tables.SlimTableFactoryTest.getmap()",20622,30851,10229,"49.6%",0.6747595052679799,0.9733097769505,0.29855027168252013,"44.25%"
"public void fitnesse.testsystems.slim.tables.SlimTableFactoryTest.setslimTableFactory(fitnesse.testsystems.slim.tables.SlimTableFactory)",41521,19606,-21915,"-52.78%",1.3585825534978078,0.618544341735811,-0.7400382117619968,"-54.47%"
