Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public void org.activiti.engine.impl.persistence.entity.ExecutionEntity.removeEventSubscription(org.activiti.engine.impl.persistence.entity.EventSubscriptionEntity)",406,1734,1328,"327.09%",0.023625254582484725,0.10452709626861173,0.080901841686127,"342.44%"
"public boolean org.activiti.engine.impl.persistence.entity.VariableScopeImpl.hasVariableLocal(java.lang.String)",169,183,14,"8.28%",0.009834157695664824,0.011031406353607812,0.001197248657942988,"12.17%"
"public void org.activiti.engine.impl.persistence.entity.ExecutionEntity.setProcessDefinitionId(java.lang.String)",2205,1228,-977,"-44.31%",0.12830957230142567,0.07402495629634095,-0.05428461600508472,"-42.31%"
"public boolean org.activiti.engine.impl.persistence.entity.ExecutionEntity.isConcurrent()",3272,996,-2276,"-69.56%",0.19039860343322665,0.06003978539996383,-0.13035881803326282,"-68.47%"
"public org.activiti.engine.impl.pvm.PvmProcessElement org.activiti.engine.impl.persistence.entity.ExecutionEntity.getEventSource()",2578,1666,-912,"-35.38%",0.1500145475705557,0.10042799445415637,-0.04958655311639934,"-33.05%"
"public void org.activiti.engine.impl.persistence.entity.VariableScopeImpl.removeVariableLocal(java.lang.String)",181,176,-5,"-2.76%",0.01053244108233925,0.010609439990355055,7.69989080158049e-05,"0.73%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.ExecutionEntity.updateProcessBusinessKey(java.lang.String)",277,235,-42,"-15.16%",0.01611870817573465,0.014166013623485442,-0.0019526945522492095,"-12.11%"
"public boolean org.activiti.engine.impl.persistence.entity.ExecutionEntity.isSuspended()",1156,2058,902,"78.03%",0.06726796624963631,0.12405811079631081,0.0567901445466745,"84.42%"
"public org.activiti.engine.impl.persistence.entity.ExecutionEntity org.activiti.engine.impl.persistence.entity.ExecutionEntity.getSuperExecution()",28980,847,-28133,"-97.08%",1.6863543788187372,0.0510579299535837,-1.6352964488651536,"-96.97%"
"public org.activiti.engine.impl.pvm.runtime.StartingExecution org.activiti.engine.impl.persistence.entity.ExecutionEntity.getStartingExecution()",1410,2646,1236,"87.66%",0.08204829793424498,0.15950328530954247,0.07745498737529749,"94.4%"
"org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior()",1277,760,-517,"-40.49%",0.07430899039860343,0.04581349086744228,-0.02849549953116115,"-38.35%"
"org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior(org.activiti.engine.impl.task.TaskDefinition)",83,550,467,"562.65%",0.004829793424498109,0.033154499969859544,0.028324706545361435,"586.46%"
"public java.lang.Integer org.activiti.engine.impl.persistence.entity.ExecutionEntity.getExecutionListenerIndex()",25,68,43,"172.0%",0.0014547570555717194,0.004099101814455362,0.0026443447588836424,"181.77%"
"public void org.activiti.engine.impl.persistence.entity.ExecutionEntity.setSuperExecution(org.activiti.engine.impl.persistence.entity.ExecutionEntity)",8688,18435,9747,"112.19%",0.505557171952284,1.111278558080656,0.6057213861283719,"119.81%"
"public java.util.List org.activiti.engine.impl.persistence.entity.ExecutionEntity.getTasks()",238,936,698,"293.28%",0.01384928716904277,0.056422930857797336,0.04257364368875457,"307.41%"
"public void org.activiti.engine.impl.persistence.entity.VariableScopeImpl.deleteVariablesInstanceForLeavingScope()",199,193,-6,"-3.02%",0.011579866162350887,0.011634215443968894,5.43492816180071e-05,"0.47%"
"public void org.activiti.engine.impl.persistence.entity.ExecutionEntity.removeJob(org.activiti.engine.impl.persistence.entity.JobEntity)",257,191,-66,"-25.68%",0.014954902531277276,0.011513653625896679,-0.003441248905380598,"-23.01%"
"public void org.activiti.engine.impl.persistence.entity.ExecutionEntity.setTransition(org.activiti.engine.impl.pvm.process.TransitionImpl)",3734,3447,-287,"-7.69%",0.21728251382019204,0.2077882934474652,-0.009494220372726847,"-4.37%"
"public void org.activiti.engine.impl.bpmn.behavior.AbstractBpmnActivityBehavior.setMultiInstanceActivityBehavior(org.activiti.engine.impl.bpmn.behavior.MultiInstanceActivityBehavior)",1889,1345,-544,"-28.8%",0.10992144311899912,0.08107782265356561,-0.02884362046543351,"-26.24%"
"public void org.activiti.engine.impl.persistence.entity.ExecutionEntity.remove()",204,216,12,"5.88%",0.01187081757346523,0.013020676351799385,0.0011498587783341542,"9.69%"
"public void org.activiti.engine.impl.persistence.entity.VariableScopeImpl.setVariables(java.util.Map)",1864,2384,520,"27.9%",0.10846668606342741,0.1437096871420821,0.03524300107865469,"32.49%"
"public void org.activiti.engine.impl.persistence.entity.ExecutionEntity.destroyScope(java.lang.String)",200,175,-25,"-12.5%",0.011638056444573755,0.010549159081318947,-0.0010888973632548083,"-9.36%"
"public void org.activiti.engine.impl.persistence.entity.ExecutionEntity.inactivate()",1235,2575,1340,"108.5%",0.07186499854524295,0.15522334076797878,0.08335834222273583,"115.99%"
"org.activiti.engine.impl.persistence.entity.ExecutionEntity[5]",540,0,-540,"-INF%",0.03142275240034914,0.0,-0.03142275240034914,"-INF%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.ExecutionEntity.getId()",11897,989,-10908,"-91.69%",0.6922897876054699,0.059617819036711074,-0.6326719685687588,"-91.39%"
"public void org.activiti.engine.impl.persistence.entity.ExecutionEntity.setEventSource(org.activiti.engine.impl.pvm.PvmProcessElement)",13072,2854,-10218,"-78.17%",0.7606633692173407,0.172041714389053,-0.5886216548282877,"-77.38%"
"public void org.activiti.engine.impl.persistence.entity.VariableScopeImpl.setVariablesLocal(java.util.Map)",2663,2940,277,"10.4%",0.15496072155949955,0.1772258725661583,0.02226515100665874,"14.37%"
"public void org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior.execute(org.activiti.engine.impl.pvm.delegate.ActivityExecution) throws java.lang.Exception",181,193,12,"6.63%",0.01053244108233925,0.011634215443968894,0.0011017743616296444,"10.46%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.ExecutionEntity.getProcessDefinitionId()",2346,2045,-301,"-12.83%",0.13651440209485016,0.1232744589788414,-0.013239943116008762,"-9.7%"
"org.activiti.engine.impl.persistence.entity.ExecutionEntity[2]",643,0,-643,"-INF%",0.03741635146930462,0.0,-0.03741635146930462,"-INF%"
