Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class java.util.ArrayList,5694,7756,2062,"36.21%",1954,39,-1915,"-98.0%",0.34247564056297364,0.6359983599835999,0.29352271942062624,"85.71%",0.11752676530734993,0.0031980319803198032,-0.11432873332703013,"-97.28%"
class [Lorg.activiti.engine.impl.pvm.delegate.ActivityExecution;,2,0,-2,"-INF%",2,0,-2,"-INF%",0.00012029351617947793,0.0,-0.00012029351617947793,"-INF%",0.00012029351617947793,0.0,-0.00012029351617947793,"-INF%"
class java.lang.Integer,10270,8011,-2259,"-22.0%",13,11,-2,"-15.38%",0.6177072055816192,0.6569085690856908,0.03920136350407166,"6.35%",0.0007819078551666066,0.0009020090200902009,0.00012010116492359437,"15.36%"
class java.lang.Boolean,44024,20688,-23336,"-53.01%",2,2,0,"0.0%",2.6479008781426683,1.6964329643296432,-0.9514679138130251,"-35.93%",0.00012029351617947793,0.00016400164001640017,4.370812383692224e-05,"36.33%"
class [Lorg.activiti.engine.impl.persistence.entity.ExecutionEntity;,1908,0,-1908,"-INF%",1908,0,-1908,"-INF%",0.11476001443522194,0.0,-0.11476001443522194,"-INF%",0.11476001443522194,0.0,-0.11476001443522194,"-INF%"
class [Lorg.activiti.engine.impl.persistence.entity.VariableInstanceEntity;,1142,809,-333,"-29.16%",1,1,0,"0.0%",0.06868759773848189,0.06633866338663387,-0.00234893435184802,"-3.42%",6.014675808973896e-05,8.200082000820008e-05,2.185406191846112e-05,"36.33%"
class org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior,1320,1003,-317,"-24.02%",1320,1003,-317,"-24.02%",0.07939372067845543,0.08224682246822468,0.0028531017897692468,"3.59%",0.07939372067845543,0.08224682246822468,0.0028531017897692468,"3.59%"
class [Ljava.lang.String;,6,4,-2,"-33.33%",6,4,-2,"-33.33%",0.00036088054853843375,0.00032800328003280033,-3.287726850563342e-05,"-9.11%",0.00036088054853843375,0.00032800328003280033,-3.287726850563342e-05,"-9.11%"
class java.util.HashMap,10828,17016,6188,"57.15%",61,40,-21,"-34.43%",0.6512690965956935,1.3953259532595326,0.744056856663839,"114.25%",0.003668952243474077,0.003280032800328003,-0.0003889194431460738,"-10.6%"
class org.activiti.engine.impl.pvm.runtime.StartingExecution,5062,5,-5057,"-99.9%",1,1,0,"0.0%",0.3044628894502586,0.0004100041000410004,-0.3040528853502176,"-99.87%",6.014675808973896e-05,8.200082000820008e-05,2.185406191846112e-05,"36.33%"
class java.lang.String,3879,3415,-464,"-11.96%",11,10,-1,"-9.09%",0.23330927463009743,0.28003280032800326,0.04672352569790583,"20.03%",0.0006616143389871286,0.0008200082000820008,0.00015839386109487222,"23.94%"
class java.util.Arrays$ArrayList,1692,2026,334,"19.74%",11,10,-1,"-9.09%",0.10176831468783833,0.16613366133661336,0.06436534664877504,"63.25%",0.0006616143389871286,0.0008200082000820008,0.00015839386109487222,"23.94%"
class org.activiti.engine.impl.persistence.entity.ExecutionEntity,52584,47527,-5057,"-9.62%",48967,24342,-24625,"-50.29%",3.1627571273908335,3.897252972529725,0.7344958451388917,"23.22%",2.945206303380248,1.9960639606396064,-0.9491423427406414,"-32.23%"
class [Lorg.activiti.engine.impl.pvm.PvmTransition;,118,90,-28,"-23.73%",1,1,0,"0.0%",0.007097317454589198,0.007380073800738007,0.0002827563461488096,"3.98%",6.014675808973896e-05,8.200082000820008e-05,2.185406191846112e-05,"36.33%"
class java.lang.Class,193,120,-73,"-37.82%",6,5,-1,"-16.67%",0.011608324311319619,0.00984009840098401,-0.001768225910335609,"-15.23%",0.00036088054853843375,0.0004100041000410004,4.9123551502566634e-05,"13.61%"
