Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public java.lang.String com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext$BasicJanitorContext.region()",1,0,-1,"-INF%",0.006756756756756757,0.0,-0.006756756756756757,"-INF%"
"public com.netflix.simianarmy.aws.janitor.EBSSnapshotJanitor com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext.getEBSSnapshotJanitor()",25,2,-23,"-92.0%",0.16891891891891891,0.00909090909090909,-0.15982800982800982,"-94.62%"
"public com.netflix.simianarmy.MonkeyConfiguration com.netflix.simianarmy.basic.BasicSimianArmyContext.configuration()",39,40,1,"2.56%",0.2635135135135135,0.18181818181818182,-0.08169533169533166,"-31.0%"
"public final native java.lang.Class java.lang.Object.getClass()",4,3,-1,"-25.0%",0.02702702702702703,0.013636363636363636,-0.013390663390663393,"-49.55%"
"java.lang.String[5]",3,0,-3,"-INF%",0.02027027027027027,0.0,-0.02027027027027027,"-INF%"
"public void com.netflix.simianarmy.basic.BasicSimianArmyContext.resetEventReport()",8,14,6,"75.0%",0.05405405405405406,0.06363636363636363,0.009582309582309573,"17.73%"
"public com.netflix.simianarmy.aws.janitor.InstanceJanitor com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext.getInstanceJanitor()",3,16,13,"433.33%",0.02027027027027027,0.07272727272727272,0.05245700245700245,"258.79%"
"public com.netflix.simianarmy.janitor.JanitorRuleEngine com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext$BasicJanitorContext.ruleEngine",2,4,2,"100.0%",0.013513513513513514,0.01818181818181818,0.004668304668304667,"34.55%"
"public com.amazonaws.auth.AWSCredentialsProvider com.netflix.simianarmy.basic.BasicSimianArmyContext.getAwsCredentialsProvider()",4,2,-2,"-50.0%",0.02702702702702703,0.00909090909090909,-0.017936117936117938,"-66.36%"
"public void com.netflix.simianarmy.janitor.AbstractJanitor.markResources()",4,3,-1,"-25.0%",0.02702702702702703,0.013636363636363636,-0.013390663390663393,"-49.55%"
"public com.netflix.simianarmy.MonkeyRecorder com.netflix.simianarmy.basic.BasicSimianArmyContext.recorder()",38,5,-33,"-86.84%",0.25675675675675674,0.022727272727272728,-0.234029484029484,"-91.15%"
"public com.netflix.simianarmy.MonkeyCalendar com.netflix.simianarmy.basic.BasicSimianArmyContext.calendar()",48,41,-7,"-14.58%",0.32432432432432434,0.18636363636363637,-0.13796068796068797,"-42.54%"
"com.netflix.simianarmy.aws.janitor.InstanceJanitor(com.netflix.simianarmy.client.aws.AWSClient| com.netflix.simianarmy.janitor.AbstractJanitor$Context)",4,21,17,"425.0%",0.02702702702702703,0.09545454545454546,0.06842751842751843,"253.18%"
"public com.netflix.simianarmy.janitor.JanitorEmailNotifier$Context com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext.getJanitorEmailNotifierContext()",3,30,27,"900.0%",0.02027027027027027,0.13636363636363635,0.11609336609336608,"572.73%"
"public com.netflix.simianarmy.aws.janitor.ImageJanitor com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext.getImageJanitor()",2,2,0,"0.0%",0.013513513513513514,0.00909090909090909,-0.004422604422604424,"-32.73%"
"public java.lang.String com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext.defaultEmail",3,20,17,"566.67%",0.02027027027027027,0.09090909090909091,0.07063882063882064,"348.48%"
"public java.lang.String com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext$BasicJanitorContext.region",6,2,-4,"-66.67%",0.04054054054054054,0.00909090909090909,-0.03144963144963145,"-77.58%"
"public void com.netflix.simianarmy.basic.BasicSimianArmyContext.reportEvent(com.netflix.simianarmy.MonkeyRecorder$Event)",50,5,-45,"-90.0%",0.33783783783783783,0.022727272727272728,-0.3151105651105651,"-93.27%"
"com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext()",338,211,-127,"-37.57%",2.2837837837837838,0.9590909090909091,-1.3246928746928748,"-58.0%"
"public java.util.Collection com.netflix.simianarmy.janitor.AbstractJanitor.getCleanedResources()",6,2,-4,"-66.67%",0.04054054054054054,0.00909090909090909,-0.03144963144963145,"-77.58%"
"public com.netflix.simianarmy.janitor.JanitorCrawler com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext$BasicJanitorContext.crawler",4,2,-2,"-50.0%",0.02702702702702703,0.00909090909090909,-0.017936117936117938,"-66.36%"
"public java.util.List com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext.janitors",6,1,-5,"-83.33%",0.04054054054054054,0.004545454545454545,-0.035995085995085996,"-88.79%"
"public com.netflix.simianarmy.MonkeyCalendar com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext.monkeyCalendar",7,5,-2,"-28.57%",0.0472972972972973,0.022727272727272728,-0.024570024570024572,"-51.95%"
"public com.netflix.simianarmy.janitor.JanitorRuleEngine com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext$BasicJanitorContext.janitorRuleEngine()",5,6,1,"20.0%",0.033783783783783786,0.02727272727272727,-0.006511056511056514,"-19.27%"
"public com.amazonaws.AmazonWebServiceClient com.amazonaws.AmazonWebServiceClient.withRegion(com.amazonaws.regions.Regions)",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"public com.amazonaws.AmazonWebServiceClient com.amazonaws.AmazonWebServiceClient.withRegion(com.amazonaws.regions.Region)",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"public java.lang.String com.netflix.simianarmy.AbstractEmailBuilder.buildEmailBody(java.lang.String)",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"public com.amazonaws.services.simpleemail.model.GetIdentityDkimAttributesResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.getIdentityDkimAttributes(com.amazonaws.services.simpleemail.model.GetIdentityDkimAttributesRequest)",0,3,3,"INF%",0.0,0.013636363636363636,0.013636363636363636,"INF%"
"public final void com.amazonaws.AmazonWebServiceClient.setSignerRegionOverride(java.lang.String)",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"public final void com.amazonaws.AmazonWebServiceClient.configureRegion(com.amazonaws.regions.Regions)",0,5,5,"INF%",0.0,0.022727272727272728,0.022727272727272728,"INF%"
"public java.lang.String com.amazonaws.AmazonWebServiceClient.getServiceName()",0,12,12,"INF%",0.0,0.05454545454545454,0.05454545454545454,"INF%"
"public void com.amazonaws.AmazonWebServiceClient.addRequestHandler(com.amazonaws.handlers.RequestHandler2)",0,15,15,"INF%",0.0,0.06818181818181818,0.06818181818181818,"INF%"
"public void com.amazonaws.AmazonWebServiceClient.addRequestHandler(com.amazonaws.handlers.RequestHandler)",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"public com.amazonaws.services.simpleemail.model.GetIdentityPoliciesResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.getIdentityPolicies(com.amazonaws.services.simpleemail.model.GetIdentityPoliciesRequest)",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient(com.amazonaws.auth.AWSCredentialsProvider| com.amazonaws.ClientConfiguration)",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient(com.amazonaws.auth.AWSCredentials| com.amazonaws.ClientConfiguration)",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient(com.amazonaws.ClientConfiguration)",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient(com.amazonaws.auth.AWSCredentialsProvider| com.amazonaws.ClientConfiguration| com.amazonaws.metrics.RequestMetricCollector)",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient(com.amazonaws.auth.AWSCredentials)",0,67,67,"INF%",0.0,0.30454545454545456,0.30454545454545456,"INF%"
"com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient()",0,14,14,"INF%",0.0,0.06363636363636363,0.06363636363636363,"INF%"
"com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient(com.amazonaws.auth.AWSCredentialsProvider)",0,3,3,"INF%",0.0,0.013636363636363636,0.013636363636363636,"INF%"
"public int com.amazonaws.AmazonWebServiceClient.getTimeOffset()",0,5,5,"INF%",0.0,0.022727272727272728,0.022727272727272728,"INF%"
"public static final boolean com.amazonaws.AmazonWebServiceClient.LOGGING_AWS_REQUEST_METRIC",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"public com.amazonaws.ResponseMetadata com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.getCachedResponseMetadata(com.amazonaws.AmazonWebServiceRequest)",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"public final java.lang.String com.amazonaws.AmazonWebServiceClient.getSignerRegionOverride()",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"public com.amazonaws.services.simpleemail.model.PutIdentityPolicyResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.putIdentityPolicy(com.amazonaws.services.simpleemail.model.PutIdentityPolicyRequest)",0,7,7,"INF%",0.0,0.031818181818181815,0.031818181818181815,"INF%"
"public com.amazonaws.auth.Signer com.amazonaws.AmazonWebServiceClient.getSignerByURI(java.net.URI)",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"public com.amazonaws.services.simpleemail.model.GetSendStatisticsResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.getSendStatistics() throws com.amazonaws.AmazonServiceException|com.amazonaws.AmazonClientException",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"public com.amazonaws.services.simpleemail.model.GetSendStatisticsResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.getSendStatistics(com.amazonaws.services.simpleemail.model.GetSendStatisticsRequest)",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"public boolean com.netflix.simianarmy.aws.AWSEmailNotifier.isValidEmail(java.lang.String)",0,3,3,"INF%",0.0,0.013636363636363636,0.013636363636363636,"INF%"
"public java.lang.String com.netflix.simianarmy.janitor.JanitorEmailNotifier.buildEmailSubject(java.lang.String)",0,5,5,"INF%",0.0,0.022727272727272728,0.022727272727272728,"INF%"
"public void com.netflix.simianarmy.aws.AWSEmailNotifier.sendEmail(java.lang.String|java.lang.String|java.lang.String)",0,11,11,"INF%",0.0,0.05,0.05,"INF%"
"public com.amazonaws.services.simpleemail.model.VerifyEmailIdentityResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.verifyEmailIdentity(com.amazonaws.services.simpleemail.model.VerifyEmailIdentityRequest)",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"com.netflix.simianarmy.janitor.JanitorEmailNotifier(com.netflix.simianarmy.janitor.JanitorEmailNotifier$Context)",0,33,33,"INF%",0.0,0.15,0.15,"INF%"
"public void com.amazonaws.AmazonWebServiceClient.setEndpoint(java.lang.String) throws java.lang.IllegalArgumentException",0,9,9,"INF%",0.0,0.04090909090909091,0.04090909090909091,"INF%"
"public void com.amazonaws.AmazonWebServiceClient.setEndpoint(java.lang.String|java.lang.String|java.lang.String)",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"java.lang.String[4]",0,10,10,"INF%",0.0,0.045454545454545456,0.045454545454545456,"INF%"
"java.lang.String[0]",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"public java.lang.String com.netflix.simianarmy.janitor.JanitorEmailNotifier.getSourceAddress(java.lang.String)",0,5,5,"INF%",0.0,0.022727272727272728,0.022727272727272728,"INF%"
"public abstract void com.netflix.simianarmy.janitor.JanitorEmailBuilder.setEmailToResources(java.util.Map)",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"public void com.amazonaws.AmazonWebServiceClient.setRegion(com.amazonaws.regions.Region) throws java.lang.IllegalArgumentException",0,3,3,"INF%",0.0,0.013636363636363636,0.013636363636363636,"INF%"
"public com.amazonaws.services.simpleemail.model.ListVerifiedEmailAddressesResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.listVerifiedEmailAddresses(com.amazonaws.services.simpleemail.model.ListVerifiedEmailAddressesRequest)",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"public com.amazonaws.services.simpleemail.model.ListVerifiedEmailAddressesResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.listVerifiedEmailAddresses() throws com.amazonaws.AmazonServiceException|com.amazonaws.AmazonClientException",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"public com.amazonaws.services.simpleemail.model.GetSendQuotaResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.getSendQuota() throws com.amazonaws.AmazonServiceException|com.amazonaws.AmazonClientException",0,5,5,"INF%",0.0,0.022727272727272728,0.022727272727272728,"INF%"
"public com.amazonaws.services.simpleemail.model.GetSendQuotaResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.getSendQuota(com.amazonaws.services.simpleemail.model.GetSendQuotaRequest)",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"public java.lang.String com.netflix.simianarmy.basic.BasicSimianArmyContext.accountName()",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"public com.amazonaws.services.simpleemail.model.DeleteIdentityPolicyResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.deleteIdentityPolicy(com.amazonaws.services.simpleemail.model.DeleteIdentityPolicyRequest)",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"public java.util.Map com.netflix.simianarmy.janitor.JanitorEmailNotifier.getInvalidEmailToResources()",0,3,3,"INF%",0.0,0.013636363636363636,0.013636363636363636,"INF%"
"public void com.amazonaws.AmazonWebServiceClient.removeRequestHandler(com.amazonaws.handlers.RequestHandler)",0,5,5,"INF%",0.0,0.022727272727272728,0.022727272727272728,"INF%"
"public void com.amazonaws.AmazonWebServiceClient.removeRequestHandler(com.amazonaws.handlers.RequestHandler2)",0,5,5,"INF%",0.0,0.022727272727272728,0.022727272727272728,"INF%"
"public com.amazonaws.services.simpleemail.model.GetIdentityVerificationAttributesResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.getIdentityVerificationAttributes(com.amazonaws.services.simpleemail.model.GetIdentityVerificationAttributesRequest)",0,3,3,"INF%",0.0,0.013636363636363636,0.013636363636363636,"INF%"
"public com.amazonaws.services.simpleemail.model.SetIdentityNotificationTopicResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.setIdentityNotificationTopic(com.amazonaws.services.simpleemail.model.SetIdentityNotificationTopicRequest)",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"public com.amazonaws.services.simpleemail.model.ListIdentitiesResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.listIdentities(com.amazonaws.services.simpleemail.model.ListIdentitiesRequest)",0,3,3,"INF%",0.0,0.013636363636363636,0.013636363636363636,"INF%"
"public com.amazonaws.services.simpleemail.model.ListIdentitiesResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.listIdentities() throws com.amazonaws.AmazonServiceException|com.amazonaws.AmazonClientException",0,3,3,"INF%",0.0,0.013636363636363636,0.013636363636363636,"INF%"
"public com.amazonaws.services.simpleemail.model.DeleteIdentityResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.deleteIdentity(com.amazonaws.services.simpleemail.model.DeleteIdentityRequest)",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"public com.amazonaws.services.simpleemail.model.SendEmailResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.sendEmail(com.amazonaws.services.simpleemail.model.SendEmailRequest)",0,2,2,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
"public com.amazonaws.services.simpleemail.model.VerifyDomainIdentityResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.verifyDomainIdentity(com.amazonaws.services.simpleemail.model.VerifyDomainIdentityRequest)",0,5,5,"INF%",0.0,0.022727272727272728,0.022727272727272728,"INF%"
"public void com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.verifyEmailAddress(com.amazonaws.services.simpleemail.model.VerifyEmailAddressRequest)",0,1,1,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
"public java.lang.String[] com.netflix.simianarmy.janitor.JanitorEmailNotifier.getCcAddresses(java.lang.String)",0,7,7,"INF%",0.0,0.031818181818181815,0.031818181818181815,"INF%"
"public final void com.amazonaws.AmazonWebServiceClient.setServiceNameIntern(java.lang.String)",0,13,13,"INF%",0.0,0.05909090909090909,0.05909090909090909,"INF%"
"public void com.netflix.simianarmy.janitor.JanitorEmailNotifier.sendNotifications()",0,3,3,"INF%",0.0,0.013636363636363636,0.013636363636363636,"INF%"
"public com.amazonaws.services.simpleemail.model.VerifyDomainDkimResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.verifyDomainDkim(com.amazonaws.services.simpleemail.model.VerifyDomainDkimRequest)",0,3,3,"INF%",0.0,0.013636363636363636,0.013636363636363636,"INF%"
"public void com.amazonaws.AmazonWebServiceClient.setTimeOffset(int)",0,34,34,"INF%",0.0,0.15454545454545454,0.15454545454545454,"INF%"
"public com.amazonaws.services.simpleemail.model.ListIdentityPoliciesResult com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient.listIdentityPolicies(com.amazonaws.services.simpleemail.model.ListIdentityPoliciesRequest)",0,4,4,"INF%",0.0,0.01818181818181818,0.01818181818181818,"INF%"
