Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.lang.String,26997,2,1.4400704112658025,1.0668373606443698E-4
class java.util.Comparator$$Lambda$204/1408912858,10231,1,0.5457406518376273,5.334186803221849E-5
class java.lang.Long,38814,9,2.0704112658025284,4.8007681228996637E-4
class java.util.concurrent.atomic.AtomicBoolean,7913,2,0.4220942017389449,1.0668373606443698E-4
class java.lang.Integer,8570,3,0.45713980903611245,1.6002560409665546E-4
class java.util.Collections$ReverseComparator2,11939,10613,0.6368485624366566,0.5661172454259348
class rx.concurrency.TestScheduler,20710,16939,1.1047100869472448,0.9035579025977489
class rx.concurrency.TestScheduler$TimedAction,27445,27445,1.4639675681442363,1.4639675681442363
class java.lang.Class,1017,8,0.0542486797887662,4.267349442577479E-4
class rx.concurrency.TestScheduler$CompareActionsByTime,14861,1,0.7927135008267989,5.334186803221849E-5
class java.util.PriorityQueue,16512,11359,0.8807809249479917,0.6059102789779698
class rx.concurrency.TestScheduler$1,26799,1,1.4295087213954232,5.334186803221849E-5
