Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setProxySelector(java.net.ProxySelector)",38241,21156,-17085,"-44.68%",1.622099681866384,0.7967161256307901,-0.8253835562355939,"-50.88%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setConnectionPool(com.squareup.okhttp.ConnectionPool)",10857,16783,5926,"54.58%",0.4605302226935313,0.6320328387436921,0.17150261605016082,"37.24%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setHostnameVerifier(javax.net.ssl.HostnameVerifier)",22163,16864,-5299,"-23.91%",0.9401060445387063,0.6350832266325224,-0.3050228179061839,"-32.45%"
"public java.net.HttpURLConnection com.squareup.okhttp.OkHttpClient.open(java.net.URL)",2141,2422,281,"13.12%",0.09081654294803818,0.09121036378700008,0.000393820838961903,"0.43%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setFollowProtocolRedirects(boolean)",14575,35477,20902,"143.41%",0.6182396606574762,1.3360322361979362,0.71779257554046,"116.1%"
"public boolean com.squareup.okhttp.OkHttpClient.getFollowProtocolRedirects()",16246,8301,-7945,"-48.9%",0.689119830328738,0.3126082699404986,-0.3765115603882394,"-54.64%"
"public javax.net.ssl.SSLSocketFactory com.squareup.okhttp.OkHttpClient.getSslSocketFactory()",12260,19159,6899,"56.27%",0.5200424178154825,0.7215108834827144,0.20146846566723187,"38.74%"
"public com.squareup.okhttp.OkAuthenticator com.squareup.okhttp.OkHttpClient.getAuthenticator()",16764,8306,-8458,"-50.45%",0.7110922587486744,0.3127965654891918,-0.3982956932594826,"-56.01%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setCookieHandler(java.net.CookieHandler)",24297,20721,-3576,"-14.72%",1.030625662778367,0.7803344128944791,-0.25029124988388785,"-24.29%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setAuthenticator(com.squareup.okhttp.OkAuthenticator)",28251,21299,-6952,"-24.61%",1.1983457051961823,0.8021013783234164,-0.3962443268727659,"-33.07%"
"public java.net.CookieHandler com.squareup.okhttp.OkHttpClient.getCookieHandler()",10952,10194,-758,"-6.92%",0.464559915164369,0.38389696467575507,-0.08066295048861394,"-17.36%"
"public java.net.ResponseCache com.squareup.okhttp.OkHttpClient.getResponseCache()",8979,7584,-1395,"-15.54%",0.3808695652173913,0.2856066882578896,-0.0952628769595017,"-25.01%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setResponseCache(java.net.ResponseCache)",15515,20441,4926,"31.75%",0.6581124072110286,0.7697898621676583,0.11167745495662973,"16.97%"
"public java.net.Proxy com.squareup.okhttp.OkHttpClient.getProxy()",6475,11226,4751,"73.37%",0.27465535524920465,0.4227611659260375,0.14810581067683287,"53.92%"
"public java.net.ProxySelector com.squareup.okhttp.OkHttpClient.getProxySelector()",9555,10126,571,"5.98%",0.4053022269353128,0.38133614521352716,-0.02396608172178566,"-5.91%"
"com.squareup.okhttp.OkHttpClient()",23574,26554,2980,"12.64%",0.9999575821845175,1.0,4.241781548253165e-05,"0.0%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setProxy(java.net.Proxy)",11257,22091,10834,"96.24%",0.47749734888653234,0.8319273932364238,0.3544300443498915,"74.23%"
"java.lang.Object()",1,0,-1,"-INF%",4.241781548250265e-05,0.0,-4.241781548250265e-05,"-INF%"
"public final native java.lang.Class java.lang.Object.getClass()",2198,2500,302,"13.74%",0.09323435843054083,0.09414777434661445,0.0009134159160736205,"0.98%"
"public javax.net.ssl.HostnameVerifier com.squareup.okhttp.OkHttpClient.getHostnameVerifier()",20775,9653,-11122,"-53.54%",0.8812301166489925,0.3635233863071477,-0.5177067303418448,"-58.75%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setSSLSocketFactory(javax.net.ssl.SSLSocketFactory)",12815,12368,-447,"-3.49%",0.5435843054082715,0.46576786924757096,-0.07781643616070055,"-14.32%"
"public com.squareup.okhttp.ConnectionPool com.squareup.okhttp.OkHttpClient.getConnectionPool()",7726,8362,636,"8.23%",0.3277200424178155,0.314905475634556,-0.012814566783259485,"-3.91%"
