Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class java.util.LinkedHashSet,9403,293,-9110,"-96.88%",1,1,0,"0.0%",0.7325490807105017,0.018544303797468353,-0.7140047769130333,"-97.47%",7.79058896852602e-05,6.329113924050633e-05,-1.461475044475387e-05,"-18.76%"
class com.squareup.okhttp.ConnectionPool,12182,49312,37130,"304.79%",1,13995,13994,"1399400.0%",0.9490495481458399,3.121012658227848,2.1719631100820083,"228.86%",7.79058896852602e-05,0.885759493670886,0.8856815877812008,"1136860.89%"
class com.squareup.okhttp.internal.http.HttpAuthenticator$1,4772,2296,-2476,"-51.89%",1,1,0,"0.0%",0.3717669055780617,0.14531645569620252,-0.22645044988185917,"-60.91%",7.79058896852602e-05,6.329113924050633e-05,-1.461475044475387e-05,"-18.76%"
class sun.security.ssl.SSLSocketFactoryImpl,4299,5274,975,"22.68%",1,1,0,"0.0%",0.3349174197569336,0.33379746835443036,-0.0011199514025032609,"-0.33%",7.79058896852602e-05,6.329113924050633e-05,-1.461475044475387e-05,"-18.76%"
class [Ljava.lang.String;,828,8432,7604,"918.36%",5,10,5,"100.0%",0.06450607665939545,0.5336708860759494,0.4691648094165539,"727.32%",0.00038952944842630103,0.0006329113924050633,0.00024338194397876227,"62.48%"
class sun.net.spi.DefaultProxySelector,3338,0,-3338,"-INF%",1,0,-1,"-INF%",0.26004985976939854,0.0,-0.26004985976939854,"-INF%",7.79058896852602e-05,0.0,-7.79058896852602e-05,"-INF%"
class java.lang.Boolean,43879,19202,-24677,"-56.24%",2,2,0,"0.0%",3.4184325334995327,1.2153164556962026,-2.20311607780333,"-64.45%",0.0001558117793705204,0.00012658227848101267,-2.922950088950774e-05,"-18.76%"
class javax.net.ssl.HttpsURLConnection$DefaultHostnameVerifier,5463,3375,-2088,"-38.22%",1,1,0,"0.0%",0.42559987535057653,0.21360759493670886,-0.21199228041386767,"-49.81%",7.79058896852602e-05,6.329113924050633e-05,-1.461475044475387e-05,"-18.76%"
class com.squareup.okhttp.OkHttpClient,236591,143427,-93164,"-39.38%",227,19286,19059,"8396.04%",18.431832346525397,9.0776582278481,-9.354174118677296,"-50.75%",0.017684636958554066,1.220632911392405,1.2029482744338509,"6802.22%"
class java.util.ArrayList,7515,4533,-2982,"-39.68%",5,8,3,"60.0%",0.5854627609847305,0.2868987341772152,-0.2985640268075153,"-51.0%",0.00038952944842630103,0.0005063291139240507,0.00011679966549774963,"29.98%"
class java.lang.Class,517,448,-69,"-13.35%",9,12,3,"33.33%",0.04027734496727953,0.028354430379746835,-0.011922914587532692,"-29.6%",0.0007011530071673418,0.0007594936708860759,5.8340663718734094e-05,"8.32%"
class [Lcom.squareup.okhttp.Route;,8560,291,-8269,"-96.6%",1,1,0,"0.0%",0.6668744157058274,0.01841772151898734,-0.64845669418684,"-97.24%",7.79058896852602e-05,6.329113924050633e-05,-1.461475044475387e-05,"-18.76%"
class java.util.Collections$SynchronizedSet,7110,4915,-2195,"-30.87%",1,1,0,"0.0%",0.5539108756622001,0.3110759493670886,-0.2428349262951115,"-43.84%",7.79058896852602e-05,6.329113924050633e-05,-1.461475044475387e-05,"-18.76%"
class java.lang.Integer,0,4444,4444,"INF%",0,1,1,"INF%",0.0,0.2812658227848101,0.2812658227848101,"INF%",0.0,6.329113924050633e-05,6.329113924050633e-05,"INF%"
class java.net.Proxy,0,8627,8627,"INF%",0,1,1,"INF%",0.0,0.5460126582278481,0.5460126582278481,"INF%",0.0,6.329113924050633e-05,6.329113924050633e-05,"INF%"
class java.net.Proxy$Type,0,6501,6501,"INF%",0,1,1,"INF%",0.0,0.41145569620253164,0.41145569620253164,"INF%",0.0,6.329113924050633e-05,6.329113924050633e-05,"INF%"
class java.lang.String,0,1816,1816,"INF%",0,1,1,"INF%",0.0,0.11493670886075949,0.11493670886075949,"INF%",0.0,6.329113924050633e-05,6.329113924050633e-05,"INF%"
class java.lang.Object,0,1,1,"INF%",0,1,1,"INF%",0.0,6.329113924050633e-05,6.329113924050633e-05,"INF%",0.0,6.329113924050633e-05,6.329113924050633e-05,"INF%"
class sun.security.ssl.SSLSocketImpl,0,3508,3508,"INF%",0,3508,3508,"INF%",0.0,0.2220253164556962,0.2220253164556962,"INF%",0.0,0.2220253164556962,0.2220253164556962,"INF%"
