Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setSSLSocketFactory(javax.net.ssl.SSLSocketFactory)",10,7,-3,"-30.0%",0.005672149744753261,0.003257328990228013,-0.002414820754525248,"-42.57%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient83() throws java.io.IOException",192,20,-172,"-89.58%",0.10890527509926262,0.009306654257794323,-0.0995986208414683,"-91.45%"
"public javax.net.ssl.SSLSocketFactory com.squareup.okhttp.OkHttpClient.getSslSocketFactory()",13,10,-3,"-23.08%",0.00737379466817924,0.004653327128897162,-0.002720467539282078,"-36.89%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setProxy(java.net.Proxy)",14,18,4,"28.57%",0.007941009642654566,0.00837598883201489,0.00043497918936032456,"5.48%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient87() throws java.io.IOException",243,36,-207,"-85.19%",0.13783323879750425,0.01675197766402978,-0.12108126113347448,"-87.85%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient86() throws java.io.IOException",29,11,-18,"-62.07%",0.016449234259784458,0.005118659841786877,-0.01133057441799758,"-68.88%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient85() throws java.io.IOException",507,52,-455,"-89.74%",0.2875779920589904,0.02419730107026524,-0.26338069098872513,"-91.59%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient84() throws java.io.IOException",50,28,-22,"-44.0%",0.02836074872376631,0.013029315960912053,-0.015331432762854256,"-54.06%"
"public javax.net.ssl.HostnameVerifier com.squareup.okhttp.OkHttpClient.getHostnameVerifier()",15,29,14,"93.33%",0.008508224617129892,0.013494648673801768,0.004986424056671875,"58.61%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient89() throws java.io.IOException",78,63,-15,"-19.23%",0.04424276800907544,0.029315960912052116,-0.01492680709702332,"-33.74%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient88() throws java.io.IOException",84,13,-71,"-84.52%",0.0476460578559274,0.00604932526756631,-0.041596732588361086,"-87.3%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient18() throws java.io.IOException",61,37,-24,"-39.34%",0.03460011344299489,0.0172173103769195,-0.017382803066075394,"-50.24%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient134() throws java.io.IOException",13,11,-2,"-15.38%",0.00737379466817924,0.005118659841786877,-0.0022551348263923623,"-30.58%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient255() throws java.io.IOException",20,14,-6,"-30.0%",0.011344299489506523,0.006514657980456026,-0.004829641509050496,"-42.57%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient17() throws java.io.IOException",284,35,-249,"-87.68%",0.16108905275099264,0.016286644951140065,-0.14480240779985257,"-89.89%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient256() throws java.io.IOException",29,26,-3,"-10.34%",0.016449234259784458,0.01209865053513262,-0.004350583724651838,"-26.45%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient135() throws java.io.IOException",22,78,56,"254.55%",0.012478729438457176,0.03629595160539786,0.023817222166940683,"190.86%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient16() throws java.io.IOException",315,47,-268,"-85.08%",0.17867271695972772,0.021870637505816658,-0.15680207945391106,"-87.76%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient257() throws java.io.IOException",287,28,-259,"-90.24%",0.16279069767441862,0.013029315960912053,-0.14976138171350656,"-92.0%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient136() throws java.io.IOException",54,750,696,"1288.89%",0.030629608621667612,0.3489995346672871,0.3183699260456195,"1039.42%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient15() throws java.io.IOException",108,9,-99,"-91.67%",0.061259217243335225,0.004187994416007445,-0.05707122282732778,"-93.16%"
"public java.net.CookieHandler com.squareup.okhttp.OkHttpClient.cookieHandler",5,16,11,"220.0%",0.0028360748723766306,0.007445323406235459,0.0046092485338588285,"162.52%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient251() throws java.io.IOException",29,14,-15,"-51.72%",0.016449234259784458,0.006514657980456026,-0.009934576279328432,"-60.4%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient252() throws java.io.IOException",19,27,8,"42.11%",0.010777084515031198,0.012563983248022336,0.0017868987329911386,"16.58%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient131() throws java.io.IOException",37,18,-19,"-51.35%",0.02098695405558707,0.00837598883201489,-0.012610965223572178,"-60.09%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient253() throws java.io.IOException",23,54,31,"134.78%",0.013045944412932501,0.025127966496044672,0.012082022083112171,"92.61%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient132() throws java.io.IOException",14,88,74,"528.57%",0.007941009642654566,0.04094927873429502,0.03300826909164045,"415.67%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient19() throws java.io.IOException",156,50,-106,"-67.95%",0.08848553601815087,0.023266635644485806,-0.06521890037366507,"-73.71%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient133() throws java.io.IOException",24,31,7,"29.17%",0.013613159387407828,0.0144253140995812,0.000812154712173373,"5.97%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient254() throws java.io.IOException",10,56,46,"460.0%",0.005672149744753261,0.026058631921824105,0.020386482177070845,"359.41%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient250() throws java.io.IOException",25,34,9,"36.0%",0.014180374361883154,0.01582131223825035,0.0016409378763671961,"11.57%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient259() throws java.io.IOException",65,18,-47,"-72.31%",0.0368689733408962,0.00837598883201489,-0.02849298450888131,"-77.28%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient138() throws java.io.IOException",30,23,-7,"-23.33%",0.017016449234259785,0.010702652396463471,-0.006313796837796313,"-37.1%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient14() throws java.io.IOException",16,173,157,"981.25%",0.009075439591605219,0.0805025593299209,0.07142711973831568,"787.04%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient139() throws java.io.IOException",46,21,-25,"-54.35%",0.026091888825865002,0.009771986970684038,-0.016319901855180965,"-62.55%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient258() throws java.io.IOException",20,39,19,"95.0%",0.011344299489506523,0.01814797580269893,0.006803676313192406,"59.97%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient137() throws java.io.IOException",26,75,49,"188.46%",0.01474758933635848,0.03489995346672871,0.020152364130370228,"136.65%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient10() throws java.io.IOException",14,36,22,"157.14%",0.007941009642654566,0.01675197766402978,0.008810968021375215,"110.96%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient260() throws java.io.IOException",36,41,5,"13.89%",0.02041973908111174,0.01907864122847836,-0.00134109785263338,"-6.57%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient13() throws java.io.IOException",38,15,-23,"-60.53%",0.021554169030062395,0.006979990693345742,-0.014574178336716653,"-67.62%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient12() throws java.io.IOException",28,10,-18,"-64.29%",0.01588201928530913,0.004653327128897162,-0.011228692156411969,"-70.7%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient11() throws java.io.IOException",1273,57,-1216,"-95.52%",0.7220646625070902,0.02652396463471382,-0.6955406978723764,"-96.33%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient145() throws java.io.IOException",124,39,-85,"-68.55%",0.07033465683494045,0.01814797580269893,-0.052186681032241514,"-74.2%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient29() throws java.io.IOException",11,155,144,"1309.09%",0.006239364719228588,0.07212657049790601,0.06588720577867742,"1055.99%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient146() throws java.io.IOException",34,35,1,"2.94%",0.019285309132161088,0.016286644951140065,-0.0029986641810210227,"-15.55%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient28() throws java.io.IOException",81,25,-56,"-69.14%",0.04594441293250142,0.011633317822242903,-0.03431109511025852,"-74.68%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient147() throws java.io.IOException",23,8,-15,"-65.22%",0.013045944412932501,0.0037226617031177293,-0.009323282709814772,"-71.46%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient27() throws java.io.IOException",24,17,-7,"-29.17%",0.013613159387407828,0.007910656119125175,-0.005702503268282652,"-41.89%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient26() throws java.io.IOException",14,45,31,"221.43%",0.007941009642654566,0.020939972080037228,0.012998962437382662,"163.69%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient141() throws java.io.IOException",48,17,-31,"-64.58%",0.027226318774815655,0.007910656119125175,-0.01931566265569048,"-70.94%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient142() throws java.io.IOException",30,8,-22,"-73.33%",0.017016449234259785,0.0037226617031177293,-0.013293787531142055,"-78.12%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient143() throws java.io.IOException",21,14,-7,"-33.33%",0.01191151446398185,0.006514657980456026,-0.005396856483525823,"-45.31%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient144() throws java.io.IOException",307,29,-278,"-90.55%",0.17413499716392514,0.013494648673801768,-0.16064034849012337,"-92.25%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setCookieHandler(java.net.CookieHandler)",12,8,-4,"-33.33%",0.006806579693703914,0.0037226617031177293,-0.0030839179905861845,"-45.31%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient140() throws java.io.IOException",11,17,6,"54.55%",0.006239364719228588,0.007910656119125175,0.0016712913998965873,"26.79%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient261() throws java.io.IOException",13,36,23,"176.92%",0.00737379466817924,0.01675197766402978,0.00937818299585054,"127.18%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient25() throws java.io.IOException",13,15,2,"15.38%",0.00737379466817924,0.006979990693345742,-0.00039380397483349764,"-5.34%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient148() throws java.io.IOException",23,50,27,"117.39%",0.013045944412932501,0.023266635644485806,0.010220691231553305,"78.34%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient21() throws java.io.IOException",63,22,-41,"-65.08%",0.035734543391945546,0.010237319683573755,-0.02549722370837179,"-71.35%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient20() throws java.io.IOException",42,23,-19,"-45.24%",0.0238230289279637,0.010702652396463471,-0.013120376531500227,"-55.07%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient150() throws java.io.IOException",17,33,16,"94.12%",0.009642654566080544,0.015355979525360632,0.005713324959280088,"59.25%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient24() throws java.io.IOException",28,26,-2,"-7.14%",0.01588201928530913,0.01209865053513262,-0.0037833687501765117,"-23.82%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient23() throws java.io.IOException",22,61,39,"177.27%",0.012478729438457176,0.028385295486272687,0.015906566047815512,"127.47%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient22() throws java.io.IOException",14,24,10,"71.43%",0.007941009642654566,0.011167985109353188,0.0032269754666986224,"40.64%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient156() throws java.io.IOException",65,68,3,"4.62%",0.0368689733408962,0.0316426244765007,-0.005226348864395498,"-14.18%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient39() throws java.io.IOException",30,30,0,"0.0%",0.017016449234259785,0.013959981386691484,-0.0030564678475683005,"-17.96%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setProxySelector(java.net.ProxySelector)",13,42,29,"223.08%",0.00737379466817924,0.019543973941368076,0.012170179273188836,"165.05%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient157() throws java.io.IOException",48,14,-34,"-70.83%",0.027226318774815655,0.006514657980456026,-0.02071166079435963,"-76.07%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient158() throws java.io.IOException",22,39,17,"77.27%",0.012478729438457176,0.01814797580269893,0.005669246364241752,"45.43%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient152() throws java.io.IOException",38,46,8,"21.05%",0.021554169030062395,0.021405304792926943,-0.0001488642371354522,"-0.69%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient153() throws java.io.IOException",28,22,-6,"-21.43%",0.01588201928530913,0.010237319683573755,-0.005644699601735376,"-35.54%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient154() throws java.io.IOException",27,411,384,"1422.22%",0.015314804310833806,0.19125174499767333,0.17593694068683952,"1148.8%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient155() throws java.io.IOException",48,104,56,"116.67%",0.027226318774815655,0.04839460214053048,0.021168283365714823,"77.75%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient151() throws java.io.IOException",63,10,-53,"-84.13%",0.035734543391945546,0.004653327128897162,-0.031081216263048383,"-86.98%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setAuthenticator(com.squareup.okhttp.OkAuthenticator)",10,10,0,"0.0%",0.005672149744753261,0.004653327128897162,-0.0010188226158560996,"-17.96%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient36() throws java.io.IOException",46,35,-11,"-23.91%",0.026091888825865002,0.016286644951140065,-0.009805243874724937,"-37.58%"
"public java.util.Collections com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectSet1() throws java.io.IOException",14,10,-4,"-28.57%",0.007941009642654566,0.004653327128897162,-0.003287682513757404,"-41.4%"
"public java.net.Proxy com.squareup.okhttp.OkHttpClient.getProxy()",21,9,-12,"-57.14%",0.01191151446398185,0.004187994416007445,-0.007723520047974404,"-64.84%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient159() throws java.io.IOException",83,33,-50,"-60.24%",0.047078842881452074,0.015355979525360632,-0.03172286335609144,"-67.38%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient32() throws java.io.IOException",49,20,-29,"-59.18%",0.027793533749290982,0.009306654257794323,-0.01848687949149666,"-66.52%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient160() throws java.io.IOException",13,73,60,"461.54%",0.00737379466817924,0.03396928804094928,0.02659549337277004,"360.68%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient161() throws java.io.IOException",11,15,4,"36.36%",0.006239364719228588,0.006979990693345742,0.0007406259741171541,"11.87%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient35() throws java.io.IOException",35,44,9,"25.71%",0.019852524106636415,0.02047463936714751,0.0006221152605110948,"3.13%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient34() throws java.io.IOException",51,22,-29,"-56.86%",0.028927963698241632,0.010237319683573755,-0.018690644014667877,"-64.61%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient33() throws java.io.IOException",10,62,52,"520.0%",0.005672149744753261,0.0288506281991624,0.02317847845440914,"408.64%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient167() throws java.io.IOException",32,25,-7,"-21.88%",0.018150879183210438,0.011633317822242903,-0.006517561360967535,"-35.91%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient168() throws java.io.IOException",9,23,14,"155.56%",0.005104934770277935,0.010702652396463471,0.005597717626185536,"109.65%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient49() throws java.io.IOException",35,13,-22,"-62.86%",0.019852524106636415,0.00604932526756631,-0.013803198839070104,"-69.53%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient169() throws java.io.IOException",47,20,-27,"-57.45%",0.02665910380034033,0.009306654257794323,-0.017352449542546007,"-65.09%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient48() throws java.io.IOException",49,16,-33,"-67.35%",0.027793533749290982,0.007445323406235459,-0.020348210343055523,"-73.21%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient163() throws java.io.IOException",47,110,63,"134.04%",0.02665910380034033,0.051186598417868774,0.024527494617528445,"92.0%"
