Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient189() throws java.io.IOException",18,288,270,"1500.0%",0.00876765708718948,0.13987372510927634,0.13110606802208685,"1495.34%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient61() throws java.io.IOException",159,229,70,"44.03%",0.07744763760350706,0.11121903836813987,0.03377140076463281,"43.61%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient185() throws java.io.IOException",24,1624,1600,"6666.67%",0.011690209449585971,0.7887323943661971,0.7770421849166111,"6646.95%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient186() throws java.io.IOException",13,17,4,"30.77%",0.0063321967851924016,0.00825643516270034,0.001924238377507939,"30.39%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient187() throws java.io.IOException",23,5,-18,"-78.26%",0.011203117389186557,0.0024283632831471587,-0.008774754106039399,"-78.32%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient188() throws java.io.IOException",27,8,-19,"-70.37%",0.013151485630784217,0.003885381253035454,-0.009266104377748764,"-70.46%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient184() throws java.io.IOException",20,82,62,"310.0%",0.00974184120798831,0.0398251578436134,0.030083316635625093,"308.81%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient69() throws java.io.IOException",62,438,376,"606.45%",0.03019970774476376,0.2127246236036911,0.18252491585892733,"604.39%"
"public java.net.CookieHandler com.squareup.okhttp.OkHttpClient.getCookieHandler()",7,13,6,"85.71%",0.0034096444227959084,0.006313744536182613,0.0029041001133867043,"85.17%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setResponseCache(java.net.ResponseCache)",11,16,5,"45.45%",0.00535801266439357,0.007770762506070908,0.0024127498416773377,"45.03%"
"public com.squareup.okhttp.SerializedObjectSupporter com.squareup.okhttp.OkHttpClient.serializedObjectSupporter",11,15,4,"36.36%",0.00535801266439357,0.007285089849441476,0.001927077185047906,"35.97%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient60() throws java.io.IOException",34,123,89,"261.76%",0.016561130053580127,0.05973773676542011,0.04317660671183998,"260.71%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient192() throws java.io.IOException",653,78,-575,"-88.06%",0.31807111544081834,0.03788246721709568,-0.2801886482237227,"-88.09%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient193() throws java.io.IOException",55,117,62,"112.73%",0.02679006332196785,0.05682370082564352,0.030033637503675666,"112.11%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient194() throws java.io.IOException",142,39,-103,"-72.54%",0.069167072576717,0.01894123360854784,-0.050225838968169165,"-72.62%"
