Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setAuthenticator(com.squareup.okhttp.OkAuthenticator)",9128,10266,1138,"12.47%",0.7236977721398558,0.7547419497132775,0.031044177573421705,"4.29%"
"public com.squareup.okhttp.internal.http.OkResponseCache com.squareup.okhttp.OkHttpClient.okResponseCache()",5552,1938,-3614,"-65.09%",0.44018076587647664,0.14247904719894133,-0.2977017186775353,"-67.63%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.copyWithDefaults()",16001,27870,11869,"74.18%",1.2686117497819709,2.0489633877370976,0.7803516379551267,"61.51%"
"public com.squareup.okhttp.ConnectionPool com.squareup.okhttp.OkHttpClient.connectionPool",6446,6194,-252,"-3.91%",0.5110600174423214,0.45537420967504777,-0.055685807767273665,"-10.9%"
"public java.net.Proxy com.squareup.okhttp.OkHttpClient.getProxy()",7555,2600,-4955,"-65.59%",0.5989851740267977,0.19114836053521542,-0.4078368134915823,"-68.09%"
"java.lang.Object()",1,0,-1,"-INF%",7.928327915642591e-05,0.0,-7.928327915642591e-05,"-INF%"
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setSSLSocketFactory(javax.net.ssl.SSLSocketFactory)",6885,4618,-2267,"-32.93%",0.5458653769919923,0.33950889575062493,-0.2063564812413674,"-37.8%"
"public static synchronized void java.net.ResponseCache.setDefault(java.net.ResponseCache)",0,1,1,"INF%",0.0,7.351860020585208e-05,7.351860020585208e-05,"INF%"
"public abstract java.lang.String[] javax.net.ssl.SSLSocketFactory.getDefaultCipherSuites()",0,4490,4490,"INF%",0.0,0.33009851492427583,0.33009851492427583,"INF%"
"public static synchronized java.net.ResponseCache java.net.ResponseCache.getDefault()",0,1,1,"INF%",0.0,7.351860020585208e-05,7.351860020585208e-05,"INF%"
"com.squareup.okhttp.ConnectionPool(int| long)",0,17313,17313,"INF%",0.0,1.272827525363917,1.272827525363917,"INF%"
"java.net.Proxy(java.net.Proxy$Type| java.net.SocketAddress)",0,303,303,"INF%",0.0,0.02227613586237318,0.02227613586237318,"INF%"
"public static final java.net.Proxy java.net.Proxy.NO_PROXY",0,8536,8536,"INF%",0.0,0.6275547713571533,0.6275547713571533,"INF%"
"public static synchronized void java.net.CookieHandler.setDefault(java.net.CookieHandler)",0,1,1,"INF%",0.0,7.351860020585208e-05,7.351860020585208e-05,"INF%"
"public static java.net.ProxySelector java.net.ProxySelector.getDefault()",0,7842,7842,"INF%",0.0,0.5765328628142921,0.5765328628142921,"INF%"
"public static synchronized java.net.CookieHandler java.net.CookieHandler.getDefault()",0,1,1,"INF%",0.0,7.351860020585208e-05,7.351860020585208e-05,"INF%"
"public static void java.net.ProxySelector.setDefault(java.net.ProxySelector)",0,1501,1501,"INF%",0.0,0.11035141890898398,0.11035141890898398,"INF%"
"public abstract java.net.Socket javax.net.SocketFactory.createSocket(java.lang.String|int) throws java.io.IOException|java.net.UnknownHostException",0,415,415,"INF%",0.0,0.030510219085428614,0.030510219085428614,"INF%"
"public abstract java.net.Socket javax.net.SocketFactory.createSocket(java.lang.String|int|java.net.InetAddress|int) throws java.io.IOException|java.net.UnknownHostException",0,446,446,"INF%",0.0,0.03278929569181003,0.03278929569181003,"INF%"
"public abstract java.net.Socket javax.net.SocketFactory.createSocket(java.net.InetAddress|int) throws java.io.IOException",0,442,442,"INF%",0.0,0.03249522129098662,0.03249522129098662,"INF%"
"public abstract java.net.Socket javax.net.SocketFactory.createSocket(java.net.InetAddress|int|java.net.InetAddress|int) throws java.io.IOException",0,422,422,"INF%",0.0,0.031024849286869577,0.031024849286869577,"INF%"
"public java.net.Socket javax.net.SocketFactory.createSocket() throws java.io.IOException",0,2985,2985,"INF%",0.0,0.21945302161446847,0.21945302161446847,"INF%"
"public void com.squareup.okhttp.ConnectionPool.recycle(com.squareup.okhttp.Connection)",0,363,363,"INF%",0.0,0.026687251874724306,0.026687251874724306,"INF%"
"public static synchronized javax.net.SocketFactory javax.net.ssl.SSLSocketFactory.getDefault()",0,110,110,"INF%",0.0,0.00808704602264373,0.00808704602264373,"INF%"
"public abstract java.util.List java.net.ProxySelector.select(java.net.URI)",0,68,68,"INF%",0.0,0.004999264813997942,0.004999264813997942,"INF%"
"public abstract java.lang.String[] javax.net.ssl.SSLSocketFactory.getSupportedCipherSuites()",0,4575,4575,"INF%",0.0,0.33634759594177327,0.33634759594177327,"INF%"
"public java.net.Proxy$Type java.net.Proxy.type()",0,1943,1943,"INF%",0.0,0.1428466401999706,0.1428466401999706,"INF%"
"public void com.squareup.okhttp.ConnectionPool.maybeShare(com.squareup.okhttp.Connection)",0,416,416,"INF%",0.0,0.030583737685634466,0.030583737685634466,"INF%"
"public final boolean java.net.Proxy.equals(java.lang.Object)",0,8073,8073,"INF%",0.0,0.5935156594618438,0.5935156594618438,"INF%"
"public static com.squareup.okhttp.ConnectionPool com.squareup.okhttp.ConnectionPool.getDefault()",0,2,2,"INF%",0.0,0.00014703720041170417,0.00014703720041170417,"INF%"
"public synchronized int com.squareup.okhttp.ConnectionPool.getSpdyConnectionCount()",0,1521,1521,"INF%",0.0,0.11182179091310102,0.11182179091310102,"INF%"
"public java.lang.String java.net.Proxy.toString()",0,2359,2359,"INF%",0.0,0.17343037788560506,0.17343037788560506,"INF%"
"public java.net.SocketAddress java.net.Proxy.address()",0,3758,3758,"INF%",0.0,0.27628289957359214,0.27628289957359214,"INF%"
"public abstract void java.net.ProxySelector.connectFailed(java.net.URI|java.net.SocketAddress|java.io.IOException)",0,68,68,"INF%",0.0,0.004999264813997942,0.004999264813997942,"INF%"
"public void com.squareup.okhttp.ConnectionPool.evictAll()",0,5294,5294,"INF%",0.0,0.3892074694897809,0.3892074694897809,"INF%"
"public synchronized int com.squareup.okhttp.ConnectionPool.getConnectionCount()",0,804,804,"INF%",0.0,0.05910895456550507,0.05910895456550507,"INF%"
"public synchronized com.squareup.okhttp.Connection com.squareup.okhttp.ConnectionPool.get(com.squareup.okhttp.Address)",0,1526,1526,"INF%",0.0,0.11218938391413028,0.11218938391413028,"INF%"
"public java.net.Socket javax.net.ssl.SSLSocketFactory.createSocket(java.net.Socket|java.io.InputStream|boolean) throws java.io.IOException",0,258,258,"INF%",0.0,0.018967798853109837,0.018967798853109837,"INF%"
"public abstract java.net.Socket javax.net.ssl.SSLSocketFactory.createSocket(java.net.Socket|java.lang.String|int|boolean) throws java.io.IOException",0,259,259,"INF%",0.0,0.01904131745331569,0.01904131745331569,"INF%"
"public synchronized int com.squareup.okhttp.ConnectionPool.getHttpConnectionCount()",0,8702,8702,"INF%",0.0,0.6397588589913248,0.6397588589913248,"INF%"
