Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class cuke4duke.internal.java.JavaLanguage,205334,148913,-56421,"-27.48%",2,2,0,"0.0%",7.612293319492845,5.301470326462316,-2.310822993030529,"-30.36%",7.414547341884777e-05,7.120224999109972e-05,-2.9432234277480525e-06,"-3.97%"
class java.lang.Class,106279,63419,-42860,"-40.33%",1,2,1,"100.0%",3.9400533847408616,2.2577877460927764,-1.6822656386480852,"-42.7%",3.707273670942389e-05,7.120224999109972e-05,3.4129513281675834e-05,"92.06%"
class java.lang.Object,0,1,1,"INF%",0,1,1,"INF%",0.0,3.560112499554986e-05,3.560112499554986e-05,"INF%",0.0,3.560112499554986e-05,3.560112499554986e-05,"INF%"
