Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager44() throws java.io.IOException",2,3,1,"50.0%",0.0009765625,0.0015503875968992248,0.0005738250968992248,"58.76%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager330() throws java.io.IOException",2,0,-2,"-INF%",0.0009765625,0.0,-0.0009765625,"-INF%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager331() throws java.io.IOException",2,12,10,"500.0%",0.0009765625,0.006201550387596899,0.005224987887596899,"535.04%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString917() throws java.io.IOException",2,2,0,"0.0%",0.0009765625,0.0010335917312661498,5.7029231266149784e-05,"5.84%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager52() throws java.io.IOException",2,2,0,"0.0%",0.0009765625,0.0010335917312661498,5.7029231266149784e-05,"5.84%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager334() throws java.io.IOException",2,1,-1,"-50.0%",0.0009765625,0.0005167958656330749,-0.0004597666343669251,"-47.08%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString918() throws java.io.IOException",1,4,3,"300.0%",0.00048828125,0.0020671834625322996,0.0015789022125322996,"323.36%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager335() throws java.io.IOException",137,2,-135,"-98.54%",0.06689453125,0.0010335917312661498,-0.06586093951873385,"-98.45%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager336() throws java.io.IOException",1,6,5,"500.0%",0.00048828125,0.0031007751937984496,0.0026124939437984496,"535.04%"
"public java.lang.Boolean org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectBoolean859() throws java.io.IOException",2,1,-1,"-50.0%",0.0009765625,0.0005167958656330749,-0.0004597666343669251,"-47.08%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager333() throws java.io.IOException",45,0,-45,"-INF%",0.02197265625,0.0,-0.02197265625,"-INF%"
"public java.lang.Boolean org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectBoolean858() throws java.io.IOException",5,2,-3,"-60.0%",0.00244140625,0.0010335917312661498,-0.0014078145187338502,"-57.66%"
"public java.lang.Boolean org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectBoolean857() throws java.io.IOException",19,7,-12,"-63.16%",0.00927734375,0.0036175710594315244,-0.005659772690568476,"-61.01%"
"public void org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.close()",2,1,-1,"-50.0%",0.0009765625,0.0005167958656330749,-0.0004597666343669251,"-47.08%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString903() throws java.io.IOException",1,1,0,"0.0%",0.00048828125,0.0005167958656330749,2.8514615633074892e-05,"5.84%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString904() throws java.io.IOException",3,1,-2,"-66.67%",0.00146484375,0.0005167958656330749,-0.0009480478843669251,"-64.72%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString905() throws java.io.IOException",2,3,1,"50.0%",0.0009765625,0.0015503875968992248,0.0005738250968992248,"58.76%"
"public java.util.List org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.findDeploymentsByNativeQuery(java.util.Map|int|int)",1,0,-1,"-INF%",0.00048828125,0.0,-0.00048828125,"-INF%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString900() throws java.io.IOException",4,15,11,"275.0%",0.001953125,0.007751937984496124,0.005798812984496124,"296.9%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString901() throws java.io.IOException",2,1,-1,"-50.0%",0.0009765625,0.0005167958656330749,-0.0004597666343669251,"-47.08%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager326() throws java.io.IOException",5,5,0,"0.0%",0.00244140625,0.002583979328165375,0.00014257307816537479,"5.84%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager320() throws java.io.IOException",1,1,0,"0.0%",0.00048828125,0.0005167958656330749,2.8514615633074892e-05,"5.84%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager321() throws java.io.IOException",17,309,292,"1717.65%",0.00830078125,0.15968992248062017,0.15138914123062017,"1823.79%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString907() throws java.io.IOException",3,1,-2,"-66.67%",0.00146484375,0.0005167958656330749,-0.0009480478843669251,"-64.72%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager324() throws java.io.IOException",6,11,5,"83.33%",0.0029296875,0.005684754521963824,0.002755067021963824,"94.04%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString908() throws java.io.IOException",2,0,-2,"-INF%",0.0009765625,0.0,-0.0009765625,"-INF%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager325() throws java.io.IOException",4,0,-4,"-INF%",0.001953125,0.0,-0.001953125,"-INF%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString909() throws java.io.IOException",1,2,1,"100.0%",0.00048828125,0.0010335917312661498,0.0005453104812661498,"111.68%"
