Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager13() throws java.io.IOException",2,1,-1,"-50.0%",0.0009718172983479105,0.0004997501249375312,-0.0004720671734103793,"-48.58%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager14() throws java.io.IOException",1,0,-1,"-INF%",0.00048590864917395527,0.0,-0.00048590864917395527,"-INF%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString941() throws java.io.IOException",2,3,1,"50.0%",0.0009718172983479105,0.0014992503748125937,0.0005274330764646831,"54.27%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager15() throws java.io.IOException",1,7,6,"600.0%",0.00048590864917395527,0.0034982508745627187,0.0030123422253887635,"619.94%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager18() throws java.io.IOException",4,2,-2,"-50.0%",0.001943634596695821,0.0009995002498750624,-0.0009441343468207586,"-48.58%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager19() throws java.io.IOException",1,3,2,"200.0%",0.00048590864917395527,0.0014992503748125937,0.0010133417256386384,"208.55%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager12() throws java.io.IOException",3,1,-2,"-66.67%",0.0014577259475218659,0.0004997501249375312,-0.0009579758225843346,"-65.72%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString946() throws java.io.IOException",1,2,1,"100.0%",0.00048590864917395527,0.0009995002498750624,0.0005135916007011072,"105.7%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString948() throws java.io.IOException",7,0,-7,"-INF%",0.003401360544217687,0.0,-0.003401360544217687,"-INF%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString949() throws java.io.IOException",3,1,-2,"-66.67%",0.0014577259475218659,0.0004997501249375312,-0.0009579758225843346,"-65.72%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString942() throws java.io.IOException",2,0,-2,"-INF%",0.0009718172983479105,0.0,-0.0009718172983479105,"-INF%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectString943() throws java.io.IOException",2,259,257,"12850.0%",0.0009718172983479105,0.1294352823588206,0.12846346506047268,"13218.89%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager11() throws java.io.IOException",1,0,-1,"-INF%",0.00048590864917395527,0.0,-0.00048590864917395527,"-INF%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager367() throws java.io.IOException",1,1,0,"0.0%",0.00048590864917395527,0.0004997501249375312,1.3841475763575947e-05,"2.85%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntityManager org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter.deserializeObjectDeploymentEntityManager368() throws java.io.IOException",1,1,0,"0.0%",0.00048590864917395527,0.0004997501249375312,1.3841475763575947e-05,"2.85%"
