Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public long org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.findDeploymentCountByNativeQuery(java.util.Map)",3436,3470,34,"0.99%",0.06645906268737549,0.06650567310640908,4.661041903358809e-05,"0.07%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntity org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.findLatestDeploymentByName(java.lang.String)",4716,4758,42,"0.89%",0.0912168043171312,0.09119135234590617,-2.5451971225026737e-05,"-0.03%"
"public void org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.insertDeployment(org.activiti.engine.impl.persistence.entity.DeploymentEntity)",3514,3541,27,"0.77%",0.06796773756793872,0.06786645200858632,-0.00010128555935240424,"-0.15%"
"public java.util.List org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.getDeploymentResourceNames(java.lang.String)",4621,4665,44,"0.95%",0.08937931568054777,0.08940892364305428,2.960796250650599e-05,"0.03%"
"public java.util.List org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.findDeploymentsByNativeQuery(java.util.Map|int|int)",6966,7028,62,"0.89%",0.13473627202568617,0.13469794541551672,-3.832661016944794e-05,"-0.03%"
"org.activiti.engine.impl.persistence.entity.DeploymentEntityManager()",51700,52175,475,"0.92%",0.9999806580143518,0.9999808340999693,1.760856175314629e-07,"0.0%"
"public void org.activiti.engine.impl.persistence.AbstractManager.delete(org.activiti.engine.impl.db.PersistentObject)",3506,3536,30,"0.86%",0.06781300168275275,0.06777062250843299,-4.2379174319762125e-05,"-0.06%"
"public void org.activiti.engine.impl.persistence.AbstractManager.insert(org.activiti.engine.impl.db.PersistentObject)",3501,3544,43,"1.23%",0.06771629175451152,0.06792394970867832,0.0002076579541668011,"0.31%"
"public void org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.deleteDeployment(java.lang.String|boolean)",5586,5621,35,"0.63%",0.10804433183110577,0.10773152407237044,-0.00031280775873533673,"-0.29%"
"public long org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.findDeploymentCountByQueryCriteria(org.activiti.engine.impl.DeploymentQueryImpl)",3525,3560,35,"0.99%",0.06818049941006944,0.06823060410916897,5.010469909952353e-05,"0.07%"
"public java.util.List org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.findDeploymentsByQueryCriteria(org.activiti.engine.impl.DeploymentQueryImpl|org.activiti.engine.impl.Page)",3511,3541,30,"0.85%",0.06790971161099399,0.06786645200858632,-4.325960240766924e-05,"-0.06%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntity org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.findDeploymentById(java.lang.String)",4644,4684,40,"0.86%",0.08982418135045744,0.08977307574363692,-5.110560682052012e-05,"-0.06%"
"java.lang.Object()",1,1,0,"0.0%",1.934198564824665e-05,1.916590003066544e-05,-1.7608561758120745e-07,"-0.91%"
"public final native java.lang.Class java.lang.Object.getClass()",3554,3593,39,"1.1%",0.06874141699386858,0.06886307881018093,0.00012166181631234618,"0.18%"
"public void org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.flush()",388593,392874,4281,"1.1%",7.5161602290091105,7.529783808647654,0.013623579638543326,"0.18%"
"public void org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.close()",313218,316826,3608,"1.15%",6.058258060772519,6.072255443115608,0.013997382343089448,"0.23%"
