Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public long org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.findDeploymentCountByNativeQuery(java.util.Map)",3449,3462,13,"0.38%",0.06635116677247456,0.06644403500690926,9.286823443470371e-05,"0.14%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntity org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.findLatestDeploymentByName(java.lang.String)",4746,4755,9,"0.19%",0.09130259133144802,0.09125978811607555,-4.2803215372477776e-05,"-0.05%"
"public void org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.insertDeployment(org.activiti.engine.impl.persistence.entity.DeploymentEntity)",3527,3534,7,"0.2%",0.06785171504972971,0.06782588668816214,-2.5828361567573066e-05,"-0.04%"
"public java.util.List org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.getDeploymentResourceNames(java.lang.String)",4652,4661,9,"0.19%",0.08949423827937131,0.08945570397666205,-3.853430270925329e-05,"-0.04%"
"public java.util.List org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.findDeploymentsByNativeQuery(java.util.Map|int|int)",7003,7018,15,"0.21%",0.13472230237971566,0.134692154153232,-3.014822648367277e-05,"-0.02%"
"org.activiti.engine.impl.persistence.entity.DeploymentEntityManager()",51980,52103,123,"0.24%",0.9999807622015736,0.9999808076155382,4.54139645889029e-08,"0.0%"
"public void org.activiti.engine.impl.persistence.AbstractManager.delete(org.activiti.engine.impl.db.PersistentObject)",3523,3529,6,"0.17%",0.06777476385602432,0.0677299247658529,-4.483909017141685e-05,"-0.07%"
"public void org.activiti.engine.impl.persistence.AbstractManager.insert(org.activiti.engine.impl.db.PersistentObject)",3525,3538,13,"0.37%",0.06781323945287701,0.06790265622600952,8.941677313251128e-05,"0.13%"
"public void org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.deleteDeployment(java.lang.String|boolean)",5609,5615,6,"0.11%",0.10790481137338644,0.1077652387532627,-0.00013957262012373461,"-0.13%"
"public long org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.findDeploymentCountByQueryCriteria(org.activiti.engine.impl.DeploymentQueryImpl)",3545,3557,12,"0.34%",0.06819799542140398,0.06826731153078458,6.931610938060162e-05,"0.1%"
"public java.util.List org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.findDeploymentsByQueryCriteria(org.activiti.engine.impl.DeploymentQueryImpl|org.activiti.engine.impl.Page)",3528,3537,9,"0.26%",0.06787095284815606,0.06788346384154767,1.2510993391612324e-05,"0.02%"
"public org.activiti.engine.impl.persistence.entity.DeploymentEntity org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.findDeploymentById(java.lang.String)",4664,4677,13,"0.28%",0.08972509186048748,0.08976278212805158,3.7690267564102764e-05,"0.04%"
"java.lang.Object()",1,1,0,"0.0%",1.923779842634809e-05,1.919238446184554e-05,-4.5413964502549585e-08,"-0.24%"
"public final native java.lang.Class java.lang.Object.getClass()",3580,3585,5,"0.14%",0.06887131836632615,0.06880469829571625,-6.662007060989628e-05,"-0.1%"
"public void org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.flush()",390962,392236,1274,"0.33%",7.521248148361901,7.527944111776447,0.006695963414546036,"0.09%"
"public void org.activiti.engine.impl.persistence.entity.DeploymentEntityManager.close()",315283,316322,1039,"0.33%",6.065350801254304,6.070973437739905,0.005622636485600907,"0.09%"
