Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class java.lang.Object,1,1,0,"0.0%",1,1,0,"0.0%",1.9187597137210505e-05,1.9503822749258855e-05,3.1622561204834926e-07,"1.65%",1.9187597137210505e-05,1.9503822749258855e-05,3.1622561204834926e-07,"1.65%"
class java.lang.Class,3588,3521,-67,"-1.87%",2,2,0,"0.0%",0.0688450985283113,0.06867295990014043,-0.00017213862817087866,"-0.25%",3.837519427442101e-05,3.900764549851771e-05,6.324512240966985e-07,"1.65%"
class org.activiti.engine.impl.persistence.entity.DeploymentEntityManager,52116,51271,-845,"-1.62%",1,1,0,"0.0%",0.9999808124028627,0.9999804961772507,-3.162256120292639e-07,"-0.0%",1.9187597137210505e-05,1.9503822749258855e-05,3.1622561204834926e-07,"1.65%"
