Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class java.lang.String,6027,5737,-290,"-4.81%",756,707,-49,"-6.48%",2.9285714285714284,2.867066466766617,-0.061504961804811575,"-2.1%",0.3673469387755102,0.35332333833083457,-0.014023600444675655,"-3.82%"
class org.activiti.engine.impl.persistence.entity.SerializedObjectSupporter,2055,2002,-53,"-2.58%",1,1,0,"0.0%",0.9985422740524781,1.0004997501249375,0.001957476072459441,"0.2%",0.00048590864917395527,0.0004997501249375312,1.3841475763575947e-05,"2.85%"
class java.lang.Boolean,6734,4715,-2019,"-29.98%",2,2,0,"0.0%",3.272108843537415,2.3563218390804597,-0.9157870044569552,"-27.99%",0.0009718172983479105,0.0009995002498750624,2.7682951527151895e-05,"2.85%"
class org.activiti.engine.impl.persistence.entity.DeploymentEntityManager,3934,6435,2501,"63.57%",2,2,0,"0.0%",1.91156462585034,3.2158920539730134,1.3043274281226733,"68.23%",0.0009718172983479105,0.0009995002498750624,2.7682951527151895e-05,"2.85%"
class java.lang.Class,0,5,5,"INF%",0,3,3,"INF%",0.0,0.0024987506246876563,0.0024987506246876563,"INF%",0.0,0.0014992503748125937,0.0014992503748125937,"INF%"
