Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public final org.opentripplanner.routing.core.RoutingRequest org.opentripplanner.routing.spt.AbstractShortestPathTree.options",14863,18475,3612,"24.3%",0.6822271183328743,0.8306730812463469,0.14844596291347256,"21.76%"
"public void org.opentripplanner.routing.spt.AbstractShortestPathTree.postVisit(org.opentripplanner.routing.core.State)",14598,22459,7861,"53.85%",0.6700633434315616,1.0098017175486713,0.3397383741171097,"50.7%"
"public java.util.List org.opentripplanner.routing.spt.MultiShortestPathTree.getStates(org.opentripplanner.routing.graph.Vertex)",18102,15456,-2646,"-14.62%",0.8309005783530707,0.6949327817993796,-0.13596779655369118,"-16.36%"
"public org.opentripplanner.routing.core.RoutingRequest org.opentripplanner.routing.spt.AbstractShortestPathTree.getOptions()",14696,25698,11002,"74.86%",0.6745616450931791,1.155433658558518,0.48087201346533903,"71.29%"
"public java.util.Set org.opentripplanner.routing.spt.MultiShortestPathTree.getVertices()",34647,19239,-15408,"-44.47%",1.5903332415312585,0.8650240546738006,-0.7253091868574579,"-45.61%"
"public java.lang.String org.opentripplanner.routing.spt.MultiShortestPathTree.toString()",30227,12445,-17782,"-58.83%",1.3874506563848343,0.5595521784092442,-0.8278984779755901,"-59.67%"
"public boolean org.opentripplanner.routing.spt.MultiShortestPathTree.visit(org.opentripplanner.routing.core.State)",2488,2518,30,"1.21%",0.1142017809602497,0.11321433388786475,-0.0009874470723849477,"-0.86%"
"public org.opentripplanner.routing.spt.GraphPath org.opentripplanner.routing.spt.AbstractShortestPathTree.getPath(org.opentripplanner.routing.graph.Vertex|boolean)",14104,44855,30751,"218.03%",0.64738823097402,2.0167708286497907,1.3693825976757708,"211.52%"
"public org.opentripplanner.routing.core.State org.opentripplanner.routing.spt.MultiShortestPathTree.getState(org.opentripplanner.routing.graph.Vertex)",17305,18422,1117,"6.45%",0.7943174515744056,0.828290094869835,0.03397264329542937,"4.28%"
"public int org.opentripplanner.routing.spt.MultiShortestPathTree.getVertexCount()",23832,15219,-8613,"-36.14%",1.0939135224456074,0.6842767861157322,-0.4096367363298752,"-37.45%"
"public java.util.List org.opentripplanner.routing.spt.AbstractShortestPathTree.getPaths()",2561,2719,158,"6.17%",0.11755255668778114,0.12225169731576818,0.004699140627987042,"4.0%"
"public java.util.List org.opentripplanner.routing.spt.AbstractShortestPathTree.getPaths(org.opentripplanner.routing.graph.Vertex|boolean)",22956,21436,-1520,"-6.62%",1.05370421371523,0.9638055842812823,-0.08989862943394766,"-8.53%"
"org.opentripplanner.routing.core.State(org.opentripplanner.routing.graph.Vertex| org.opentripplanner.routing.graph.Edge| long| org.opentripplanner.routing.core.RoutingRequest)",24,24,0,"0.0%",0.001101624896722666,0.001079088170495931,-2.2536726226735082e-05,"-2.05%"
"org.opentripplanner.routing.core.State(org.opentripplanner.routing.graph.Vertex| long| org.opentripplanner.routing.core.RoutingRequest)",24,24,0,"0.0%",0.001101624896722666,0.001079088170495931,-2.2536726226735082e-05,"-2.05%"
"org.opentripplanner.routing.core.State(org.opentripplanner.routing.graph.Vertex| org.opentripplanner.routing.core.RoutingRequest)",1,1,0,"0.0%",4.590103736344442e-05,4.496200710399712e-05,-9.390302594472973e-07,"-2.05%"
"org.opentripplanner.routing.core.State(org.opentripplanner.routing.core.RoutingRequest)",1,1,0,"0.0%",4.590103736344442e-05,4.496200710399712e-05,-9.390302594472973e-07,"-2.05%"
"public static boolean org.opentripplanner.routing.spt.MultiShortestPathTree.dominates(org.opentripplanner.routing.core.State|org.opentripplanner.routing.core.State)",1,1,0,"0.0%",4.590103736344442e-05,4.496200710399712e-05,-9.390302594472973e-07,"-2.05%"
"public final native java.lang.Class java.lang.Object.getClass()",2675,2715,40,"1.5%",0.12278527494721381,0.1220718492873522,-0.0007134256598616134,"-0.58%"
"org.opentripplanner.routing.spt.MultiShortestPathTree(org.opentripplanner.routing.core.RoutingRequest)",21735,22188,453,"2.08%",0.9976590470944643,0.9976170136234882,-4.203347097608834e-05,"-0.0%"
"public boolean org.opentripplanner.routing.spt.MultiShortestPathTree.add(org.opentripplanner.routing.core.State)",2572,2722,150,"5.83%",0.11805746809877904,0.12238658333708016,0.004329115238301123,"3.67%"
"public java.util.Collection org.opentripplanner.routing.spt.MultiShortestPathTree.getAllStates()",16082,26839,10757,"66.89%",0.738180482878913,1.2067353086641788,0.46855482578526575,"63.47%"
"org.opentripplanner.routing.core.StateData(org.opentripplanner.routing.core.RoutingRequest)",0,1,1,"INF%",0.0,4.496200710399712e-05,4.496200710399712e-05,"INF%"
"java.lang.Object()",0,1,1,"INF%",0.0,4.496200710399712e-05,4.496200710399712e-05,"INF%"
