Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class java.lang.Object,1,1,0,"0.0%",1,1,0,"0.0%",3.884098500737979e-05,4.096346059315091e-05,2.1224755857711204e-06,"5.46%",3.884098500737979e-05,4.096346059315091e-05,2.1224755857711204e-06,"5.46%"
class com.squareup.okhttp.internal.bytes.Deadline,100,27,-73,"-73.0%",1,1,0,"0.0%",0.0038840985007379787,0.0011060134360150746,-0.002778085064722904,"-71.52%",3.884098500737979e-05,4.096346059315091e-05,2.1224755857711204e-06,"5.46%"
class java.lang.Boolean,183533,185903,2370,"1.29%",2,2,0,"0.0%",7.128602501359435,7.615230214648533,0.4866277132890984,"6.83%",7.768197001475957e-05,8.192692118630181e-05,4.244951171542241e-06,"5.46%"
class java.lang.Class,7788,7372,-416,"-5.34%",3,3,0,"0.0%",0.30249359123747377,0.3019826314927085,-0.0005109597447652825,"-0.17%",0.00011652295502213937,0.00012289038177945273,6.367426757313368e-06,"5.46%"
class com.squareup.okhttp.internal.bytes.Deadline$1,25644,24383,-1261,"-4.92%",1,1,0,"0.0%",0.9960382195292473,0.9988120596427986,0.002773840113551307,"0.28%",3.884098500737979e-05,4.096346059315091e-05,2.1224755857711204e-06,"5.46%"
