Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"LATEST",15859,4220,-11639,"-73.39%",0.8706082564778217,0.22449196723055645,-0.6461162892472653,"-74.21%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$FirstPollOffsetStrategy org.apache.storm.kafka.spout.KafkaSpoutConfig.firstPollOffsetStrategy",1717,1968,251,"14.62%",0.09425779534475187,0.1046919885094159,0.010434193164664027,"11.07%"
"public java.lang.String org.apache.storm.kafka.spout.KafkaSpoutConfig.toString()",2297,8687,6390,"278.19%",0.12609793588054458,0.46212363017342273,0.33602569429287815,"266.48%"
"public org.apache.kafka.common.serialization.Deserializer org.apache.storm.kafka.spout.KafkaSpoutConfig.valueDeserializer",4222,5013,791,"18.74%",0.23177426438296003,0.26667730609639323,0.0349030417134332,"15.06%"
"public static long org.apache.storm.kafka.spout.KafkaSpoutConfig.DEFAULT_OFFSET_COMMIT_PERIOD_MS",34,34,0,"0.0%",0.0018664909969257795,0.0018087030535163316,-5.77879434094479e-05,"-3.1%"
"public org.apache.storm.kafka.spout.KafkaSpoutRetryService org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.retryService",2312,1598,-714,"-30.88%",0.12692138779095302,0.08500904351526758,-0.04191234427568544,"-33.02%"
"public static final java.lang.String org.apache.storm.kafka.spout.KafkaSpoutConfig$Consumer.GROUP_ID",1,1,0,"0.0%",5.489679402722881e-05,5.319714863283328e-05,-1.6996453943955313e-06,"-3.1%"
"public org.apache.storm.kafka.spout.KafkaSpoutStreams org.apache.storm.kafka.spout.KafkaSpoutConfig.getKafkaSpoutStreams()",9955,2267,-7688,"-77.23%",0.5464975845410628,0.12059793595063305,-0.4258996485904297,"-77.93%"
"public int org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.maxUncommittedOffsets",2522,1669,-853,"-33.82%",0.13844971453667107,0.08878604106819875,-0.04966367346847232,"-35.87%"
"public java.util.List org.apache.storm.kafka.spout.KafkaSpoutConfig.getSubscribedTopics()",2473,9132,6659,"269.27%",0.13575977162933683,0.4857963613150335,0.3500365896856967,"257.84%"
"org.apache.storm.kafka.spout.KafkaSpoutConfig(org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder)",148,241,93,"62.84%",0.008124725516029864,0.01282051282051282,0.004695787304482956,"57.8%"
"org.apache.storm.kafka.spout.KafkaSpoutConfig()",11750,14305,2555,"21.74%",0.6450373298199386,0.76098521119268,0.11594788137274148,"17.98%"
"public static int org.apache.storm.kafka.spout.KafkaSpoutConfig.DEFAULT_MAX_UNCOMMITTED_OFFSETS",1,1,0,"0.0%",5.489679402722881e-05,5.319714863283328e-05,-1.6996453943955313e-06,"-3.1%"
"public long org.apache.storm.kafka.spout.KafkaSpoutConfig.pollTimeoutMs",2347,2005,-342,"-14.57%",0.12884277558190602,0.10666028300883072,-0.022182492573075294,"-17.22%"
"public java.util.Map org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.kafkaProps",2230,2387,157,"7.04%",0.12241985068072024,0.12698159378657303,0.004561743105852792,"3.73%"
"public long org.apache.storm.kafka.spout.KafkaSpoutConfig.offsetCommitPeriodMs",4732,1898,-2834,"-59.89%",0.2597716293368467,0.10096818810511757,-0.15880344123172915,"-61.13%"
"public static final java.lang.String org.apache.storm.kafka.spout.KafkaSpoutConfig$Consumer.AUTO_COMMIT_INTERVAL_MS",1,1,0,"0.0%",5.489679402722881e-05,5.319714863283328e-05,-1.6996453943955313e-06,"-3.1%"
"public org.apache.kafka.common.serialization.Deserializer org.apache.storm.kafka.spout.KafkaSpoutConfig.keyDeserializer",2551,1842,-709,"-27.79%",0.1400417215634607,0.0979891477816789,-0.0420525737817818,"-30.03%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setKeyDeserializer(org.apache.storm.kafka.spout.SerializableDeserializer)",3529,4625,1096,"31.06%",0.19373078612209046,0.2460368124268539,0.05230602630476344,"27.0%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.build()",560,514,-46,"-8.21%",0.030742204655248132,0.027343334397276306,-0.003398870257971826,"-11.06%"
"public org.apache.storm.kafka.spout.KafkaSpoutTuplesBuilder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.tuplesBuilder",2446,2477,31,"1.27%",0.13427755819060166,0.13176933716352804,-0.002508221027073626,"-1.87%"
"public org.apache.storm.kafka.spout.KafkaSpoutStreams org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.kafkaSpoutStreams",3900,2097,-1803,"-46.23%",0.21409749670619235,0.1115544206830514,-0.10254307602314096,"-47.9%"
"public static long org.apache.storm.kafka.spout.KafkaSpoutConfig.DEFAULT_POLL_TIMEOUT_MS",34,34,0,"0.0%",0.0018664909969257795,0.0018087030535163316,-5.77879434094479e-05,"-3.1%"
"public static final java.lang.String org.apache.storm.kafka.spout.KafkaSpoutConfig$Consumer.BOOTSTRAP_SERVERS",1,1,0,"0.0%",5.489679402722881e-05,5.319714863283328e-05,-1.6996453943955313e-06,"-3.1%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setValueDeserializer(org.apache.storm.kafka.spout.SerializableDeserializer)",3805,7244,3439,"90.38%",0.20888230127360563,0.3853601446962443,0.17647784342263867,"84.49%"
"public long org.apache.storm.kafka.spout.KafkaSpoutConfig.getOffsetsCommitPeriodMs()",2541,2567,26,"1.02%",0.13949275362318841,0.13655708054048302,-0.002935673082705398,"-2.1%"
"public long org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.pollTimeoutMs",3445,2572,-873,"-25.34%",0.18911945542380326,0.1368230662836472,-0.05229638914015605,"-27.65%"
"public java.util.Map org.apache.storm.kafka.spout.KafkaSpoutConfig.kafkaProps",2878,2296,-582,"-20.22%",0.1579929732103645,0.12214065326098521,-0.035852319949379305,"-22.69%"
"public long org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.offsetCommitPeriodMs",3617,3946,329,"9.1%",0.1985617039964866,0.20991594850516013,0.011354244508673533,"5.72%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setOffsetCommitPeriodMs(long)",4934,14644,9710,"196.8%",0.27086078173034694,0.7790190445792106,0.5081582628488637,"187.61%"
"UNCOMMITTED_EARLIEST",6733,366,-6367,"-94.56%",0.3696201141853316,0.01947015639961698,-0.3501499577857146,"-94.73%"
"public org.apache.storm.kafka.spout.SerializableDeserializer org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.keyDeserializer",2971,1481,-1490,"-50.15%",0.1630983750548968,0.07878497712522609,-0.08431339792967071,"-51.69%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setMaxUncommittedOffsets(int)",5254,5963,709,"13.49%",0.28842775581906016,0.31721459729758483,0.028786841478524672,"9.98%"
"public java.util.Map org.apache.storm.kafka.spout.KafkaSpoutConfig.setDefaultsAndGetKafkaProps(java.util.Map)",548,553,5,"0.91%",0.030083443126921388,0.029418023193956803,-0.0006654199329645845,"-2.21%"
"public org.apache.storm.kafka.spout.KafkaSpoutTuplesBuilder org.apache.storm.kafka.spout.KafkaSpoutConfig.tuplesBuilder",2395,1830,-565,"-23.59%",0.131477821695213,0.0973507819980849,-0.03412703969712809,"-25.96%"
"public org.apache.storm.kafka.spout.KafkaSpoutStreams org.apache.storm.kafka.spout.KafkaSpoutConfig.kafkaSpoutStreams",2618,2147,-471,"-17.99%",0.14371980676328502,0.11421427811469305,-0.029505528648591975,"-20.53%"
"public java.lang.String org.apache.storm.kafka.spout.KafkaSpoutConfig.getConsumerGroupId()",555,529,-26,"-4.68%",0.030467720685111988,0.028141291626768806,-0.0023264290583431824,"-7.64%"
"EARLIEST",1859,68,-1791,"-96.34%",0.10205314009661835,0.003617406107032663,-0.09843573398958569,"-96.46%"
"public final native java.lang.Class java.lang.Object.getClass()",562,543,-19,"-3.38%",0.030851998243302592,0.028886051707628473,-0.0019659465356741193,"-6.37%"
"public org.apache.storm.kafka.spout.KafkaSpoutTuplesBuilder org.apache.storm.kafka.spout.KafkaSpoutConfig.getTuplesBuilder()",2830,1898,-932,"-32.93%",0.15535792709705754,0.10096818810511757,-0.05438973899193997,"-35.01%"
"public java.util.regex.Pattern org.apache.storm.kafka.spout.KafkaSpoutConfig.getTopicWildcardPattern()",10019,3538,-6481,"-64.69%",0.5500109793588055,0.18821151186296414,-0.36179946749584135,"-65.78%"
"public static final java.lang.String org.apache.storm.kafka.spout.KafkaSpoutConfig$Consumer.ENABLE_AUTO_COMMIT",1,1,0,"0.0%",5.489679402722881e-05,5.319714863283328e-05,-1.6996453943955313e-06,"-3.1%"
"public static final java.lang.String org.apache.storm.kafka.spout.KafkaSpoutConfig$Consumer.KEY_DESERIALIZER",1,1,0,"0.0%",5.489679402722881e-05,5.319714863283328e-05,-1.6996453943955313e-06,"-3.1%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$FirstPollOffsetStrategy org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.firstPollOffsetStrategy",4289,6032,1743,"40.64%",0.23545234958278435,0.32088520055325037,0.08543285097046602,"36.28%"
"public int org.apache.storm.kafka.spout.KafkaSpoutConfig.getMaxUncommittedOffsets()",1670,3051,1381,"82.69%",0.09167764602547211,0.16230450047877434,0.07062685445330223,"77.04%"
"public static int org.apache.storm.kafka.spout.KafkaSpoutConfig.DEFAULT_MAX_RETRIES",1,1,0,"0.0%",5.489679402722881e-05,5.319714863283328e-05,-1.6996453943955313e-06,"-3.1%"
"public org.apache.storm.kafka.spout.KafkaSpoutRetryService org.apache.storm.kafka.spout.KafkaSpoutConfig.getRetryService()",1756,3478,1722,"98.06%",0.09639877031181379,0.18501968294499416,0.08862091263318037,"91.93%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$FirstPollOffsetStrategy org.apache.storm.kafka.spout.KafkaSpoutConfig.getFirstPollOffsetStrategy()",4643,2642,-2001,"-43.1%",0.25488581466842336,0.14054686668794553,-0.11433894798047783,"-44.86%"
"public org.apache.kafka.common.serialization.Deserializer org.apache.storm.kafka.spout.KafkaSpoutConfig.getKeyDeserializer()",2068,1789,-279,"-13.49%",0.11352657004830918,0.09516969890413873,-0.01835687114417045,"-16.17%"
"public java.util.Map org.apache.storm.kafka.spout.KafkaSpoutConfig.getKafkaProps()",2599,2396,-203,"-7.81%",0.14267676767676768,0.12746036812426853,-0.015216399552499149,"-10.66%"
"public org.apache.storm.kafka.spout.SerializableDeserializer org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.valueDeserializer",1339,1241,-98,"-7.32%",0.07350680720245938,0.0660176614533461,-0.007489145749113274,"-10.19%"
"public org.apache.storm.kafka.spout.KafkaSpoutRetryService org.apache.storm.kafka.spout.KafkaSpoutConfig.retryService",3168,2106,-1062,"-33.52%",0.17391304347826086,0.11203319502074689,-0.06187984845751397,"-35.58%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setPollTimeoutMs(long)",4516,4976,460,"10.19%",0.2479139218269653,0.2647090115969784,0.016795089770013094,"6.77%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setFirstPollOffsetStrategy(org.apache.storm.kafka.spout.KafkaSpoutConfig$FirstPollOffsetStrategy)",5134,10242,5108,"99.49%",0.2818401405357927,0.5448451962974784,0.2630050557616857,"93.32%"
"public static final java.lang.String org.apache.storm.kafka.spout.KafkaSpoutConfig$Consumer.VALUE_DESERIALIZER",1,1,0,"0.0%",5.489679402722881e-05,5.319714863283328e-05,-1.6996453943955313e-06,"-3.1%"
"public int org.apache.storm.kafka.spout.KafkaSpoutConfig.maxUncommittedOffsets",2419,1461,-958,"-39.6%",0.1327953447518665,0.07772103415256942,-0.05507431059929707,"-41.47%"
"public org.apache.kafka.common.serialization.Deserializer org.apache.storm.kafka.spout.KafkaSpoutConfig.getValueDeserializer()",3090,3193,103,"3.33%",0.16963109354413702,0.16985849558463667,0.00022740204049964685,"0.13%"
"public long org.apache.storm.kafka.spout.KafkaSpoutConfig.getPollTimeoutMs()",10763,3721,-7042,"-65.43%",0.5908541941150637,0.19794659006277263,-0.3929076040522911,"-66.5%"
"org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder(java.util.Map| org.apache.storm.kafka.spout.KafkaSpoutStreams| org.apache.storm.kafka.spout.KafkaSpoutTuplesBuilder| org.apache.storm.kafka.spout.KafkaSpoutRetryService)",122,142,20,"16.39%",0.006697408871321915,0.007553995105862326,0.0008565862345404109,"12.79%"
"org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder(java.util.Map| org.apache.storm.kafka.spout.KafkaSpoutStreams| org.apache.storm.kafka.spout.KafkaSpoutTuplesBuilder)",117,143,26,"22.22%",0.006422924901185771,0.007607192254495159,0.001184267353309388,"18.44%"
