Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"quickdt.experiments.OutOfTimeCrossValidatorRunner()",1,1,0,"0.0%",0.0027397260273972603,0.0027397260273972603,0.0,"0.0%"
"public static org.slf4j.Logger quickdt.experiments.OutOfTimeCrossValidatorRunner.logger",1,1,0,"0.0%",0.0027397260273972603,0.0027397260273972603,0.0,"0.0%"
"public static quickdt.predictiveModels.PredictiveModelBuilder quickdt.experiments.OutOfTimeCrossValidatorRunner.getRandomForestBuilder(int|int)",361,361,0,"0.0%",0.989041095890411,0.989041095890411,0.0,"0.0%"
"java.lang.Object()",1,1,0,"0.0%",0.0027397260273972603,0.0027397260273972603,0.0,"0.0%"
"public final native java.lang.Class java.lang.Object.getClass()",363,363,0,"0.0%",0.9945205479452055,0.9945205479452055,0.0,"0.0%"
