Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"org.elasticsearch.river.mongodb.Slurper$SlurperException(org.elasticsearch.river.mongodb.Slurper| java.lang.String)",2,9,7,"350.0%",0.25,0.05732484076433121,-0.1926751592356688,"-77.07%"
"org.elasticsearch.river.mongodb.Slurper$SlurperException(org.elasticsearch.river.mongodb.Slurper)",1,1,0,"0.0%",0.125,0.006369426751592357,-0.11863057324840764,"-94.9%"
"com.mongodb.ServerAddress[0]",1,3,2,"200.0%",0.125,0.01910828025477707,-0.10589171974522293,"-84.71%"
"public static final long org.elasticsearch.river.mongodb.Slurper$SlurperException.serialVersionUID",1,0,-1,"-INF%",0.125,0.0,-0.125,"-INF%"
"public static final org.elasticsearch.common.logging.ESLogger org.elasticsearch.river.mongodb.Slurper.logger",1,0,-1,"-INF%",0.125,0.0,-0.125,"-INF%"
"org.elasticsearch.river.mongodb.Slurper(java.util.List| org.elasticsearch.river.mongodb.MongoDBRiverDefinition| org.elasticsearch.river.mongodb.SharedContext| org.elasticsearch.client.Client)",2,1,-1,"-50.0%",0.25,0.006369426751592357,-0.24363057324840764,"-97.45%"
"public static boolean java.util.Collections.addAll(java.util.Collection|java.lang.Object[])",1,3,2,"200.0%",0.125,0.01910828025477707,-0.10589171974522293,"-84.71%"
"public final native java.lang.Class java.lang.Object.getClass()",2,1,-1,"-50.0%",0.25,0.006369426751592357,-0.24363057324840764,"-97.45%"
"java.lang.Object()",1,0,-1,"-INF%",0.125,0.0,-0.125,"-INF%"
"java.util.ArrayList()",1,3,2,"200.0%",0.125,0.01910828025477707,-0.10589171974522293,"-84.71%"
"public void com.mongodb.DB.resetError()",0,2,2,"INF%",0.0,0.012738853503184714,0.012738853503184714,"INF%"
"public boolean org.bson.BasicBSONObject.containsKey(java.lang.String)",0,1,1,"INF%",0.0,0.006369426751592357,0.006369426751592357,"INF%"
"public com.mongodb.WriteResult com.mongodb.DBCollection.update(com.mongodb.DBObject|com.mongodb.DBObject)",0,1,1,"INF%",0.0,0.006369426751592357,0.006369426751592357,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.SSL_VERIFY_CERT_FIELD",0,1,1,"INF%",0.0,0.006369426751592357,0.006369426751592357,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.STORE_STATISTICS_FIELD",0,1,1,"INF%",0.0,0.006369426751592357,0.006369426751592357,"INF%"
"public void com.mongodb.Mongo.setWriteConcern(com.mongodb.WriteConcern)",0,1,1,"INF%",0.0,0.006369426751592357,0.006369426751592357,"INF%"
"public final long java.util.concurrent.atomic.AtomicLong.getAndAccumulate(long|java.util.function.LongBinaryOperator)",0,2,2,"INF%",0.0,0.012738853503184714,0.012738853503184714,"INF%"
"public long org.bson.BasicBSONObject.getLong(java.lang.String|long)",0,1,1,"INF%",0.0,0.006369426751592357,0.006369426751592357,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.USER_FIELD",0,1,1,"INF%",0.0,0.006369426751592357,0.006369426751592357,"INF%"
"public java.lang.String com.mongodb.DB.getName()",0,2,2,"INF%",0.0,0.012738853503184714,0.012738853503184714,"INF%"
"public final boolean org.elasticsearch.common.collect.ImmutableCollection.add(java.lang.Object)",0,3,3,"INF%",0.0,0.01910828025477707,0.01910828025477707,"INF%"
"public com.mongodb.WriteResult com.mongodb.DB.addUser(java.lang.String|char[]|boolean)",0,1,1,"INF%",0.0,0.006369426751592357,0.006369426751592357,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.PORT_FIELD",0,1,1,"INF%",0.0,0.006369426751592357,0.006369426751592357,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.DEFAULT_DB_HOST",0,1,1,"INF%",0.0,0.006369426751592357,0.006369426751592357,"INF%"
"public static org.elasticsearch.common.collect.ImmutableList org.elasticsearch.common.collect.ImmutableList.of()",0,3,3,"INF%",0.0,0.01910828025477707,0.01910828025477707,"INF%"
"public static org.elasticsearch.common.collect.ImmutableList org.elasticsearch.common.collect.ImmutableList.of(java.lang.Object|java.lang.Object|java.lang.Object|java.lang.Object|java.lang.Object)",0,14,14,"INF%",0.0,0.08917197452229299,0.08917197452229299,"INF%"
"public static org.elasticsearch.common.collect.ImmutableList org.elasticsearch.common.collect.ImmutableList.of(java.lang.Object|java.lang.Object|java.lang.Object|java.lang.Object|java.lang.Object|java.lang.Object)",0,17,17,"INF%",0.0,0.10828025477707007,0.10828025477707007,"INF%"
"public static org.elasticsearch.common.collect.ImmutableList org.elasticsearch.common.collect.ImmutableList.of(java.lang.Object)",0,1,1,"INF%",0.0,0.006369426751592357,0.006369426751592357,"INF%"
"public static org.elasticsearch.common.collect.ImmutableList org.elasticsearch.common.collect.ImmutableList.of(java.lang.Object|java.lang.Object)",0,1,1,"INF%",0.0,0.006369426751592357,0.006369426751592357,"INF%"
