Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"com.mongodb.BasicDBObject(java.lang.String| java.lang.Object)",0,32,32,"INF%",0.0,0.13445378151260504,0.13445378151260504,"INF%"
"public double org.bson.BasicBSONObject.getDouble(java.lang.String|double)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public double org.bson.BasicBSONObject.getDouble(java.lang.String)",0,4,4,"INF%",0.0,0.01680672268907563,0.01680672268907563,"INF%"
"java.util.stream.Stream[]",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"java.util.concurrent.atomic.AtomicLong()",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"java.util.concurrent.atomic.AtomicLong(long)",0,33,33,"INF%",0.0,0.13865546218487396,0.13865546218487396,"INF%"
"public java.lang.String com.mongodb.BasicDBObject.toString()",0,11,11,"INF%",0.0,0.046218487394957986,0.046218487394957986,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.SCRIPT_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public int java.util.concurrent.atomic.AtomicLong.intValue()",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.CREDENTIALS_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.INCLUDE_FIELDS_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public boolean org.bson.BasicBSONObject.containsField(java.lang.String)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public static final int org.elasticsearch.river.mongodb.MongoDBRiverDefinition.DEFAULT_CONCURRENT_REQUESTS",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public boolean java.util.HashMap.containsKey(java.lang.Object)",0,11,11,"INF%",0.0,0.046218487394957986,0.046218487394957986,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.TYPE_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public final long java.util.concurrent.atomic.AtomicLong.updateAndGet(java.util.function.LongUnaryOperator)",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public final long java.util.concurrent.atomic.AtomicLong.decrementAndGet()",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.INITIAL_TIMESTAMP_SCRIPT_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.CONCURRENT_REQUESTS_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public final boolean java.util.concurrent.atomic.AtomicLong.compareAndSet(long|long)",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public java.util.List com.mongodb.Mongo.getServerAddressList()",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public final boolean org.elasticsearch.common.collect.ImmutableCollection.remove(java.lang.Object)",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public static final int org.elasticsearch.river.mongodb.MongoDBRiverDefinition.DEFAULT_SOCKET_TIMEOUT",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.INDEX_OBJECT",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public boolean com.mongodb.BasicDBObject.isPartialObject()",0,12,12,"INF%",0.0,0.05042016806722689,0.05042016806722689,"INF%"
"public com.mongodb.BasicDBObject com.mongodb.BasicDBObject.append(java.lang.String|java.lang.Object)",0,27,27,"INF%",0.0,0.1134453781512605,0.1134453781512605,"INF%"
"public com.mongodb.DB com.mongodb.DB.getSisterDB(java.lang.String)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public void com.mongodb.DB.resetOptions()",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public boolean java.util.HashMap.isEmpty()",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public java.lang.String com.mongodb.Mongo.debugString()",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public com.mongodb.ReadPreference com.mongodb.Mongo.getReadPreference()",0,41,41,"INF%",0.0,0.1722689075630252,0.1722689075630252,"INF%"
"public abstract int java.util.AbstractCollection.size()",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public final long java.util.concurrent.atomic.AtomicLong.getAndSet(long)",0,10,10,"INF%",0.0,0.04201680672268908,0.04201680672268908,"INF%"
"public abstract java.lang.Object java.util.List.get(int)",0,3,3,"INF%",0.0,0.012605042016806723,0.012605042016806723,"INF%"
"public static org.elasticsearch.common.collect.ImmutableList org.elasticsearch.common.collect.ImmutableList.copyOf(java.lang.Object[])",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public boolean com.mongodb.Mongo.isLocked()",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public java.lang.Object java.util.HashMap.clone()",0,4,4,"INF%",0.0,0.01680672268907563,0.01680672268907563,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.SIZE_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.IMPORT_ALL_COLLECTIONS_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public void com.mongodb.BasicDBObject.markAsPartialObject()",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"java.lang.CharSequence[0]",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public int com.mongodb.Mongo.getMaxBsonObjectSize()",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public org.elasticsearch.common.collect.ImmutableList org.elasticsearch.common.collect.ImmutableList.reverse()",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public final long java.util.concurrent.atomic.AtomicLong.addAndGet(long)",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public abstract boolean java.util.List.add(java.lang.Object)",0,14,14,"INF%",0.0,0.058823529411764705,0.058823529411764705,"INF%"
"public java.lang.Object org.bson.BasicBSONObject.get(java.lang.String)",0,7,7,"INF%",0.0,0.029411764705882353,0.029411764705882353,"INF%"
"public float java.util.concurrent.atomic.AtomicLong.floatValue()",0,4,4,"INF%",0.0,0.01680672268907563,0.01680672268907563,"INF%"
"public boolean com.mongodb.DBCollection.equals(java.lang.Object)",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public com.mongodb.MongoOptions com.mongodb.Mongo.getMongoOptions()",0,82,82,"INF%",0.0,0.3445378151260504,0.3445378151260504,"INF%"
"public java.util.List com.mongodb.Mongo.getDatabaseNames()",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public com.mongodb.BulkWriteOperation com.mongodb.DBCollection.initializeUnorderedBulkOperation()",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public int org.elasticsearch.common.collect.ImmutableList.lastIndexOf(java.lang.Object)",0,7,7,"INF%",0.0,0.029411764705882353,0.029411764705882353,"INF%"
"public byte java.lang.Number.byteValue()",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public java.lang.String com.mongodb.Mongo.getConnectPoint()",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public com.mongodb.WriteConcern com.mongodb.Mongo.getWriteConcern()",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.SSL_VERIFY_CERT_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.STORE_STATISTICS_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public final long java.util.concurrent.atomic.AtomicLong.getAndAccumulate(long|java.util.function.LongBinaryOperator)",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public final void org.elasticsearch.common.collect.ImmutableList.add(int|java.lang.Object)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public final void org.elasticsearch.common.collect.ImmutableCollection.clear()",0,3,3,"INF%",0.0,0.012605042016806723,0.012605042016806723,"INF%"
"public long org.bson.BasicBSONObject.getLong(java.lang.String|long)",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public long org.bson.BasicBSONObject.getLong(java.lang.String)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public boolean org.bson.BasicBSONObject.equals(java.lang.Object)",0,17,17,"INF%",0.0,0.07142857142857142,0.07142857142857142,"INF%"
"public java.lang.Object java.util.HashMap.putIfAbsent(java.lang.Object|java.lang.Object)",0,10,10,"INF%",0.0,0.04201680672268908,0.04201680672268908,"INF%"
"public void com.mongodb.Mongo.slaveOk()",0,9,9,"INF%",0.0,0.037815126050420166,0.037815126050420166,"INF%"
"public com.mongodb.WriteResult com.mongodb.DB.addUser(java.lang.String|char[]|boolean)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.DEFAULT_DB_HOST",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public java.lang.Object java.util.LinkedHashMap.get(java.lang.Object)",0,4,4,"INF%",0.0,0.01680672268907563,0.01680672268907563,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.COLLECTION_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public com.mongodb.WriteResult com.mongodb.DBCollection.updateMulti(com.mongodb.DBObject|com.mongodb.DBObject)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public java.lang.Object org.bson.BasicBSONObject.put(java.lang.String|java.lang.Object)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public com.mongodb.DBTCPConnector com.mongodb.Mongo.getConnector()",0,28,28,"INF%",0.0,0.11764705882352941,0.11764705882352941,"INF%"
"public java.util.Date org.bson.BasicBSONObject.getDate(java.lang.String)",0,8,8,"INF%",0.0,0.03361344537815126,0.03361344537815126,"INF%"
"public java.util.Date org.bson.BasicBSONObject.getDate(java.lang.String|java.util.Date)",0,3,3,"INF%",0.0,0.012605042016806723,0.012605042016806723,"INF%"
"public com.mongodb.CommandResult com.mongodb.DB.getLastError(int|int|boolean)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public int com.mongodb.Mongo.getOptions()",0,103,103,"INF%",0.0,0.4327731092436975,0.4327731092436975,"INF%"
"char[1]",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public boolean org.elasticsearch.common.collect.ImmutableList.contains(java.lang.Object)",0,40,40,"INF%",0.0,0.16806722689075632,0.16806722689075632,"INF%"
"public com.mongodb.WriteResult com.mongodb.DB.removeUser(java.lang.String)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public com.mongodb.DBCollection com.mongodb.DB.getCollectionFromString(java.lang.String)",0,4,4,"INF%",0.0,0.01680672268907563,0.01680672268907563,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.SECONDARY_READ_PREFERENCE_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.PARENT_TYPES_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public final void java.util.concurrent.atomic.AtomicLong.lazySet(long)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public int org.bson.BasicBSONObject.getInt(java.lang.String|int)",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public int org.bson.BasicBSONObject.getInt(java.lang.String)",0,3,3,"INF%",0.0,0.012605042016806723,0.012605042016806723,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.ADVANCED_TRANSFORMATION_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.THROTTLE_SIZE_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public java.lang.Object com.mongodb.BasicDBObject.copy()",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public default void java.util.List.replaceAll(java.util.function.UnaryOperator)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public final java.lang.Object[] org.elasticsearch.common.collect.ImmutableCollection.toArray()",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public com.mongodb.DBObject com.mongodb.Mongo.unlock()",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public boolean java.util.HashMap.remove(java.lang.Object|java.lang.Object)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public java.lang.Object java.util.HashMap.remove(java.lang.Object)",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.LOCAL_DB_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public org.bson.types.ObjectId org.bson.BasicBSONObject.getObjectId(java.lang.String|org.bson.types.ObjectId)",0,21,21,"INF%",0.0,0.08823529411764706,0.08823529411764706,"INF%"
"com.mongodb.DB[0]",0,2,2,"INF%",0.0,0.008403361344537815,0.008403361344537815,"INF%"
"public java.lang.Object org.bson.BasicBSONObject.removeField(java.lang.String)",0,38,38,"INF%",0.0,0.15966386554621848,0.15966386554621848,"INF%"
"public void com.mongodb.Mongo.addOption(int)",0,21,21,"INF%",0.0,0.08823529411764706,0.08823529411764706,"INF%"
"public static final org.elasticsearch.common.unit.ByteSizeValue org.elasticsearch.river.mongodb.MongoDBRiverDefinition.DEFAULT_BULK_SIZE",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public com.mongodb.CommandResult com.mongodb.DB.command(com.mongodb.DBObject)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public com.mongodb.CommandResult com.mongodb.DB.command(com.mongodb.DBObject|com.mongodb.ReadPreference|com.mongodb.DBEncoder)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public com.mongodb.CommandResult com.mongodb.DB.command(com.mongodb.DBObject|int|com.mongodb.DBEncoder)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public com.mongodb.CommandResult com.mongodb.DB.command(java.lang.String)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public java.util.Collection java.util.LinkedHashMap.values()",0,7,7,"INF%",0.0,0.029411764705882353,0.029411764705882353,"INF%"
"public boolean java.util.LinkedHashMap.containsValue(java.lang.Object)",0,4,4,"INF%",0.0,0.01680672268907563,0.01680672268907563,"INF%"
"public void com.mongodb.DB.setOptions(int)",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public com.mongodb.CommandResult com.mongodb.DB.doEval(java.lang.String|java.lang.Object[])",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public static final java.lang.String org.elasticsearch.river.mongodb.MongoDBRiverDefinition.HOST_FIELD",0,1,1,"INF%",0.0,0.004201680672268907,0.004201680672268907,"INF%"
"public java.util.Collection com.mongodb.Mongo.getUsedDatabases()",0,131,131,"INF%",0.0,0.5504201680672269,0.5504201680672269,"INF%"
