Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.discriminator(io.swagger.oas.models.media.Discriminator)",1354,2486,1132,"83.6%",0.10376274043988044,0.19487340283765775,0.0911106623977773,"87.81%"
"public java.lang.Object io.swagger.oas.models.media.Schema.getDefault()",619,370,-249,"-40.23%",0.047436585178940914,0.029003684251783336,-0.01843290092715758,"-38.86%"
"io.swagger.oas.annotations.servers.Server[1]",2,329,327,"16350.0%",0.0001532684496896314,0.025789762483342478,0.025636494033652847,"16726.53%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.format(java.lang.String)",1519,10495,8976,"590.92%",0.11640738753927504,0.8226855843850435,0.7062781968457684,"606.73%"
"public java.lang.Boolean io.swagger.oas.models.media.Schema.getNullable()",667,995,328,"49.18%",0.05111502797149207,0.07799639413655247,0.026881366165060407,"52.59%"
"public java.util.Map io.swagger.oas.models.media.Schema.getProperties()",1168,594,-574,"-49.14%",0.08950877461874474,0.0465626714744846,-0.04294610314426014,"-47.98%"
"public static java.util.Optional io.swagger.jaxrs2.OperationParser.getInfo(io.swagger.oas.annotations.info.Info)",1,1,0,"0.0%",7.66342248448157e-05,7.838833581563063e-05,1.7541109708149317e-06,"2.29%"
"public void io.swagger.oas.models.media.Schema.addEnumItemObject(java.lang.Object)",1323,455,-868,"-65.61%",0.10138707946969117,0.03566669279611194,-0.06572038667357923,"-64.82%"
"public void io.swagger.oas.models.media.Schema.setUniqueItems(java.lang.Boolean)",1635,462,-1173,"-71.74%",0.12529695762127366,0.03621541114682135,-0.08908154647445231,"-71.1%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.additionalProperties(io.swagger.oas.models.media.Schema)",2630,3310,680,"25.86%",0.20154801134186529,0.2594653915497374,0.05791738020787213,"28.74%"
"public void io.swagger.oas.models.media.Schema.setMinimum(java.math.BigDecimal)",833,872,39,"4.68%",0.06383630929573147,0.06835462883122992,0.004518319535498444,"7.08%"
"public java.lang.String io.swagger.oas.models.media.Schema.getPattern()",405,1024,619,"152.84%",0.031036861062150357,0.08026965587520576,0.04923279481305541,"158.63%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.maxLength(java.lang.Integer)",1471,1641,170,"11.56%",0.11272894474672389,0.12863525907344986,0.01590631432672597,"14.11%"
"public java.lang.Boolean io.swagger.oas.models.media.Schema.getReadOnly()",1388,1792,404,"29.11%",0.10636830408460418,0.1404718977816101,0.03410359369700591,"32.06%"
"io.swagger.oas.annotations.servers.Server[0]",6,1459,1453,"24216.67%",0.00045980534906889416,0.1143685819550051,0.11390877660593621,"24773.26%"
"public java.lang.String io.swagger.oas.models.media.Schema.getType()",967,505,-462,"-47.78%",0.07410529542493678,0.03958610958689347,-0.03451918583804331,"-46.58%"
"public void io.swagger.oas.models.media.Schema.setDiscriminator(io.swagger.oas.models.media.Discriminator)",982,1188,206,"20.98%",0.07525480879760901,0.0931253429489692,0.017870534151360182,"23.75%"
"io.swagger.oas.annotations.Parameter[1]",8,7,-1,"-12.5%",0.0006130737987585256,0.0005487183507094144,-6.435544804911115e-05,"-10.5%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.title(java.lang.String)",1527,4452,2925,"191.55%",0.11702046133803357,0.3489848710511876,0.23196440971315402,"198.23%"
"io.swagger.oas.annotations.Parameter[0]",2,31,29,"1450.0%",0.0001532684496896314,0.0024300384102845496,0.0022767699605949184,"1485.48%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.type(java.lang.String)",1545,2862,1317,"85.24%",0.11839987738524024,0.22434741710433487,0.10594753971909462,"89.48%"
"public void io.swagger.oas.models.media.Schema.setEnum(java.util.List)",2046,837,-1209,"-59.09%",0.15679362403249292,0.06561103707768284,-0.09118258695481007,"-58.15%"
"public void io.swagger.oas.models.media.Schema.setMaximum(java.math.BigDecimal)",657,1838,1181,"179.76%",0.050348685723043914,0.1440777612291291,0.0937290755060852,"186.16%"
"public static java.util.Optional io.swagger.jaxrs2.OperationParser.getExternalDocumentation(io.swagger.oas.annotations.ExternalDocumentation)",1,1,0,"0.0%",7.66342248448157e-05,7.838833581563063e-05,1.7541109708149317e-06,"2.29%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.deprecated(java.lang.Boolean)",2613,1687,-926,"-35.44%",0.2002452295195034,0.13224112252096887,-0.06800410699853454,"-33.96%"
"public void io.swagger.oas.models.media.Schema.setProperties(java.util.Map)",445,803,358,"80.45%",0.034102230055942984,0.0629458336599514,0.028843603604008422,"84.58%"
"public static java.util.Optional io.swagger.jaxrs2.OperationParser.getParameter(io.swagger.oas.annotations.Parameter|io.swagger.oas.models.Components)",1,1,0,"0.0%",7.66342248448157e-05,7.838833581563063e-05,1.7541109708149317e-06,"2.29%"
"public java.lang.Integer io.swagger.oas.models.media.Schema.getMinProperties()",664,1647,983,"148.04%",0.05088512529695762,0.12910558908834366,0.07822046379138603,"153.72%"
"public void io.swagger.oas.models.media.Schema.setMultipleOf(java.math.BigDecimal)",738,713,-25,"-3.39%",0.05655605793547398,0.05589088343654464,-0.0006651744989293398,"-1.18%"
"public void io.swagger.oas.models.media.Schema.setMinItems(java.lang.Integer)",1172,509,-663,"-56.57%",0.089815311518124,0.03989966293015599,-0.04991564858796801,"-55.58%"
"public void io.swagger.oas.models.media.Schema.setRequired(java.util.List)",661,1375,714,"108.02%",0.050655222622423175,0.10778396174649212,0.05712873912406894,"112.78%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.writeOnly(java.lang.Boolean)",2404,1687,-717,"-29.83%",0.18422867652693692,0.13224112252096887,-0.05198755400596805,"-28.22%"
"public java.lang.String io.swagger.oas.models.media.Schema.getFormat()",6831,1171,-5660,"-82.86%",0.523488389914936,0.09179274124010348,-0.43169564867483246,"-82.47%"
"public static java.lang.String io.swagger.jaxrs2.OperationParser.COMMA",1,1,0,"0.0%",7.66342248448157e-05,7.838833581563063e-05,1.7541109708149317e-06,"2.29%"
"public java.lang.Boolean io.swagger.oas.models.media.Schema.getUniqueItems()",618,6479,5861,"948.38%",0.0473599509540961,0.5078780277494709,0.46051807679537476,"972.38%"
"public void io.swagger.oas.models.media.Schema.setPattern(java.lang.String)",1071,547,-524,"-48.93%",0.08207525480879761,0.04287841969114996,-0.039196835117647655,"-47.76%"
"public void io.swagger.oas.models.media.Schema.addExtension(java.lang.String|java.lang.Object)",5179,1057,-4122,"-79.59%",0.3968886504713005,0.08285647095712158,-0.31403217951417894,"-79.12%"
"public java.lang.String io.swagger.oas.models.media.Schema.getDescription()",764,779,15,"1.96%",0.05854854778143919,0.06106451360037626,0.002515965818937073,"4.3%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.not(io.swagger.oas.models.media.Schema)",8482,12666,4184,"49.33%",0.6500114951337267,0.9928666614407776,0.34285516630705093,"52.75%"
"public static java.util.Optional io.swagger.jaxrs2.OperationParser.getServers(io.swagger.oas.annotations.servers.Server[])",68,2526,2458,"3614.71%",0.005211127289447467,0.198008936270283,0.1927978089808355,"3699.73%"
"public java.lang.Boolean io.swagger.oas.models.media.Schema.getWriteOnly()",854,2713,1859,"217.68%",0.0654456280174726,0.2126675550678059,0.14722192705033332,"224.95%"
"public java.lang.Integer io.swagger.oas.models.media.Schema.getMinLength()",1334,1253,-81,"-6.07%",0.10223005594298414,0.09822058477698518,-0.004009471165998951,"-3.92%"
"public static java.lang.String io.swagger.jaxrs2.OperationParser.COMPONENTS_REF",66,72,6,"9.09%",0.0050578588397578355,0.005643960178725406,0.0005861013389675705,"11.59%"
"public void io.swagger.oas.models.media.Schema.setExtensions(java.util.Map)",698,524,-174,"-24.93%",0.05349068894168135,0.04107548796739045,-0.0124152009742909,"-23.21%"
"public void io.swagger.oas.models.media.Schema.setExclusiveMaximum(java.lang.Boolean)",3150,944,-2206,"-70.03%",0.24139780826116944,0.07399858900995532,-0.16739921925121412,"-69.35%"
"java.util.ArrayList()",1818,4022,2204,"121.23%",0.13932102076787492,0.3152778866504664,0.1759568658825915,"126.3%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.getAdditionalProperties()",524,9817,9293,"1773.47%",0.04015633381868342,0.769538292702046,0.7293819588833625,"1816.36%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.minItems(java.lang.Integer)",39133,2023,-37110,"-94.83%",2.9989271208521724,0.15857960335502078,-2.8403475174971518,"-94.71%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.$ref(java.lang.String)",1824,1870,46,"2.52%",0.13978082611694384,0.1465861879752293,0.0068053618582854525,"4.87%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.maximum(java.math.BigDecimal)",991,963,-28,"-2.83%",0.07594451682121235,0.0754879673904523,-0.00045654943076005317,"-0.6%"
"io.swagger.jaxrs2.OperationParser()",1,20,19,"1900.0%",7.66342248448157e-05,0.0015677667163126127,0.001491132491467797,"1945.78%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.name(java.lang.String)",1600,5712,4112,"257.0%",0.1226147597517051,0.4477541741788822,0.3251394144271771,"265.17%"
"public boolean io.swagger.oas.models.media.Schema.equals(java.lang.Object)",4993,695,-4298,"-86.08%",0.38263468465016476,0.05447989339186329,-0.3281547912583015,"-85.76%"
"public static java.util.Optional io.swagger.jaxrs2.OperationParser.getContact(io.swagger.oas.annotations.info.Contact)",1,1,0,"0.0%",7.66342248448157e-05,7.838833581563063e-05,1.7541109708149317e-06,"2.29%"
"public final native java.lang.Class java.lang.Object.getClass()",265,277,12,"4.53%",0.02030806958387616,0.021713569020929687,0.0014054994370535263,"6.92%"
"java.lang.String[5]",14,7,-7,"-50.0%",0.0010728791478274197,0.0005487183507094144,-0.0005241607971180053,"-48.86%"
"java.lang.String[4]",183,149,-34,"-18.58%",0.014024063146601273,0.011679862036528965,-0.002344201110072308,"-16.72%"
"public void io.swagger.oas.models.media.Schema.setDescription(java.lang.String)",725,610,-115,"-15.86%",0.055559813012491376,0.047816884847534685,-0.00774292816495669,"-13.94%"
"java.lang.String[2]",2,318,316,"15800.0%",0.0001532684496896314,0.02492749078937054,0.02477422233968091,"16163.94%"
