Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.discriminator(io.swagger.oas.models.media.Discriminator)",2921,1645,-1276,"-43.68%",0.16953972952579952,0.11931529701893087,-0.050224432506868644,"-29.62%"
"public java.lang.Object io.swagger.oas.models.media.Schema.getDefault()",152,194,42,"27.63%",0.008822334436125137,0.014071226517734098,0.005248892081608961,"59.5%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.format(java.lang.String)",5561,3941,-1620,"-29.13%",0.32276974867955194,0.28584898817726845,-0.03692076050228349,"-11.44%"
"public java.lang.Boolean io.swagger.oas.models.media.Schema.getNullable()",1292,1105,-187,"-14.47%",0.07498984270706367,0.08014796547472257,0.005158122767658896,"6.88%"
"java.lang.String[30]",1,0,-1,"-INF%",5.804167392187591e-05,0.0,-5.804167392187591e-05,"-INF%"
"public java.util.Map io.swagger.oas.models.media.Schema.getProperties()",1453,1739,286,"19.68%",0.0843345522084857,0.1261333139914412,0.04179876178295551,"49.56%"
"public static java.util.Optional io.swagger.jaxrs2.OperationParser.getInfo(io.swagger.oas.annotations.info.Info)",1,1,0,"0.0%",5.804167392187591e-05,7.253209545223762e-05,1.4490421530361708e-05,"24.97%"
"io.swagger.oas.annotations.media.Content[1]",2,2,0,"0.0%",0.00011608334784375181,0.00014506419090447523,2.8980843060723416e-05,"24.97%"
"io.swagger.oas.annotations.media.Content[0]",196,207,11,"5.61%",0.011376168088687678,0.015014143758613187,0.003637975669925509,"31.98%"
"io.swagger.oas.annotations.links.Link[1]",5,2,-3,"-60.0%",0.00029020836960937953,0.00014506419090447523,-0.0001451441787049043,"-50.01%"
"public void io.swagger.oas.models.media.Schema.addEnumItemObject(java.lang.Object)",1128,3378,2250,"199.47%",0.06547100818387602,0.24501341843765867,0.17954241025378265,"274.23%"
"public void io.swagger.oas.models.media.Schema.setUniqueItems(java.lang.Boolean)",1747,2308,561,"32.11%",0.10139880434151721,0.16740407630376442,0.0660052719622472,"65.09%"
"io.swagger.oas.annotations.links.Link[0]",6,28,22,"366.67%",0.00034825004353125546,0.002030898672662653,0.0016826486291313977,"483.17%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.additionalProperties(io.swagger.oas.models.media.Schema)",2121,17234,15113,"712.54%",0.12310639038829879,1.250018133023863,1.1269117426355644,"915.4%"
"public void io.swagger.oas.models.media.Schema.setMinimum(java.math.BigDecimal)",3294,588,-2706,"-82.15%",0.19118927389865925,0.04264887212591572,-0.14854040177274352,"-77.69%"
"io.swagger.oas.annotations.Parameter[1]",3,4,1,"33.33%",0.00017412502176562773,0.00029012838180895046,0.00011600336004332273,"66.62%"
"public java.lang.String io.swagger.oas.models.media.Schema.getPattern()",2085,1321,-764,"-36.64%",0.12101689012711127,0.09581489809240588,-0.025201992034705384,"-20.83%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.maxLength(java.lang.Integer)",6603,1803,-4800,"-72.69%",0.38324917290614663,0.13077536810038443,-0.2524738048057622,"-65.88%"
"public java.lang.Boolean io.swagger.oas.models.media.Schema.getReadOnly()",648,1003,355,"54.78%",0.037611004701375586,0.07274969173859433,0.035138687037218744,"93.43%"
"io.swagger.oas.annotations.Parameter[0]",4,85,81,"2025.0%",0.00023216669568750363,0.006165228113440197,0.0059330614177526934,"2555.52%"
"public java.lang.String io.swagger.oas.models.media.Schema.getType()",1287,852,-435,"-33.8%",0.07469963433745429,0.061797345325306445,-0.012902289012147843,"-17.27%"
"public void io.swagger.oas.models.media.Schema.setDiscriminator(io.swagger.oas.models.media.Discriminator)",781,672,-109,"-13.96%",0.04533054733298508,0.04874156814390368,0.003411020810918597,"7.52%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.title(java.lang.String)",2698,1698,-1000,"-37.06%",0.1565964362412212,0.12315949807789947,-0.03343693816332172,"-21.35%"
"public io.swagger.oas.models.media.Schema io.swagger.oas.models.media.Schema.type(java.lang.String)",19880,3304,-16576,"-83.38%",1.153868477566893,0.23964604337419307,-0.9142224341927,"-79.23%"
"public void io.swagger.oas.models.media.Schema.setEnum(java.util.List)",1692,2640,948,"56.03%",0.09820651227581403,0.1914847319939073,0.09327821971809327,"94.98%"
"io.swagger.oas.annotations.links.LinkParameter[1]",1,2,1,"100.0%",5.804167392187591e-05,0.00014506419090447523,8.702251698259933e-05,"149.93%"
