Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class java.lang.Boolean,4797,4861,64,"1.33%",1,1,0,"0.0%",0.8398109243697479,1.3091839482897927,0.46937302392004476,"55.89%",0.00017507002801120448,0.00026932399676811203,9.425396875690755e-05,"53.84%"
class retrofit.client.Request,15124,12009,-3115,"-20.6%",4,4,0,"0.0%",2.6477591036414565,3.2343118771882575,0.586552773546801,"22.15%",0.0007002801120448179,0.0010772959870724481,0.0003770158750276302,"53.84%"
class [Lretrofit.client.Header;,4797,4861,64,"1.33%",1,1,0,"0.0%",0.8398109243697479,1.3091839482897927,0.46937302392004476,"55.89%",0.00017507002801120448,0.00026932399676811203,9.425396875690755e-05,"53.84%"
class java.util.Collections$UnmodifiableRandomAccessList,2188,10122,7934,"362.61%",1,1,0,"0.0%",0.38305322128851543,2.72609749528683,2.3430442739983146,"611.68%",0.00017507002801120448,0.00026932399676811203,9.425396875690755e-05,"53.84%"
class [Ljava.lang.Object;,7191,2591,-4600,"-63.97%",3842,1458,-2384,"-62.05%",1.2589285714285714,0.6978184756261783,-0.5611100958023931,"-44.57%",0.6726190476190477,0.3926743872879074,-0.2799446603311403,"-41.62%"
class java.lang.Class,394,236,-158,"-40.1%",6,4,-2,"-33.33%",0.06897759103641457,0.06356046323727445,-0.005417127799140123,"-7.85%",0.0010504201680672268,0.0010772959870724481,2.687581900522127e-05,"2.56%"
class java.util.Collections$EmptyList,6625,12,-6613,"-99.82%",1,1,0,"0.0%",1.1598389355742298,0.0032318879612173446,-1.1566070476130124,"-99.72%",0.00017507002801120448,0.00026932399676811203,9.425396875690755e-05,"53.84%"
class retrofit.RequestBuilder,20179,4340,-15839,"-78.49%",5187,1377,-3810,"-73.45%",3.5327380952380953,1.1688661459736063,-2.363871949264489,"-66.91%",0.9080882352941176,0.3708591435496903,-0.5372290917444273,"-59.16%"
class java.lang.String,16147,7205,-8942,"-55.38%",2,2,0,"0.0%",2.8268557422969187,1.9404793967142473,-0.8863763455826714,"-31.36%",0.00035014005602240897,0.0005386479935362241,0.0001885079375138151,"53.84%"
class java.util.ArrayList,6169,4922,-1247,"-20.21%",1,1,0,"0.0%",1.0800070028011204,1.3256127120926475,0.24560570929152714,"22.74%",0.00017507002801120448,0.00026932399676811203,9.425396875690755e-05,"53.84%"
