Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public retrofit.client.Request retrofit.RequestBuilder.build() throws java.io.UnsupportedEncodingException",27,88,61,"225.93%",0.030269058295964126,0.10666666666666667,0.07639760837070254,"252.4%"
"public java.lang.String retrofit.RequestBuilder.apiUrl",21,10,-11,"-52.38%",0.023542600896860985,0.012121212121212121,-0.011421388775648864,"-48.51%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder19() throws java.io.IOException",40,61,21,"52.5%",0.04484304932735426,0.07393939393939394,0.029096344612039686,"64.88%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder15() throws java.io.IOException",178,70,-108,"-60.67%",0.19955156950672645,0.08484848484848485,-0.1147030846582416,"-57.48%"
"retrofit.client.Header[0]",82,269,187,"228.05%",0.09192825112107623,0.32606060606060605,0.23413235493952983,"254.69%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder18() throws java.io.IOException",84,170,86,"102.38%",0.09417040358744394,0.20606060606060606,0.11189020247316211,"118.82%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder17() throws java.io.IOException",121,109,-12,"-9.92%",0.13565022421524664,0.1321212121212121,-0.003529012094034528,"-2.6%"
"public java.lang.String retrofit.client.Request.getMethod()",49,19,-30,"-61.22%",0.05493273542600897,0.02303030303030303,-0.031902432395705935,"-58.08%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder11() throws java.io.IOException",37,352,315,"851.35%",0.04147982062780269,0.4266666666666667,0.385186846038864,"928.61%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder14() throws java.io.IOException",67,55,-12,"-17.91%",0.07511210762331838,0.06666666666666667,-0.008445440956651715,"-11.24%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder13() throws java.io.IOException",112,139,27,"24.11%",0.12556053811659193,0.1684848484848485,0.04292431036825656,"34.19%"
"public void retrofit.RequestBuilder.setargs(java.lang.Object[])",33,17,-16,"-48.48%",0.03699551569506727,0.020606060606060607,-0.01638945508900666,"-44.3%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder16() throws java.io.IOException",120,304,184,"153.33%",0.13452914798206278,0.36848484848484847,0.2339557005027857,"173.91%"
"public final retrofit.converter.Converter retrofit.RequestBuilder.converter",52,210,158,"303.85%",0.05829596412556054,0.2545454545454545,0.19624949041989398,"336.64%"
"retrofit.RequestBuilder(retrofit.converter.Converter)",96,33,-63,"-65.62%",0.10762331838565023,0.04,-0.06762331838565022,"-62.83%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder10() throws java.io.IOException",73,98,25,"34.25%",0.08183856502242152,0.11878787878787879,0.036949313765457265,"45.15%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder12() throws java.io.IOException",59,73,14,"23.73%",0.06614349775784753,0.08848484848484849,0.022341350727000955,"33.78%"
"public java.lang.String retrofit.RequestBuilder.buildRelativeUrl() throws java.io.UnsupportedEncodingException",22,24,2,"9.09%",0.02466367713004484,0.02909090909090909,0.0044272319608642495,"17.95%"
"public java.lang.String retrofit.SerializedObjectSupporter.deserializeObjectString2() throws java.io.IOException",56,182,126,"225.0%",0.06278026905829596,0.2206060606060606,0.15782579154776466,"251.39%"
"public retrofit.converter.Converter retrofit.RequestBuilder.getconverter()",78,27,-51,"-65.38%",0.08744394618834081,0.03272727272727273,-0.05471667346106808,"-62.57%"
"public java.lang.String retrofit.SerializedObjectSupporter.deserializeObjectString1() throws java.io.IOException",76,12,-64,"-84.21%",0.08520179372197309,0.014545454545454545,-0.07065633917651855,"-82.93%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder8() throws java.io.IOException",315,53,-262,"-83.17%",0.3531390134529148,0.06424242424242424,-0.28889658921049055,"-81.81%"
"public static boolean java.util.Collections.addAll(java.util.Collection|java.lang.Object[])",82,269,187,"228.05%",0.09192825112107623,0.32606060606060605,0.23413235493952983,"254.69%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder26() throws java.io.IOException",127,28,-99,"-77.95%",0.14237668161434977,0.03393939393939394,-0.10843728767495583,"-76.16%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder29() throws java.io.IOException",123,202,79,"64.23%",0.13789237668161436,0.24484848484848484,0.10695610816687048,"77.56%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder28() throws java.io.IOException",81,32,-49,"-60.49%",0.09080717488789238,0.03878787878787879,-0.05201929610001359,"-57.29%"
"public java.util.ArrayList retrofit.SerializedObjectSupporter.deserializeObjectList3() throws java.io.IOException",211,43,-168,"-79.62%",0.2365470852017937,0.052121212121212124,-0.1844258730805816,"-77.97%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder22() throws java.io.IOException",98,75,-23,"-23.47%",0.10986547085201794,0.09090909090909091,-0.018956379942927024,"-17.25%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder25() throws java.io.IOException",31,30,-1,"-3.23%",0.034753363228699555,0.03636363636363636,0.0016102731349368071,"4.63%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder24() throws java.io.IOException",81,68,-13,"-16.05%",0.09080717488789238,0.08242424242424243,-0.008382932463649947,"-9.23%"
"public java.util.ArrayList retrofit.SerializedObjectSupporter.deserializeObjectList1() throws java.io.IOException",49,36,-13,"-26.53%",0.05493273542600897,0.04363636363636364,-0.011296371789645328,"-20.56%"
"public retrofit.mime.TypedOutput retrofit.RequestBuilder.buildBody()",48,155,107,"222.92%",0.053811659192825115,0.18787878787878787,0.13406712868596277,"249.14%"
"public void retrofit.RequestBuilder.setapiUrl(java.lang.String)",65,26,-39,"-60.0%",0.07286995515695067,0.03151515151515152,-0.04135480364179916,"-56.75%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder21() throws java.io.IOException",89,42,-47,"-52.81%",0.09977578475336323,0.05090909090909091,-0.048866693844272314,"-48.98%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder1() throws java.io.IOException",100,265,165,"165.0%",0.11210762331838565,0.3212121212121212,0.20910449789373559,"186.52%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder20() throws java.io.IOException",52,331,279,"536.54%",0.05829596412556054,0.4012121212121212,0.34291615708656065,"588.23%"
"retrofit.SerializedObjectSupporter()",1046,1323,277,"26.48%",1.1726457399103138,1.6036363636363635,0.4309906237260497,"36.75%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder23() throws java.io.IOException",159,42,-117,"-73.58%",0.17825112107623317,0.05090909090909091,-0.12734203016714227,"-71.44%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder3() throws java.io.IOException",108,47,-61,"-56.48%",0.1210762331838565,0.05696969696969697,-0.06410653621415954,"-52.95%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder5() throws java.io.IOException",1111,41,-1070,"-96.31%",1.2455156950672646,0.0496969696969697,-1.1958187253702948,"-96.01%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder2() throws java.io.IOException",186,183,-3,"-1.61%",0.2085201793721973,0.22181818181818183,0.01329800244598453,"6.38%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder7() throws java.io.IOException",326,98,-228,"-69.94%",0.3654708520179372,0.11878787878787879,-0.24668297323005844,"-67.5%"
"public java.util.Collections retrofit.SerializedObjectSupporter.deserializeObjectList4() throws java.io.IOException",24,23,-1,"-4.17%",0.026905829596412557,0.027878787878787878,0.0009729582823753205,"3.62%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder4() throws java.io.IOException",45,233,188,"417.78%",0.05044843049327354,0.2824242424242424,0.23197581193096886,"459.83%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder9() throws java.io.IOException",76,83,7,"9.21%",0.08520179372197309,0.1006060606060606,0.015404266884087511,"18.08%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder6() throws java.io.IOException",66,39,-27,"-40.91%",0.07399103139013453,0.04727272727272727,-0.026718304117407263,"-36.11%"
"public java.util.ArrayList retrofit.SerializedObjectSupporter.deserializeObjectList2() throws java.io.IOException",223,91,-132,"-59.19%",0.25,0.1103030303030303,-0.1396969696969697,"-55.88%"
"public retrofit.converter.GsonConverter retrofit.SerializedObjectSupporter.deserializeObjectConverter8() throws java.io.IOException",92,59,-33,"-35.87%",0.1031390134529148,0.07151515151515152,-0.03162386193776329,"-30.66%"
"public retrofit.RequestBuilder retrofit.RequestBuilder.args(java.lang.Object[])",37,76,39,"105.41%",0.04147982062780269,0.09212121212121212,0.050641391493409425,"122.09%"
"public retrofit.converter.GsonConverter retrofit.SerializedObjectSupporter.deserializeObjectConverter6() throws java.io.IOException",57,64,7,"12.28%",0.06390134529147982,0.07757575757575758,0.013674412284277751,"21.4%"
"public retrofit.converter.GsonConverter retrofit.SerializedObjectSupporter.deserializeObjectConverter9() throws java.io.IOException",162,32,-130,"-80.25%",0.18161434977578475,0.03878787878787879,-0.14282647098790596,"-78.64%"
"public retrofit.converter.GsonConverter retrofit.SerializedObjectSupporter.deserializeObjectConverter4() throws java.io.IOException",57,108,51,"89.47%",0.06390134529147982,0.13090909090909092,0.0670077456176111,"104.86%"
"public retrofit.converter.GsonConverter retrofit.SerializedObjectSupporter.deserializeObjectConverter7() throws java.io.IOException",45,135,90,"200.0%",0.05044843049327354,0.16363636363636364,0.11318793314309009,"224.36%"
"public java.lang.Object[] retrofit.RequestBuilder.getargs()",36,25,-11,"-30.56%",0.04035874439461883,0.030303030303030304,-0.010055714091588529,"-24.92%"
"public retrofit.converter.GsonConverter retrofit.SerializedObjectSupporter.deserializeObjectConverter2() throws java.io.IOException",57,168,111,"194.74%",0.06390134529147982,0.20363636363636364,0.13973501834488383,"218.67%"
"public retrofit.converter.GsonConverter retrofit.SerializedObjectSupporter.deserializeObjectConverter5() throws java.io.IOException",56,67,11,"19.64%",0.06278026905829596,0.08121212121212121,0.018431852153825243,"29.36%"
"java.util.ArrayList()",82,269,187,"228.05%",0.09192825112107623,0.32606060606060605,0.23413235493952983,"254.69%"
"public retrofit.converter.GsonConverter retrofit.SerializedObjectSupporter.deserializeObjectConverter3() throws java.io.IOException",35,319,284,"811.43%",0.03923766816143498,0.38666666666666666,0.3474289985052317,"885.45%"
"public retrofit.converter.GsonConverter retrofit.SerializedObjectSupporter.deserializeObjectConverter1() throws java.io.IOException",243,63,-180,"-74.07%",0.27242152466367714,0.07636363636363637,-0.19605788830004078,"-71.97%"
"public retrofit.RequestBuilder retrofit.RequestBuilder.headers(java.util.List)",23,38,15,"65.22%",0.0257847533632287,0.04606060606060606,0.020275852697377358,"78.64%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder32() throws java.io.IOException",77,114,37,"48.05%",0.08632286995515695,0.13818181818181818,0.05185894822666123,"60.08%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder31() throws java.io.IOException",171,591,420,"245.61%",0.19170403587443946,0.7163636363636363,0.5246596004891968,"273.68%"
"public final native java.lang.Class java.lang.Object.getClass()",29,18,-11,"-37.93%",0.032511210762331835,0.02181818181818182,-0.010693028944150015,"-32.89%"
"public retrofit.RequestBuilder retrofit.SerializedObjectSupporter.deserializeObjectRequestBuilder30() throws java.io.IOException",56,732,676,"1207.14%",0.06278026905829596,0.8872727272727273,0.8244924582144314,"1313.3%"
"public retrofit.converter.GsonConverter retrofit.SerializedObjectSupporter.deserializeObjectConverter10() throws java.io.IOException",66,171,105,"159.09%",0.07399103139013453,0.20727272727272728,0.13328169588259275,"180.13%"
"java.lang.Object[3]",24,26,2,"8.33%",0.026905829596412557,0.03151515151515152,0.0046093219187389595,"17.13%"
"public retrofit.SerializedObjectSupporter retrofit.RequestBuilder.serializedObjectSupporter",31,45,14,"45.16%",0.034753363228699555,0.05454545454545454,0.019792091316754988,"56.95%"
"public retrofit.RequestBuilder retrofit.RequestBuilder.apiUrl(java.lang.String)",25,21,-4,"-16.0%",0.028026905829596414,0.025454545454545455,-0.0025723603750509583,"-9.18%"
"public java.lang.Object[] retrofit.RequestBuilder.args",39,60,21,"53.85%",0.043721973094170405,0.07272727272727272,0.02900529963310232,"66.34%"
