Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class java.lang.String,276,309,33,"11.96%",11,12,1,"9.09%",0.3094170403587444,0.37454545454545457,0.06512841418671017,"21.05%",0.01233183856502242,0.014545454545454545,0.0022136159804321247,"17.95%"
class retrofit.mime.FormUrlEncodedTypedOutput,1,21,20,"2000.0%",1,21,20,"2000.0%",0.0011210762331838565,0.025454545454545455,0.0243334692213616,"2170.55%",0.0011210762331838565,0.025454545454545455,0.0243334692213616,"2170.55%"
class retrofit.converter.GsonConverter$JsonTypedOutput,20,1,-19,"-95.0%",1,1,0,"0.0%",0.02242152466367713,0.0012121212121212121,-0.021209403451555916,"-94.59%",0.0011210762331838565,0.0012121212121212121,9.104497893735563e-05,"8.12%"
class java.util.ArrayList,641,483,-158,"-24.65%",3,3,0,"0.0%",0.718609865470852,0.5854545454545454,-0.1331553200163066,"-18.53%",0.0033632286995515697,0.0036363636363636364,0.0002731349368120667,"8.12%"
class retrofit.client.Request,211,785,574,"272.04%",64,371,307,"479.69%",0.2365470852017937,0.9515151515151515,0.7149680663133579,"302.25%",0.07174887892376682,0.4496969696969697,0.3779480907732029,"526.77%"
class [Lretrofit.client.Header;,82,269,187,"228.05%",1,1,0,"0.0%",0.09192825112107623,0.32606060606060605,0.23413235493952983,"254.69%",0.0011210762331838565,0.0012121212121212121,9.104497893735563e-05,"8.12%"
class java.util.Collections$UnmodifiableRandomAccessList,65,24,-41,"-63.08%",1,1,0,"0.0%",0.07286995515695067,0.02909090909090909,-0.043779046066041584,"-60.08%",0.0011210762331838565,0.0012121212121212121,9.104497893735563e-05,"8.12%"
class retrofit.converter.GsonConverter,966,1423,457,"47.31%",961,1423,462,"48.07%",1.0829596412556053,1.7248484848484849,0.6418888435928796,"59.27%",1.0773542600896862,1.7248484848484849,0.6474942247587987,"60.1%"
class retrofit.RequestBuilder,4550,4928,378,"8.31%",4414,4791,377,"8.54%",5.1008968609865475,5.973333333333334,0.8724364723467861,"17.1%",4.948430493273543,5.807272727272728,0.8588422339991846,"17.36%"
class retrofit.SerializedObjectSupporter,1046,1324,278,"26.58%",1,1,0,"0.0%",1.1726457399103138,1.6048484848484847,0.4322027449381709,"36.86%",0.0011210762331838565,0.0012121212121212121,9.104497893735563e-05,"8.12%"
class [Ljava.lang.Object;,88,97,9,"10.23%",12,28,16,"133.33%",0.09865470852017937,0.11757575757575757,0.018921049055578204,"19.18%",0.013452914798206279,0.03393939393939394,0.020486479141187664,"152.28%"
class java.lang.Boolean,82,269,187,"228.05%",1,1,0,"0.0%",0.09192825112107623,0.32606060606060605,0.23413235493952983,"254.69%",0.0011210762331838565,0.0012121212121212121,9.104497893735563e-05,"8.12%"
class java.lang.Class,28,18,-10,"-35.71%",6,4,-2,"-33.33%",0.03139013452914798,0.02181818181818182,-0.009571952710966163,"-30.49%",0.006726457399103139,0.0048484848484848485,-0.0018779725506182909,"-27.92%"
class java.util.Collections$EmptyList,10,68,58,"580.0%",1,1,0,"0.0%",0.011210762331838564,0.08242424242424243,0.07121348009240386,"635.22%",0.0011210762331838565,0.0012121212121212121,9.104497893735563e-05,"8.12%"
class retrofit.mime.MultipartTypedOutput,0,126,126,"INF%",0,116,116,"INF%",0.0,0.15272727272727274,0.15272727272727274,"INF%",0.0,0.1406060606060606,0.1406060606060606,"INF%"
