Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer com.thinkaurelius.titan.graphdb.database.serialize.SerializedObjectSupporter.deserializeObjectKryoSerializer14() throws java.io.IOException",4,5,1,"25.0%",0.00228310502283105,0.003022974607013301,0.000739869584182251,"32.41%"
"public com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer com.thinkaurelius.titan.graphdb.database.serialize.SerializedObjectSupporter.deserializeObjectKryoSerializer15() throws java.io.IOException",1,1,0,"0.0%",0.0005707762557077625,0.0006045949214026602,3.3818665694897664e-05,"5.93%"
"public com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer com.thinkaurelius.titan.graphdb.database.serialize.SerializedObjectSupporter.deserializeObjectKryoSerializer18() throws java.io.IOException",10,67,57,"570.0%",0.005707762557077625,0.04050785973397823,0.03480009717690061,"609.7%"
"public com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer com.thinkaurelius.titan.graphdb.database.serialize.SerializedObjectSupporter.deserializeObjectKryoSerializer19() throws java.io.IOException",1,10,9,"900.0%",0.0005707762557077625,0.006045949214026602,0.00547517295831884,"959.25%"
"public com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer com.thinkaurelius.titan.graphdb.database.serialize.SerializedObjectSupporter.deserializeObjectKryoSerializer13() throws java.io.IOException",1,1,0,"0.0%",0.0005707762557077625,0.0006045949214026602,3.3818665694897664e-05,"5.93%"
"public com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer com.thinkaurelius.titan.graphdb.database.serialize.SerializedObjectSupporter.deserializeObjectKryoSerializer10() throws java.io.IOException",3,6,3,"100.0%",0.0017123287671232876,0.0036275695284159614,0.0019152407612926738,"111.85%"
"public com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer com.thinkaurelius.titan.graphdb.database.serialize.SerializedObjectSupporter.deserializeObjectKryoSerializer17() throws java.io.IOException",2,2,0,"0.0%",0.001141552511415525,0.0012091898428053204,6.763733138979533e-05,"5.93%"
"public com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer com.thinkaurelius.titan.graphdb.database.serialize.SerializedObjectSupporter.deserializeObjectKryoSerializer12() throws java.io.IOException",4,6,2,"50.0%",0.00228310502283105,0.0036275695284159614,0.0013444645055849113,"58.89%"
"public com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer com.thinkaurelius.titan.graphdb.database.serialize.SerializedObjectSupporter.deserializeObjectKryoSerializer11() throws java.io.IOException",14,3,-11,"-78.57%",0.007990867579908675,0.0018137847642079807,-0.006177082815700695,"-77.3%"
"public com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer com.thinkaurelius.titan.graphdb.database.serialize.SerializedObjectSupporter.deserializeObjectKryoSerializer47() throws java.io.IOException",16,6,-10,"-62.5%",0.0091324200913242,0.0036275695284159614,-0.0055048505629082395,"-60.28%"
