Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setWindowPosition(int|int)",32686,20293,-12393,"-37.92%",1.3042576114281155,0.7152222183061361,-0.5890353931219794,"-45.16%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setHdpiMode(com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration$HdpiMode)",45951,50667,4716,"10.26%",1.8335660987191253,1.785747013005322,-0.047819085713803444,"-2.61%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setWindowedMode(int|int)",15575,32074,16499,"105.93%",0.6214835800646423,1.130440912134776,0.5089573320701337,"81.89%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.disableAudio(boolean)",13360,17011,3651,"27.33%",0.5330992378596225,0.5995488668804849,0.06644962902086238,"12.46%"
"public static com.badlogic.gdx.Graphics$DisplayMode[] com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.getDisplayModes(com.badlogic.gdx.Graphics$Monitor)",1,0,-1,"-INF%",3.9902637564343e-05,0.0,-3.9902637564343e-05,"-INF%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setBackBufferConfig(int|int|int|int|int|int|int)",29270,21145,-8125,"-27.76%",1.1679502015083196,0.7452507665738555,-0.42269943493446416,"-36.19%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setAudioConfig(int|int|int)",14812,18508,3696,"24.95%",0.5910378676030486,0.6523102949987665,0.06127242739571792,"10.37%"
"Logical",1898,5417,3519,"185.41%",0.07573520609712302,0.19092094596975998,0.11518573987263696,"152.09%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setInitialBackgroundColor(com.badlogic.gdx.graphics.Color)",12633,29073,16440,"130.14%",0.5040900203503451,1.0246713424734784,0.5205813221231332,"103.27%"
"public static com.badlogic.gdx.Graphics$DisplayMode com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.getDisplayMode(com.badlogic.gdx.Graphics$Monitor)",1,1,0,"0.0%",3.9902637564343e-05,3.524477496211187e-05,-4.657862602231133e-06,"-11.67%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setDecorated(boolean)",13177,23538,10361,"78.63%",0.5257970551853478,0.8295915130581891,0.3037944578728413,"57.78%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.useOpenGL3(boolean|int|int)",13426,20629,7203,"53.65%",0.5357328119388691,0.7270644626934057,0.19133165075453662,"35.71%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setWindowListener(com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowListener)",44312,20774,-23538,"-53.12%",1.7681656757511672,0.732174955062912,-1.0359907206882553,"-58.59%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setTitle(java.lang.String)",30089,13854,-16235,"-53.96%",1.2006304616735166,0.4882811123250978,-0.7123493493484188,"-59.33%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setWindowSizeLimits(int|int|int|int)",20474,21895,1421,"6.94%",0.8169666014923587,0.7716843477954394,-0.045282253696919295,"-5.54%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.useVsync(boolean)",26326,19151,-7175,"-27.25%",1.050476836518894,0.6749726852994044,-0.37550415121948955,"-35.75%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setResizable(boolean)",14888,24251,9363,"62.89%",0.5940704680579386,0.8547210376061749,0.2606505695482363,"43.88%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setFullscreenMode(com.badlogic.gdx.Graphics$DisplayMode)",13848,21701,7853,"56.71%",0.5525717249910219,0.7648468614527896,0.21227513646176766,"38.42%"
"public final native java.lang.Class java.lang.Object.getClass()",2926,3213,287,"9.81%",0.11675511751326763,0.11324146195326543,-0.003513655560002202,"-3.01%"
"java.lang.Object()",1,0,-1,"-INF%",3.9902637564343e-05,0.0,-3.9902637564343e-05,"-INF%"
"Pixels",23835,4805,-19030,"-79.84%",0.9510793663461155,0.16935114369294751,-0.7817282226531679,"-82.19%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setPreferencesConfig(java.lang.String|com.badlogic.gdx.Files$FileType)",10596,16255,5659,"53.41%",0.42280834763177844,0.5729038170091284,0.15009546937734997,"35.5%"
"com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration()",44273,42356,-1917,"-4.33%",1.7666094728861579,1.4928276882952103,-0.2737817845909476,"-15.5%"
"public static com.badlogic.gdx.Graphics$DisplayMode com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.getDisplayMode()",0,1,1,"INF%",0.0,3.524477496211187e-05,3.524477496211187e-05,"INF%"
