Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setWindowListener(com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowListener)",68187,64544,-3643,"-5.34%",2.1789857156552586,2.0329459195565214,-0.14603979609873718,"-6.7%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setTitle(java.lang.String)",31730,32026,296,"0.93%",1.0139647844565878,1.0087246842420234,-0.005240100214564336,"-0.52%"
"public static com.badlogic.gdx.graphics.glutils.GLVersion com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application.glVersion",1,1,0,"0.0%",3.195602850477743e-05,3.149705502535513e-05,-4.589734794222978e-07,"-1.44%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setWindowSizeLimits(int|int|int|int)",38309,37795,-514,"-1.34%",1.2242034959895185,1.190431194683297,-0.03377230130622144,"-2.76%"
"com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application(com.badlogic.gdx.ApplicationListener| com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration)",1,1,0,"0.0%",3.195602850477743e-05,3.149705502535513e-05,-4.589734794222978e-07,"-1.44%"
"public static org.lwjgl.glfw.GLFWErrorCallback com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application.errorCallback",1,1,0,"0.0%",3.195602850477743e-05,3.149705502535513e-05,-4.589734794222978e-07,"-1.44%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setDecorated(boolean)",27712,29343,1631,"5.89%",0.885565461924392,0.9242180856089955,0.03865262368460354,"4.36%"
"public static long com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application.createGlfwWindow(com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration|long)",1,0,-1,"-INF%",3.195602850477743e-05,0.0,-3.195602850477743e-05,"-INF%"
"public static final int com.badlogic.gdx.Application.LOG_INFO",1,1,0,"0.0%",3.195602850477743e-05,3.149705502535513e-05,-4.589734794222978e-07,"-1.44%"
"com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration()",31280,31737,457,"1.46%",0.9995845716294379,0.9996220353396957,3.7463710257812366e-05,"0.0%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setResizable(boolean)",41526,27492,-14034,"-33.8%",1.3270060396893875,0.8659170367570632,-0.46108900293232424,"-34.75%"
"public static final int com.badlogic.gdx.Application.LOG_ERROR",1,1,0,"0.0%",3.195602850477743e-05,3.149705502535513e-05,-4.589734794222978e-07,"-1.44%"
"public static final int com.badlogic.gdx.Application.LOG_DEBUG",1,1,0,"0.0%",3.195602850477743e-05,3.149705502535513e-05,-4.589734794222978e-07,"-1.44%"
"public static final int com.badlogic.gdx.Application.LOG_NONE",1,1,0,"0.0%",3.195602850477743e-05,3.149705502535513e-05,-4.589734794222978e-07,"-1.44%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setFullscreenMode(com.badlogic.gdx.Graphics$DisplayMode)",33292,31148,-2144,"-6.44%",1.0638801009810501,0.9810702699297615,-0.08280983105128858,"-7.78%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setWindowPosition(int|int)",38212,57153,18941,"49.57%",1.221103761224555,1.8001511858641217,0.5790474246395667,"47.42%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setInitialBackgroundColor(com.badlogic.gdx.graphics.Color)",33815,32583,-1232,"-3.64%",1.0805931038890486,1.026268543891146,-0.05432455999790253,"-5.03%"
"public final native java.lang.Class java.lang.Object.getClass()",5973,5993,20,"0.33%",0.19087335825903556,0.1887618507669533,-0.0021115074920822763,"-1.11%"
"public static void com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application.initiateGL()",1,1,0,"0.0%",3.195602850477743e-05,3.149705502535513e-05,-4.589734794222978e-07,"-1.44%"
"java.lang.Object()",1,0,-1,"-INF%",3.195602850477743e-05,0.0,-3.195602850477743e-05,"-INF%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setWindowedMode(int|int)",38502,42541,4039,"10.49%",1.2303710094909404,1.3399162178336326,0.10954520834269221,"8.9%"
"public static boolean com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application.supportsFBO()",1,1,0,"0.0%",3.195602850477743e-05,3.149705502535513e-05,-4.589734794222978e-07,"-1.44%"
"public static void com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application.initializeGlfw()",0,1,1,"INF%",0.0,3.149705502535513e-05,3.149705502535513e-05,"INF%"
