Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class java.lang.String,4423,4086,-337,"-7.62%",3,112,109,"3633.33%",0.22705338809034908,0.1728865194211729,-0.054166868669176194,"-23.86%",0.0001540041067761807,0.004738935432004739,0.004584931325228558,"2977.15%"
class com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration$HdpiMode,2576,1843,-733,"-28.45%",2,2,0,"0.0%",0.1322381930184805,0.07798087501057797,-0.054257318007902525,"-41.03%",0.0001026694045174538,8.462384700008462e-05,-1.804555751736918e-05,"-17.58%"
class com.badlogic.gdx.Files$FileType,5403,6031,628,"11.62%",1,5,4,"400.0%",0.27736139630390144,0.2551832106287552,-0.022178185675146234,"-8.0%",5.13347022587269e-05,0.00021155961750021155,0.00016022491524148464,"312.12%"
class java.lang.Integer,118437,52481,-65956,"-55.69%",17,1681,1664,"9788.24%",6.079928131416838,2.2205720572057204,-3.8593560742111177,"-63.48%",0.0008726899383983572,0.07112634340357113,0.07025365346517277,"8050.24%"
class java.lang.Boolean,14325,17330,3005,"20.98%",2,2,0,"0.0%",0.7353696098562629,0.7332656342557332,-0.0021039756005296617,"-0.29%",0.0001026694045174538,8.462384700008462e-05,-1.804555751736918e-05,"-17.58%"
class java.lang.Class,329,253,-76,"-23.1%",4,4,0,"0.0%",0.01688911704312115,0.010704916645510706,-0.006184200397610445,"-36.62%",0.0002053388090349076,0.00016924769400016924,-3.609111503473836e-05,"-17.58%"
class com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration,36975,41352,4377,"11.84%",11955,10779,-1176,"-9.84%",1.898100616016427,1.7496826605737497,-0.14841795544267744,"-7.82%",0.6137063655030801,0.4560802234069561,-0.15762614209612402,"-25.68%"
class com.badlogic.gdx.graphics.Color,3566,59704,56138,"1574.26%",1,2568,2567,"256700.0%",0.18305954825462012,2.526191080646526,2.343131532391906,"1279.98%",5.13347022587269e-05,0.10865701954810866,0.10860568484584994,"211563.87%"
class java.lang.Float,0,4788,4788,"INF%",0,609,609,"INF%",0.0,0.2025894897182026,0.2025894897182026,"INF%",0.0,0.025767961411525767,0.025767961411525767,"INF%"
