Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setWindowListener(com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowListener)",44993,61479,16486,"36.64%",1.380153374233129,1.9517142857142857,0.5715609114811568,"41.41%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setTitle(java.lang.String)",73252,40779,-32473,"-44.33%",2.246993865030675,1.2945714285714285,-0.9524224364592464,"-42.39%"
"public static com.badlogic.gdx.graphics.glutils.GLVersion com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application.glVersion",1,1,0,"0.0%",3.067484662576687e-05,3.1746031746031745e-05,1.0711851202648717e-06,"3.49%"
"com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application(com.badlogic.gdx.ApplicationListener| com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration)",1,1,0,"0.0%",3.067484662576687e-05,3.1746031746031745e-05,1.0711851202648717e-06,"3.49%"
"public static org.lwjgl.glfw.GLFWErrorCallback com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application.errorCallback",1,1,0,"0.0%",3.067484662576687e-05,3.1746031746031745e-05,1.0711851202648717e-06,"3.49%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setDecorated(boolean)",29890,29550,-340,"-1.14%",0.9168711656441718,0.9380952380952381,0.021224072451066278,"2.31%"
"public static long com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application.createGlfwWindow(com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration|long)",1,0,-1,"-INF%",3.067484662576687e-05,0.0,-3.067484662576687e-05,"-INF%"
"public static final int com.badlogic.gdx.Application.LOG_INFO",1,1,0,"0.0%",3.067484662576687e-05,3.1746031746031745e-05,1.0711851202648717e-06,"3.49%"
"com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration()",32588,31488,-1100,"-3.38%",0.9996319018404908,0.9996190476190476,-1.2854221443148184e-05,"-0.0%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setResizable(boolean)",43868,36561,-7307,"-16.66%",1.3456441717791412,1.1606666666666667,-0.18497750511247446,"-13.75%"
"public static final int com.badlogic.gdx.Application.LOG_ERROR",1,1,0,"0.0%",3.067484662576687e-05,3.1746031746031745e-05,1.0711851202648717e-06,"3.49%"
"public static final int com.badlogic.gdx.Application.LOG_DEBUG",1,1,0,"0.0%",3.067484662576687e-05,3.1746031746031745e-05,1.0711851202648717e-06,"3.49%"
"public static final int com.badlogic.gdx.Application.LOG_NONE",1,1,0,"0.0%",3.067484662576687e-05,3.1746031746031745e-05,1.0711851202648717e-06,"3.49%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setFullscreenMode(com.badlogic.gdx.Graphics$DisplayMode)",40510,37619,-2891,"-7.14%",1.242638036809816,1.1942539682539683,-0.04838406855584765,"-3.89%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setWindowPosition(int|int)",43298,34423,-8875,"-20.5%",1.328159509202454,1.0927936507936509,-0.2353658584088032,"-17.72%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setInitialBackgroundColor(com.badlogic.gdx.graphics.Color)",29981,50324,20343,"67.85%",0.9196625766871166,1.5975873015873017,0.6779247249001851,"73.71%"
"public final native java.lang.Class java.lang.Object.getClass()",6272,6044,-228,"-3.64%",0.1923926380368098,0.19187301587301586,-0.000519622163793948,"-0.27%"
"public static void com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application.initiateGL()",1,1,0,"0.0%",3.067484662576687e-05,3.1746031746031745e-05,1.0711851202648717e-06,"3.49%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setInitialVisible(boolean)",53442,39414,-14028,"-26.25%",1.6393251533742332,1.2512380952380953,-0.388087058136138,"-23.67%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration.setWindowedMode(int|int)",33719,32882,-837,"-2.48%",1.034325153374233,1.0438730158730158,0.009547862498782811,"0.92%"
"public static boolean com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application.supportsFBO()",1,1,0,"0.0%",3.067484662576687e-05,3.1746031746031745e-05,1.0711851202648717e-06,"3.49%"
"public static void com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application.initializeGlfw()",0,1,1,"INF%",0.0,3.1746031746031745e-05,3.1746031746031745e-05,"INF%"
