Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public static boolean java.util.Collections.addAll(java.util.Collection|java.lang.Object[])",3990,599,-3391,"-84.99%",0.21891802918907055,0.14684971806815397,-0.07206831112091658,"-32.92%"
"public boolean org.antlr.v4.codegen.target.Python3Target.supportsOverloadedMethods()",11173,4839,-6334,"-56.69%",0.6130253484033797,1.1863201765138514,0.5732948281104716,"93.52%"
"int[6]",1,2,1,"100.0%",5.48666739822232e-05,0.0004903162539838195,0.0004354495800015963,"793.65%"
"int[5]",1,1,0,"0.0%",5.48666739822232e-05,0.00024515812699190976,0.00019029145300968655,"346.83%"
"public java.lang.String org.antlr.v4.codegen.Target.getRuleFunctionContextStructName(org.antlr.v4.tool.Rule)",594,128,-466,"-78.45%",0.03259080434544058,0.03138024025496445,-0.0012105640904761308,"-3.71%"
"public java.lang.String org.antlr.v4.codegen.Target.getRuleFunctionContextStructName(org.antlr.v4.codegen.model.RuleFunction)",598,143,-455,"-76.09%",0.03281027104136947,0.0350576121598431,0.0022473411184736267,"6.85%"
"public java.lang.String org.antlr.v4.codegen.Target.getElementListName(java.lang.String)",628,164,-464,"-73.89%",0.03445627126083617,0.0402059328266732,0.005749661565837033,"16.69%"
"public java.lang.String org.antlr.v4.codegen.Target.getTargetStringLiteralFromString(java.lang.String)",11804,3200,-8604,"-72.89%",0.6476462196861626,0.7845060063741113,0.13685978668794863,"21.13%"
"public java.lang.String org.antlr.v4.codegen.Target.getTargetStringLiteralFromString(java.lang.String|boolean)",6801,711,-6090,"-89.55%",0.37314824975309996,0.17430742829124785,-0.1988408214618521,"-53.29%"
"public java.lang.String[] org.antlr.v4.codegen.Target.getTokenTypesAsTargetLabels(org.antlr.v4.tool.Grammar|int[])",18913,2922,-15991,"-84.55%",1.0376934050257873,0.7163520470703604,-0.32134135795542695,"-30.97%"
"public boolean org.antlr.v4.codegen.target.Python3Target.visibleGrammarSymbolCausesIssueInGeneratedCode(org.antlr.v4.tool.ast.GrammarAST)",592,131,-461,"-77.87%",0.03248107099747613,0.03211571463594018,-0.0003653563615359512,"-1.12%"
"public int org.antlr.v4.codegen.Target.getInlineTestSetWordSize()",45136,1052,-44084,"-97.67%",2.4764621968616263,0.2579063495954891,-2.218555847266137,"-89.59%"
"public java.lang.String org.antlr.v4.codegen.target.Python3Target.getVersion()",14501,3405,-11096,"-76.52%",0.7956216394162186,0.8347634224074528,0.039141782991234275,"4.92%"
"public void org.antlr.v4.codegen.target.Python3Target.addBadWords()",5355,575,-4780,"-89.26%",0.2938110391748052,0.14096592302034813,-0.1528451161544571,"-52.02%"
"public static java.lang.String org.stringtemplate.v4.StringRenderer.escapeHTML(java.lang.String)",282,94,-188,"-66.67%",0.015472402062986942,0.02304486393723952,0.007572461874252579,"48.94%"
"public void org.antlr.v4.codegen.Target.genRecognizerHeaderFile(org.antlr.v4.tool.Grammar|org.stringtemplate.v4.ST|java.lang.String)",7388,1453,-5935,"-80.33%",0.405354987380665,0.3562147585192449,-0.04914022886142011,"-12.12%"
"public java.lang.String org.antlr.v4.codegen.Target.getElementName(java.lang.String)",559,152,-407,"-72.81%",0.030670470756062766,0.03726403530277029,0.006593564546707523,"21.5%"
"public java.lang.String org.antlr.v4.codegen.Target.getLoopCounter(org.antlr.v4.tool.ast.GrammarAST)",624,140,-484,"-77.56%",0.034236804564907276,0.03432213777886737,8.533321396009264e-05,"0.25%"
"public java.lang.String org.antlr.v4.codegen.Target.getImplicitTokenLabel(java.lang.String)",622,130,-492,"-79.1%",0.03412707121694283,0.031870556508948274,-0.002256514707994553,"-6.61%"
"public java.lang.String org.antlr.v4.codegen.Target.getListLabel(java.lang.String)",701,557,-144,"-20.54%",0.038461538461538464,0.13655307673449374,0.09809153827295528,"255.04%"
"public java.util.Set org.antlr.v4.codegen.target.Python3Target.badWords",6954,2055,-4899,"-70.45%",0.3815428508723801,0.5037999509683746,0.1222571000959945,"32.04%"
"int[4]",2,0,-2,"-INF%",0.0001097333479644464,0.0,-0.0001097333479644464,"-INF%"
"int[2]",1,1,0,"0.0%",5.48666739822232e-05,0.00024515812699190976,0.00019029145300968655,"346.83%"
"public boolean org.antlr.v4.codegen.Target.grammarSymbolCausesIssueInGeneratedCode(org.antlr.v4.tool.ast.GrammarAST)",617,139,-478,"-77.47%",0.033852737847031716,0.03407697965187546,0.0002242418048437403,"0.66%"
"int[0]",6137,761,-5376,"-87.6%",0.3367167782289038,0.18656533464084335,-0.15015144358806043,"-44.59%"
"java.lang.String[53]",12,0,-12,"-INF%",0.0006584000877866784,0.0,-0.0006584000877866784,"-INF%"
"public final native java.lang.Class java.lang.Object.getClass()",603,135,-468,"-77.61%",0.03308460441128059,0.03309634714390782,1.17427326272318e-05,"0.04%"
"public java.lang.String[] org.antlr.v4.codegen.Target.targetCharValueEscape",6832,1844,-4988,"-73.01%",0.3748491166465489,0.45207158617308163,0.07722246952653272,"20.6%"
"java.util.LinkedHashSet()",3990,599,-3391,"-84.99%",0.21891802918907055,0.14684971806815397,-0.07206831112091658,"-32.92%"
"public org.antlr.v4.codegen.CodeGenerator org.antlr.v4.codegen.Target.gen",4260,1278,-2982,"-70.0%",0.23373203116427083,0.3133120862956607,0.07958005513138988,"34.05%"
"public org.stringtemplate.v4.STGroup org.antlr.v4.codegen.Target.getTemplates()",597,620,23,"3.85%",0.03275540436738725,0.15199803873498408,0.11924263436759683,"364.04%"
"public java.lang.String org.antlr.v4.codegen.Target.getLoopLabel(org.antlr.v4.tool.ast.GrammarAST)",638,143,-495,"-77.59%",0.0350049380006584,0.0350576121598431,5.267415918469576e-05,"0.15%"
"public void org.antlr.v4.codegen.Target.genFile(org.antlr.v4.tool.Grammar|org.stringtemplate.v4.ST|java.lang.String)",647,125,-522,"-80.68%",0.035498738066498406,0.030644765873988723,-0.004853972192509683,"-13.67%"
"java.lang.String[3]",3394,3,-3391,"-99.91%",0.18621749149566552,0.0007354743809757293,-0.18548201711468978,"-99.61%"
"java.lang.String[2]",2519,925,-1594,"-63.28%",0.13820915176122023,0.22677126746751655,0.08856211570629632,"64.08%"
"java.lang.String[1]",596,222,-374,"-62.75%",0.03270053769340502,0.05442510419220397,0.021724566498798947,"66.43%"
"public java.util.Set org.antlr.v4.codegen.target.Python3Target.getBadWords()",5239,1384,-3855,"-73.58%",0.28744650499286734,0.33929884775680313,0.0518523427639358,"18.04%"
"java.lang.String[0]",455,88,-367,"-80.66%",0.024964336661911554,0.02157391517528806,-0.0033904214866234926,"-13.58%"
"public java.lang.String org.antlr.v4.codegen.Target.encodeIntAsCharEscape(int)",6244,676,-5568,"-89.17%",0.3425875123450016,0.16572689384653103,-0.1768606184984706,"-51.62%"
"public org.antlr.v4.codegen.CodeGenerator org.antlr.v4.codegen.Target.getCodeGenerator()",5418,1164,-4254,"-78.52%",0.2972676396356853,0.285364059818583,-0.011903579817102328,"-4.0%"
"public boolean org.antlr.v4.codegen.target.Python3Target.wantsBaseVisitor()",7104,953,-6151,"-86.59%",0.3897728519697136,0.23363569502329,-0.1561371569464236,"-40.06%"
"public java.lang.String org.antlr.v4.codegen.Target.getImplicitSetLabel(java.lang.String)",606,369,-237,"-39.11%",0.03324920443322726,0.09046334886001471,0.057214144426787454,"172.08%"
"org.antlr.v4.codegen.target.Python3Target()",42915,7007,-35908,"-83.67%",2.3546033139471083,1.717822995832312,-0.6367803181147964,"-27.04%"
"public boolean org.antlr.v4.codegen.Target.templatesExist()",5188,626,-4562,"-87.93%",0.284648304619774,0.15346898749693552,-0.13117931712283845,"-46.08%"
"org.antlr.v4.codegen.target.Python3Target(org.antlr.v4.codegen.CodeGenerator)",655,1659,1004,"153.28%",0.0359376714583562,0.4067173326795783,0.37077966122122213,"1031.73%"
"java.lang.String[5]",0,5,5,"INF%",0.0,0.001225790634959549,0.001225790634959549,"INF%"
"java.lang.String[7]",0,566,566,"INF%",0.0,0.13875949987742095,0.13875949987742095,"INF%"
"java.lang.String[6]",0,4,4,"INF%",0.0,0.000980632507967639,0.000980632507967639,"INF%"
"java.lang.String[22]",0,26,26,"INF%",0.0,0.006374111301789654,0.006374111301789654,"INF%"
