Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public java.lang.String org.antlr.v4.codegen.Target.getTokenTypeAsTargetLabel(org.antlr.v4.tool.Grammar|int)",172,61,-111,"-64.53%",0.03403244954491492,0.03526011560693642,0.0012276660620215013,"3.61%"
"public java.lang.String org.antlr.v4.codegen.Target.language",769,187,-582,"-75.68%",0.1521567075583696,0.10809248554913295,-0.04406422200923665,"-28.96%"
"org.antlr.v4.codegen.target.Python2Target$PythonStringRenderer()",141,61,-80,"-56.74%",0.027898694103680254,0.03526011560693642,0.007361421503256166,"26.39%"
"public void org.antlr.v4.codegen.Target.genListenerFile(org.antlr.v4.tool.Grammar|org.stringtemplate.v4.ST)",170,67,-103,"-60.59%",0.033636723387415905,0.03872832369942197,0.0050916003120060616,"15.14%"
"public java.lang.String org.antlr.v4.codegen.Target.getLanguage()",1456,2373,917,"62.98%",0.2880886426592798,1.3716763005780346,1.0835876579187547,"376.13%"
"public java.lang.String org.antlr.v4.codegen.Target.getAltLabelContextStructName(java.lang.String)",1773,322,-1451,"-81.84%",0.35081123862287295,0.1861271676300578,-0.16468407099281515,"-46.94%"
"public boolean org.antlr.v4.codegen.target.Python2Target.wantsBaseVisitor()",2213,290,-1923,"-86.9%",0.43787099327265533,0.1676300578034682,-0.27024093546918715,"-61.72%"
"public java.util.Set org.antlr.v4.codegen.target.Python2Target.badWords",1159,354,-805,"-69.46%",0.22932330827067668,0.2046242774566474,-0.02469903081402927,"-10.77%"
"org.antlr.v4.codegen.target.Python2Target()",9579,106,-9473,"-98.89%",1.8953304313415116,0.06127167630057803,-1.8340587550409335,"-96.77%"
"org.antlr.v4.codegen.target.Python2Target(org.antlr.v4.codegen.CodeGenerator)",2279,3578,1299,"57.0%",0.4509299564701227,2.0682080924855493,1.6172781360154267,"358.65%"
"public java.lang.String org.antlr.v4.codegen.Target.getTargetStringLiteralFromANTLRStringLiteral(org.antlr.v4.codegen.CodeGenerator|java.lang.String|boolean)",3943,259,-3684,"-93.43%",0.7801741195092996,0.14971098265895955,-0.6304631368503401,"-80.81%"
"public java.lang.String org.antlr.v4.codegen.Target.getImplicitRuleLabel(java.lang.String)",831,258,-573,"-68.95%",0.16442421844083893,0.14913294797687862,-0.01529127046396031,"-9.3%"
"public static boolean java.util.Collections.addAll(java.util.Collection|java.lang.Object[])",2727,5,-2722,"-99.82%",0.5395726157499011,0.002890173410404624,-0.5366824423394965,"-99.46%"
"public org.stringtemplate.v4.STGroup org.antlr.v4.codegen.Target.templates",993,569,-424,"-42.7%",0.1964780371982588,0.3289017341040462,0.13242369690578742,"67.4%"
"int[6]",1,2,1,"100.0%",0.00019786307874950534,0.0011560693641618498,0.0009582062854123444,"484.28%"
"int[5]",4,3,-1,"-25.0%",0.0007914523149980214,0.0017341040462427746,0.0009426517312447532,"119.1%"
"public java.lang.String org.antlr.v4.codegen.Target.getRuleFunctionContextStructName(org.antlr.v4.tool.Rule)",158,62,-96,"-60.76%",0.03126236644242184,0.035838150289017344,0.004575783846595502,"14.64%"
"public java.lang.String org.antlr.v4.codegen.Target.getRuleFunctionContextStructName(org.antlr.v4.codegen.model.RuleFunction)",164,61,-103,"-62.8%",0.032449544914918874,0.03526011560693642,0.0028105706920175458,"8.66%"
"public java.lang.String org.antlr.v4.codegen.Target.getElementListName(java.lang.String)",190,67,-123,"-64.74%",0.03759398496240601,0.03872832369942197,0.0011343387370159538,"3.02%"
"public java.lang.String org.antlr.v4.codegen.Target.getTargetStringLiteralFromString(java.lang.String|boolean)",2283,902,-1381,"-60.49%",0.4517214087851207,0.5213872832369942,0.06966587445187356,"15.42%"
"public java.lang.String org.antlr.v4.codegen.Target.getTargetStringLiteralFromString(java.lang.String)",3515,337,-3178,"-90.41%",0.6954887218045113,0.1947976878612717,-0.5006910339432395,"-71.99%"
"public java.lang.String[] org.antlr.v4.codegen.Target.getTokenTypesAsTargetLabels(org.antlr.v4.tool.Grammar|int[])",1219,324,-895,"-73.42%",0.241195092995647,0.18728323699421964,-0.053911856001427366,"-22.35%"
"public int org.antlr.v4.codegen.Target.getInlineTestSetWordSize()",7000,262,-6738,"-96.26%",1.3850415512465375,0.15144508670520232,-1.233596464541335,"-89.07%"
"public java.lang.String org.antlr.v4.codegen.Target.getElementName(java.lang.String)",157,61,-96,"-61.15%",0.03106450336367234,0.03526011560693642,0.00419561224326408,"13.51%"
"public void org.antlr.v4.codegen.Target.genRecognizerHeaderFile(org.antlr.v4.tool.Grammar|org.stringtemplate.v4.ST|java.lang.String)",767,311,-456,"-59.45%",0.1517609814008706,0.17976878612716762,0.02800780472629702,"18.46%"
"public static java.lang.String org.stringtemplate.v4.StringRenderer.escapeHTML(java.lang.String)",113,51,-62,"-54.87%",0.022358527898694105,0.029479768786127167,0.007121240887433062,"31.85%"
"public java.lang.String org.antlr.v4.codegen.Target.getLoopCounter(org.antlr.v4.tool.ast.GrammarAST)",168,52,-116,"-69.05%",0.0332409972299169,0.03005780346820809,-0.003183193761708808,"-9.58%"
"public org.stringtemplate.v4.STGroup org.antlr.v4.codegen.target.Python2Target.loadTemplates()",872,521,-351,"-40.25%",0.17253660466956866,0.30115606936416184,0.12861946469459318,"74.55%"
"public java.util.Set org.antlr.v4.codegen.target.Python2Target.getBadWords()",1414,729,-685,"-48.44%",0.27977839335180055,0.4213872832369942,0.14160888988519366,"50.61%"
"public java.lang.String org.antlr.v4.codegen.Target.getImplicitTokenLabel(java.lang.String)",160,57,-103,"-64.38%",0.031658092599920855,0.032947976878612714,0.0012898842786918593,"4.07%"
"public java.lang.String org.antlr.v4.codegen.Target.getListLabel(java.lang.String)",321,217,-104,"-32.4%",0.06351404827859121,0.1254335260115607,0.06191947773296948,"97.49%"
"public boolean org.antlr.v4.codegen.target.Python2Target.wantsBaseListener()",730,98,-632,"-86.58%",0.1444400474871389,0.056647398843930635,-0.08779264864320827,"-60.78%"
"int[4]",2,0,-2,"-INF%",0.0003957261574990107,0.0,-0.0003957261574990107,"-INF%"
"int[3]",1,2,1,"100.0%",0.00019786307874950534,0.0011560693641618498,0.0009582062854123444,"484.28%"
"int[2]",2,1,-1,"-50.0%",0.0003957261574990107,0.0005780346820809249,0.0001823085245819142,"46.07%"
"int[1]",1,1,0,"0.0%",0.00019786307874950534,0.0005780346820809249,0.00038017160333141955,"192.14%"
"public boolean org.antlr.v4.codegen.Target.grammarSymbolCausesIssueInGeneratedCode(org.antlr.v4.tool.ast.GrammarAST)",169,67,-102,"-60.36%",0.033438860308666406,0.03872832369942197,0.005289463390755561,"15.82%"
"int[0]",308,104,-204,"-66.23%",0.060941828254847646,0.06011560693641618,-0.0008262213184314637,"-1.36%"
"public final native java.lang.Class java.lang.Object.getClass()",174,60,-114,"-65.52%",0.03442817570241393,0.03468208092485549,0.00025390522244155694,"0.74%"
"public java.lang.String[] org.antlr.v4.codegen.Target.targetCharValueEscape",1696,260,-1436,"-84.67%",0.33557578155916107,0.15028901734104047,-0.1852867642181206,"-55.21%"
"public java.lang.String org.antlr.v4.codegen.target.Python2Target$PythonStringRenderer.toString(java.lang.Object|java.lang.String|java.util.Locale)",458,167,-291,"-63.54%",0.09062129006727344,0.09653179190751444,0.005910501840241,"6.52%"
"java.util.LinkedHashSet()",2727,5,-2722,"-99.82%",0.5395726157499011,0.002890173410404624,-0.5366824423394965,"-99.46%"
"public org.antlr.v4.codegen.CodeGenerator org.antlr.v4.codegen.Target.gen",2528,173,-2355,"-93.16%",0.5001978630787495,0.1,-0.4001978630787495,"-80.01%"
"public boolean org.antlr.v4.codegen.target.Python2Target.visibleGrammarSymbolCausesIssueInGeneratedCode(org.antlr.v4.tool.ast.GrammarAST)",159,49,-110,"-69.18%",0.03146022952117135,0.028323699421965318,-0.0031365300992060308,"-9.97%"
"public int org.antlr.v4.codegen.Target.getSerializedATNSegmentLimit()",751,141,-610,"-81.23%",0.1485951721408785,0.0815028901734104,-0.0670922819674681,"-45.15%"
"public org.stringtemplate.v4.STGroup org.antlr.v4.codegen.Target.getTemplates()",372,1242,870,"233.87%",0.07360506529481599,0.7179190751445087,0.6443140098496927,"875.37%"
"public void org.antlr.v4.codegen.target.Python2Target.addBadWords()",1463,199,-1264,"-86.4%",0.2894736842105263,0.11502890173410404,-0.17444478247642228,"-60.26%"
"public java.lang.String org.antlr.v4.codegen.Target.getLoopLabel(org.antlr.v4.tool.ast.GrammarAST)",172,63,-109,"-63.37%",0.03403244954491492,0.03641618497109827,0.0023837354261833504,"7.0%"
"java.lang.String[5]",642,47,-595,"-92.68%",0.12702809655718242,0.02716763005780347,-0.09986046649937895,"-78.61%"
"public void org.antlr.v4.codegen.Target.genFile(org.antlr.v4.tool.Grammar|org.stringtemplate.v4.ST|java.lang.String)",177,72,-105,"-59.32%",0.03502176493866244,0.04161849710982659,0.006596732171164146,"18.84%"
"java.lang.String[4]",2,0,-2,"-INF%",0.0003957261574990107,0.0,-0.0003957261574990107,"-INF%"
"java.lang.String[3]",2695,0,-2695,"-INF%",0.5332409972299169,0.0,-0.5332409972299169,"-INF%"
"java.lang.String[1]",1,17,16,"1600.0%",0.00019786307874950534,0.009826589595375723,0.009628726516626218,"4866.36%"
"public java.lang.String org.antlr.v4.codegen.target.Python2Target.getVersion()",2034,271,-1763,"-86.68%",0.4024535021764939,0.15664739884393064,-0.24580610333256325,"-61.08%"
"public java.lang.String org.antlr.v4.codegen.Target.encodeIntAsCharEscape(int)",3730,1274,-2456,"-65.84%",0.7380292837356549,0.7364161849710983,-0.0016130987645566197,"-0.22%"
"public org.antlr.v4.codegen.CodeGenerator org.antlr.v4.codegen.Target.getCodeGenerator()",1049,389,-660,"-62.92%",0.2075583696082311,0.22485549132947977,0.01729712172124867,"8.33%"
"java.lang.String[8]",32,0,-32,"-INF%",0.006331618519984171,0.0,-0.006331618519984171,"-INF%"
"public boolean org.antlr.v4.codegen.target.Python2Target.supportsOverloadedMethods()",633,408,-225,"-35.55%",0.1252473288484369,0.23583815028901733,0.11059082144058044,"88.3%"
"public java.lang.String org.antlr.v4.codegen.Target.getImplicitSetLabel(java.lang.String)",237,393,156,"65.82%",0.046893549663632766,0.22716763005780347,0.1802740803941707,"384.43%"
"public boolean org.antlr.v4.codegen.Target.templatesExist()",1592,226,-1366,"-85.8%",0.3149980213692125,0.130635838150289,-0.1843621832189235,"-58.53%"
"public static java.lang.String[] org.antlr.v4.codegen.target.Python2Target.python2Keywords",1213,79,-1134,"-93.49%",0.24000791452314998,0.04566473988439306,-0.19434317463875692,"-80.97%"
"java.lang.String[26]",0,5,5,"INF%",0.0,0.002890173410404624,0.002890173410404624,"INF%"
