Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"org.elasticsearch.index.mapper.object.ObjectMapper$TypeParser()",5,5,0,"0.0%",0.00028545329984014617,0.00028838389664321147,2.930596803065301e-06,"1.03%"
"org.elasticsearch.index.mapper.object.ObjectMapper$Defaults()",1,1,0,"0.0%",5.709065996802923e-05,5.767677932864229e-05,5.861193606130589e-07,"1.03%"
"public boolean org.elasticsearch.index.mapper.object.ObjectMapper$Nested.isIncludeInParent()",65465,63826,-1639,"-2.5%",3.7374400548070335,3.6812781174299225,-0.05616193737711095,"-1.5%"
"public static final java.lang.String org.elasticsearch.index.mapper.object.ObjectMapper.CONTENT_TYPE",1,1,0,"0.0%",5.709065996802923e-05,5.767677932864229e-05,5.861193606130589e-07,"1.03%"
"public org.elasticsearch.index.mapper.Mapper$Builder org.elasticsearch.index.mapper.object.ObjectMapper$TypeParser.parse(java.lang.String|java.util.Map|org.elasticsearch.index.mapper.Mapper$TypeParser$ParserContext) throws org.elasticsearch.index.mapper.MapperParsingException",4,4,0,"0.0%",0.00022836263987211693,0.00023070711731456916,2.3444774424522354e-06,"1.03%"
"public static org.elasticsearch.index.mapper.object.ObjectMapper$Nested org.elasticsearch.index.mapper.object.ObjectMapper$Nested.newNested(boolean|boolean)",9133,11341,2208,"24.18%",0.521408997488011,0.6541123543661322,0.1327033568781213,"25.45%"
"org.elasticsearch.index.query.support.NestedInnerQueryParseSupport(org.elasticsearch.common.xcontent.XContentParser| org.elasticsearch.search.internal.SearchContext)",1,1,0,"0.0%",5.709065996802923e-05,5.767677932864229e-05,5.861193606130589e-07,"1.03%"
"org.elasticsearch.index.query.support.NestedInnerQueryParseSupport(org.elasticsearch.index.query.QueryShardContext)",1,1,0,"0.0%",5.709065996802923e-05,5.767677932864229e-05,5.861193606130589e-07,"1.03%"
"public static final org.elasticsearch.index.mapper.ContentPath$Type org.elasticsearch.index.mapper.object.ObjectMapper$Defaults.PATH_TYPE",1,1,0,"0.0%",5.709065996802923e-05,5.767677932864229e-05,5.861193606130589e-07,"1.03%"
"public boolean org.elasticsearch.index.mapper.object.ObjectMapper$Nested.isIncludeInRoot()",65337,63356,-1981,"-3.03%",3.730132450331126,3.654170031145461,-0.07596241918566493,"-2.04%"
"public static final org.elasticsearch.index.mapper.object.ObjectMapper$Dynamic org.elasticsearch.index.mapper.object.ObjectMapper$Defaults.DYNAMIC",1,1,0,"0.0%",5.709065996802923e-05,5.767677932864229e-05,5.861193606130589e-07,"1.03%"
"public static final java.lang.String org.elasticsearch.index.mapper.object.ObjectMapper.NESTED_CONTENT_TYPE",1,1,0,"0.0%",5.709065996802923e-05,5.767677932864229e-05,5.861193606130589e-07,"1.03%"
"STRICT",1,1,0,"0.0%",5.709065996802923e-05,5.767677932864229e-05,5.861193606130589e-07,"1.03%"
"public static final org.elasticsearch.common.xcontent.ToXContent$Params org.elasticsearch.common.xcontent.ToXContent.EMPTY_PARAMS",1,1,0,"0.0%",5.709065996802923e-05,5.767677932864229e-05,5.861193606130589e-07,"1.03%"
"public boolean org.elasticsearch.index.mapper.object.ObjectMapper$Nested.isNested()",65766,70684,4918,"7.48%",3.7546243434574103,4.076825470065751,0.3222011266083409,"8.58%"
"public final native java.lang.Class java.lang.Object.getClass()",8660,8606,-54,"-0.62%",0.49440511532313314,0.4963663629022955,0.001961247579162384,"0.4%"
"java.lang.Object()",1,1,0,"0.0%",5.709065996802923e-05,5.767677932864229e-05,5.861193606130589e-07,"1.03%"
"public static final boolean org.elasticsearch.index.mapper.object.ObjectMapper$Defaults.ENABLED",1,1,0,"0.0%",5.709065996802923e-05,5.767677932864229e-05,5.861193606130589e-07,"1.03%"
"public static final org.elasticsearch.index.mapper.object.ObjectMapper$Nested org.elasticsearch.index.mapper.object.ObjectMapper$Defaults.NESTED",1650,2783,1133,"68.67%",0.09419958894724823,0.1605144768716115,0.06631488792436327,"70.4%"
"FALSE",1,1,0,"0.0%",5.709065996802923e-05,5.767677932864229e-05,5.861193606130589e-07,"1.03%"
"public static final org.elasticsearch.index.mapper.object.ObjectMapper$Nested org.elasticsearch.index.mapper.object.ObjectMapper$Nested.NO",6715,3196,-3519,"-52.41%",0.38336378168531626,0.18433498673434076,-0.1990287949509755,"-51.92%"
"TRUE",1,1,0,"0.0%",5.709065996802923e-05,5.767677932864229e-05,5.861193606130589e-07,"1.03%"
