Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public boolean org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.getqueryParsed()",2926,3246,320,"10.94%",0.13696578195946263,0.15734367426078527,0.020377892301322642,"14.88%"
"public boolean org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.filterFound()",2455,3794,1339,"54.54%",0.11491831671581706,0.18390693165293262,0.06898861493711556,"60.03%"
"public org.apache.lucene.search.join.BitDocIdSetFilter org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.parentFilter",4627,4189,-438,"-9.47%",0.21658943032345646,0.20305380513814833,-0.013535625185308126,"-6.25%"
"public boolean org.elasticsearch.index.mapper.object.ObjectMapper$Nested.isNested()",1548,1699,151,"9.75%",0.07246173290268221,0.082355792535143,0.009894059632460789,"13.65%"
"public void org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.setPathLevel()",776,736,-40,"-5.15%",0.036324486261292886,0.035676199709161416,-0.0006482865521314704,"-1.78%"
"public static final boolean org.elasticsearch.index.mapper.object.ObjectMapper$Defaults.ENABLED",1,1,0,"0.0%",4.68099049758929e-05,4.847309743092584e-05,1.6631924550329359e-06,"3.55%"
"public boolean org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.getqueryFound()",3960,7990,4030,"101.77%",0.18536722370453587,0.38730004847309746,0.2019328247685616,"108.94%"
"public static final org.elasticsearch.index.mapper.object.ObjectMapper$Nested org.elasticsearch.index.mapper.object.ObjectMapper$Defaults.NESTED",27,8,-19,"-70.37%",0.0012638674343491082,0.0003877847794474067,-0.0008760826549017015,"-69.32%"
"public void org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.filter() throws java.io.IOException",722,677,-45,"-6.23%",0.03379675139259467,0.03281628696073679,-0.0009804644318578831,"-2.9%"
"public boolean org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.queryParsed",2769,3035,266,"9.61%",0.12961662687824743,0.1471158507028599,0.01749922382461247,"13.5%"
"public static final org.elasticsearch.index.mapper.object.ObjectMapper$Nested org.elasticsearch.index.mapper.object.ObjectMapper$Nested.NO",98,410,312,"318.37%",0.004587370687637504,0.019873969946679594,0.015286599259042091,"333.23%"
"org.elasticsearch.index.mapper.object.ObjectMapper$TypeParser()",4,4,0,"0.0%",0.0001872396199035716,0.00019389238972370335,6.6527698201317436e-06,"3.55%"
"public boolean org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.queryFound()",4796,4083,-713,"-14.87%",0.22450030426438233,0.1979156568104702,-0.026584647453912147,"-11.84%"
"public final org.elasticsearch.index.query.QueryParseContext org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.parseContext",6161,3411,-2750,"-44.64%",0.28839582455647617,0.16534173533688803,-0.12305408921958813,"-42.67%"
"public org.elasticsearch.index.mapper.Mapper$Builder org.elasticsearch.index.mapper.object.ObjectMapper$TypeParser.parse(java.lang.String|java.util.Map|org.elasticsearch.index.mapper.Mapper$TypeParser$ParserContext) throws org.elasticsearch.index.mapper.MapperParsingException",4,4,0,"0.0%",0.0001872396199035716,0.00019389238972370335,6.6527698201317436e-06,"3.55%"
"public static org.elasticsearch.index.mapper.object.ObjectMapper$Nested org.elasticsearch.index.mapper.object.ObjectMapper$Nested.newNested(boolean|boolean)",521,186,-335,"-64.3%",0.0243879604924402,0.009015996122152205,-0.015371964370287995,"-63.03%"
"public static final org.elasticsearch.index.mapper.ContentPath$Type org.elasticsearch.index.mapper.object.ObjectMapper$Defaults.PATH_TYPE",1,1,0,"0.0%",4.68099049758929e-05,4.847309743092584e-05,1.6631924550329359e-06,"3.55%"
"public org.apache.lucene.search.Query org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.innerFilter",4208,4703,495,"11.76%",0.19697608013855733,0.2279689772176442,0.030992897079086867,"15.73%"
"TRUE",1,1,0,"0.0%",4.68099049758929e-05,4.847309743092584e-05,1.6631924550329359e-06,"3.55%"
"public org.apache.lucene.search.Query org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.getInnerFilter() throws java.io.IOException",1162,1177,15,"1.29%",0.05439310958198755,0.05705283567619971,0.00265972609421216,"4.89%"
"public boolean org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.filterFound",3152,5369,2217,"70.34%",0.1475448204840144,0.2602520601066408,0.11270723962262641,"76.39%"
"public static final java.lang.String org.elasticsearch.index.mapper.object.ObjectMapper.NESTED_CONTENT_TYPE",1,1,0,"0.0%",4.68099049758929e-05,4.847309743092584e-05,1.6631924550329359e-06,"3.55%"
"public org.apache.lucene.search.Query org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.getInnerQuery() throws java.io.IOException",827,798,-29,"-3.51%",0.03871179141506343,0.03868153174987882,-3.0259665184613482e-05,"-0.08%"
"FALSE",1,1,0,"0.0%",4.68099049758929e-05,4.847309743092584e-05,1.6631924550329359e-06,"3.55%"
"public java.lang.String org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.getPath()",3403,2594,-809,"-23.77%",0.15929410663296353,0.12573921473582161,-0.03355489189714192,"-21.06%"
"public boolean org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.getfilterParsed()",3318,5168,1850,"55.76%",0.15531526471001264,0.2505089675230247,0.09519370281301207,"61.29%"
"public void org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.setchildFilter(org.apache.lucene.search.Filter)",2935,2637,-298,"-10.15%",0.13738707110424567,0.12782355792535144,-0.009563513178894228,"-6.96%"
"public void org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.setqueryFound(boolean)",12552,3494,-9058,"-72.16%",0.5875579272574076,0.16936500242365488,-0.41819292483375275,"-71.17%"
"public org.elasticsearch.index.query.QueryParseContext org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.getparseContext()",8938,6439,-2499,"-27.96%",0.41838693067453075,0.3121182743577315,-0.10626865631679927,"-25.4%"
"public org.elasticsearch.common.bytes.BytesReference org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.getsource()",5442,3003,-2439,"-44.82%",0.25473950287880914,0.14556471158507028,-0.10917479129373886,"-42.86%"
"public boolean org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.queryFound",4989,2625,-2364,"-47.38%",0.23353461592472968,0.12724188075618031,-0.10629273516854937,"-45.51%"
"public boolean org.elasticsearch.index.mapper.object.ObjectMapper$Nested.isIncludeInParent()",2171,1743,-428,"-19.71%",0.10162430370266348,0.08448860882210374,-0.017135694880559743,"-16.86%"
"public static final java.lang.String org.elasticsearch.index.mapper.object.ObjectMapper.CONTENT_TYPE",1,1,0,"0.0%",4.68099049758929e-05,4.847309743092584e-05,1.6631924550329359e-06,"3.55%"
"public org.elasticsearch.common.bytes.BytesReference org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.source",1830,11306,9476,"517.81%",0.085662126105884,0.5480368395540475,0.4623747134481635,"539.77%"
"org.elasticsearch.index.query.support.NestedInnerQueryParseSupport(org.elasticsearch.common.xcontent.XContentParser| org.elasticsearch.search.internal.SearchContext)",1,1,0,"0.0%",4.68099049758929e-05,4.847309743092584e-05,1.6631924550329359e-06,"3.55%"
"org.elasticsearch.index.query.support.NestedInnerQueryParseSupport(org.elasticsearch.index.query.QueryParseContext)",20702,20011,-691,"-3.34%",0.9690586528109348,0.9699951526902569,0.0009364998793220947,"0.1%"
"public org.apache.lucene.search.Filter org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.childFilter",2440,2592,152,"6.23%",0.11421616814117867,0.12564226854095978,0.011426100399781106,"10.0%"
"public boolean org.elasticsearch.index.mapper.object.ObjectMapper$Nested.isIncludeInRoot()",1794,1527,-267,"-14.88%",0.08397696952675186,0.07401841977702375,-0.00995854974972811,"-11.86%"
"public void org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.setparentFilter(org.apache.lucene.search.join.BitDocIdSetFilter)",5458,4714,-744,"-13.63%",0.25548846135842346,0.2285021812893844,-0.026986280069039054,"-10.56%"
"public org.elasticsearch.index.mapper.object.ObjectMapper org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.nestedObjectMapper",3213,2498,-715,"-22.25%",0.15040022468754388,0.12108579738245275,-0.029314427305091137,"-19.49%"
"public void org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.setfilterParsed(boolean)",5865,4724,-1141,"-19.45%",0.27454009268361185,0.22898691226369364,-0.04555318041991821,"-16.59%"
"public org.elasticsearch.index.mapper.object.ObjectMapper org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.getNestedObjectMapper()",2950,2727,-223,"-7.56%",0.13808921967888405,0.13218613669413476,-0.005903082984749286,"-4.27%"
"public final native java.lang.Class java.lang.Object.getClass()",744,718,-26,"-3.49%",0.03482656930206432,0.03480368395540475,-2.2885346659569372e-05,"-0.07%"
"public java.lang.String org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.path",2709,3389,680,"25.1%",0.12680803257969386,0.16427532719340765,0.037467294613713786,"29.55%"
"public void org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.resetPathLevel()",751,710,-41,"-5.46%",0.03515423863689557,0.034415899175957346,-0.0007383394609382227,"-2.1%"
"org.elasticsearch.index.mapper.object.ObjectMapper$Defaults()",1,1,0,"0.0%",4.68099049758929e-05,4.847309743092584e-05,1.6631924550329359e-06,"3.55%"
"public void org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.setsource(org.elasticsearch.common.bytes.BytesReference)",3035,12252,9217,"303.69%",0.14206806160183494,0.5938923897237034,0.45182432812186846,"318.03%"
"public boolean org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.filterParsed",4399,1945,-2454,"-55.79%",0.20591677198895286,0.09428017450315075,-0.11163659748580211,"-54.21%"
"public org.elasticsearch.index.mapper.object.ObjectMapper org.elasticsearch.index.query.support.NestedInnerQueryParseSupport.parentObjectMapper",4326,2403,-1923,"-44.45%",0.20249964892571268,0.11648085312651478,-0.0860187957991979,"-42.48%"
"STRICT",1,1,0,"0.0%",4.68099049758929e-05,4.847309743092584e-05,1.6631924550329359e-06,"3.55%"
"public static final org.elasticsearch.common.xcontent.ToXContent$Params org.elasticsearch.common.xcontent.ToXContent.EMPTY_PARAMS",1,1,0,"0.0%",4.68099049758929e-05,4.847309743092584e-05,1.6631924550329359e-06,"3.55%"
