Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class [J,1889,1459,-430,"-22.76%",148,201,53,"35.81%",0.0697691597414589,0.05427221664248782,-0.015496943098971087,"-22.21%",0.0054662973222530005,0.007476844102220734,0.002010546779967734,"36.78%"
class [[Ljava.util.concurrent.ExecutorService;,163,86,-77,"-47.24%",5,5,0,"0.0%",0.006020313942751616,0.0031990477253282744,-0.0028212662174233413,"-46.86%",0.00018467220683287164,0.0001859911468214113,1.318939988539659e-06,"0.71%"
class [[[Ljava.util.concurrent.ExecutorService;,91,37,-54,"-59.34%",4,3,-1,"-25.0%",0.003361034164358264,0.0013763344864784436,-0.0019846996778798203,"-59.05%",0.00014773776546629733,0.00011159468809284678,-3.614307737345055e-05,"-24.46%"
class [[[[[Ljava.util.concurrent.ExecutorService;,4,0,-4,"-INF%",2,0,-2,"-INF%",0.00014773776546629733,0.0,-0.00014773776546629733,"-INF%",7.386888273314867e-05,0.0,-7.386888273314867e-05,"-INF%"
class java.util.ArrayList$SubList,3825,4996,1171,"30.61%",641,219,-422,"-65.83%",0.14127423822714683,0.18584235390395418,0.04456811567680735,"31.55%",0.023674976915974148,0.008146412230777816,-0.015528564685196332,"-65.59%"
class [Ljava.util.Locale;,56,31,-25,"-44.64%",9,3,-6,"-66.67%",0.0020683287165281627,0.0011531451102927501,-0.0009151836062354125,"-44.25%",0.000332409972299169,0.00011159468809284678,-0.00022081528420632223,"-66.43%"
class [[[[[Ljava.util.Locale;,2,0,-2,"-INF%",2,0,-2,"-INF%",7.386888273314867e-05,0.0,-7.386888273314867e-05,"-INF%",7.386888273314867e-05,0.0,-7.386888273314867e-05,"-INF%"
class [Ljava.util.Collection;,22,68,46,"209.09%",11,3,-8,"-72.73%",0.0008125577100646352,0.0025294795967711935,0.0017169218867065582,"211.3%",0.0004062788550323176,0.00011159468809284678,-0.00029468416693947085,"-72.53%"
class [[F,141,21,-120,"-85.11%",7,5,-2,"-28.57%",0.005207756232686981,0.0007811628166499274,-0.004426593416037053,"-85.0%",0.00025854108956602033,0.0001859911468214113,-7.254994274460904e-05,"-28.06%"
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,2,0,-2,"-INF%",2,0,-2,"-INF%",7.386888273314867e-05,0.0,-7.386888273314867e-05,"-INF%",7.386888273314867e-05,0.0,-7.386888273314867e-05,"-INF%"
class [[Ljava.lang.Class;,2,16,14,"700.0%",1,2,1,"100.0%",7.386888273314867e-05,0.0005951716698285161,0.0005213027870953675,"705.71%",3.6934441366574334e-05,7.439645872856452e-05,3.7462017361990184e-05,"101.43%"
class java.lang.Object,4,2,-2,"-50.0%",1,1,0,"0.0%",0.00014773776546629733,7.439645872856452e-05,-7.334130673773282e-05,"-49.64%",3.6934441366574334e-05,3.719822936428226e-05,2.6378799770792504e-07,"0.71%"
class [C,3348,3081,-267,"-7.97%",16,38,22,"137.5%",0.12365650969529086,0.11460774467135364,-0.009048765023937227,"-7.32%",0.0005909510618651893,0.001413532715842726,0.0008225816539775366,"139.2%"
class [Ljava.lang.Iterable;,26,330,304,"1169.23%",12,5,-7,"-58.33%",0.0009602954755309326,0.012275415690213147,0.011315120214682214,"1178.3%",0.00044321329639889195,0.0001859911468214113,-0.00025722214957748065,"-58.04%"
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,6376,257,-6119,"-95.97%",1,1,0,"0.0%",0.23549399815327793,0.009559944946620541,-0.22593405320665738,"-95.94%",3.6934441366574334e-05,3.719822936428226e-05,2.6378799770792504e-07,"0.71%"
class java.util.HashSet,1871,1116,-755,"-40.35%",736,381,-355,"-48.23%",0.06910433979686058,0.041513223970539005,-0.027591115826321573,"-39.93%",0.027183748845798706,0.014172525387791542,-0.013011223458007164,"-47.86%"
class [Ljava.lang.CharSequence;,49,230,181,"369.39%",6,6,0,"0.0%",0.0018097876269621421,0.00855559275378492,0.0067458051268227785,"372.74%",0.00022160664819944597,0.00022318937618569356,1.5827279862475909e-06,"0.71%"
class [Ljava.lang.reflect.Type;,1,0,-1,"-INF%",1,0,-1,"-INF%",3.6934441366574334e-05,0.0,-3.6934441366574334e-05,"-INF%",3.6934441366574334e-05,0.0,-3.6934441366574334e-05,"-INF%"
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,41,8,-33,"-80.49%",5,6,1,"20.0%",0.0015143120960295475,0.00029758583491425807,-0.0012167262611152893,"-80.35%",0.00018467220683287164,0.00022318937618569356,3.8517169352821924e-05,"20.86%"
class [[Ljava.util.Collection;,6,4,-2,"-33.33%",2,1,-1,"-50.0%",0.00022160664819944597,0.00014879291745712903,-7.281373074231694e-05,"-32.86%",7.386888273314867e-05,3.719822936428226e-05,-3.667065336886641e-05,"-49.64%"
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,3167,206,-2961,"-93.5%",4,4,0,"0.0%",0.11697137580794091,0.007662835249042145,-0.10930854055889877,"-93.45%",0.00014773776546629733,0.00014879291745712903,1.0551519908317002e-06,"0.71%"
class [[I,4,5,1,"25.0%",2,2,0,"0.0%",0.00014773776546629733,0.0001859911468214113,3.8253381355113966e-05,"25.89%",7.386888273314867e-05,7.439645872856452e-05,5.275759954158501e-07,"0.71%"
class [[Ljava.util.List;,4,0,-4,"-INF%",2,0,-2,"-INF%",0.00014773776546629733,0.0,-0.00014773776546629733,"-INF%",7.386888273314867e-05,0.0,-7.386888273314867e-05,"-INF%"
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,1,9,8,"800.0%",1,2,1,"100.0%",3.6934441366574334e-05,0.00033478406427854036,0.00029784962291196603,"806.43%",3.6934441366574334e-05,7.439645872856452e-05,3.7462017361990184e-05,"101.43%"
class [[Lorg.apache.lucene.util.LuceneTestCase;,4,0,-4,"-INF%",4,0,-4,"-INF%",0.00014773776546629733,0.0,-0.00014773776546629733,"-INF%",0.00014773776546629733,0.0,-0.00014773776546629733,"-INF%"
class [[J,4,7,3,"75.0%",4,6,2,"50.0%",0.00014773776546629733,0.00026038760554997583,0.0001126498400836785,"76.25%",0.00014773776546629733,0.00022318937618569356,7.545161071939623e-05,"51.07%"
class [[[Lorg.junit.rules.RuleChain;,16,1,-15,"-93.75%",2,1,-1,"-50.0%",0.0005909510618651893,3.719822936428226e-05,-0.0005537528325009071,"-93.71%",7.386888273314867e-05,3.719822936428226e-05,-3.667065336886641e-05,"-49.64%"
class [Lorg.apache.lucene.search.QueryCachingPolicy;,19,5,-14,"-73.68%",6,5,-1,"-16.67%",0.0007017543859649122,0.0001859911468214113,-0.0005157632391435009,"-73.5%",0.00022160664819944597,0.0001859911468214113,-3.5615501378034674e-05,"-16.07%"
class [S,1490,988,-502,"-33.69%",166,183,17,"10.24%",0.05503231763619575,0.03675185061191087,-0.01828046702428488,"-33.22%",0.006131117266851339,0.006807275973663654,0.0006761587068123149,"11.03%"
class [[[[Ljava.util.Locale;,14,0,-14,"-INF%",3,0,-3,"-INF%",0.0005170821791320407,0.0,-0.0005170821791320407,"-INF%",0.00011080332409972299,0.0,-0.00011080332409972299,"-INF%"
class java.lang.Integer,1,1,0,"0.0%",1,1,0,"0.0%",3.6934441366574334e-05,3.719822936428226e-05,2.6378799770792504e-07,"0.71%",3.6934441366574334e-05,3.719822936428226e-05,2.6378799770792504e-07,"0.71%"
