Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"randoop.operation.ArrayElementSet@7028a028",1,0,-1,"-INF%",3.716919417187035e-05,0.0,-3.716919417187035e-05,"-INF%"
"public static org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures org.apache.lucene.util.LuceneTestCase.replaceMaxFailureRule(org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures)",28,227,199,"710.71%",0.0010407374368123698,0.008533513777677531,0.007492776340865161,"719.95%"
"public void org.elasticsearch.index.query.SimpleIndexQueryParserTests.testFilteredQuery() throws java.io.IOException",110,106,-4,"-3.64%",0.004088611358905739,0.003984812601030036,-0.00010379875787570273,"-2.54%"
"public void org.elasticsearch.index.query.SimpleIndexQueryParserTests.testQueryStringRegexpTooManyDeterminizedStates() throws java.lang.Exception",87,98,11,"12.64%",0.003233719892952721,0.0036840720273673922,0.00045035213441467145,"13.93%"
"org.apache.lucene.search.QueryCachingPolicy[][0]",1,0,-1,"-INF%",3.716919417187035e-05,0.0,-3.716919417187035e-05,"-INF%"
"org.apache.lucene.search.QueryCachingPolicy[][1]",4,0,-4,"-INF%",0.0001486767766874814,0.0,-0.0001486767766874814,"-INF%"
"org.junit.rules.TestRule[][5]",1,0,-1,"-INF%",3.716919417187035e-05,0.0,-3.716919417187035e-05,"-INF%"
"public static java.util.Random org.apache.lucene.util.LuceneTestCase.random()",1,1,0,"0.0%",3.716919417187035e-05,3.7592571707830533e-05,4.2337753596018255e-07,"1.14%"
"randoop.operation.ArrayElementSet@6ca734ab",3,0,-3,"-INF%",0.00011150758251561107,0.0,-0.00011150758251561107,"-INF%"
"randoop.operation.ArrayElementSet@31bee1b2",36,0,-36,"-INF%",0.0013380909901873326,0.0,-0.0013380909901873326,"-INF%"
"org.junit.rules.TestRule[][0]",3,0,-3,"-INF%",0.00011150758251561107,0.0,-0.00011150758251561107,"-INF%"
"public static void org.junit.Assert.assertTrue(java.lang.String|boolean)",30,29,-1,"-3.33%",0.0011150758251561106,0.0010901845795270855,-2.4891245629025125e-05,"-2.23%"
"public static void org.junit.Assert.assertTrue(boolean)",2,2,0,"0.0%",7.43383883437407e-05,7.518514341566107e-05,8.467550719203651e-07,"1.14%"
