Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public com.netflix.appinfo.LeaseInfo com.netflix.appinfo.InstanceInfo.getLeaseInfo()",2993,1862,-1131,"-37.79%",0.2436502767828069,0.15488271502245882,-0.08876756176034808,"-36.43%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.add(java.lang.String|java.lang.String)",1575,596,-979,"-62.16%",0.1282155649625529,0.04957577774080852,-0.07863978722174439,"-61.33%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setCountryId(int)",3027,1067,-1960,"-64.75%",0.2464181048518398,0.08875395108966894,-0.15766415376217086,"-63.98%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setAppName(java.lang.String)",14752,940,-13812,"-93.63%",1.2009117551286226,0.07818998502744967,-1.122721770101173,"-93.49%"
"public final native java.lang.Class java.lang.Object.getClass()",280,219,-61,"-21.79%",0.022793878215564962,0.01821660289469306,-0.004577275320871901,"-20.08%"
"public void com.netflix.appinfo.ApplicationInfoManager.initComponent(com.netflix.appinfo.EurekaInstanceConfig)",1181,3650,2469,"209.06%",0.0961413220449365,0.30361004824488436,0.20746872619994786,"215.8%"
"OUT_OF_SERVICE",324,2906,2582,"796.91%",0.02637577336372517,0.24172350690400932,0.21534773354028414,"816.46%"
"com.netflix.appinfo.ApplicationInfoManager(com.netflix.appinfo.EurekaInstanceConfig| com.netflix.appinfo.InstanceInfo)",2723,30537,27814,"1021.45%",0.22167046564636927,2.540093162535352,2.318422696888983,"1045.89%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setIPAddr(java.lang.String)",1560,768,-792,"-50.77%",0.12699446434386194,0.06388288138412909,-0.06311158295973285,"-49.7%"
"MODIFIED",2042,527,-1515,"-74.19%",0.16623249755779876,0.04383630011645317,-0.12239619744134558,"-73.63%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setHealthCheckUrls(java.lang.String|java.lang.String|java.lang.String)",395,260,-135,"-34.18%",0.032155649625529144,0.021627017135252037,-0.010528632490277107,"-32.74%"
"public java.lang.String com.netflix.appinfo.InstanceInfo.getId()",4583,813,-3770,"-82.26%",0.3730869423640508,0.0676260189652304,-0.3054609233988204,"-81.87%"
"public com.netflix.appinfo.InstanceInfo$InstanceStatus com.netflix.appinfo.InstanceInfo.getStatus()",3006,845,-2161,"-71.89%",0.24470856398567242,0.07028780568956912,-0.17442075829610332,"-71.28%"
"public synchronized void com.netflix.appinfo.InstanceInfo.setStatusWithoutDirty(com.netflix.appinfo.InstanceInfo$InstanceStatus)",2727,3324,597,"21.89%",0.22199609247802018,0.2764930959906837,0.05449700351266354,"24.55%"
"public java.lang.String com.netflix.appinfo.InstanceInfo.getVIPAddress()",2887,626,-2261,"-78.32%",0.23502116574405732,0.05207120279487606,-0.18294996294918126,"-77.84%"
"DOWN",135,3767,3632,"2690.37%",0.01098990556821882,0.3133422059557478,0.30235230038752897,"2751.18%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getHomePageUrlPath()",1218,798,-420,"-34.48%",0.09915337023770758,0.06637830643819664,-0.03277506379951094,"-33.05%"
"public int com.netflix.appinfo.PropertiesInstanceConfig.getSecurePort()",1107,817,-290,"-26.2%",0.09011722565939434,0.06795874230577276,-0.022158483353621583,"-24.59%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setHomePageUrlForDeser(java.lang.String)",14684,2968,-11716,"-79.79%",1.1953760989905569,0.24688071868241557,-0.9484953803081413,"-79.35%"
"public void com.netflix.appinfo.InstanceInfo.setIsDirty(boolean)",1068,859,-209,"-19.57%",0.08694236405079779,0.0714523373814673,-0.015490026669330484,"-17.82%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setPort(int)",1069,1028,-41,"-3.84%",0.08702377075871051,0.08550989851938114,-0.0015138722393293752,"-1.74%"
"public boolean com.netflix.appinfo.InstanceInfo.isDirty()",720,586,-134,"-18.61%",0.058612829697167045,0.04874396938945267,-0.009868860307714375,"-16.84%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setActionType(com.netflix.appinfo.InstanceInfo$ActionType)",29679,1475,-28204,"-95.03%",2.416069684141973,0.12269173182498752,-2.2933779523169857,"-94.92%"
"public boolean com.netflix.appinfo.PropertiesInstanceConfig.isNonSecurePortEnabled()",2224,1176,-1048,"-47.12%",0.181048518397916,0.09782066211944768,-0.08322785627846832,"-45.97%"
"public com.netflix.appinfo.InstanceInfo com.netflix.appinfo.InstanceInfo$Builder.build()",611,238,-373,"-61.05%",0.04973949853467926,0.019797038762269174,-0.029942459772410085,"-60.2%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.enablePort(com.netflix.appinfo.InstanceInfo$PortType|boolean)",3994,3949,-45,"-1.13%",0.32513839140345163,0.32848111795042423,0.0033427265469725964,"1.03%"
"public synchronized void com.netflix.appinfo.InstanceInfo.setStatus(com.netflix.appinfo.InstanceInfo$InstanceStatus)",901,869,-32,"-3.55%",0.07334744382937154,0.07228414573282316,-0.0010632980965483846,"-1.45%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setMetadata(java.util.Map)",792,1248,456,"57.58%",0.06447411266688376,0.10380968224920978,0.03933556958232602,"61.01%"
"public static final int com.netflix.appinfo.InstanceInfo.DEFAULT_PORT",1,1,0,"0.0%",8.140670791273201e-05,8.318083513558476e-05,1.77412722285275e-06,"2.18%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setStatusPageUrlForDeser(java.lang.String)",1221,3439,2218,"181.65%",0.09939759036144578,0.286058892031276,0.1866613016698302,"187.79%"
"public com.netflix.appinfo.InstanceInfo$ActionType com.netflix.appinfo.InstanceInfo.getActionType()",798,741,-57,"-7.14%",0.06496255291436015,0.06163699883546831,-0.003325554078891839,"-5.12%"
"public java.util.Map com.netflix.appinfo.PropertiesInstanceConfig.getMetadataMap()",4044,1806,-2238,"-55.34%",0.32920872679908825,0.1502245882548661,-0.17898413854422215,"-54.37%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setLastDirtyTimestamp(long)",16604,1157,-15447,"-93.03%",1.3516769781830023,0.09624022625187156,-1.2554367519311307,"-92.88%"
"public com.netflix.appinfo.DataCenterInfo com.netflix.appinfo.InstanceInfo.getDataCenterInfo()",1298,972,-326,"-25.12%",0.10566590687072615,0.08085177175178838,-0.024814135118937763,"-23.48%"
"java.lang.String[4]",4,3,-1,"-25.0%",0.00032562683165092806,0.00024954250540675427,-7.608432624417379e-05,"-23.37%"
"java.lang.String[5]",5,56,51,"1020.0%",0.00040703353956366003,0.004658126767592747,0.004251093228029086,"1044.41%"
"java.lang.String[6]",6,25,19,"316.67%",0.0004884402474763921,0.002079520878389619,0.001591080630913227,"325.75%"
"public void com.netflix.appinfo.ApplicationInfoManager.refreshDataCenterInfoIfRequired()",697,249,-448,"-64.28%",0.05674047541517421,0.020712027948760606,-0.03602844746641361,"-63.5%"
"java.lang.String[0]",8,1,-7,"-87.5%",0.0006512536633018561,8.318083513558476e-05,-0.0005680728281662713,"-87.23%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setDataCenterInfo(com.netflix.appinfo.DataCenterInfo)",14012,1354,-12658,"-90.34%",1.1406707912732008,0.11262685077358177,-1.0280439404996191,"-90.13%"
"public int com.netflix.appinfo.PropertiesInstanceConfig.getLeaseExpirationDurationInSeconds()",4382,847,-3535,"-80.67%",0.3567241940735917,0.0704541673598403,-0.2862700267137514,"-80.25%"
"java.lang.String[1]",6,4,-2,"-33.33%",0.0004884402474763921,0.00033272334054233906,-0.000155716906934053,"-31.88%"
"java.lang.String[2]",11,74,63,"572.73%",0.0008954737870400521,0.006155381800033272,0.00525990801299322,"587.39%"
"java.lang.String[3]",118,2,-116,"-98.31%",0.009605991533702377,0.00016636167027116953,-0.009439629863431208,"-98.27%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setStatus(com.netflix.appinfo.InstanceInfo$InstanceStatus)",2539,1969,-570,"-22.45%",0.20669163139042657,0.16378306438196638,-0.042908567008460186,"-20.76%"
"SECURE",2391,1434,-957,"-40.03%",0.19464343861934225,0.11928131758442855,-0.0753621210349137,"-38.72%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getHomePageUrl()",645,5763,5118,"793.49%",0.05250732660371214,0.479371152886375,0.42686382628266284,"812.96%"
"ADDED",2657,808,-1849,"-69.59%",0.21629762292412893,0.06721011478955248,-0.14908750813457644,"-68.93%"
"public java.lang.String com.netflix.appinfo.AbstractInstanceConfig.getHostName(boolean)",690,900,210,"30.43%",0.056170628459785085,0.07486275162202628,0.018692123162241198,"33.28%"
"public void com.netflix.appinfo.InstanceInfo.setSID(java.lang.String)",2722,1101,-1621,"-59.55%",0.22158905893845654,0.09158209948427883,-0.13000695945417773,"-58.67%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setSecureVIPAddressDeser(java.lang.String)",3496,2248,-1248,"-35.7%",0.2845978508629111,0.18699051738479455,-0.09760733347811656,"-34.3%"
"public void com.netflix.appinfo.InstanceInfo.setIsCoordinatingDiscoveryServer()",1089,1148,59,"5.42%",0.08865190491696516,0.0954915987356513,0.006839693818686141,"7.72%"
"UNKNOWN",1533,20,-1513,"-98.7%",0.12479648323021816,0.0016636167027116952,-0.12313286652750646,"-98.67%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getASGName()",1071,1107,36,"3.36%",0.08718658417453598,0.09208118449509232,0.004894600320556344,"5.61%"
"DELETED",13433,44,-13389,"-99.67%",1.093536307391729,0.0036599567459657295,-1.0898763506457634,"-99.67%"
"public int com.netflix.appinfo.PropertiesInstanceConfig.getLeaseRenewalIntervalInSeconds()",2159,1684,-475,"-22.0%",0.17575708238358842,0.14007652636832474,-0.03568055601526368,"-20.3%"
"com.netflix.appinfo.MyDataCenterInstanceConfig()",6007,2739,-3268,"-54.4%",0.4890100944317812,0.22783230743636665,-0.2611777869954145,"-53.41%"
"public java.lang.String com.netflix.appinfo.InstanceInfo.getSID()",2205,614,-1591,"-72.15%",0.17950179094757407,0.051073032773249046,-0.12842875817432503,"-71.55%"
"com.netflix.appinfo.MyDataCenterInstanceConfig(java.lang.String| com.netflix.appinfo.DataCenterInfo)",2136,20683,18547,"868.31%",0.17388472810159558,1.7204292131092995,1.546544485007704,"889.41%"
"com.netflix.appinfo.MyDataCenterInstanceConfig(java.lang.String)",817,10662,9845,"1205.02%",0.06650928036470205,0.8868740642156048,0.8203647838509027,"1233.46%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setStatusPageUrl(java.lang.String|java.lang.String)",328,257,-71,"-21.65%",0.026701400195376097,0.021377474629845284,-0.005323925565530813,"-19.94%"
"public void com.netflix.appinfo.InstanceInfo.setLastUpdatedTimestamp()",1866,1431,-435,"-23.31%",0.15190491696515793,0.1190317750790218,-0.03287314188613613,"-21.64%"
"public java.util.Set com.netflix.appinfo.InstanceInfo.getHealthCheckUrls()",816,949,133,"16.3%",0.06642787365678932,0.07893861254366993,0.012510738886880618,"18.83%"
"public java.lang.String com.netflix.appinfo.InstanceInfo.getASGName()",3271,996,-2275,"-69.55%",0.2662813415825464,0.08284811179504242,-0.18343322978750398,"-68.89%"
"public com.netflix.appinfo.DataCenterInfo com.netflix.appinfo.AbstractInstanceConfig.getDataCenterInfo()",3365,3250,-115,"-3.42%",0.2739335721263432,0.27033771419065045,-0.003595857935692781,"-1.31%"
"public static com.netflix.appinfo.ApplicationInfoManager com.netflix.appinfo.ApplicationInfoManager.getInstance()",357,105,-252,"-70.59%",0.029062194724845326,0.0087339876892364,-0.020328207035608926,"-69.95%"
"public static java.lang.String com.netflix.appinfo.InstanceInfo.getZone(java.lang.String[]|com.netflix.appinfo.InstanceInfo)",376,406,30,"7.98%",0.030608922175187236,0.033771419065047416,0.0031624968898601793,"10.33%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setVIPAddressDeser(java.lang.String)",1277,1032,-245,"-19.19%",0.10395636600455878,0.08584262185992347,-0.018113744144635305,"-17.42%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setASGName(java.lang.String)",1340,584,-756,"-56.42%",0.10908498860306089,0.0485776077191815,-0.060507380883879386,"-55.47%"
"UNSECURE",210,879,669,"318.57%",0.017095408661673722,0.07311595408417901,0.056020545422505286,"327.69%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getSecureVirtualHostName()",1993,1756,-237,"-11.89%",0.1622435688700749,0.14606554649808684,-0.016178022371988066,"-9.97%"
"public java.util.Map com.netflix.appinfo.InstanceInfo.getMetadata()",1293,1767,474,"36.66%",0.10525887333116249,0.14698053568457828,0.04172166235341579,"39.64%"
"public java.lang.String com.netflix.appinfo.InstanceInfo.getAppName()",1028,664,-364,"-35.41%",0.08368609573428851,0.055232074530028284,-0.028454021204260223,"-34.0%"
"STARTING",4,207,203,"5075.0%",0.00032562683165092806,0.017218432873066045,0.016892806041415118,"5187.78%"
"UP",139,91,-48,"-34.53%",0.01131553239986975,0.007569455997338213,-0.003746076402531537,"-33.11%"
"public void com.netflix.appinfo.ApplicationInfoManager.registerAppMetadata(java.util.Map)",351,781,430,"122.51%",0.028573754477368936,0.06496423224089169,0.036390477763522756,"127.36%"
"public com.netflix.appinfo.InstanceInfo com.netflix.appinfo.ApplicationInfoManager.getInfo()",1358,2167,809,"59.57%",0.11055030934549007,0.1802528697388122,0.06970256039332212,"63.05%"
"public static com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.newBuilder()",35273,21615,-13658,"-38.72%",2.871458808205796,1.7979537514556647,-1.0735050567501314,"-37.39%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setVIPAddress(java.lang.String)",1189,1018,-171,"-14.38%",0.09679257570823836,0.08467809016802529,-0.012114485540213077,"-12.52%"
"public int com.netflix.appinfo.PropertiesInstanceConfig.getNonSecurePort()",2764,1276,-1488,"-53.84%",0.22500814067079128,0.10613874563300615,-0.11886939503778512,"-52.83%"
"public java.lang.String com.netflix.appinfo.InstanceInfo.getIPAddr()",1302,987,-315,"-24.19%",0.10599153370237707,0.08209948427882216,-0.023892049423554912,"-22.54%"
"public java.lang.String com.netflix.appinfo.InstanceInfo.getAppGroupName()",820,512,-308,"-37.56%",0.06675350048844025,0.0425885875894194,-0.024164912899020854,"-36.2%"
"public int com.netflix.appinfo.InstanceInfo.getSecurePort()",804,1631,827,"102.86%",0.06545099316183653,0.13566794210613875,0.07021694894430222,"107.28%"
"public boolean com.netflix.appinfo.InstanceInfo$Builder.isInitialized()",470,538,68,"14.47%",0.038261152718984046,0.0447512893029446,0.006490136583960554,"16.96%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getHealthCheckUrl()",564,625,61,"10.82%",0.045913383262780855,0.05198802195974048,0.006074638696959622,"13.23%"
"public java.lang.String com.netflix.appinfo.InstanceInfo.getSecureVipAddress()",1268,692,-576,"-45.43%",0.10322370563334418,0.05756113791382465,-0.04566256771951953,"-44.24%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getAppGroupName()",811,1176,365,"45.01%",0.06602084011722566,0.09782066211944768,0.03179982200222202,"48.17%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getIpAddress()",1652,14141,12489,"755.99%",0.13448388147183327,1.1762601896523042,1.041776308180471,"774.65%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setAppGroupName(java.lang.String)",4833,1705,-3128,"-64.72%",0.3934386193422338,0.14182332390617203,-0.25161529543606176,"-63.95%"
"public java.lang.String com.netflix.appinfo.InstanceInfo.getHomePageUrl()",1967,1172,-795,"-40.42%",0.16012699446434386,0.09748793877890534,-0.06263905568543852,"-39.12%"
"public void com.netflix.appinfo.InstanceInfo.setActionType(com.netflix.appinfo.InstanceInfo$ActionType)",3061,1887,-1174,"-38.35%",0.24918593292087268,0.15696223590084846,-0.09222369702002423,"-37.01%"
