Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setHomePageUrl(java.lang.String|java.lang.String)",495,458,-37,"-7.47%",0.03767123287671233,0.03435601230215288,-0.0033152205745594493,"-8.8%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getStatusPageUrl()",5572,2104,-3468,"-62.24%",0.42404870624048707,0.15782761983347085,-0.26622108640701625,"-62.78%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getVirtualHostName()",1011,1165,154,"15.23%",0.07694063926940639,0.08739029330132773,0.010449654031921343,"13.58%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getStatusPageUrlPath()",792,2200,1408,"177.78%",0.06027397260273973,0.16502888005400945,0.10475490745126972,"173.8%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getAppname()",1545,1315,-230,"-14.89%",0.11757990867579908,0.09864226239591929,-0.01893764627987979,"-16.11%"
"UNSECURE",1914,1037,-877,"-45.82%",0.145662100456621,0.07778861300727627,-0.06787348744934474,"-46.6%"
"public java.lang.String com.netflix.appinfo.InstanceInfo.getVersion()",472,579,107,"22.67%",0.03592085235920852,0.0434326007051234,0.007511748345914879,"20.91%"
"public com.netflix.appinfo.InstanceInfo$InstanceStatus com.netflix.appinfo.InstanceInfo.getOverriddenStatus()",1780,4327,2547,"143.09%",0.1354642313546423,0.3245818018153177,0.1891175704606754,"139.61%"
"public void com.netflix.appinfo.InstanceInfo.setLastDirtyTimestamp(java.lang.Long)",572,1022,450,"78.67%",0.04353120243531203,0.07666341609781711,0.033132213662505086,"76.11%"
"public synchronized void com.netflix.appinfo.ApplicationInfoManager.setInstanceStatus(com.netflix.appinfo.InstanceInfo$InstanceStatus)",1154,669,-485,"-42.03%",0.0878234398782344,0.050183782161878326,-0.03763965771635608,"-42.86%"
"public java.lang.String com.netflix.appinfo.InstanceInfo.getHostName()",852,914,62,"7.28%",0.06484018264840183,0.0685619983497112,0.003721815701309375,"5.74%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getSecureHealthCheckUrl()",813,482,-331,"-40.71%",0.06187214611872146,0.03615632735728753,-0.02571581876143393,"-41.56%"
"public com.netflix.appinfo.InstanceInfo com.netflix.appinfo.InstanceInfo$Builder.getRawInstance()",15906,14156,-1750,"-11.0%",1.2105022831050227,1.0618858300202536,-0.14861645308476912,"-12.28%"
"public static com.netflix.appinfo.InstanceInfo$InstanceStatus com.netflix.appinfo.InstanceInfo$InstanceStatus.toEnum(java.lang.String)",739,15674,14935,"2020.97%",0.05624048706240487,1.1757557572575201,1.1195152701951152,"1990.59%"
"public long com.netflix.appinfo.InstanceInfo.getLastUpdatedTimestamp()",1291,959,-332,"-25.72%",0.09824961948249619,0.07193758907808867,-0.02631203040440752,"-26.78%"
"com.netflix.appinfo.InstanceInfo$Builder(com.netflix.appinfo.InstanceInfo)",1031,11920,10889,"1056.16%",0.07846270928462709,0.8941564773835421,0.815693768098915,"1039.59%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setHealthCheckUrlsForDeser(java.lang.String|java.lang.String)",557,17222,16665,"2991.92%",0.0423896499238965,1.2918760783137049,1.2494864283898084,"2947.62%"
"public boolean com.netflix.appinfo.InstanceInfo.equals(java.lang.Object)",848,778,-70,"-8.25%",0.06453576864535769,0.058360213037281526,-0.006175555608076165,"-9.57%"
"public java.lang.String com.netflix.appinfo.InstanceInfo.getStatusPageUrl()",572,611,39,"6.82%",0.04353120243531203,0.04583302077863626,0.0023018183433242342,"5.29%"
"public int com.netflix.appinfo.InstanceInfo.getPort()",4364,467,-3897,"-89.3%",0.33211567732115677,0.03503113044782837,-0.2970845468733284,"-89.45%"
"public com.netflix.appinfo.EurekaInstanceConfig com.netflix.appinfo.ApplicationInfoManager.config",3613,658,-2955,"-81.79%",0.2749619482496195,0.04935863776160828,-0.22560331048801122,"-82.05%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setOverriddenStatus(com.netflix.appinfo.InstanceInfo$InstanceStatus)",2196,950,-1246,"-56.74%",0.16712328767123288,0.07126247093241317,-0.09586081673881972,"-57.36%"
"public int com.netflix.appinfo.InstanceInfo.getCountryId()",984,472,-512,"-52.03%",0.07488584474885844,0.03540619608431476,-0.03947964866454368,"-52.72%"
"public void com.netflix.appinfo.InstanceInfo.setLeaseInfo(com.netflix.appinfo.LeaseInfo)",1246,514,-732,"-58.75%",0.09482496194824962,0.03855674743080039,-0.056268214517449226,"-59.34%"
"public boolean com.netflix.appinfo.PropertiesInstanceConfig.getSecurePortEnabled()",2312,733,-1579,"-68.3%",0.17595129375951293,0.05498462230890406,-0.12096667145060888,"-68.75%"
"public static final int com.netflix.appinfo.InstanceInfo.DEFAULT_COUNTRY_ID",1,1,0,"0.0%",7.610350076103501e-05,7.501312729727703e-05,-1.0903734637579841e-06,"-1.43%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getHealthCheckUrlPath()",1804,1031,-773,"-42.85%",0.13729071537290716,0.07733853424349262,-0.05995218112941454,"-43.67%"
"public java.lang.Boolean com.netflix.appinfo.InstanceInfo.isCoordinatingDiscoveryServer()",2898,800,-2098,"-72.39%",0.22054794520547946,0.06001050183782162,-0.16053744336765785,"-72.79%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setLeaseInfo(com.netflix.appinfo.LeaseInfo)",1909,480,-1429,"-74.86%",0.14528158295281582,0.03600630110269297,-0.10927528185012285,"-75.22%"
"public java.lang.Long com.netflix.appinfo.InstanceInfo.getLastDirtyTimestamp()",1,4,3,"300.0%",7.610350076103501e-05,0.0003000525091891081,0.0002239490084280731,"294.27%"
"public java.util.Map com.netflix.appinfo.ApplicationInfoManager.listeners",2470,1122,-1348,"-54.57%",0.18797564687975646,0.08416472882754482,-0.10381091805221164,"-55.23%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setSID(java.lang.String)",2306,605,-1701,"-73.76%",0.17549467275494673,0.0453829420148526,-0.13011173074009413,"-74.14%"
"public boolean com.netflix.appinfo.InstanceInfo.isPortEnabled(com.netflix.appinfo.InstanceInfo$PortType)",2472,852,-1620,"-65.53%",0.18812785388127853,0.06391118445728003,-0.1242166694239985,"-66.03%"
"public boolean com.netflix.appinfo.PropertiesInstanceConfig.isInstanceEnabledOnit()",1331,591,-740,"-55.6%",0.10129375951293759,0.04433275823269072,-0.05696100128024687,"-56.23%"
"public synchronized void com.netflix.appinfo.InstanceInfo.setOverriddenStatus(com.netflix.appinfo.InstanceInfo$InstanceStatus)",520,1195,675,"129.81%",0.0395738203957382,0.08964068712024605,0.050066866724507844,"126.52%"
"public synchronized void com.netflix.appinfo.InstanceInfo.unsetIsDirty(long)",1539,674,-865,"-56.21%",0.11712328767123288,0.05055884779836471,-0.06656443987286817,"-56.83%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setSecureVIPAddress(java.lang.String)",798,14758,13960,"1749.37%",0.060730593607305934,1.1070437326532143,1.0463131390459084,"1722.88%"
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getNamespace()",5985,2259,-3726,"-62.26%",0.4554794520547945,0.1694546545645488,-0.2860247974902457,"-62.8%"
"UNKNOWN",2,97,95,"4750.0%",0.00015220700152207003,0.007276273347835871,0.007124066346313801,"4680.51%"
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setHostName(java.lang.String)",1612,17310,15698,"973.82%",0.12267884322678843,1.2984772335158652,1.1757983902890767,"958.44%"
"com.netflix.appinfo.InstanceInfo(com.netflix.appinfo.InstanceInfo)",2625,16788,14163,"539.54%",0.1997716894977169,1.2593203810666866,1.0595486915689698,"530.38%"
"public static final int com.netflix.appinfo.InstanceInfo.DEFAULT_SECURE_PORT",1,1,0,"0.0%",7.610350076103501e-05,7.501312729727703e-05,-1.0903734637579841e-06,"-1.43%"
