Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public void org.apache.log4j.Category.l7dlog(org.apache.log4j.Priority|java.lang.String|java.lang.Object[]|java.lang.Throwable)",0,1687,1687,"INF%",0.0,0.09612535612535612,0.09612535612535612,"INF%"
"public void org.apache.log4j.Category.callAppenders(org.apache.log4j.spi.LoggingEvent)",0,2611,2611,"INF%",0.0,0.1487749287749288,0.1487749287749288,"INF%"
"public boolean org.apache.log4j.Category.isDebugEnabled()",0,15967,15967,"INF%",0.0,0.9098005698005698,0.9098005698005698,"INF%"
"public void org.apache.log4j.Category.debug(java.lang.Object)",0,12116,12116,"INF%",0.0,0.6903703703703704,0.6903703703703704,"INF%"
"public void org.apache.log4j.Category.debug(java.lang.Object|java.lang.Throwable)",0,2593,2593,"INF%",0.0,0.14774928774928775,0.14774928774928775,"INF%"
"public synchronized void org.apache.log4j.Category.removeAllAppenders()",0,7166,7166,"INF%",0.0,0.4083190883190883,0.4083190883190883,"INF%"
"java.lang.Object[3]",0,81,81,"INF%",0.0,0.004615384615384616,0.004615384615384616,"INF%"
"public java.util.ResourceBundle org.apache.log4j.Category.getResourceBundle()",0,2422,2422,"INF%",0.0,0.138005698005698,0.138005698005698,"INF%"
"java.lang.Object[2]",0,16,16,"INF%",0.0,0.0009116809116809116,0.0009116809116809116,"INF%"
"public void org.apache.log4j.Logger.trace(java.lang.Object)",0,3384,3384,"INF%",0.0,0.19282051282051282,0.19282051282051282,"INF%"
"public void org.apache.log4j.Logger.trace(java.lang.Object|java.lang.Throwable)",0,3124,3124,"INF%",0.0,0.17800569800569802,0.17800569800569802,"INF%"
"public void org.apache.log4j.Category.info(java.lang.Object|java.lang.Throwable)",0,2191,2191,"INF%",0.0,0.12484330484330484,0.12484330484330484,"INF%"
"public void org.apache.log4j.Category.info(java.lang.Object)",0,1807,1807,"INF%",0.0,0.10296296296296296,0.10296296296296296,"INF%"
"public boolean org.apache.log4j.Category.isEnabledFor(org.apache.log4j.Priority)",0,1990,1990,"INF%",0.0,0.11339031339031339,0.11339031339031339,"INF%"
"public org.apache.log4j.Priority org.apache.log4j.Category.getChainedPriority()",0,6364,6364,"INF%",0.0,0.3626210826210826,0.3626210826210826,"INF%"
"public boolean org.apache.log4j.Logger.isTraceEnabled()",0,2274,2274,"INF%",0.0,0.12957264957264958,0.12957264957264958,"INF%"
"public synchronized void org.apache.log4j.Category.removeAppender(java.lang.String)",0,8267,8267,"INF%",0.0,0.4710541310541311,0.4710541310541311,"INF%"
"public synchronized void org.apache.log4j.Category.removeAppender(org.apache.log4j.Appender)",0,4021,4021,"INF%",0.0,0.22911680911680912,0.22911680911680912,"INF%"
"public synchronized java.util.Enumeration org.apache.log4j.Category.getAllAppenders()",0,3802,3802,"INF%",0.0,0.21663817663817664,0.21663817663817664,"INF%"
"public void org.apache.log4j.Category.assertLog(boolean|java.lang.String)",0,3396,3396,"INF%",0.0,0.19350427350427352,0.19350427350427352,"INF%"
"public void org.apache.log4j.Category.fatal(java.lang.Object|java.lang.Throwable)",0,21537,21537,"INF%",0.0,1.2271794871794872,1.2271794871794872,"INF%"
"public void org.apache.log4j.Category.fatal(java.lang.Object)",0,3199,3199,"INF%",0.0,0.18227920227920227,0.18227920227920227,"INF%"
"public void org.apache.log4j.Category.setResourceBundle(java.util.ResourceBundle)",0,28529,28529,"INF%",0.0,1.6255840455840456,1.6255840455840456,"INF%"
"public static final org.apache.log4j.Category org.apache.log4j.Category.getRoot()",0,1530,1530,"INF%",0.0,0.08717948717948718,0.08717948717948718,"INF%"
"public void org.apache.log4j.Category.log(java.lang.String|org.apache.log4j.Priority|java.lang.Object|java.lang.Throwable)",0,454,454,"INF%",0.0,0.025868945868945867,0.025868945868945867,"INF%"
"public void org.apache.log4j.Category.log(org.apache.log4j.Priority|java.lang.Object)",0,4044,4044,"INF%",0.0,0.23042735042735044,0.23042735042735044,"INF%"
"public void org.apache.log4j.Category.log(org.apache.log4j.Priority|java.lang.Object|java.lang.Throwable)",0,2173,2173,"INF%",0.0,0.12381766381766382,0.12381766381766382,"INF%"
"java.lang.Object[1]",0,60,60,"INF%",0.0,0.003418803418803419,0.003418803418803419,"INF%"
"public org.apache.log4j.spi.LoggerRepository org.apache.log4j.Category.getLoggerRepository()",0,2857,2857,"INF%",0.0,0.1627920227920228,0.1627920227920228,"INF%"
"public org.apache.log4j.spi.LoggerRepository org.apache.log4j.Category.getHierarchy()",0,5134,5134,"INF%",0.0,0.29253561253561255,0.29253561253561255,"INF%"
"public static void org.apache.log4j.Category.shutdown()",0,1,1,"INF%",0.0,5.698005698005698e-05,5.698005698005698e-05,"INF%"
"public synchronized org.apache.log4j.Appender org.apache.log4j.Category.getAppender(java.lang.String)",0,3295,3295,"INF%",0.0,0.18774928774928776,0.18774928774928776,"INF%"
"public static java.util.Enumeration org.apache.log4j.Category.getCurrentCategories()",0,1,1,"INF%",0.0,5.698005698005698e-05,5.698005698005698e-05,"INF%"
"public void org.apache.log4j.Category.error(java.lang.Object|java.lang.Throwable)",0,2480,2480,"INF%",0.0,0.1413105413105413,0.1413105413105413,"INF%"
"public void org.apache.log4j.Category.error(java.lang.Object)",0,1809,1809,"INF%",0.0,0.10307692307692308,0.10307692307692308,"INF%"
"public void org.apache.log4j.Category.warn(java.lang.Object|java.lang.Throwable)",0,2403,2403,"INF%",0.0,0.13692307692307693,0.13692307692307693,"INF%"
"public void org.apache.log4j.Category.warn(java.lang.Object)",0,1249,1249,"INF%",0.0,0.07116809116809117,0.07116809116809117,"INF%"
"public final org.apache.log4j.Category org.apache.log4j.Category.getParent()",0,7236,7236,"INF%",0.0,0.4123076923076923,0.4123076923076923,"INF%"
"public synchronized void org.apache.log4j.Category.addAppender(org.apache.log4j.Appender)",0,6052,6052,"INF%",0.0,0.34484330484330483,0.34484330484330483,"INF%"
"public static org.apache.log4j.Logger org.apache.log4j.Logger.getLogger(java.lang.String)",0,40288,40288,"INF%",0.0,2.2956125356125354,2.2956125356125354,"INF%"
"public static org.apache.log4j.Logger org.apache.log4j.Logger.getLogger(java.lang.String|org.apache.log4j.spi.LoggerFactory)",0,1524,1524,"INF%",0.0,0.08683760683760684,0.08683760683760684,"INF%"
"public static org.apache.log4j.Logger org.apache.log4j.Logger.getLogger(java.lang.Class)",0,5980,5980,"INF%",0.0,0.34074074074074073,0.34074074074074073,"INF%"
"public void org.apache.log4j.Category.setAdditivity(boolean)",0,2732,2732,"INF%",0.0,0.15566951566951567,0.15566951566951567,"INF%"
"public boolean org.apache.log4j.Category.isInfoEnabled()",0,5085,5085,"INF%",0.0,0.28974358974358977,0.28974358974358977,"INF%"
"public static org.apache.log4j.Logger org.apache.log4j.Logger.getRootLogger()",0,293,293,"INF%",0.0,0.016695156695156695,0.016695156695156695,"INF%"
"java.lang.String[5]",0,1,1,"INF%",0.0,5.698005698005698e-05,5.698005698005698e-05,"INF%"
"java.lang.String[8]",0,1,1,"INF%",0.0,5.698005698005698e-05,5.698005698005698e-05,"INF%"
"public void org.apache.log4j.Category.setLevel(org.apache.log4j.Level)",0,1629,1629,"INF%",0.0,0.09282051282051282,0.09282051282051282,"INF%"
"java.lang.String[3]",0,1,1,"INF%",0.0,5.698005698005698e-05,5.698005698005698e-05,"INF%"
"public final java.lang.String org.apache.log4j.Category.getName()",0,3600,3600,"INF%",0.0,0.20512820512820512,0.20512820512820512,"INF%"
