Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public rx.Subscription rx.Scheduler.schedulePeriodically(rx.util.functions.Action0|long|long|java.util.concurrent.TimeUnit)",1632,1802,170,"10.42%",0.1088871096877502,0.10777511961722488,-0.001111990070525315,"-1.02%"
"public void rx.concurrency.TestScheduler.settime(long)",11048,18237,7189,"65.07%",0.7371230317587403,1.0907296650717704,0.3536066333130301,"47.97%"
"public void rx.concurrency.TestScheduler.advanceTimeBy(long|java.util.concurrent.TimeUnit)",1634,1767,133,"8.14%",0.10902054977315186,0.10568181818181818,-0.003338731591333674,"-3.06%"
"public java.util.Queue rx.concurrency.TestScheduler.getqueue()",11297,13615,2318,"20.52%",0.7537363223912463,0.8142942583732058,0.060557935981959465,"8.03%"
"public default java.util.Comparator java.util.Comparator.reversed()",22812,54171,31359,"137.47%",1.5220176140912731,3.2398923444976075,1.7178747304063344,"112.87%"
"public long rx.concurrency.TestScheduler.gettime()",9720,13996,4276,"43.99%",0.6485188150520417,0.8370813397129186,0.18856252466087697,"29.08%"
"public default java.util.Comparator java.util.Comparator.thenComparing(java.util.Comparator)",29773,18140,-11633,"-39.07%",1.986455831331732,1.0849282296650717,-0.9015276016666602,"-45.38%"
"public long rx.concurrency.TestScheduler.time",10038,10819,781,"7.78%",0.6697357886309048,0.6470693779904306,-0.022666410640474144,"-3.38%"
"public final java.util.Queue rx.concurrency.TestScheduler.queue",17416,10166,-7250,"-41.63%",1.1619962636776087,0.6080143540669857,-0.553981909610623,"-47.68%"
"rx.concurrency.TestScheduler()",13658,15074,1416,"10.37%",0.9112623432078997,0.901555023923445,-0.009707319284454674,"-1.07%"
"public void rx.concurrency.TestScheduler.triggerActions(long)",14870,11419,-3451,"-23.21%",0.9921270349613024,0.6829545454545455,-0.3091724895067569,"-31.16%"
"public void rx.concurrency.TestScheduler.triggerActions()",13266,19499,6233,"46.98%",0.8851080864691754,1.166208133971292,0.2811000475021166,"31.76%"
"rx.concurrency.TestScheduler$CompareActionsByTime()",31029,19691,-11338,"-36.54%",2.0702562049639712,1.1776913875598085,-0.8925648174041627,"-43.11%"
"public void rx.concurrency.TestScheduler.advanceTimeTo(long|java.util.concurrent.TimeUnit)",1554,1732,178,"11.45%",0.10368294635708566,0.10358851674641148,-9.442961067418487e-05,"-0.09%"
"public long rx.concurrency.TestScheduler.now()",11389,13045,1656,"14.54%",0.7598745663197225,0.7802033492822966,0.02032878296257412,"2.68%"
"public rx.Subscription rx.Scheduler.schedule(rx.util.functions.Action0|long|java.util.concurrent.TimeUnit)",1606,1738,132,"8.22%",0.10715238857752869,0.10394736842105264,-0.003205020156476057,"-2.99%"
"public rx.Subscription rx.Scheduler.schedule(rx.util.functions.Action0)",6508,10248,3740,"57.47%",0.43421403789698426,0.6129186602870813,0.17870462239009705,"41.16%"
"public final native java.lang.Class java.lang.Object.getClass()",1527,1663,136,"8.91%",0.10188150520416334,0.09946172248803828,-0.0024197827161250574,"-2.38%"
"java.lang.Object()",0,1,1,"INF%",0.0,5.980861244019139e-05,5.980861244019139e-05,"INF%"
