Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public static org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures org.apache.lucene.util.LuceneTestCase.replaceMaxFailureRule(org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures)",183,204,21,"11.48%",0.007921392087265172,0.009282009282009281,0.0013606171947441095,"17.18%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]|int[]) throws java.io.IOException",40,31,-9,"-22.5%",0.001731451822353043,0.0014105014105014104,-0.0003209504118516326,"-18.54%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]|int[]|boolean) throws java.io.IOException",38,25,-13,"-34.21%",0.0016448792312353908,0.0011375011375011376,-0.0005073780937342532,"-30.85%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]) throws java.io.IOException",270,130,-140,"-51.85%",0.01168729980088304,0.005915005915005915,-0.0057722938858771255,"-49.39%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]) throws java.io.IOException",219,298,79,"36.07%",0.00947969872738291,0.01355901355901356,0.004079314831630649,"43.03%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|int[]) throws java.io.IOException",59,56,-3,"-5.08%",0.0025538914379707386,0.002548002548002548,-5.888889968190623e-06,"-0.23%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]) throws java.io.IOException",53,34,-19,"-35.85%",0.002294173664617782,0.001547001547001547,-0.0007471721176162348,"-32.57%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|java.lang.String[]) throws java.io.IOException",318,137,-181,"-56.92%",0.013765041987706693,0.006233506233506233,-0.00753153575420046,"-54.71%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]) throws java.io.IOException",110,60,-50,"-45.45%",0.004761492511470868,0.00273000273000273,-0.002031489781468138,"-42.66%"
"public static java.util.Random org.apache.lucene.util.LuceneTestCase.random()",1,1,0,"0.0%",4.3286295558826076e-05,4.55000455000455e-05,2.2137499412194225e-06,"5.11%"
