Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class [[C,502,39,-463,"-92.23%",10,9,-1,"-10.0%",0.023432759184054523,0.0017909625275532696,-0.021641796656501254,"-92.36%",0.00046678803155487096,0.0004132990448199853,-5.348898673488567e-05,"-11.46%"
class [[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,2,292,290,"14500.0%",2,2,0,"0.0%",9.335760631097419e-05,0.013409257898603968,0.013315900292292994,"14263.33%",9.335760631097419e-05,9.184423218221895e-05,-1.5133741287552357e-06,"-1.62%"
class [Lorg.junit.rules.RuleChain;,15,11,-4,"-26.67%",2,3,1,"50.0%",0.0007001820473323064,0.0005051432770022043,-0.00019503877033010214,"-27.86%",9.335760631097419e-05,0.00013776634827332844,4.440874196235425e-05,"47.57%"
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,3,1,-2,"-66.67%",3,1,-2,"-66.67%",0.0001400364094664613,4.5922116091109475e-05,-9.411429337535182e-05,"-67.21%",0.0001400364094664613,4.5922116091109475e-05,-9.411429337535182e-05,"-67.21%"
class [[[[[[[[J,2,0,-2,"-INF%",1,0,-1,"-INF%",9.335760631097419e-05,0.0,-9.335760631097419e-05,"-INF%",4.667880315548709e-05,0.0,-4.667880315548709e-05,"-INF%"
class [[[[[[[J,6,0,-6,"-INF%",3,0,-3,"-INF%",0.0002800728189329226,0.0,-0.0002800728189329226,"-INF%",0.0001400364094664613,0.0,-0.0001400364094664613,"-INF%"
class [[[[J,31,8,-23,"-74.19%",7,4,-3,"-42.86%",0.0014470428978201,0.0003673769287288758,-0.001079665969091224,"-74.61%",0.00032675162208840966,0.0001836884643644379,-0.00014306315772397176,"-43.78%"
class [[[C,113,11,-102,"-90.27%",9,4,-5,"-55.56%",0.005274704756570042,0.0005051432770022043,-0.004769561479567837,"-90.42%",0.0004201092283993838,0.0001836884643644379,-0.00023642076403494592,"-56.28%"
class [Lorg.apache.lucene.search.QueryCachingPolicy;,36,307,271,"752.78%",2,5,3,"150.0%",0.0016804369135975353,0.01409808963997061,0.012417652726373076,"738.95%",9.335760631097419e-05,0.0002296105804555474,0.0001362529741445732,"145.95%"
class [[[[[[[C,8,0,-8,"-INF%",3,0,-3,"-INF%",0.00037343042524389674,0.0,-0.00037343042524389674,"-INF%",0.0001400364094664613,0.0,-0.0001400364094664613,"-INF%"
