Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class [[[F,4,35,31,"775.0%",4,8,4,"100.0%",0.0001708963513628984,0.0015819209039548022,0.0014110245525919037,"825.66%",0.0001708963513628984,0.0003615819209039548,0.0001906855695410564,"111.58%"
class [[J,41,30,-11,"-26.83%",12,5,-7,"-58.33%",0.0017516876014697087,0.0013559322033898306,-0.0003957553980798781,"-22.59%",0.0005126890540886952,0.00022598870056497175,-0.00028670035352372345,"-55.92%"
class [[F,25,151,126,"504.0%",8,9,1,"12.5%",0.001068102196018115,0.006824858757062147,0.0057567565610440324,"538.97%",0.0003417927027257968,0.00040677966101694915,6.498695829115233e-05,"19.01%"
class org.apache.lucene.util.LuceneTestCase$1,83,134,51,"61.45%",1,1,0,"0.0%",0.0035460992907801418,0.006056497175141243,0.002510397884361101,"70.79%",4.27240878407246e-05,4.519774011299435e-05,2.473652272269747e-06,"5.79%"
class [[[Ljava.util.Locale;,16,88,72,"450.0%",4,6,2,"50.0%",0.0006835854054515936,0.003977401129943503,0.0032938157244919095,"481.84%",0.0001708963513628984,0.0002711864406779661,0.00010029008931506769,"58.68%"
class [[[[[S,8,1,-7,"-87.5%",3,1,-2,"-66.67%",0.0003417927027257968,4.519774011299435e-05,-0.00029659496261280247,"-86.78%",0.0001281722635221738,4.519774011299435e-05,-8.297452340917945e-05,"-64.74%"
class [Lorg.apache.lucene.search.QueryCachingPolicy;,21,16,-5,"-23.81%",6,5,-1,"-16.67%",0.0008972058446552166,0.0007231638418079096,-0.00017404200284730704,"-19.4%",0.0002563445270443476,0.00022598870056497175,-3.0355826479375853e-05,"-11.84%"
class [[[[[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,5,0,-5,"-INF%",3,0,-3,"-INF%",0.000213620439203623,0.0,-0.000213620439203623,"-INF%",0.0001281722635221738,0.0,-0.0001281722635221738,"-INF%"
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,439,95,-344,"-78.36%",4,4,0,"0.0%",0.018755874562078098,0.004293785310734463,-0.014462089251343634,"-77.11%",0.0001708963513628984,0.0001807909604519774,9.894609089078989e-06,"5.79%"
class [D,3778,2410,-1368,"-36.21%",108,96,-12,"-11.11%",0.16141160386225753,0.10892655367231638,-0.05248505018994115,"-32.52%",0.004614201486798257,0.004338983050847458,-0.0002752184359507996,"-5.96%"
class [[[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,3,4,1,"33.33%",2,1,-1,"-50.0%",0.0001281722635221738,0.0001807909604519774,5.26186969298036e-05,"41.05%",8.54481756814492e-05,4.519774011299435e-05,-4.0250435568454855e-05,"-47.11%"
class org.junit.rules.RuleChain,12657,8708,-3949,"-31.2%",10476,7958,-2518,"-24.04%",0.5407587798000513,0.39358192090395483,-0.14717685889609644,"-27.22%",0.4475775442194309,0.35968361581920905,-0.08789392840022187,"-19.64%"
class [Ljava.util.Locale;,90,323,233,"258.89%",8,6,-2,"-25.0%",0.003845167905665214,0.014598870056497175,0.010753702150831962,"279.67%",0.0003417927027257968,0.0002711864406779661,-7.060626204783072e-05,"-20.66%"
class [[[[[D,1,4,3,"300.0%",1,1,0,"0.0%",4.27240878407246e-05,0.0001807909604519774,0.0001380668726112528,"323.16%",4.27240878407246e-05,4.519774011299435e-05,2.473652272269747e-06,"5.79%"
class [[[[[C,1,0,-1,"-INF%",1,0,-1,"-INF%",4.27240878407246e-05,0.0,-4.27240878407246e-05,"-INF%",4.27240878407246e-05,0.0,-4.27240878407246e-05,"-INF%"
class [Ljava.lang.String;,928,123,-805,"-86.75%",15,15,0,"0.0%",0.03964795351619243,0.005559322033898305,-0.03408863148229412,"-85.98%",0.000640861317610869,0.0006779661016949153,3.710478408404632e-05,"5.79%"
class [[[[Ljava.lang.reflect.GenericDeclaration;,2,0,-2,"-INF%",2,0,-2,"-INF%",8.54481756814492e-05,0.0,-8.54481756814492e-05,"-INF%",8.54481756814492e-05,0.0,-8.54481756814492e-05,"-INF%"
class [Lorg.junit.rules.RuleChain;,5,259,254,"5080.0%",5,74,69,"1380.0%",0.000213620439203623,0.011706214689265537,0.011492594250061914,"5379.91%",0.000213620439203623,0.003344632768361582,0.003131012329157959,"1465.69%"
class [[[[[[Ljava.lang.String;,2,0,-2,"-INF%",2,0,-2,"-INF%",8.54481756814492e-05,0.0,-8.54481756814492e-05,"-INF%",8.54481756814492e-05,0.0,-8.54481756814492e-05,"-INF%"
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,159,212,53,"33.33%",5,5,0,"0.0%",0.006793129966675211,0.009581920903954802,0.002788790937279591,"41.05%",0.000213620439203623,0.00022598870056497175,1.2368261361348756e-05,"5.79%"
class [Lorg.elasticsearch.common.logging.ESLogger;,32,67,35,"109.38%",29,37,8,"27.59%",0.0013671708109031873,0.0030282485875706214,0.001661077776667434,"121.5%",0.0012389985473810134,0.001672316384180791,0.0004333178367997776,"34.97%"
class [[[D,10,28,18,"180.0%",5,4,-1,"-20.0%",0.000427240878407246,0.0012655367231638418,0.0008382958447565958,"196.21%",0.000213620439203623,0.0001807909604519774,-3.2829478751645593e-05,"-15.37%"
class org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,22680,21455,-1225,"-5.4%",22680,21455,-1225,"-5.4%",0.968982312227634,0.9697175141242937,0.0007352018966597651,"0.08%",0.968982312227634,0.9697175141242937,0.0007352018966597651,"0.08%"
class [[[B,3,0,-3,"-INF%",3,0,-3,"-INF%",0.0001281722635221738,0.0,-0.0001281722635221738,"-INF%",0.0001281722635221738,0.0,-0.0001281722635221738,"-INF%"
class [[[J,19,3,-16,"-84.21%",6,2,-4,"-66.67%",0.0008117576689737674,0.00013559322033898305,-0.0006761644486347844,"-83.3%",0.0002563445270443476,9.03954802259887e-05,-0.0001659490468183589,"-64.74%"
class [[[Lorg.junit.rules.TestRule;,24,0,-24,"-INF%",5,0,-5,"-INF%",0.0010253781081773904,0.0,-0.0010253781081773904,"-INF%",0.000213620439203623,0.0,-0.000213620439203623,"-INF%"
class [[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,7,18,11,"157.14%",7,8,1,"14.29%",0.0002990686148850722,0.0008135593220338983,0.0005144907071488261,"172.03%",0.0002990686148850722,0.0003615819209039548,6.251330601888259e-05,"20.9%"
class java.lang.Integer,1,1,0,"0.0%",1,1,0,"0.0%",4.27240878407246e-05,4.519774011299435e-05,2.473652272269747e-06,"5.79%",4.27240878407246e-05,4.519774011299435e-05,2.473652272269747e-06,"5.79%"
class [[Ljava.lang.CharSequence;,3,0,-3,"-INF%",3,0,-3,"-INF%",0.0001281722635221738,0.0,-0.0001281722635221738,"-INF%",0.0001281722635221738,0.0,-0.0001281722635221738,"-INF%"
class [[Ljava.util.concurrent.ExecutorService;,215,627,412,"191.63%",11,9,-2,"-18.18%",0.009185678885755789,0.028338983050847456,0.019153304165091666,"208.51%",0.0004699649662479706,0.00040677966101694915,-6.318530523102145e-05,"-13.44%"
class [[[[Ljava.lang.String;,66,0,-66,"-INF%",5,0,-5,"-INF%",0.0028197897974878237,0.0,-0.0028197897974878237,"-INF%",0.000213620439203623,0.0,-0.000213620439203623,"-INF%"
class [[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,132,0,-132,"-INF%",6,0,-6,"-INF%",0.005639579594975647,0.0,-0.005639579594975647,"-INF%",0.0002563445270443476,0.0,-0.0002563445270443476,"-INF%"
class [[[[[Ljava.lang.Class;,4,0,-4,"-INF%",1,0,-1,"-INF%",0.0001708963513628984,0.0,-0.0001708963513628984,"-INF%",4.27240878407246e-05,0.0,-4.27240878407246e-05,"-INF%"
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,32,11,-21,"-65.62%",4,4,0,"0.0%",0.0013671708109031873,0.0004971751412429379,-0.0008699956696602494,"-63.63%",0.0001708963513628984,0.0001807909604519774,9.894609089078989e-06,"5.79%"
class [[[[[Ljava.util.concurrent.ExecutorService;,1,2,1,"100.0%",1,2,1,"100.0%",4.27240878407246e-05,9.03954802259887e-05,4.76713923852641e-05,"111.58%",4.27240878407246e-05,9.03954802259887e-05,4.76713923852641e-05,"111.58%"
class [I,5294,5109,-185,"-3.49%",175,92,-83,"-47.43%",0.22618132102879604,0.23091525423728815,0.004733933208492108,"2.09%",0.007476715372126805,0.00415819209039548,-0.003318523281731325,"-44.38%"
class [[[[Ljava.lang.Class;,6,0,-6,"-INF%",2,0,-2,"-INF%",0.0002563445270443476,0.0,-0.0002563445270443476,"-INF%",8.54481756814492e-05,0.0,-8.54481756814492e-05,"-INF%"
class java.lang.Class,734,791,57,"7.77%",23,24,1,"4.35%",0.03135948047509186,0.03575141242937853,0.004391931954286672,"14.01%",0.0009826540203366659,0.0010847457627118644,0.00010209174237519854,"10.39%"
class [[[[D,4,4,0,"0.0%",1,1,0,"0.0%",0.0001708963513628984,0.0001807909604519774,9.894609089078989e-06,"5.79%",4.27240878407246e-05,4.519774011299435e-05,2.473652272269747e-06,"5.79%"
class java.util.Locale,314,250,-64,"-20.38%",23,19,-4,"-17.39%",0.013415363581987524,0.011299435028248588,-0.002115928553738936,"-15.77%",0.0009826540203366659,0.0008587570621468927,-0.00012389695818977315,"-12.61%"
class [[[[[Ljava.lang.String;,18,0,-18,"-INF%",5,0,-5,"-INF%",0.0007690335811330429,0.0,-0.0007690335811330429,"-INF%",0.000213620439203623,0.0,-0.000213620439203623,"-INF%"
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,494,2,-492,"-99.6%",4,2,-2,"-50.0%",0.021105699393317953,9.03954802259887e-05,-0.021015303913091966,"-99.57%",0.0001708963513628984,9.03954802259887e-05,-8.050087113690971e-05,"-47.11%"
class [Ljava.lang.Iterable;,6,122,116,"1933.33%",3,57,54,"1800.0%",0.0002563445270443476,0.005514124293785311,0.005257779766740963,"2051.06%",0.0001281722635221738,0.0025762711864406778,0.002448098922918504,"1910.01%"
class [[[[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,27,0,-27,"-INF%",5,0,-5,"-INF%",0.0011535503716995643,0.0,-0.0011535503716995643,"-INF%",0.000213620439203623,0.0,-0.000213620439203623,"-INF%"
class [[C,52,25,-27,"-51.92%",13,9,-4,"-30.77%",0.002221652567717679,0.0011299435028248588,-0.0010917090648928202,"-49.14%",0.0005554131419294198,0.00040677966101694915,-0.0001486334809124706,"-26.76%"
class [[[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,60,0,-60,"-INF%",6,0,-6,"-INF%",0.002563445270443476,0.0,-0.002563445270443476,"-INF%",0.0002563445270443476,0.0,-0.0002563445270443476,"-INF%"
class java.util.HashSet,1622,1710,88,"5.43%",512,658,146,"28.52%",0.0692984704776553,0.07728813559322034,0.007989665115565037,"11.53%",0.021874732974450996,0.029740112994350282,0.007865380019899285,"35.96%"
class [[Ljava.util.Locale;,60,147,87,"145.0%",5,6,1,"20.0%",0.002563445270443476,0.006644067796610169,0.0040806225261666934,"159.19%",0.000213620439203623,0.0002711864406779661,5.7566001474343106e-05,"26.95%"
class [[Ljava.lang.String;,215,15,-200,"-93.02%",11,8,-3,"-27.27%",0.009185678885755789,0.0006779661016949153,-0.008507712784060874,"-92.62%",0.0004699649662479706,0.0003615819209039548,-0.0001083830453440158,"-23.06%"
class [[Lorg.junit.rules.TestRule;,47,0,-47,"-INF%",16,0,-16,"-INF%",0.002008032128514056,0.0,-0.002008032128514056,"-INF%",0.0006835854054515936,0.0,-0.0006835854054515936,"-INF%"
class [[[C,13,5,-8,"-61.54%",6,5,-1,"-16.67%",0.0005554131419294198,0.00022598870056497175,-0.000329424441364448,"-59.31%",0.0002563445270443476,0.00022598870056497175,-3.0355826479375853e-05,"-11.84%"
class [[[Ljava.lang.Class;,28,0,-28,"-INF%",3,0,-3,"-INF%",0.0011962744595402888,0.0,-0.0011962744595402888,"-INF%",0.0001281722635221738,0.0,-0.0001281722635221738,"-INF%"
class [Lorg.junit.Assert;,0,121,121,"INF%",0,121,121,"INF%",0.0,0.005468926553672316,0.005468926553672316,"INF%",0.0,0.005468926553672316,0.005468926553672316,"INF%"
class [[[Ljava.lang.reflect.AnnotatedElement;,0,18,18,"INF%",0,6,6,"INF%",0.0,0.0008135593220338983,0.0008135593220338983,"INF%",0.0,0.0002711864406779661,0.0002711864406779661,"INF%"
class [[[[Lorg.apache.lucene.util.LuceneTestCase;,0,4,4,"INF%",0,3,3,"INF%",0.0,0.0001807909604519774,0.0001807909604519774,"INF%",0.0,0.00013559322033898305,0.00013559322033898305,"INF%"
class [[Lorg.elasticsearch.test.ESTestCase;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.519774011299435e-05,4.519774011299435e-05,"INF%",0.0,4.519774011299435e-05,4.519774011299435e-05,"INF%"
class [[[[[Ljava.lang.reflect.AnnotatedElement;,0,7,7,"INF%",0,4,4,"INF%",0.0,0.00031638418079096045,0.00031638418079096045,"INF%",0.0,0.0001807909604519774,0.0001807909604519774,"INF%"
class [[Lorg.apache.lucene.util.LuceneTestCase;,0,38,38,"INF%",0,22,22,"INF%",0.0,0.0017175141242937854,0.0017175141242937854,"INF%",0.0,0.0009943502824858758,0.0009943502824858758,"INF%"
class [[[[[Lorg.elasticsearch.common.logging.ESLogger;,0,6,6,"INF%",0,3,3,"INF%",0.0,0.0002711864406779661,0.0002711864406779661,"INF%",0.0,0.00013559322033898305,0.00013559322033898305,"INF%"
class [[[Lorg.apache.lucene.util.LuceneTestCase;,0,17,17,"INF%",0,3,3,"INF%",0.0,0.000768361581920904,0.000768361581920904,"INF%",0.0,0.00013559322033898305,0.00013559322033898305,"INF%"
class [[[[[I,0,39,39,"INF%",0,5,5,"INF%",0.0,0.0017627118644067796,0.0017627118644067796,"INF%",0.0,0.00022598870056497175,0.00022598870056497175,"INF%"
class [[[[[Lorg.junit.rules.RuleChain;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.519774011299435e-05,4.519774011299435e-05,"INF%",0.0,4.519774011299435e-05,4.519774011299435e-05,"INF%"
