Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public static org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures org.apache.lucene.util.LuceneTestCase.replaceMaxFailureRule(org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures)",183,204,21,"11.48%",0.007955138236828377,0.009292156326865263,0.0013370180900368865,"16.81%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]|int[]) throws java.io.IOException",40,31,-9,"-22.5%",0.001738828029907842,0.001412043363396192,-0.00032678466651165,"-18.79%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]|int[]|boolean) throws java.io.IOException",38,25,-13,"-34.21%",0.00165188662841245,0.0011387446479001549,-0.0005131419805122952,"-31.06%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]) throws java.io.IOException",266,130,-136,"-51.13%",0.01156320639888715,0.0059214721690808055,-0.005641734229806345,"-48.79%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]) throws java.io.IOException",218,298,80,"36.7%",0.00947661276299774,0.013573836202969846,0.004097223439972106,"43.24%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|int[]) throws java.io.IOException",59,56,-3,"-5.08%",0.002564771344114067,0.002550788011296347,-1.3983332817719962e-05,"-0.55%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]) throws java.io.IOException",53,34,-19,"-35.85%",0.0023039471396278906,0.0015486927211442107,-0.0007552544184836799,"-32.78%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|java.lang.String[]) throws java.io.IOException",317,137,-180,"-56.78%",0.013780212137019649,0.0062403206704928485,-0.007539891466526801,"-54.72%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]) throws java.io.IOException",110,60,-50,"-45.45%",0.0047817770822465655,0.002732987154960372,-0.0020487899272861937,"-42.85%"
"public static java.util.Random org.apache.lucene.util.LuceneTestCase.random()",1,1,0,"0.0%",4.347070074769605e-05,4.55497859160062e-05,2.0790851683101467e-06,"4.78%"
"public static void org.junit.Assert.assertTrue(boolean)",2,2,0,"0.0%",8.69414014953921e-05,9.10995718320124e-05,4.1581703366202935e-06,"4.78%"
"public static void org.junit.Assert.assertTrue(java.lang.String|boolean)",28,28,0,"0.0%",0.0012171796209354895,0.0012753940056481736,5.821438471268403e-05,"4.78%"
"public void org.apache.lucene.util.LuceneTestCase.assertStoredFieldEquals(java.lang.String|org.apache.lucene.index.IndexableField|org.apache.lucene.index.IndexableField)",347,336,-11,"-3.17%",0.015084333159450531,0.015304728067778082,0.00022039490832755082,"1.46%"
"public void org.apache.lucene.util.LuceneTestCase.setIndexWriterMaxDocs(int)",4553,3158,-1395,"-30.64%",0.19792210050426012,0.14384622392274757,-0.054075876581512555,"-27.32%"
"public final org.junit.rules.TestRule org.apache.lucene.util.LuceneTestCase.ruleChain",8804,23659,14855,"168.73%",0.38271604938271603,1.0776623849867906,0.6949463356040746,"181.58%"
