Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"randoop.operation.UncheckedCast@5206920",18,0,-18,"-INF%",0.0008309482042286031,0.0,-0.0008309482042286031,"-INF%"
"public static org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures org.apache.lucene.util.LuceneTestCase.replaceMaxFailureRule(org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures)",283,813,530,"187.28%",0.013064352322038593,0.037348401323043,0.024284049001004407,"185.88%"
"randoop.operation.UncheckedCast@4bdf0fd7",1,0,-1,"-INF%",4.6163789123811284e-05,0.0,-4.6163789123811284e-05,"-INF%"
"public static java.util.Random org.apache.lucene.util.LuceneTestCase.random()",1,1,0,"0.0%",4.6163789123811284e-05,4.5938993017273064e-05,-2.2479610653821914e-07,"-0.49%"
"public static void org.junit.Assert.assertTrue(java.lang.String|boolean)",28,28,0,"0.0%",0.001292586095466716,0.0012862918044836457,-6.294290983070326e-06,"-0.49%"
"public static void org.junit.Assert.assertTrue(boolean)",2,2,0,"0.0%",9.232757824762257e-05,9.187798603454613e-05,-4.495922130764383e-07,"-0.49%"
"public static void org.elasticsearch.test.ESTestCase.setProcessors()",1,1,0,"0.0%",4.6163789123811284e-05,4.5938993017273064e-05,-2.2479610653821914e-07,"-0.49%"
"randoop.operation.UncheckedCast@39ff71ea",5,0,-5,"-INF%",0.0002308189456190564,0.0,-0.0002308189456190564,"-INF%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][][2]",9,9,0,"0.0%",0.00041547410211430154,0.00041345093715545756,-2.023164958843979e-06,"-0.49%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][][5]",18,0,-18,"-INF%",0.0008309482042286031,0.0,-0.0008309482042286031,"-INF%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][][4]",1,0,-1,"-INF%",4.6163789123811284e-05,0.0,-4.6163789123811284e-05,"-INF%"
"public static org.elasticsearch.common.settings.Settings$Builder org.elasticsearch.test.ESTestCase.settings(org.elasticsearch.Version)",1,1,0,"0.0%",4.6163789123811284e-05,4.5938993017273064e-05,-2.2479610653821914e-07,"-0.49%"
"public void org.apache.lucene.util.LuceneTestCase.assertStoredFieldEquals(java.lang.String|org.apache.lucene.index.IndexableField|org.apache.lucene.index.IndexableField)",347,332,-15,"-4.32%",0.016018834825962516,0.015251745681734657,-0.0007670891442278591,"-4.79%"
"randoop.operation.UncheckedCast@79b161ad",2,0,-2,"-INF%",9.232757824762257e-05,0.0,-9.232757824762257e-05,"-INF%"
"randoop.operation.UncheckedCast@2b70576c",1,0,-1,"-INF%",4.6163789123811284e-05,0.0,-4.6163789123811284e-05,"-INF%"
"public void org.apache.lucene.util.LuceneTestCase.setIndexWriterMaxDocs(int)",6837,4339,-2498,"-36.54%",0.31562182623949775,0.19932929070194783,-0.11629253553754992,"-36.85%"
"public java.nio.file.Path org.elasticsearch.test.ESTestCase.getDataPath(java.lang.String)",298,352,54,"18.12%",0.013756809158895763,0.01617052554208012,0.0024137163831843556,"17.55%"
"public final org.junit.rules.TestRule org.apache.lucene.util.LuceneTestCase.ruleChain",11502,13809,2307,"20.06%",0.5309759025020774,0.6343715545755237,0.10339565207344636,"19.47%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newFSDirectory(java.nio.file.Path)",1,1,0,"0.0%",4.6163789123811284e-05,4.5938993017273064e-05,-2.2479610653821914e-07,"-0.49%"
