Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public static org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures org.apache.lucene.util.LuceneTestCase.replaceMaxFailureRule(org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures)",187,237,50,"26.74%",0.007755152822129142,0.010376986733219493,0.0026218339110903512,"33.81%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]|int[]) throws java.io.IOException",40,31,-9,"-22.5%",0.0016588562186372496,0.0013573273786067692,-0.0003015288400304804,"-18.18%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]|int[]|boolean) throws java.io.IOException",38,25,-13,"-34.21%",0.0015759134077053872,0.0010946188537151365,-0.00048129455399025076,"-30.54%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]) throws java.io.IOException",282,134,-148,"-52.48%",0.01169493634139261,0.005867157055913131,-0.0058277792854794785,"-49.83%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]) throws java.io.IOException",224,310,86,"38.39%",0.009289594824368598,0.01357327378606769,0.004283678961699093,"46.11%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|int[]) throws java.io.IOException",59,56,-3,"-5.08%",0.002446812922489943,0.0024519462323219056,5.133309831962651e-06,"0.21%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]) throws java.io.IOException",53,34,-19,"-35.85%",0.002197984489694356,0.0014886816410525855,-0.0007093028486417703,"-32.27%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|java.lang.String[]) throws java.io.IOException",335,139,-196,"-58.51%",0.013892920831086966,0.006086080826656158,-0.007806840004430808,"-56.19%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]) throws java.io.IOException",112,61,-51,"-45.54%",0.004644797412184299,0.002670870003064933,-0.001973927409119366,"-42.5%"
"public static java.util.Random org.apache.lucene.util.LuceneTestCase.random()",1,1,0,"0.0%",4.147140546593124e-05,4.3784754148605455e-05,2.313348682674215e-06,"5.58%"
"public static void org.junit.Assert.assertTrue(boolean)",2,2,0,"0.0%",8.294281093186248e-05,8.756950829721091e-05,4.62669736534843e-06,"5.58%"
"public static void org.junit.Assert.assertTrue(java.lang.String|boolean)",28,28,0,"0.0%",0.0011611993530460747,0.0012259731161609528,6.47737631148781e-05,"5.58%"
"randoop.operation.UncheckedCast@3b914f89",38,0,-38,"-INF%",0.0015759134077053872,0.0,-0.0015759134077053872,"-INF%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][][0]",62,0,-62,"-INF%",0.002571227138887737,0.0,-0.002571227138887737,"-INF%"
"randoop.operation.ArrayElementSet@6714370c",9,0,-9,"-INF%",0.00037324264919338116,0.0,-0.00037324264919338116,"-INF%"
"public void org.apache.lucene.util.LuceneTestCase.assertStoredFieldEquals(java.lang.String|org.apache.lucene.index.IndexableField|org.apache.lucene.index.IndexableField)",367,349,-18,"-4.9%",0.015220005805996766,0.015280879197863305,6.08733918665387e-05,"0.4%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][][2]",15,0,-15,"-INF%",0.0006220710819889686,0.0,-0.0006220710819889686,"-INF%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][][1]",14,0,-14,"-INF%",0.0005805996765230374,0.0,-0.0005805996765230374,"-INF%"
