Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class [[[[[[[D,8,0,-8,"-INF%",1,0,-1,"-INF%",0.0003477656059815684,0.0,-0.0003477656059815684,"-INF%",4.347070074769605e-05,0.0,-4.347070074769605e-05,"-INF%"
class [[[F,5,10,5,"100.0%",2,2,0,"0.0%",0.00021735350373848025,0.00045549785916006196,0.0002381443554215817,"109.57%",8.69414014953921e-05,9.10995718320124e-05,4.1581703366202935e-06,"4.78%"
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,33,0,-33,"-INF%",5,0,-5,"-INF%",0.0014345331246739697,0.0,-0.0014345331246739697,"-INF%",0.00021735350373848025,0.0,-0.00021735350373848025,"-INF%"
class [[Ljava.lang.CharSequence;,7,0,-7,"-INF%",1,0,-1,"-INF%",0.0003042949052338724,0.0,-0.0003042949052338724,"-INF%",4.347070074769605e-05,0.0,-4.347070074769605e-05,"-INF%"
class [[[[I,15,0,-15,"-INF%",2,0,-2,"-INF%",0.0006520605112154408,0.0,-0.0006520605112154408,"-INF%",8.69414014953921e-05,0.0,-8.69414014953921e-05,"-INF%"
class [[[[Ljava.util.Set;,6,0,-6,"-INF%",1,0,-1,"-INF%",0.0002608242044861763,0.0,-0.0002608242044861763,"-INF%",4.347070074769605e-05,0.0,-4.347070074769605e-05,"-INF%"
class [S,15696,9719,-5977,"-38.08%",16,40,24,"150.0%",0.6823161189358372,0.4426983693176642,-0.239617749618173,"-35.12%",0.0006955312119631368,0.0018219914366402478,0.001126460224677111,"161.96%"
class [D,4710,1704,-3006,"-63.82%",42,49,7,"16.67%",0.2047470005216484,0.07761683520087456,-0.12713016532077384,"-62.09%",0.0018257694314032342,0.0022319395098843037,0.0004061700784810695,"22.25%"
class [F,1945,5137,3192,"164.11%",88,84,-4,"-4.55%",0.08455051295426882,0.23398925025052383,0.149438737296255,"176.74%",0.0038254216657972527,0.0038261820169445205,7.603511472677703e-07,"0.02%"
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,71,28,-43,"-60.56%",2,2,0,"0.0%",0.0030864197530864196,0.0012753940056481736,-0.001811025747438246,"-58.68%",8.69414014953921e-05,9.10995718320124e-05,4.1581703366202935e-06,"4.78%"
class [J,6020,14296,8276,"137.48%",84,50,-34,"-40.48%",0.26169361850113027,0.6511797394552246,0.3894861209540943,"148.83%",0.0036515388628064684,0.0022774892958003098,-0.0013740495670061586,"-37.63%"
class [[[S,69,107,38,"55.07%",4,3,-1,"-25.0%",0.002999478351591028,0.0048738270930126625,0.0018743487414216347,"62.49%",0.0001738828029907842,0.00013664935774801857,-3.723344524276563e-05,"-21.41%"
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,65,0,-65,"-INF%",3,0,-3,"-INF%",0.0028255955486002435,0.0,-0.0028255955486002435,"-INF%",0.00013041210224308815,0.0,-0.00013041210224308815,"-INF%"
class [[[Ljava.lang.String;,6,97,91,"1516.67%",2,6,4,"200.0%",0.0002608242044861763,0.004418329233852601,0.004157505029366425,"1593.99%",8.69414014953921e-05,0.00027329871549603714,0.00018635731400064504,"214.35%"
class [[Lorg.apache.lucene.analysis.BaseTokenStreamTestCase;,53,0,-53,"-INF%",1,0,-1,"-INF%",0.0023039471396278906,0.0,-0.0023039471396278906,"-INF%",4.347070074769605e-05,0.0,-4.347070074769605e-05,"-INF%"
class [[J,31,73,42,"135.48%",3,3,0,"0.0%",0.0013475917231785775,0.0033251343718684523,0.001977542648689875,"146.75%",0.00013041210224308815,0.00013664935774801857,6.23725550493042e-06,"4.78%"
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,513,136,-377,"-73.49%",3,2,-1,"-33.33%",0.022300469483568074,0.006194770884576843,-0.016105698598991233,"-72.22%",0.00013041210224308815,9.10995718320124e-05,-3.931253041107576e-05,"-30.14%"
class [[[[[[[C,1,0,-1,"-INF%",1,0,-1,"-INF%",4.347070074769605e-05,0.0,-4.347070074769605e-05,"-INF%",4.347070074769605e-05,0.0,-4.347070074769605e-05,"-INF%"
class org.junit.rules.RuleChain,8804,23660,14856,"168.74%",7133,14871,7738,"108.48%",0.38271604938271603,1.0777079347727065,0.6949918853899906,"181.59%",0.31007650843331597,0.6773708663569281,0.36729435792361215,"118.45%"
class [[Ljava.util.Set;,326,2,-324,"-99.39%",1,1,0,"0.0%",0.014171448443748914,9.10995718320124e-05,-0.014080348871916901,"-99.36%",4.347070074769605e-05,4.55497859160062e-05,2.0790851683101467e-06,"4.78%"
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,65,0,-65,"-INF%",3,0,-3,"-INF%",0.0028255955486002435,0.0,-0.0028255955486002435,"-INF%",0.00013041210224308815,0.0,-0.00013041210224308815,"-INF%"
class [[Ljava.lang.Class;,4,2,-2,"-50.0%",1,1,0,"0.0%",0.0001738828029907842,9.10995718320124e-05,-8.278323115877181e-05,"-47.61%",4.347070074769605e-05,4.55497859160062e-05,2.0790851683101467e-06,"4.78%"
class [[[Ljava.util.Locale;,2,0,-2,"-INF%",1,0,-1,"-INF%",8.69414014953921e-05,0.0,-8.69414014953921e-05,"-INF%",4.347070074769605e-05,0.0,-4.347070074769605e-05,"-INF%"
class [Lorg.elasticsearch.common.settings.Settings$Builder;,8,85,77,"962.5%",8,75,67,"837.5%",0.0003477656059815684,0.0038717318028605265,0.0035239661968789584,"1013.32%",0.0003477656059815684,0.0034162339437004644,0.003068468337718896,"882.34%"
class [Ljava.lang.CharSequence;,6495,0,-6495,"-INF%",2,0,-2,"-INF%",0.28234220135628585,0.0,-0.28234220135628585,"-INF%",8.69414014953921e-05,0.0,-8.69414014953921e-05,"-INF%"
class [[S,167,219,52,"31.14%",5,5,0,"0.0%",0.0072596070248652405,0.009975403115605356,0.0027157960907401154,"37.41%",0.00021735350373848025,0.00022774892958003098,1.0395425841550727e-05,"4.78%"
class org.apache.lucene.util.LuceneTestCase$1,1349,103,-1246,"-92.36%",1,1,0,"0.0%",0.05864197530864197,0.004691627949348638,-0.053950347359293334,"-92.0%",4.347070074769605e-05,4.55497859160062e-05,2.0790851683101467e-06,"4.78%"
class [[[[S,16,18,2,"12.5%",3,2,-1,"-33.33%",0.0006955312119631368,0.0008198961464881115,0.00012436493452497473,"17.88%",0.00013041210224308815,9.10995718320124e-05,-3.931253041107576e-05,"-30.14%"
class [[Lorg.elasticsearch.test.ESTokenStreamTestCase;,32,26,-6,"-18.75%",1,20,19,"1900.0%",0.0013910624239262736,0.001184294433816161,-0.00020676799011011267,"-14.86%",4.347070074769605e-05,0.0009109957183201239,0.0008675250175724278,"1995.65%"
class [[[[D,45,2,-43,"-95.56%",3,1,-2,"-66.67%",0.0019561815336463224,9.10995718320124e-05,-0.00186508196181431,"-95.34%",0.00013041210224308815,4.55497859160062e-05,-8.486231632708196e-05,"-65.07%"
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,66,34,-32,"-48.48%",3,2,-1,"-33.33%",0.0028690662493479394,0.0015486927211442107,-0.0013203735282037287,"-46.02%",0.00013041210224308815,9.10995718320124e-05,-3.931253041107576e-05,"-30.14%"
class [[[C,51,9,-42,"-82.35%",3,2,-1,"-33.33%",0.002217005738132499,0.00040994807324405577,-0.001807057664888443,"-81.51%",0.00013041210224308815,9.10995718320124e-05,-3.931253041107576e-05,"-30.14%"
class java.lang.Boolean,9,9,0,"0.0%",2,2,0,"0.0%",0.0003912363067292645,0.00040994807324405577,1.8711766514791287e-05,"4.78%",8.69414014953921e-05,9.10995718320124e-05,4.1581703366202935e-06,"4.78%"
class [[Ljava.util.Locale;,39,4,-35,"-89.74%",4,2,-2,"-50.0%",0.001695357329160146,0.0001821991436640248,-0.0015131581854961212,"-89.25%",0.0001738828029907842,9.10995718320124e-05,-8.278323115877181e-05,"-47.61%"
class java.lang.String,5134,3948,-1186,"-23.1%",14,14,0,"0.0%",0.22317857763867155,0.17983055479639246,-0.043348022842279094,"-19.42%",0.0006085898104677448,0.0006376970028240868,2.9107192356342014e-05,"4.78%"
class [[Lorg.apache.lucene.util.LuceneTestCase;,1,273,272,"27200.0%",1,12,11,"1100.0%",4.347070074769605e-05,0.01243509155506969,0.012391620854321994,"28505.68%",4.347070074769605e-05,0.0005465974309920743,0.0005031267302443782,"1157.39%"
