Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public static org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures org.apache.lucene.util.LuceneTestCase.replaceMaxFailureRule(org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures)",220,855,635,"288.64%",0.009484393861010519,0.03950468973802153,0.030020295877011008,"316.52%"
"randoop.operation.UncheckedCast@2cb880ba",1,0,-1,"-INF%",4.311088118641145e-05,0.0,-4.311088118641145e-05,"-INF%"
"org.junit.rules.RuleChain[][][1]",6,0,-6,"-INF%",0.0002586652871184687,0.0,-0.0002586652871184687,"-INF%"
"org.junit.rules.RuleChain[][][0]",20,0,-20,"-INF%",0.000862217623728229,0.0,-0.000862217623728229,"-INF%"
"randoop.operation.ArrayElementSet@598b098c",1,0,-1,"-INF%",4.311088118641145e-05,0.0,-4.311088118641145e-05,"-INF%"
"org.junit.rules.RuleChain[][][5]",7,0,-7,"-INF%",0.00030177616830488014,0.0,-0.00030177616830488014,"-INF%"
"public static java.util.Random org.apache.lucene.util.LuceneTestCase.random()",1,1,0,"0.0%",4.311088118641145e-05,4.620431548306612e-05,3.093434296654668e-06,"7.18%"
"public static void org.junit.Assert.assertTrue(java.lang.String|boolean)",28,28,0,"0.0%",0.0012071046732195206,0.0012937208335258514,8.661616030633079e-05,"7.18%"
"public static void org.junit.Assert.assertTrue(boolean)",2,2,0,"0.0%",8.62217623728229e-05,9.240863096613223e-05,6.186868593309336e-06,"7.18%"
"public static void org.elasticsearch.test.ESTestCase.setProcessors()",1,1,0,"0.0%",4.311088118641145e-05,4.620431548306612e-05,3.093434296654668e-06,"7.18%"
"public static org.elasticsearch.common.settings.Settings$Builder org.elasticsearch.test.ESTestCase.settings(org.elasticsearch.Version)",1,1,0,"0.0%",4.311088118641145e-05,4.620431548306612e-05,3.093434296654668e-06,"7.18%"
"public void org.apache.lucene.util.LuceneTestCase.assertStoredFieldEquals(java.lang.String|org.apache.lucene.index.IndexableField|org.apache.lucene.index.IndexableField)",292,249,-43,"-14.73%",0.012588377306432143,0.011504874555283463,-0.0010835027511486798,"-8.61%"
"randoop.operation.UncheckedCast@4c96a08c",24,0,-24,"-INF%",0.0010346611484738748,0.0,-0.0010346611484738748,"-INF%"
"public void org.apache.lucene.util.LuceneTestCase.setIndexWriterMaxDocs(int)",7590,3054,-4536,"-59.76%",0.3272115882048629,0.14110797948528392,-0.18610360871957898,"-56.88%"
"java.util.concurrent.ExecutorService[][6]",97,0,-97,"-INF%",0.004181755475081911,0.0,-0.004181755475081911,"-INF%"
"public java.nio.file.Path org.elasticsearch.test.ESTestCase.getDataPath(java.lang.String)",353,276,-77,"-21.81%",0.015218141058803243,0.012752391073326248,-0.002465749985476995,"-16.2%"
"public final org.junit.rules.TestRule org.apache.lucene.util.LuceneTestCase.ruleChain",5320,9083,3763,"70.73%",0.2293498879117089,0.4196737975326896,0.19032390962098067,"82.98%"
"java.util.concurrent.ExecutorService[][3]",26,1,-25,"-96.15%",0.0011208829108466977,4.620431548306612e-05,-0.0010746785953636316,"-95.88%"
"java.util.concurrent.ExecutorService[][2]",2,9,7,"350.0%",8.62217623728229e-05,0.0004158388393475951,0.0003296170769747722,"382.29%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newFSDirectory(java.nio.file.Path)",1,1,0,"0.0%",4.311088118641145e-05,4.620431548306612e-05,3.093434296654668e-06,"7.18%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newFSDirectory(java.nio.file.Path|org.apache.lucene.store.LockFactory)",1,1,0,"0.0%",4.311088118641145e-05,4.620431548306612e-05,3.093434296654668e-06,"7.18%"
"randoop.operation.UncheckedCast@4de1adc7",24,0,-24,"-INF%",0.0010346611484738748,0.0,-0.0010346611484738748,"-INF%"
