Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public static void org.junit.Assert.assertTrue(java.lang.String|boolean)",28,28,0,"0.0%",0.0012146451500954364,0.0012776054024457018,6.296025235026539e-05,"5.18%"
"java.lang.CharSequence[2]",14,0,-14,"-INF%",0.0006073225750477182,0.0,-0.0006073225750477182,"-INF%"
"java.lang.CharSequence[4]",6494,0,-6494,"-INF%",0.28171091445427726,0.0,-0.28171091445427726,"-INF%"
"public void org.apache.lucene.util.LuceneTestCase.assertStoredFieldEquals(java.lang.String|org.apache.lucene.index.IndexableField|org.apache.lucene.index.IndexableField)",348,334,-14,"-4.02%",0.015096304008328995,0.0152400073006023,0.00014370329227330475,"0.95%"
"public void org.apache.lucene.util.LuceneTestCase.setIndexWriterMaxDocs(int)",4563,3154,-1409,"-30.88%",0.19794377928162415,0.1439131228326337,-0.054030656448990466,"-27.3%"
"public final org.junit.rules.TestRule org.apache.lucene.util.LuceneTestCase.ruleChain",8830,23618,14788,"167.47%",0.38304702411938224,1.0776601569629494,0.6946131328435672,"181.34%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newFSDirectory(java.nio.file.Path|org.apache.lucene.store.LockFactory)",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newFSDirectory(java.nio.file.Path)",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static final java.lang.String org.apache.lucene.util.LuceneTestCase.SYSPROP_MONSTER",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static void org.junit.Assert.assertNotSame(java.lang.Object|java.lang.Object)",2938,1784,-1154,"-39.28%",0.12745098039215685,0.08140171564154043,-0.04604926475061642,"-36.13%"
"public static void org.junit.Assert.assertNotSame(java.lang.String|java.lang.Object|java.lang.Object)",2392,8929,6537,"273.29%",0.10376539996529585,0.4074192370870597,0.30365383712176386,"292.63%"
"public static void org.junit.Assert.assertNull(java.lang.Object)",324,331,7,"2.16%",0.014055179593961478,0.015103121007483117,0.001047941413521639,"7.46%"
"public static void org.junit.Assert.assertNull(java.lang.String|java.lang.Object)",329,305,-24,"-7.29%",0.014272080513621378,0.013916773133783537,-0.0003553073798378409,"-2.49%"
"public static int org.apache.lucene.util.LuceneTestCase.collate(java.text.Collator|java.lang.String|java.lang.String)",159,164,5,"3.14%",0.0068974492451847995,0.007483117357181967,0.0005856681119971677,"8.49%"
"double[][][][][][0]",57,0,-57,"-INF%",0.0024726704841228526,0.0,-0.0024726704841228526,"-INF%"
"public static void org.junit.Assert.assertEquals(java.lang.String|java.lang.Object[]|java.lang.Object[])",3167,7753,4586,"144.81%",0.13738504251258024,0.3537598101843402,0.21637476767175998,"157.5%"
"public static void org.junit.Assert.assertEquals(float|float|float)",363,336,-27,"-7.44%",0.015747006767308693,0.01533126482934842,-0.00041574193796027267,"-2.64%"
"public static void org.junit.Assert.assertEquals(java.lang.String|double|double|double)",362,341,-21,"-5.8%",0.015703626583376713,0.015559408651213726,-0.00014421793216298773,"-0.92%"
"public static void org.junit.Assert.assertEquals(double|double|double)",332,373,41,"12.35%",0.014402221065417317,0.01701952911115167,0.0026173080457343526,"18.17%"
"public static void org.junit.Assert.assertEquals(java.lang.Object[]|java.lang.Object[])",1096,2913,1817,"165.78%",0.04754468158944994,0.13291659061872604,0.0853719090292761,"179.56%"
"public static void org.junit.Assert.assertEquals(java.lang.String|float|float|float)",321,338,17,"5.3%",0.013925039042165539,0.015422522358094543,0.0014974833159290043,"10.75%"
"public static void org.junit.Assert.assertEquals(java.lang.Object|java.lang.Object)",256,260,4,"1.56%",0.011105327086586847,0.011863478736995801,0.0007581516504089544,"6.83%"
"public static void org.junit.Assert.assertEquals(java.lang.String|long|long)",327,327,0,"0.0%",0.014185320145757418,0.014920605949990874,0.0007352858042334563,"5.18%"
"public static void org.junit.Assert.assertEquals(double|double)",326,302,-24,"-7.36%",0.014141939961825438,0.013779886840664354,-0.00036205312116108397,"-2.56%"
"public static void org.junit.Assert.assertEquals(java.lang.String|double|double)",332,319,-13,"-3.92%",0.014402221065417317,0.014555575835006388,0.00015335476958907093,"1.06%"
"public static void org.junit.Assert.assertEquals(long|long)",269,256,-13,"-4.83%",0.011669269477702585,0.011680963679503558,1.1694201800973095e-05,"0.1%"
"public static void org.junit.Assert.assertEquals(java.lang.String|java.lang.Object|java.lang.Object)",256,239,-17,"-6.64%",0.011105327086586847,0.010905274685161526,-0.00020005240142532098,"-1.8%"
"float[][][][0]",2,0,-2,"-INF%",8.676036786395974e-05,0.0,-8.676036786395974e-05,"-INF%"
"public void org.apache.lucene.util.LuceneTestCase.setUp() throws java.lang.Exception",8947,15298,6351,"70.98%",0.3881225056394239,0.6980288373790837,0.3099063317396598,"79.85%"
"public static boolean org.apache.lucene.util.LuceneTestCase.usually(java.util.Random)",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static boolean org.apache.lucene.util.LuceneTestCase.usually()",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][6]",12,0,-12,"-INF%",0.0005205622071837585,0.0,-0.0005205622071837585,"-INF%"
"boolean[2]",12,12,0,"0.0%",0.0005205622071837585,0.0005475451724767294,2.698296529297093e-05,"5.18%"
"boolean[3]",17,10,-7,"-41.18%",0.0007374631268436578,0.00045628764373060776,-0.00028117548311305004,"-38.13%"
"boolean[0]",11,9,-2,"-18.18%",0.0004771820232517786,0.000410658879357547,-6.652314389423157e-05,"-13.94%"
"short[][][][4]",4,0,-4,"-INF%",0.00017352073572791948,0.0,-0.00017352073572791948,"-INF%"
"boolean[1]",9,3,-6,"-66.67%",0.00039042165538781884,0.00013688629311918235,-0.00025353536226863647,"-64.94%"
"boolean[6]",11,6,-5,"-45.45%",0.0004771820232517786,0.0002737725862383647,-0.0002034094370134139,"-42.63%"
"short[][][][2]",2,0,-2,"-INF%",8.676036786395974e-05,0.0,-8.676036786395974e-05,"-INF%"
"public static void org.apache.lucene.util.LuceneTestCase.setupSpins()",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"short[][][][3]",10,0,-10,"-INF%",0.0004338018393197987,0.0,-0.0004338018393197987,"-INF%"
"boolean[4]",8,5,-3,"-37.5%",0.00034704147145583897,0.00022814382186530388,-0.00011889764959053509,"-34.26%"
"boolean[5]",11,6,-5,"-45.45%",0.0004771820232517786,0.0002737725862383647,-0.0002034094370134139,"-42.63%"
"double[2]",4492,9,-4483,"-99.8%",0.1948637862224536,0.000410658879357547,-0.19445312734309605,"-99.79%"
"double[3]",4,9,5,"125.0%",0.00017352073572791948,0.000410658879357547,0.00023713814362962752,"136.66%"
"org.junit.rules.TestRule[][1]",5,0,-5,"-INF%",0.00021690091965989935,0.0,-0.00021690091965989935,"-INF%"
"double[4]",83,18,-65,"-78.31%",0.0036005552663543293,0.000821317758715094,-0.0027792375076392353,"-77.19%"
"org.apache.lucene.search.QueryCachingPolicy[5]",104,11,-93,"-89.42%",0.004511539128925907,0.0005019164081036685,-0.004009622720822238,"-88.87%"
"double[5]",26,50,24,"92.31%",0.0011278847822314766,0.002281438218653039,0.0011535534364215624,"102.28%"
"org.apache.lucene.search.QueryCachingPolicy[6]",5,0,-5,"-INF%",0.00021690091965989935,0.0,-0.00021690091965989935,"-INF%"
"double[0]",8,47,39,"487.5%",0.00034704147145583897,0.0021445519255338563,0.0017975104540780174,"517.95%"
"public java.lang.String org.apache.lucene.util.LuceneTestCase.getTestName()",5127,3908,-1219,"-23.78%",0.2224102030192608,0.17831721116992152,-0.044092991849339264,"-19.83%"
"double[1]",128,12,-116,"-90.62%",0.0055526635432934235,0.0005475451724767294,-0.005005118370816694,"-90.14%"
"byte[][2]",2,0,-2,"-INF%",8.676036786395974e-05,0.0,-8.676036786395974e-05,"-INF%"
"short[][][2]",16,0,-16,"-INF%",0.0006940829429116779,0.0,-0.0006940829429116779,"-INF%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][4]",22,0,-22,"-INF%",0.0009543640465035572,0.0,-0.0009543640465035572,"-INF%"
"short[][][0]",38,0,-38,"-INF%",0.001648446989415235,0.0,-0.001648446989415235,"-INF%"
"byte[][4]",31,0,-31,"-INF%",0.001344785701891376,0.0,-0.001344785701891376,"-INF%"
"short[][][6]",4,5,1,"25.0%",0.00017352073572791948,0.00022814382186530388,5.46230861373844e-05,"31.48%"
"double[6]",8,1559,1551,"19387.5%",0.00034704147145583897,0.07113524365760175,0.07078820218614591,"20397.62%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][0]",31,0,-31,"-INF%",0.001344785701891376,0.0,-0.001344785701891376,"-INF%"
"org.apache.lucene.search.QueryCachingPolicy[0]",318,0,-318,"-INF%",0.013794898490369599,0.0,-0.013794898490369599,"-INF%"
"byte[][0]",42,0,-42,"-INF%",0.0018219677251431546,0.0,-0.0018219677251431546,"-INF%"
"short[][][3]",11,24,13,"118.18%",0.0004771820232517786,0.0010950903449534588,0.0006179083217016802,"129.49%"
"public static final java.lang.String org.apache.lucene.util.LuceneTestCase.DEFAULT_LINE_DOCS_FILE",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static final boolean org.apache.lucene.util.LuceneTestCase.assertsAreEnabled",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"org.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests[3]",62,0,-62,"-INF%",0.002689571403782752,0.0,-0.002689571403782752,"-INF%"
"public static org.apache.lucene.store.MockDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newMockDirectory()",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static org.apache.lucene.store.MockDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newMockDirectory(java.util.Random)",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static org.apache.lucene.store.MockDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newMockDirectory(java.util.Random|org.apache.lucene.store.LockFactory)",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static java.util.TimeZone org.apache.lucene.util.LuceneTestCase.randomTimeZone(java.util.Random)",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public void org.apache.lucene.util.LuceneTestCase.assertTermsEnumEquals(java.lang.String|org.apache.lucene.index.IndexReader|org.apache.lucene.index.TermsEnum|org.apache.lucene.index.TermsEnum|boolean) throws java.io.IOException",361,350,-11,"-3.05%",0.015660246399444733,0.015970067530571272,0.0003098211311265385,"1.98%"
"org.apache.lucene.util.LuceneTestCase[2]",10,6,-4,"-40.0%",0.0004338018393197987,0.0002737725862383647,-0.00016002925308143402,"-36.89%"
"public void org.apache.lucene.util.LuceneTestCase.assertDocsSkippingEquals(java.lang.String|org.apache.lucene.index.IndexReader|int|org.apache.lucene.index.PostingsEnum|org.apache.lucene.index.PostingsEnum|boolean) throws java.io.IOException",4050,4032,-18,"-0.44%",0.17568974492451847,0.18397517795218105,0.008285433027662575,"4.72%"
"public static final java.lang.String org.apache.lucene.util.LuceneTestCase.TEST_POSTINGSFORMAT",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static void org.junit.Assert.assertNotEquals(long|long)",277,251,-26,"-9.39%",0.012016310949158424,0.011452819857638255,-0.0005634910915201692,"-4.69%"
"public static void org.junit.Assert.assertNotEquals(double|double|double)",362,341,-21,"-5.8%",0.015703626583376713,0.015559408651213726,-0.00014421793216298773,"-0.92%"
"public static void org.junit.Assert.assertNotEquals(java.lang.String|long|long)",346,351,5,"1.45%",0.015009543640465035,0.016015696294944332,0.0010061526544792969,"6.7%"
"public static void org.junit.Assert.assertNotEquals(java.lang.Object|java.lang.Object)",4116,3872,-244,"-5.93%",0.17855283706402916,0.17667457565249134,-0.0018782614115378238,"-1.05%"
"public static void org.junit.Assert.assertNotEquals(java.lang.String|double|double|double)",339,342,3,"0.88%",0.014705882352941176,0.015605037415586786,0.0008991550626456096,"6.11%"
"public static void org.junit.Assert.assertNotEquals(java.lang.String|java.lang.Object|java.lang.Object)",2944,1268,-1676,"-56.93%",0.12771126149574874,0.05785727322504106,-0.06985398827070768,"-54.7%"
"public void org.apache.lucene.util.LuceneTestCase.assertPositionsSkippingEquals(java.lang.String|org.apache.lucene.index.IndexReader|int|org.apache.lucene.index.PostingsEnum|org.apache.lucene.index.PostingsEnum) throws java.io.IOException",17067,6419,-10648,"-62.39%",0.7403695991671004,0.2928910385106771,-0.44747856065642333,"-60.44%"
"public static org.apache.lucene.index.SegmentReader org.apache.lucene.util.LuceneTestCase.getOnlySegmentReader(org.apache.lucene.index.DirectoryReader)",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static void org.junit.Assert.assertNotNull(java.lang.String|java.lang.Object)",1634,15868,14234,"871.11%",0.07088322054485512,0.7240372330717284,0.6531540125268733,"921.45%"
"public static void org.junit.Assert.assertNotNull(java.lang.Object)",2822,1712,-1110,"-39.33%",0.1224188790560472,0.07811644460668005,-0.044302434449367156,"-36.19%"
"org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures[][][4]",14,0,-14,"-INF%",0.0006073225750477182,0.0,-0.0006073225750477182,"-INF%"
"int[][1]",2,9,7,"350.0%",8.676036786395974e-05,0.000410658879357547,0.00032389851149358727,"373.33%"
"org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures[][][0]",21,0,-21,"-INF%",0.0009109838625715773,0.0,-0.0009109838625715773,"-INF%"
"int[][2]",42,0,-42,"-INF%",0.0018219677251431546,0.0,-0.0018219677251431546,"-INF%"
"int[][4]",11,0,-11,"-INF%",0.0004771820232517786,0.0,-0.0004771820232517786,"-INF%"
"int[][5]",9,0,-9,"-INF%",0.00039042165538781884,0.0,-0.00039042165538781884,"-INF%"
"public static final boolean org.apache.lucene.util.LuceneTestCase.TEST_AWAITSFIX",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"int[][6]",23,0,-23,"-INF%",0.000997744230435537,0.0,-0.000997744230435537,"-INF%"
"public static final java.lang.String org.apache.lucene.util.LuceneTestCase.SYSPROP_MAXFAILURES",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"randoop.operation.ArrayElementSet@6ee38a7d",2,0,-2,"-INF%",8.676036786395974e-05,0.0,-8.676036786395974e-05,"-INF%"
"org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures[0]",56,35,-21,"-37.5%",0.0024292903001908728,0.0015970067530571273,-0.0008322835471337455,"-34.26%"
"long[6]",13,6,-7,"-53.85%",0.0005639423911157383,0.0002737725862383647,-0.00029016980487737363,"-51.45%"
"public static void org.apache.lucene.util.LuceneTestCase.overrideDefaultQueryCache()",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static org.elasticsearch.Version org.elasticsearch.test.ESTokenStreamTestCase.randomVersion()",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"long[0]",5892,14207,8315,"141.12%",0.2555960437272254,0.6482478554480745,0.3926518117208491,"153.62%"
"double[][][][][][][6]",8,0,-8,"-INF%",0.00034704147145583897,0.0,-0.00034704147145583897,"-INF%"
"long[1]",18,7,-11,"-61.11%",0.0007808433107756377,0.00031940135061142545,-0.00046144196016421223,"-59.1%"
"long[4]",5,8,3,"60.0%",0.00021690091965989935,0.0003650301149844862,0.00014812919532458684,"68.29%"
"long[5]",55,16,-39,"-70.91%",0.002385910116258893,0.0007300602299689724,-0.0016558498862899204,"-69.4%"
"long[2]",20,7,-13,"-65.0%",0.0008676036786395974,0.00031940135061142545,-0.0005482023280281719,"-63.19%"
"long[3]",17,29,12,"70.59%",0.0007374631268436578,0.0013232341668187625,0.0005857710399751047,"79.43%"
"randoop.operation.ArrayElementSet@689f8c30",36,0,-36,"-INF%",0.0015616866215512754,0.0,-0.0015616866215512754,"-INF%"
"int[][][][][6]",1,0,-1,"-INF%",4.338018393197987e-05,0.0,-4.338018393197987e-05,"-INF%"
"public static final boolean org.apache.lucene.util.LuceneTestCase.TEST_SLOW",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static final java.lang.String org.apache.lucene.util.LuceneTestCase.TEST_CODEC",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures[4]",15,0,-15,"-INF%",0.0006507027589796981,0.0,-0.0006507027589796981,"-INF%"
"org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures[3]",37,66,29,"78.38%",0.0016050668054832552,0.003011498448622011,0.0014064316431387559,"87.62%"
"public static final boolean org.apache.lucene.util.LuceneTestCase.TEST_WEEKLY",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static final java.lang.String org.apache.lucene.util.LuceneTestCase.JENKINS_LARGE_LINE_DOCS_FILE",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"int[][][1]",15,0,-15,"-INF%",0.0006507027589796981,0.0,-0.0006507027589796981,"-INF%"
"int[][][3]",12,0,-12,"-INF%",0.0005205622071837585,0.0,-0.0005205622071837585,"-INF%"
"public static org.apache.lucene.index.AlcoholicMergePolicy org.apache.lucene.util.LuceneTestCase.newAlcoholicMergePolicy(java.util.Random|java.util.TimeZone)",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static org.apache.lucene.index.AlcoholicMergePolicy org.apache.lucene.util.LuceneTestCase.newAlcoholicMergePolicy()",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"int[][][2]",6,0,-6,"-INF%",0.0002602811035918792,0.0,-0.0002602811035918792,"-INF%"
"java.lang.String[][][6]",5,0,-5,"-INF%",0.00021690091965989935,0.0,-0.00021690091965989935,"-INF%"
"java.lang.String[][][2]",1,2,1,"100.0%",4.338018393197987e-05,9.125752874612155e-05,4.787734481414168e-05,"110.37%"
"public static final java.lang.String org.apache.lucene.util.LuceneTestCase.SYSPROP_FAILFAST",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static void org.apache.lucene.util.LuceneTestCase.restoreCPUCoreCount()",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static org.apache.lucene.index.LogMergePolicy org.apache.lucene.util.LuceneTestCase.newLogMergePolicy()",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static org.apache.lucene.index.MergePolicy org.apache.lucene.util.LuceneTestCase.newLogMergePolicy(boolean)",2,2,0,"0.0%",8.676036786395974e-05,9.125752874612155e-05,4.497160882161808e-06,"5.18%"
"public static org.apache.lucene.index.LogMergePolicy org.apache.lucene.util.LuceneTestCase.newLogMergePolicy(java.util.Random)",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static org.apache.lucene.index.MergePolicy org.apache.lucene.util.LuceneTestCase.newLogMergePolicy(int)",22,24,2,"9.09%",0.0009543640465035572,0.0010950903449534588,0.0001407262984499016,"14.75%"
"public static org.apache.lucene.index.MergePolicy org.apache.lucene.util.LuceneTestCase.newLogMergePolicy(boolean|int)",44,48,4,"9.09%",0.0019087280930071143,0.0021901806899069175,0.0002814525968998032,"14.75%"
"java.util.Locale[3]",76,1,-75,"-98.68%",0.00329689397883047,4.5628764373060775e-05,-0.0032512652144574094,"-98.62%"
"java.util.Locale[6]",2,9,7,"350.0%",8.676036786395974e-05,0.000410658879357547,0.00032389851149358727,"373.33%"
"public static int org.apache.lucene.util.LuceneTestCase.atLeast(int)",22,24,2,"9.09%",0.0009543640465035572,0.0010950903449534588,0.0001407262984499016,"14.75%"
"public static int org.apache.lucene.util.LuceneTestCase.atLeast(java.util.Random|int)",22,24,2,"9.09%",0.0009543640465035572,0.0010950903449534588,0.0001407262984499016,"14.75%"
"java.util.Locale[0]",34,10,-24,"-70.59%",0.0014749262536873156,0.00045628764373060776,-0.0010186386099567079,"-69.06%"
"java.util.Locale[2]",2,0,-2,"-INF%",8.676036786395974e-05,0.0,-8.676036786395974e-05,"-INF%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newDirectory(java.util.Random)",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newDirectory(org.apache.lucene.store.Directory) throws java.io.IOException",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newDirectory(java.util.Random|org.apache.lucene.store.Directory) throws java.io.IOException",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newDirectory()",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static java.nio.file.Path org.apache.lucene.util.LuceneTestCase.createTempFile(java.lang.String|java.lang.String) throws java.io.IOException",167,168,1,"0.6%",0.0072444907166406385,0.00766563241467421,0.0004211416980335718,"5.81%"
"public static java.nio.file.Path org.apache.lucene.util.LuceneTestCase.createTempFile() throws java.io.IOException",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newDirectory(java.util.Random|org.apache.lucene.store.LockFactory)",1,1,0,"0.0%",4.338018393197987e-05,4.5628764373060775e-05,2.248580441080904e-06,"5.18%"
"double[][2]",11,21,10,"90.91%",0.0004771820232517786,0.0009582040518342763,0.0004810220285824977,"100.8%"
"double[][1]",70,12,-58,"-82.86%",0.003036612875238591,0.0005475451724767294,-0.0024890677027618615,"-81.97%"
"double[][0]",311,30,-281,"-90.35%",0.01349123720284574,0.0013688629311918233,-0.012122374271653916,"-89.85%"
"org.apache.lucene.analysis.BaseTokenStreamTestCase[5]",12,0,-12,"-INF%",0.0005205622071837585,0.0,-0.0005205622071837585,"-INF%"
"java.util.Set[][]",163,1,-162,"-99.39%",0.007070969980912719,4.5628764373060775e-05,-0.007025341216539658,"-99.35%"
"randoop.operation.UncheckedCast@57bee34b",68,0,-68,"-INF%",0.0029498525073746312,0.0,-0.0029498525073746312,"-INF%"
"java.util.Set[][][]",32,0,-32,"-INF%",0.0013881658858233559,0.0,-0.0013881658858233559,"-INF%"
"org.apache.lucene.search.QueryCachingPolicy[][][4]",13,0,-13,"-INF%",0.0005639423911157383,0.0,-0.0005639423911157383,"-INF%"
"org.apache.lucene.analysis.BaseTokenStreamTestCase[0]",106,0,-106,"-INF%",0.004598299496789866,0.0,-0.004598299496789866,"-INF%"
"java.util.Set[][][][]",3,0,-3,"-INF%",0.0001301405517959396,0.0,-0.0001301405517959396,"-INF%"
"byte[0]",6990,5994,-996,"-14.25%",0.3032274856845393,0.2734988136521263,-0.029728672032412973,"-9.8%"
"double[][3]",39,0,-39,"-INF%",0.001691827173347215,0.0,-0.001691827173347215,"-INF%"
