Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"java.lang.String[][][5]",14,0,-14,"-INF%",0.0005961251862891207,0.0,-0.0005961251862891207,"-INF%"
"public static org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures org.apache.lucene.util.LuceneTestCase.replaceMaxFailureRule(org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures)",821,78,-743,"-90.5%",0.03495848413881201,0.0035200144410848866,-0.03143846969772712,"-89.93%"
"java.lang.String[][][4]",1,1,0,"0.0%",4.258037044922291e-05,4.512839027031906e-05,2.54801982109615e-06,"5.98%"
"short[][][][5]",1,0,-1,"-INF%",4.258037044922291e-05,0.0,-4.258037044922291e-05,"-INF%"
"java.lang.String[][][3]",6,1,-5,"-83.33%",0.00025548222269533745,4.512839027031906e-05,-0.00021035383242501838,"-82.34%"
"java.lang.String[][][2]",14,0,-14,"-INF%",0.0005961251862891207,0.0,-0.0005961251862891207,"-INF%"
"short[][][][6]",1,1,0,"0.0%",4.258037044922291e-05,4.512839027031906e-05,2.54801982109615e-06,"5.98%"
"short[][][][3]",2,0,-2,"-INF%",8.516074089844582e-05,0.0,-8.516074089844582e-05,"-INF%"
"randoop.operation.ArrayElementSet@3c5f405a",5,0,-5,"-INF%",0.00021290185224611454,0.0,-0.00021290185224611454,"-INF%"
"short[][][][1]",5,3,-2,"-40.0%",0.00021290185224611454,0.00013538517081095717,-7.751668143515737e-05,"-36.41%"
"org.junit.rules.TestRule[][][1]",16,0,-16,"-INF%",0.0006812859271875665,0.0,-0.0006812859271875665,"-INF%"
"public static java.util.Random org.apache.lucene.util.LuceneTestCase.random()",1,1,0,"0.0%",4.258037044922291e-05,4.512839027031906e-05,2.54801982109615e-06,"5.98%"
"java.lang.Cloneable[1]",1,0,-1,"-INF%",4.258037044922291e-05,0.0,-4.258037044922291e-05,"-INF%"
"org.junit.rules.TestRule[][][2]",6,0,-6,"-INF%",0.00025548222269533745,0.0,-0.00025548222269533745,"-INF%"
"org.junit.rules.TestRule[][][5]",1,0,-1,"-INF%",4.258037044922291e-05,0.0,-4.258037044922291e-05,"-INF%"
"public static void org.junit.Assert.assertTrue(boolean)",2,2,0,"0.0%",8.516074089844582e-05,9.025678054063812e-05,5.0960396421923e-06,"5.98%"
"public static void org.junit.Assert.assertTrue(java.lang.String|boolean)",28,28,0,"0.0%",0.0011922503725782414,0.0012635949275689336,7.134455499069217e-05,"5.98%"
"randoop.operation.UncheckedCast@5ed996cb",1,0,-1,"-INF%",4.258037044922291e-05,0.0,-4.258037044922291e-05,"-INF%"
"public static void org.elasticsearch.test.ESTestCase.setProcessors()",1,1,0,"0.0%",4.258037044922291e-05,4.512839027031906e-05,2.54801982109615e-06,"5.98%"
"randoop.operation.ArrayElementSet@167f0a6b",6,0,-6,"-INF%",0.00025548222269533745,0.0,-0.00025548222269533745,"-INF%"
"public static org.elasticsearch.common.settings.Settings$Builder org.elasticsearch.test.ESTestCase.settings(org.elasticsearch.Version)",1,1,0,"0.0%",4.258037044922291e-05,4.512839027031906e-05,2.54801982109615e-06,"5.98%"
"public void org.apache.lucene.util.LuceneTestCase.assertStoredFieldEquals(java.lang.String|org.apache.lucene.index.IndexableField|org.apache.lucene.index.IndexableField)",272,266,-6,"-2.21%",0.011581860762188631,0.012004151811904869,0.00042229104971623806,"3.65%"
"org.apache.lucene.search.QueryCachingPolicy[6]",11,2,-9,"-81.82%",0.000468384074941452,9.025678054063812e-05,-0.00037812729440081386,"-80.73%"
"org.apache.lucene.search.QueryCachingPolicy[5]",1,0,-1,"-INF%",4.258037044922291e-05,0.0,-4.258037044922291e-05,"-INF%"
"java.lang.String[][][1]",32,0,-32,"-INF%",0.001362571854375133,0.0,-0.001362571854375133,"-INF%"
"org.apache.lucene.search.QueryCachingPolicy[4]",1,1,0,"0.0%",4.258037044922291e-05,4.512839027031906e-05,2.54801982109615e-06,"5.98%"
"public void org.apache.lucene.util.LuceneTestCase.setIndexWriterMaxDocs(int)",4271,5019,748,"17.51%",0.18186076218863104,0.22649939076673134,0.0446386285781003,"24.55%"
"java.lang.String[][][0]",1,0,-1,"-INF%",4.258037044922291e-05,0.0,-4.258037044922291e-05,"-INF%"
"org.apache.lucene.search.QueryCachingPolicy[3]",1,4,3,"300.0%",4.258037044922291e-05,0.00018051356108127623,0.00013793319063205332,"323.94%"
"org.apache.lucene.search.QueryCachingPolicy[2]",1,3,2,"200.0%",4.258037044922291e-05,0.00013538517081095717,9.280480036173426e-05,"217.95%"
"org.apache.lucene.search.QueryCachingPolicy[1]",7,6,-1,"-14.29%",0.00029806259314456036,0.00027077034162191434,-2.7292251522646022e-05,"-9.16%"
"public final org.junit.rules.TestRule org.apache.lucene.util.LuceneTestCase.ruleChain",3720,2778,-942,"-25.32%",0.15839897807110923,0.12536666817094635,-0.03303230990016287,"-20.85%"
"public java.nio.file.Path org.elasticsearch.test.ESTestCase.getDataPath(java.lang.String)",323,304,-19,"-5.88%",0.013753459655099,0.013719030642176994,-3.442901292200623e-05,"-0.25%"
"org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures[][][][0]",2,0,-2,"-INF%",8.516074089844582e-05,0.0,-8.516074089844582e-05,"-INF%"
"randoop.operation.UncheckedCast@63cca19",1,0,-1,"-INF%",4.258037044922291e-05,0.0,-4.258037044922291e-05,"-INF%"
"org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures[][][][1]",1,4,3,"300.0%",4.258037044922291e-05,0.00018051356108127623,0.00013793319063205332,"323.94%"
