Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class [J,6013,6380,367,"6.1%",69,60,-9,"-13.04%",0.25922572857389203,0.29478353278196184,0.03555780420806981,"13.72%",0.00297465080186239,0.002772258928983967,-0.00020239187287842287,"-6.8%"
class [[J,116,22,-94,"-81.03%",9,4,-5,"-55.56%",0.005000862217623728,0.0010164949406274546,-0.003984367276996274,"-79.67%",0.00038799793067770304,0.00018481726193226447,-0.00020318066874543857,"-52.37%"
class [[[[[Ljava.util.Collection;,2,0,-2,"-INF%",2,0,-2,"-INF%",8.62217623728229e-05,0.0,-8.62217623728229e-05,"-INF%",8.62217623728229e-05,0.0,-8.62217623728229e-05,"-INF%"
class [[[Lorg.elasticsearch.test.ESTestCase;,1,0,-1,"-INF%",1,0,-1,"-INF%",4.311088118641145e-05,0.0,-4.311088118641145e-05,"-INF%",4.311088118641145e-05,0.0,-4.311088118641145e-05,"-INF%"
class [Lorg.elasticsearch.test.ESTestCase;,133,32,-101,"-75.94%",38,1,-37,"-97.37%",0.005733747197792723,0.0014785380954581157,-0.004255209102334607,"-74.21%",0.001638213485083635,4.620431548306612e-05,-0.001592009169600569,"-97.18%"
class [[F,249,159,-90,"-36.14%",12,8,-4,"-33.33%",0.01073460941541645,0.007346486161807513,-0.0033881232536089375,"-31.56%",0.0005173305742369374,0.00036963452386452894,-0.00014769605037240845,"-28.55%"
class [[[Ljava.util.concurrent.ExecutorService;,126,3,-123,"-97.62%",8,3,-5,"-62.5%",0.005431971029487843,0.00013861294644919834,-0.005293358083038644,"-97.45%",0.0003448870494912916,0.00013861294644919834,-0.00020627410304209325,"-59.81%"
class [[D,120,23,-97,"-80.83%",13,6,-7,"-53.85%",0.005173305742369374,0.0010626992561105207,-0.004110606486258854,"-79.46%",0.0005604414554233488,0.0002772258928983967,-0.00028321556252495215,"-50.53%"
class [[[S,88,33,-55,"-62.5%",12,5,-7,"-58.33%",0.0037937575444042075,0.0015247424109411818,-0.0022690151334630254,"-59.81%",0.0005173305742369374,0.0002310215774153306,-0.0002863089968216068,"-55.34%"
class [[[Ljava.lang.Class;,4,12,8,"200.0%",2,1,-1,"-50.0%",0.0001724435247456458,0.0005544517857967934,0.0003820082610511476,"221.53%",8.62217623728229e-05,4.620431548306612e-05,-4.001744688975678e-05,"-46.41%"
class [Ljava.util.Collection;,208,2,-206,"-99.04%",3,1,-2,"-66.67%",0.008967063286773581,9.240863096613223e-05,-0.00887465465580745,"-98.97%",0.00012933264355923435,4.620431548306612e-05,-8.312832807616822e-05,"-64.27%"
class [[Ljava.util.Set;,22,118,96,"436.36%",6,4,-2,"-33.33%",0.0009484393861010519,0.005452109227001802,0.00450366984090075,"474.85%",0.0002586652871184687,0.00018481726193226447,-7.384802518620423e-05,"-28.55%"
class [Ljava.util.Set;,458,150,-308,"-67.25%",5,6,1,"20.0%",0.019744783583376443,0.006930647322459918,-0.012814136260916525,"-64.9%",0.00021555440593205724,0.0002772258928983967,6.167148696633944e-05,"28.61%"
class [[[[Lorg.apache.lucene.search.QueryCachingPolicy;,5,0,-5,"-INF%",4,0,-4,"-INF%",0.00021555440593205724,0.0,-0.00021555440593205724,"-INF%",0.0001724435247456458,0.0,-0.0001724435247456458,"-INF%"
class [Ljava.util.Locale;,7,79,72,"1028.57%",5,7,2,"40.0%",0.00030177616830488014,0.0036501409231622234,0.0033483647548573432,"1109.55%",0.00021555440593205724,0.00032343020838146284,0.0001078758024494056,"50.05%"
class java.util.Locale,281,345,64,"22.78%",20,21,1,"5.0%",0.012114157613381617,0.015940488841657812,0.0038263312282761953,"31.59%",0.000862217623728229,0.0009702906251443885,0.00010807300141615949,"12.53%"
class [[[Ljava.lang.String;,275,72,-203,"-73.82%",4,4,0,"0.0%",0.011855492326263149,0.0033267107147807607,-0.008528781611482388,"-71.94%",0.0001724435247456458,0.00018481726193226447,1.2373737186618673e-05,"7.18%"
class [[[[Lorg.junit.rules.RuleChain;,11,0,-11,"-INF%",4,0,-4,"-INF%",0.00047421969305052594,0.0,-0.00047421969305052594,"-INF%",0.0001724435247456458,0.0,-0.0001724435247456458,"-INF%"
class [Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,44,98,54,"122.73%",43,75,32,"74.42%",0.0018968787722021038,0.004528022917340479,0.0026311441451383755,"138.71%",0.0018537678910156923,0.003465323661229959,0.0016115557702142667,"86.93%"
class [[Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,15,123,108,"720.0%",5,26,21,"420.0%",0.0006466632177961717,0.0056831308044171325,0.005036467586620961,"778.84%",0.00021555440593205724,0.0012013122025597192,0.000985757796627662,"457.31%"
class [[Lorg.apache.lucene.util.LuceneTestCase;,3,27,24,"800.0%",3,27,24,"800.0%",0.00012933264355923435,0.0012475165180427853,0.001118183874483551,"864.58%",0.00012933264355923435,0.0012475165180427853,0.001118183874483551,"864.58%"
class [Lorg.junit.rules.RuleChain;,238,20,-218,"-91.6%",3,7,4,"133.33%",0.010260389722365926,0.0009240863096613224,-0.009336303412704604,"-90.99%",0.00012933264355923435,0.00032343020838146284,0.0001940975648222285,"150.08%"
class [[Ljava.util.Locale;,1,11,10,"1000.0%",1,1,0,"0.0%",4.311088118641145e-05,0.0005082474703137273,0.00046513658912731583,"1078.93%",4.311088118641145e-05,4.620431548306612e-05,3.093434296654668e-06,"7.18%"
class [[I,20,11,-9,"-45.0%",4,5,1,"25.0%",0.000862217623728229,0.0005082474703137273,-0.0003539701534145017,"-41.05%",0.0001724435247456458,0.0002310215774153306,5.8578052669684797e-05,"33.97%"
class [[[[D,13,0,-13,"-INF%",8,0,-8,"-INF%",0.0005604414554233488,0.0,-0.0005604414554233488,"-INF%",0.0003448870494912916,0.0,-0.0003448870494912916,"-INF%"
class [[[Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,16,35,19,"118.75%",2,4,2,"100.0%",0.0006897740989825832,0.001617151041907314,0.0009273769429247309,"134.45%",8.62217623728229e-05,0.00018481726193226447,9.859549955944157e-05,"114.35%"
class [Ljava.lang.Cloneable;,1,0,-1,"-INF%",1,0,-1,"-INF%",4.311088118641145e-05,0.0,-4.311088118641145e-05,"-INF%",4.311088118641145e-05,0.0,-4.311088118641145e-05,"-INF%"
class [[Lorg.elasticsearch.test.ESTestCase;,25,0,-25,"-INF%",20,0,-20,"-INF%",0.0010777720296602862,0.0,-0.0010777720296602862,"-INF%",0.000862217623728229,0.0,-0.000862217623728229,"-INF%"
class [[[[Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,2,1,-1,"-50.0%",2,1,-1,"-50.0%",8.62217623728229e-05,4.620431548306612e-05,-4.001744688975678e-05,"-46.41%",8.62217623728229e-05,4.620431548306612e-05,-4.001744688975678e-05,"-46.41%"
class [[[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,2,4,2,"100.0%",1,2,1,"100.0%",8.62217623728229e-05,0.00018481726193226447,9.859549955944157e-05,"114.35%",4.311088118641145e-05,9.240863096613223e-05,4.9297749779720785e-05,"114.35%"
class [[[Ljava.util.Set;,6,66,60,"1000.0%",3,2,-1,"-33.33%",0.0002586652871184687,0.0030494848218823637,0.002790819534763895,"1078.93%",0.00012933264355923435,9.240863096613223e-05,-3.692401259310211e-05,"-28.55%"
class [[[[[[[Ljava.lang.String;,8,0,-8,"-INF%",3,0,-3,"-INF%",0.0003448870494912916,0.0,-0.0003448870494912916,"-INF%",0.00012933264355923435,0.0,-0.00012933264355923435,"-INF%"
class java.lang.Object,110,7,-103,"-93.64%",1,1,0,"0.0%",0.004742196930505259,0.00032343020838146284,-0.004418766722123797,"-93.18%",4.311088118641145e-05,4.620431548306612e-05,3.093434296654668e-06,"7.18%"
class [[[[[S,2,1,-1,"-50.0%",2,1,-1,"-50.0%",8.62217623728229e-05,4.620431548306612e-05,-4.001744688975678e-05,"-46.41%",8.62217623728229e-05,4.620431548306612e-05,-4.001744688975678e-05,"-46.41%"
class java.util.ArrayList$SubList,912,1019,107,"11.73%",497,762,265,"53.32%",0.03931712364200724,0.047082197477244375,0.007765073835237134,"19.75%",0.02142610794964649,0.03520768839809638,0.013781580448449893,"64.32%"
class [[Ljava.util.concurrent.ExecutorService;,164,16,-148,"-90.24%",7,5,-2,"-28.57%",0.007070184514571478,0.0007392690477290579,-0.00633091546684242,"-89.54%",0.00030177616830488014,0.0002310215774153306,-7.075459088954955e-05,"-23.45%"
class [Lorg.apache.lucene.search.QueryCachingPolicy;,92,61,-31,"-33.7%",7,6,-1,"-14.29%",0.003966201069149853,0.002818463244467033,-0.00114773782468282,"-28.94%",0.00030177616830488014,0.0002772258928983967,-2.4550275406483454e-05,"-8.14%"
class [[Ljava.lang.reflect.AnnotatedElement;,10,15,5,"50.0%",2,1,-1,"-50.0%",0.0004311088118641145,0.0006930647322459918,0.0002619559203818773,"60.76%",8.62217623728229e-05,4.620431548306612e-05,-4.001744688975678e-05,"-46.41%"
class [[Ljava.lang.String;,349,233,-116,"-33.24%",11,4,-7,"-63.64%",0.015045697534057597,0.010765605507554406,-0.004280092026503191,"-28.45%",0.00047421969305052594,0.00018481726193226447,-0.00028940243111826144,"-61.03%"
class [[[[[[S,1,0,-1,"-INF%",1,0,-1,"-INF%",4.311088118641145e-05,0.0,-4.311088118641145e-05,"-INF%",4.311088118641145e-05,0.0,-4.311088118641145e-05,"-INF%"
class [[Ljava.util.List;,36,0,-36,"-INF%",3,0,-3,"-INF%",0.0015519917227108122,0.0,-0.0015519917227108122,"-INF%",0.00012933264355923435,0.0,-0.00012933264355923435,"-INF%"
class java.util.HashSet,7759,1836,-5923,"-76.34%",564,433,-131,"-23.23%",0.33449732712536645,0.08483112322690939,-0.24966620389845706,"-74.64%",0.02431453698913606,0.02000646860416763,-0.00430806838496843,"-17.72%"
class [[Ljava.lang.Class;,58,18,-40,"-68.97%",4,4,0,"0.0%",0.002500431108811864,0.0008316776786951902,-0.0016687534301166739,"-66.74%",0.0001724435247456458,0.00018481726193226447,1.2373737186618673e-05,"7.18%"
class [[[D,38,3,-35,"-92.11%",11,3,-8,"-72.73%",0.001638213485083635,0.00013861294644919834,-0.0014996005386344368,"-91.54%",0.00047421969305052594,0.00013861294644919834,-0.0003356067466013276,"-70.77%"
class [[[[[[F,2,51,49,"2450.0%",2,2,0,"0.0%",8.62217623728229e-05,0.0023564200896363722,0.0022701983272635493,"2632.98%",8.62217623728229e-05,9.240863096613223e-05,6.186868593309336e-06,"7.18%"
class [[[[[Ljava.lang.String;,44,14,-30,"-68.18%",4,3,-1,"-25.0%",0.0018968787722021038,0.0006468604167629257,-0.001250018355439178,"-65.9%",0.0001724435247456458,0.00013861294644919834,-3.383057829644745e-05,"-19.62%"
class [Ljava.lang.reflect.Type;,29,35,6,"20.69%",3,5,2,"66.67%",0.001250215554405932,0.001617151041907314,0.000366935487501382,"29.35%",0.00012933264355923435,0.0002310215774153306,0.00010168893385609625,"78.63%"
class [C,3124,6474,3350,"107.23%",170,39,-131,"-77.06%",0.13467839282634936,0.29912673843737003,0.16444834561102067,"122.1%",0.007328849801689946,0.0018019683038395786,-0.005526881497850368,"-75.41%"
class [Lorg.apache.lucene.util.LuceneTestCase;,16,482,466,"2912.5%",16,482,466,"2912.5%",0.0006897740989825832,0.02227048006283787,0.021580705963855286,"3128.66%",0.0006897740989825832,0.02227048006283787,0.021580705963855286,"3128.66%"
class [[[I,2,1,-1,"-50.0%",1,1,0,"0.0%",8.62217623728229e-05,4.620431548306612e-05,-4.001744688975678e-05,"-46.41%",4.311088118641145e-05,4.620431548306612e-05,3.093434296654668e-06,"7.18%"
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,42,576,534,"1271.43%",4,9,5,"125.0%",0.0018106570098292809,0.026613685718246086,0.024803028708416806,"1369.84%",0.0001724435247456458,0.0004158388393475951,0.0002433953146019493,"141.14%"
class [[[[[[Ljava.util.concurrent.ExecutorService;,17,0,-17,"-INF%",4,0,-4,"-INF%",0.0007328849801689946,0.0,-0.0007328849801689946,"-INF%",0.0001724435247456458,0.0,-0.0001724435247456458,"-INF%"
class java.lang.Integer,1,1,0,"0.0%",1,1,0,"0.0%",4.311088118641145e-05,4.620431548306612e-05,3.093434296654668e-06,"7.18%",4.311088118641145e-05,4.620431548306612e-05,3.093434296654668e-06,"7.18%"
class [[[B,12,19,7,"58.33%",3,4,1,"33.33%",0.0005173305742369374,0.0008778819941782563,0.0003605514199413189,"69.69%",0.00012933264355923435,0.00018481726193226447,5.548461837303012e-05,"42.9%"
class [[[Lorg.junit.rules.RuleChain;,33,0,-33,"-INF%",4,0,-4,"-INF%",0.0014226590791515778,0.0,-0.0014226590791515778,"-INF%",0.0001724435247456458,0.0,-0.0001724435247456458,"-INF%"
class [D,2965,1257,-1708,"-57.61%",71,46,-25,"-35.21%",0.12782376271770995,0.05807882456221411,-0.06974493815549584,"-54.56%",0.003060872564235213,0.0021253985122210413,-0.0009354740520141716,"-30.56%"
class [Lorg.junit.Assert;,2,0,-2,"-INF%",2,0,-2,"-INF%",8.62217623728229e-05,0.0,-8.62217623728229e-05,"-INF%",8.62217623728229e-05,0.0,-8.62217623728229e-05,"-INF%"
class [Ljava.util.List;,220,26,-194,"-88.18%",3,2,-1,"-33.33%",0.009484393861010519,0.0012013122025597192,-0.0082830816584508,"-87.33%",0.00012933264355923435,9.240863096613223e-05,-3.692401259310211e-05,"-28.55%"
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,74,16,-58,"-78.38%",6,7,1,"16.67%",0.0031902052077944472,0.0007392690477290579,-0.0024509361600653892,"-76.83%",0.0002586652871184687,0.00032343020838146284,6.476492126299415e-05,"25.04%"
class [B,4938,6560,1622,"32.85%",70,39,-31,"-44.29%",0.21288153129849974,0.30310030956891376,0.09021877827041402,"42.38%",0.0030177616830488014,0.0018019683038395786,-0.0012157933792092228,"-40.29%"
class [F,4308,3424,-884,"-20.52%",74,26,-48,"-64.86%",0.18572167615106053,0.1582035762140184,-0.02751809993704213,"-14.82%",0.0031902052077944472,0.0012013122025597192,-0.001988893005234728,"-62.34%"
class [[[[Ljava.util.Collection;,10,0,-10,"-INF%",5,0,-5,"-INF%",0.0004311088118641145,0.0,-0.0004311088118641145,"-INF%",0.00021555440593205724,0.0,-0.00021555440593205724,"-INF%"
class [Ljava.lang.String;,7069,397,-6672,"-94.38%",13,72,59,"453.85%",0.30475081910674257,0.01834311324677725,-0.28640770585996533,"-93.98%",0.0005604414554233488,0.0033267107147807607,0.002766269259357412,"493.59%"
class [[[[[[[[Ljava.lang.String;,2,0,-2,"-INF%",2,0,-2,"-INF%",8.62217623728229e-05,0.0,-8.62217623728229e-05,"-INF%",8.62217623728229e-05,0.0,-8.62217623728229e-05,"-INF%"
class java.lang.Boolean,16407,11101,-5306,"-32.34%",2,2,0,"0.0%",0.7073202276254527,0.512914106177517,-0.19440612144793568,"-27.48%",8.62217623728229e-05,9.240863096613223e-05,6.186868593309336e-06,"7.18%"
class [[Lorg.junit.rules.RuleChain;,52,7,-45,"-86.54%",4,1,-3,"-75.0%",0.0022417658216933953,0.00032343020838146284,-0.0019183356133119325,"-85.57%",0.0001724435247456458,4.620431548306612e-05,-0.00012623920926257967,"-73.21%"
class java.lang.String,9278,3688,-5590,"-60.25%",12,12,0,"0.0%",0.39998275564752545,0.17040151550154783,-0.2295812401459776,"-57.4%",0.0005173305742369374,0.0005544517857967934,3.712121155985599e-05,"7.18%"
class [[[[S,18,5,-13,"-72.22%",8,3,-5,"-62.5%",0.0007759958613554061,0.0002310215774153306,-0.0005449742839400755,"-70.23%",0.0003448870494912916,0.00013861294644919834,-0.00020627410304209325,"-59.81%"
class [[[[Ljava.lang.String;,73,41,-32,"-43.84%",5,3,-2,"-40.0%",0.0031470943266080358,0.0018943769348057108,-0.001252717391802325,"-39.81%",0.00021555440593205724,0.00013861294644919834,-7.69414594828589e-05,"-35.69%"
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,51,629,578,"1133.33%",6,6,0,"0.0%",0.002198654940506984,0.029062514438848587,0.026863859498341604,"1221.83%",0.0002586652871184687,0.0002772258928983967,1.8560605779927995e-05,"7.18%"
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,22,14,-8,"-36.36%",6,2,-4,"-66.67%",0.0009484393861010519,0.0006468604167629257,-0.0003015789693381262,"-31.8%",0.0002586652871184687,9.240863096613223e-05,-0.00016625665615233645,"-64.27%"
class java.util.ArrayList,8,0,-8,"-INF%",6,0,-6,"-INF%",0.0003448870494912916,0.0,-0.0003448870494912916,"-INF%",0.0002586652871184687,0.0,-0.0002586652871184687,"-INF%"
class org.junit.rules.RuleChain,11493,68322,56829,"494.47%",10126,14522,4396,"43.41%",0.4954733574754268,3.1567712424340435,2.661297884958617,"537.12%",0.4365407828936023,0.6709790694450861,0.2344382865514838,"53.7%"
class [[[[[D,3,0,-3,"-INF%",3,0,-3,"-INF%",0.00012933264355923435,0.0,-0.00012933264355923435,"-INF%",0.00012933264355923435,0.0,-0.00012933264355923435,"-INF%"
class [Ljava.lang.Class;,164,448,284,"173.17%",5,3,-2,"-40.0%",0.007070184514571478,0.020699533336413622,0.013629348821842144,"192.77%",0.00021555440593205724,0.00013861294644919834,-7.69414594828589e-05,"-35.69%"
class [[[[[J,5,0,-5,"-INF%",3,0,-3,"-INF%",0.00021555440593205724,0.0,-0.00021555440593205724,"-INF%",0.00012933264355923435,0.0,-0.00012933264355923435,"-INF%"
class [[[Ljava.lang.reflect.AnnotatedElement;,2,0,-2,"-INF%",1,0,-1,"-INF%",8.62217623728229e-05,0.0,-8.62217623728229e-05,"-INF%",4.311088118641145e-05,0.0,-4.311088118641145e-05,"-INF%"
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,1,28,27,"2700.0%",1,3,2,"200.0%",4.311088118641145e-05,0.0012937208335258514,0.00125060995233944,"2900.91%",4.311088118641145e-05,0.00013861294644919834,9.55020652627869e-05,"221.53%"
class [[[C,4,51,47,"1175.0%",2,6,4,"200.0%",0.0001724435247456458,0.0023564200896363722,0.0021839765648907264,"1266.49%",8.62217623728229e-05,0.0002772258928983967,0.0001910041305255738,"221.53%"
class [Ljava.lang.Object;,14,26,12,"85.71%",14,24,10,"71.43%",0.0006035523366097603,0.0012013122025597192,0.0005977598659499589,"99.04%",0.0006035523366097603,0.0011089035715935868,0.0005053512349838265,"83.73%"
class [[[[C,1,9,8,"800.0%",1,2,1,"100.0%",4.311088118641145e-05,0.0004158388393475951,0.00037272795816118364,"864.58%",4.311088118641145e-05,9.240863096613223e-05,4.9297749779720785e-05,"114.35%"
class [[[[[Ljava.util.concurrent.ExecutorService;,43,0,-43,"-INF%",4,0,-4,"-INF%",0.0018537678910156923,0.0,-0.0018537678910156923,"-INF%",0.0001724435247456458,0.0,-0.0001724435247456458,"-INF%"
class java.lang.Class,1351,556,-795,"-58.85%",21,25,4,"19.05%",0.05824280048284187,0.02568959940858476,-0.032553201074257104,"-55.89%",0.0009053285049146404,0.0011551078870766529,0.0002497793821620124,"27.59%"
class [[[[[F,13,8,-5,"-38.46%",4,3,-1,"-25.0%",0.0005604414554233488,0.00036963452386452894,-0.0001908069315588199,"-34.05%",0.0001724435247456458,0.00013861294644919834,-3.383057829644745e-05,"-19.62%"
class [I,8073,4734,-3339,"-41.36%",56,158,102,"182.14%",0.34803414381789965,0.21873122949683502,-0.12930291432106464,"-37.15%",0.002414209346439041,0.007300281846324447,0.004886072499885406,"202.39%"
class [[Ljava.lang.reflect.Type;,1,29,28,"2800.0%",1,3,2,"200.0%",4.311088118641145e-05,0.0013399251490089175,0.001296814267822506,"3008.09%",4.311088118641145e-05,0.00013861294644919834,9.55020652627869e-05,"221.53%"
class [[[[Ljava.util.concurrent.ExecutorService;,89,0,-89,"-INF%",5,0,-5,"-INF%",0.003836868425590619,0.0,-0.003836868425590619,"-INF%",0.00021555440593205724,0.0,-0.00021555440593205724,"-INF%"
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,614,582,-32,"-5.21%",1,3,2,"200.0%",0.02647008104845663,0.026890911611144482,0.0004208305626878517,"1.59%",4.311088118641145e-05,0.00013861294644919834,9.55020652627869e-05,"221.53%"
class [[[Ljava.util.Collection;,49,0,-49,"-INF%",5,0,-5,"-INF%",0.002112433178134161,0.0,-0.002112433178134161,"-INF%",0.00021555440593205724,0.0,-0.00021555440593205724,"-INF%"
class [[[[F,43,38,-5,"-11.63%",6,5,-1,"-16.67%",0.0018537678910156923,0.0017557639883565125,-9.800390265917976e-05,"-5.29%",0.0002586652871184687,0.0002310215774153306,-2.76437097031381e-05,"-10.69%"
class org.elasticsearch.index.analysis.KuromojiAnalysisTests,21155,20968,-187,"-0.88%",21155,20968,-187,"-0.88%",0.9120106914985342,0.9688120870489304,0.056801395550396205,"6.23%",0.9120106914985342,0.9688120870489304,0.056801395550396205,"6.23%"
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,1,170,169,"16900.0%",1,9,8,"800.0%",4.311088118641145e-05,0.00785473363212124,0.007811622750934829,"18119.84%",4.311088118641145e-05,0.0004158388393475951,0.00037272795816118364,"864.58%"
class [[S,181,29,-152,"-83.98%",15,8,-7,"-46.67%",0.007803069494740473,0.0013399251490089175,-0.006463144345731555,"-82.83%",0.0006466632177961717,0.00036963452386452894,-0.0002770286939316428,"-42.84%"
class [Ljava.lang.reflect.AnnotatedElement;,50,66,16,"32.0%",3,4,1,"33.33%",0.0021555440593205724,0.0030494848218823637,0.0008939407625617912,"41.47%",0.00012933264355923435,0.00018481726193226447,5.548461837303012e-05,"42.9%"
class [[[[J,23,0,-23,"-INF%",6,0,-6,"-INF%",0.0009915502672874633,0.0,-0.0009915502672874633,"-INF%",0.0002586652871184687,0.0,-0.0002586652871184687,"-INF%"
class [Ljava.io.Serializable;,23,0,-23,"-INF%",1,0,-1,"-INF%",0.0009915502672874633,0.0,-0.0009915502672874633,"-INF%",4.311088118641145e-05,0.0,-4.311088118641145e-05,"-INF%"
class [[Ljava.util.Collection;,70,0,-70,"-INF%",4,0,-4,"-INF%",0.0030177616830488014,0.0,-0.0030177616830488014,"-INF%",0.0001724435247456458,0.0,-0.0001724435247456458,"-INF%"
class [[[F,103,44,-59,"-57.28%",10,6,-4,"-40.0%",0.00444042076220038,0.002032989881254909,-0.0024074308809454706,"-54.22%",0.0004311088118641145,0.0002772258928983967,-0.0001538829189657178,"-35.69%"
class [[B,28,61,33,"117.86%",6,8,2,"33.33%",0.0012071046732195206,0.002818463244467033,0.0016113585712475126,"133.49%",0.0002586652871184687,0.00036963452386452894,0.00011096923674606024,"42.9%"
class [[[[[[Ljava.lang.String;,18,1,-17,"-94.44%",4,1,-3,"-75.0%",0.0007759958613554061,4.620431548306612e-05,-0.00072979154587234,"-94.05%",0.0001724435247456458,4.620431548306612e-05,-0.00012623920926257967,"-73.21%"
class [[[Ljava.lang.reflect.Type;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%"
class [Ljava.lang.Iterable;,0,140,140,"INF%",0,3,3,"INF%",0.0,0.006468604167629256,0.006468604167629256,"INF%",0.0,0.00013861294644919834,0.00013861294644919834,"INF%"
class [[[[[B,0,1,1,"INF%",0,1,1,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%"
class [[Ljava.lang.CharSequence;,0,242,242,"INF%",0,10,10,"INF%",0.0,0.011181444346902,0.011181444346902,"INF%",0.0,0.0004620431548306612,0.0004620431548306612,"INF%"
class [[[[Ljava.util.Set;,0,28,28,"INF%",0,2,2,"INF%",0.0,0.0012937208335258514,0.0012937208335258514,"INF%",0.0,9.240863096613223e-05,9.240863096613223e-05,"INF%"
class [[[Ljava.lang.Iterable;,0,10,10,"INF%",0,3,3,"INF%",0.0,0.0004620431548306612,0.0004620431548306612,"INF%",0.0,0.00013861294644919834,0.00013861294644919834,"INF%"
class [[[[[Ljava.util.Set;,0,16,16,"INF%",0,2,2,"INF%",0.0,0.0007392690477290579,0.0007392690477290579,"INF%",0.0,9.240863096613223e-05,9.240863096613223e-05,"INF%"
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,0,19,19,"INF%",0,5,5,"INF%",0.0,0.0008778819941782563,0.0008778819941782563,"INF%",0.0,0.0002310215774153306,0.0002310215774153306,"INF%"
class [[[Ljava.lang.CharSequence;,0,69,69,"INF%",0,7,7,"INF%",0.0,0.003188097768331562,0.003188097768331562,"INF%",0.0,0.00032343020838146284,0.00032343020838146284,"INF%"
