Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public static org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures org.apache.lucene.util.LuceneTestCase.replaceMaxFailureRule(org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures)",183,204,21,"11.48%",0.00794857316596447,0.009248764564537335,0.0013001913985728648,"16.36%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]|int[]) throws java.io.IOException",40,31,-9,"-22.5%",0.0017373930417408678,0.0014054495171600852,-0.0003319435245807826,"-19.11%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]|int[]|boolean) throws java.io.IOException",38,25,-13,"-34.21%",0.0016505233896538245,0.0011334270299678106,-0.0005170963596860139,"-31.33%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]) throws java.io.IOException",266,130,-136,"-51.13%",0.011553663727576772,0.005893820555832615,-0.0056598431717441566,"-48.99%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]) throws java.io.IOException",218,299,81,"37.16%",0.00946879207748773,0.013555787278415016,0.0040869952009272865,"43.16%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|int[]) throws java.io.IOException",59,56,-3,"-5.08%",0.00256265473656778,0.0025388765471278957,-2.377818943988426e-05,"-0.93%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]) throws java.io.IOException",53,34,-19,"-35.85%",0.00230204578030665,0.0015414607607562225,-0.0007605850195504275,"-33.04%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|java.lang.String[]) throws java.io.IOException",317,137,-180,"-56.78%",0.013768839855796378,0.006211180124223602,-0.007557659731572776,"-54.89%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]) throws java.io.IOException",110,60,-50,"-45.45%",0.004777830864787387,0.0027202248719227456,-0.0020576059928646413,"-43.07%"
"public static java.util.Random org.apache.lucene.util.LuceneTestCase.random()",1,1,0,"0.0%",4.3434826043521695e-05,4.533708119871243e-05,1.9022551551907345e-06,"4.38%"
