Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public static org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures org.apache.lucene.util.LuceneTestCase.replaceMaxFailureRule(org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures)",411,614,203,"49.39%",0.016832534709423762,0.02729859505601992,0.010466060346596157,"62.18%"
"randoop.operation.UncheckedCast@1b658b63",1,0,-1,"-INF%",4.095507228570259e-05,0.0,-4.095507228570259e-05,"-INF%"
"org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures[][][][4]",1,0,-1,"-INF%",4.095507228570259e-05,0.0,-4.095507228570259e-05,"-INF%"
"public static java.util.Random org.apache.lucene.util.LuceneTestCase.random()",1,1,0,"0.0%",4.095507228570259e-05,4.4460252534234394e-05,3.5051802485318065e-06,"8.56%"
"public static void org.junit.Assert.assertTrue(boolean)",2,2,0,"0.0%",8.191014457140517e-05,8.892050506846879e-05,7.010360497063613e-06,"8.56%"
"public static void org.junit.Assert.assertTrue(java.lang.String|boolean)",28,28,0,"0.0%",0.0011467420239996723,0.001244887070958563,9.814504695889077e-05,"8.56%"
"java.lang.String[][][6]",1,0,-1,"-INF%",4.095507228570259e-05,0.0,-4.095507228570259e-05,"-INF%"
"public static void org.elasticsearch.test.ESTestCase.setProcessors()",1,1,0,"0.0%",4.095507228570259e-05,4.4460252534234394e-05,3.5051802485318065e-06,"8.56%"
"org.elasticsearch.index.analysis.KuromojiAnalysisTests[][][5]",4,1,-3,"-75.0%",0.00016382028914281035,4.4460252534234394e-05,-0.00011936003660857595,"-72.86%"
"java.lang.String[][][2]",2,0,-2,"-INF%",8.191014457140517e-05,0.0,-8.191014457140517e-05,"-INF%"
"public static org.elasticsearch.common.settings.Settings$Builder org.elasticsearch.test.ESTestCase.settings(org.elasticsearch.Version)",1,1,0,"0.0%",4.095507228570259e-05,4.4460252534234394e-05,3.5051802485318065e-06,"8.56%"
"public void org.apache.lucene.util.LuceneTestCase.assertStoredFieldEquals(java.lang.String|org.apache.lucene.index.IndexableField|org.apache.lucene.index.IndexableField)",324,268,-56,"-17.28%",0.013269443420567637,0.011915347679174819,-0.0013540957413928183,"-10.2%"
"public void org.apache.lucene.util.LuceneTestCase.setIndexWriterMaxDocs(int)",6952,3678,-3274,"-47.09%",0.28471966253020436,0.1635248088209141,-0.12119485370929026,"-42.57%"
"randoop.operation.UncheckedCast@14a474bb",1,0,-1,"-INF%",4.095507228570259e-05,0.0,-4.095507228570259e-05,"-INF%"
"public java.nio.file.Path org.elasticsearch.test.ESTestCase.getDataPath(java.lang.String)",327,271,-56,"-17.13%",0.013392308637424745,0.01204872843677752,-0.001343580200647225,"-10.03%"
"public final org.junit.rules.TestRule org.apache.lucene.util.LuceneTestCase.ruleChain",6086,15130,9044,"148.6%",0.24925256993078593,0.6726836208429664,0.4234310509121805,"169.88%"
"randoop.operation.UncheckedCast@32f570c",1,0,-1,"-INF%",4.095507228570259e-05,0.0,-4.095507228570259e-05,"-INF%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newFSDirectory(java.nio.file.Path)",1,1,0,"0.0%",4.095507228570259e-05,4.4460252534234394e-05,3.5051802485318065e-06,"8.56%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newFSDirectory(java.nio.file.Path|org.apache.lucene.store.LockFactory)",1,1,0,"0.0%",4.095507228570259e-05,4.4460252534234394e-05,3.5051802485318065e-06,"8.56%"
"public static java.util.Random org.elasticsearch.test.ESTestCase.getRandom()",1,1,0,"0.0%",4.095507228570259e-05,4.4460252534234394e-05,3.5051802485318065e-06,"8.56%"
"org.elasticsearch.index.analysis.KuromojiAnalysisTests[0]",296,4,-292,"-98.65%",0.012122701396567966,0.00017784101013693757,-0.011944860386431028,"-98.53%"
"public static final java.lang.String org.apache.lucene.util.LuceneTestCase.SYSPROP_MONSTER",1,1,0,"0.0%",4.095507228570259e-05,4.4460252534234394e-05,3.5051802485318065e-06,"8.56%"
"randoop.operation.UncheckedCast@66b7029e",78,0,-78,"-INF%",0.0031944956382848016,0.0,-0.0031944956382848016,"-INF%"
"public static void org.junit.Assert.assertNotSame(java.lang.String|java.lang.Object|java.lang.Object)",4518,1163,-3355,"-74.26%",0.18503501658680427,0.0517072736973146,-0.13332774288948968,"-72.06%"
"public static void org.junit.Assert.assertNotSame(java.lang.Object|java.lang.Object)",2335,1210,-1125,"-48.18%",0.09563009378711554,0.053796905566423615,-0.04183318822069192,"-43.74%"
"public static void org.junit.Assert.assertNull(java.lang.Object)",282,231,-51,"-18.09%",0.011549330384568129,0.010270318335408144,-0.0012790120491599846,"-11.07%"
"public static void org.junit.Assert.assertNull(java.lang.String|java.lang.Object)",301,310,9,"2.99%",0.012327476757996478,0.013782678285612662,0.001455201527616183,"11.8%"
"public static int org.apache.lucene.util.LuceneTestCase.collate(java.text.Collator|java.lang.String|java.lang.String)",158,143,-15,"-9.49%",0.006470901421141009,0.006357816112395519,-0.00011308530874548986,"-1.75%"
"public static void org.junit.Assert.assertEquals(java.lang.String|float|float|float)",314,291,-23,"-7.32%",0.012859892697710611,0.012937933487462208,7.804078975159716e-05,"0.61%"
"public static void org.junit.Assert.assertEquals(java.lang.String|double|double|double)",291,280,-11,"-3.78%",0.011917926035139453,0.01244887070958563,0.0005309446744461779,"4.46%"
"public static void org.junit.Assert.assertEquals(java.lang.String|long|long)",263,257,-6,"-2.28%",0.01077118401113978,0.01142628490129824,0.0006551008901584596,"6.08%"
"public static void org.junit.Assert.assertEquals(double|double|double)",295,249,-46,"-15.59%",0.012081746324282262,0.011070602881024363,-0.0010111434432578982,"-8.37%"
"public static void org.junit.Assert.assertEquals(float|float|float)",325,277,-48,"-14.77%",0.013310398492853339,0.012315489951982927,-0.000994908540870412,"-7.47%"
"randoop.operation.ArrayElementSet@6f57a760",1,0,-1,"-INF%",4.095507228570259e-05,0.0,-4.095507228570259e-05,"-INF%"
"public static void org.junit.Assert.assertEquals(java.lang.Object[]|java.lang.Object[])",712,908,196,"27.53%",0.02916001146742024,0.04036990930108483,0.011209897833664592,"38.44%"
"public static void org.junit.Assert.assertEquals(long|long)",231,208,-23,"-9.96%",0.009460621697997298,0.009247732527120755,-0.0002128891708765429,"-2.25%"
"public static void org.junit.Assert.assertEquals(java.lang.String|java.lang.Object[]|java.lang.Object[])",620,1336,716,"115.48%",0.0253921448171356,0.05939889738573715,0.03400675256860155,"133.93%"
"public static void org.junit.Assert.assertEquals(java.lang.Object|java.lang.Object)",234,190,-44,"-18.8%",0.009583486914854404,0.008447447981504534,-0.0011360389333498703,"-11.85%"
"public static void org.junit.Assert.assertEquals(java.lang.String|java.lang.Object|java.lang.Object)",244,174,-70,"-28.69%",0.00999303763771143,0.007736083940956784,-0.002256953696754646,"-22.59%"
"public static void org.junit.Assert.assertEquals(double|double)",290,273,-17,"-5.86%",0.011876970962853749,0.01213764894184599,0.00026067797899224053,"2.19%"
"public static void org.junit.Assert.assertEquals(java.lang.String|double|double)",301,261,-40,"-13.29%",0.012327476757996478,0.011604125911435177,-0.0007233508465613013,"-5.87%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][][][5]",12,0,-12,"-INF%",0.000491460867428431,0.0,-0.000491460867428431,"-INF%"
"randoop.operation.UncheckedCast@3af16ec8",5,0,-5,"-INF%",0.0002047753614285129,0.0,-0.0002047753614285129,"-INF%"
"public static java.lang.String org.elasticsearch.test.ESTestCase.randomUnicodeOfCodepointLengthBetween(int|int)",218,223,5,"2.29%",0.008928205758283164,0.00991463631513427,0.0009864305568511068,"11.05%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][][][1]",3,0,-3,"-INF%",0.00012286521685710776,0.0,-0.00012286521685710776,"-INF%"
"randoop.operation.UncheckedCast@67cc2bf1",1,0,-1,"-INF%",4.095507228570259e-05,0.0,-4.095507228570259e-05,"-INF%"
"public static boolean org.elasticsearch.test.ESTestCase.frequently()",1,1,0,"0.0%",4.095507228570259e-05,4.4460252534234394e-05,3.5051802485318065e-06,"8.56%"
"public void org.apache.lucene.util.LuceneTestCase.setUp() throws java.lang.Exception",6584,4520,-2064,"-31.35%",0.2696481959290658,0.20096034145473946,-0.06868785447432635,"-25.47%"
"randoop.operation.UncheckedCast@2b444705",43,0,-43,"-INF%",0.001761068108285211,0.0,-0.001761068108285211,"-INF%"
"public static boolean org.apache.lucene.util.LuceneTestCase.usually(java.util.Random)",1,1,0,"0.0%",4.095507228570259e-05,4.4460252534234394e-05,3.5051802485318065e-06,"8.56%"
"public static boolean org.apache.lucene.util.LuceneTestCase.usually()",1,1,0,"0.0%",4.095507228570259e-05,4.4460252534234394e-05,3.5051802485318065e-06,"8.56%"
