Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public static org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures org.apache.lucene.util.LuceneTestCase.replaceMaxFailureRule(org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures)",570,358,-212,"-37.19%",0.02445722131639921,0.015461023537033039,-0.008996197779366171,"-36.78%"
"org.apache.lucene.search.QueryCachingPolicy[][6]",1,0,-1,"-INF%",4.290740581824423e-05,0.0,-4.290740581824423e-05,"-INF%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]|int[]|boolean) throws java.io.IOException",14,15,1,"7.14%",0.0006007036814554192,0.0006478082487583676,4.7104567302948394e-05,"7.84%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]) throws java.io.IOException",63,86,23,"36.51%",0.0027031665665493863,0.0037141006262146406,0.0010109340596652543,"37.4%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]) throws java.io.IOException",31,27,-4,"-12.9%",0.0013301295803655711,0.0011660548477650616,-0.0001640747326005095,"-12.34%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|int[]) throws java.io.IOException",32,38,6,"18.75%",0.0013730369861838154,0.0016411142301878644,0.000268077244004049,"19.52%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]|int[]) throws java.io.IOException",12,10,-2,"-16.67%",0.0005148888698189308,0.0004318721658389117,-8.301670398001907e-05,"-16.12%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]) throws java.io.IOException",207,211,4,"1.93%",0.008881833004376555,0.009112502699201037,0.000230669694824482,"2.6%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]) throws java.io.IOException",288,267,-21,"-7.29%",0.012357332875654338,0.011530986827898942,-0.0008263460477553955,"-6.69%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|java.lang.String[]) throws java.io.IOException",332,314,-18,"-5.42%",0.014245258731657084,0.013560786007341827,-0.0006844727243152573,"-4.8%"
