Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public static org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures org.apache.lucene.util.LuceneTestCase.replaceMaxFailureRule(org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures)",565,358,-207,"-36.64%",0.024345053429851774,0.015736955470570135,-0.008608097959281639,"-35.36%"
"org.apache.lucene.search.QueryCachingPolicy[][6]",1,0,-1,"-INF%",4.3088590141330577e-05,0.0,-4.3088590141330577e-05,"-INF%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]|int[]|boolean) throws java.io.IOException",14,15,1,"7.14%",0.000603240261978628,0.0006593696426216537,5.61293806430257e-05,"9.3%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]) throws java.io.IOException",63,85,22,"34.92%",0.0027145811789038264,0.0037364279748560375,0.0010218467959522111,"37.64%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]) throws java.io.IOException",31,27,-4,"-12.9%",0.0013357462943812477,0.0011868653567189767,-0.00014888093766227107,"-11.15%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|int[]) throws java.io.IOException",32,38,6,"18.75%",0.0013788348845225785,0.0016704030946415227,0.00029156821011894424,"21.15%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]|int[]|java.lang.String[]|int[]|int[]) throws java.io.IOException",12,10,-2,"-16.67%",0.000517063081695967,0.00043957976174776914,-7.748331994819781e-05,"-14.99%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]) throws java.io.IOException",207,207,0,"0.0%",0.008919338159255429,0.00909930106817882,0.00017996290892339194,"2.02%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|int[]) throws java.io.IOException",288,261,-27,"-9.38%",0.012409513960703205,0.011473031781616775,-0.0009364821790864303,"-7.55%"
"public static void org.apache.lucene.analysis.BaseTokenStreamTestCase.assertAnalyzesTo(org.apache.lucene.analysis.Analyzer|java.lang.String|java.lang.String[]|java.lang.String[]) throws java.io.IOException",332,311,-21,"-6.33%",0.014305411926921752,0.01367093059035562,-0.0006344813365661318,"-4.44%"
"randoop.operation.UncheckedCast@6d321536",16,0,-16,"-INF%",0.0006894174422612892,0.0,-0.0006894174422612892,"-INF%"
"org.apache.lucene.search.QueryCachingPolicy[][2]",70,0,-70,"-INF%",0.0030162013098931403,0.0,-0.0030162013098931403,"-INF%"
"public static java.util.Random org.apache.lucene.util.LuceneTestCase.random()",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
"public static void org.junit.Assert.assertTrue(java.lang.String|boolean)",28,28,0,"0.0%",0.001206480523957256,0.0012308233328937536,2.4342808936497545e-05,"2.02%"
"public static void org.junit.Assert.assertTrue(boolean)",2,2,0,"0.0%",8.617718028266115e-05,8.791595234955383e-05,1.7387720668926798e-06,"2.02%"
"public void org.apache.lucene.util.LuceneTestCase.assertStoredFieldEquals(java.lang.String|org.apache.lucene.index.IndexableField|org.apache.lucene.index.IndexableField)",336,334,-2,"-0.6%",0.014477766287487074,0.014681964042375489,0.00020419775488841538,"1.41%"
"public void org.apache.lucene.util.LuceneTestCase.setIndexWriterMaxDocs(int)",7615,7272,-343,"-4.5%",0.32811961392623235,0.3196624027429777,-0.008457211183254654,"-2.58%"
"public final org.junit.rules.TestRule org.apache.lucene.util.LuceneTestCase.ruleChain",11793,9151,-2642,"-22.4%",0.5081437435367114,0.40225943997538355,-0.10588430356132789,"-20.84%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newFSDirectory(java.nio.file.Path)",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newFSDirectory(java.nio.file.Path|org.apache.lucene.store.LockFactory)",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
"public static final java.lang.String org.apache.lucene.util.LuceneTestCase.SYSPROP_MONSTER",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
"public static void org.junit.Assert.assertNotSame(java.lang.String|java.lang.Object|java.lang.Object)",4568,2950,-1618,"-35.42%",0.19682867976559806,0.1296760297155919,-0.06715265005000617,"-34.12%"
"public static void org.junit.Assert.assertNotSame(java.lang.Object|java.lang.Object)",6980,6308,-672,"-9.63%",0.3007583591864874,0.27728691371049274,-0.023471445475994668,"-7.8%"
"public static void org.junit.Assert.assertNull(java.lang.String|java.lang.Object)",345,357,12,"3.48%",0.01486556359875905,0.015692997494395358,0.0008274338956363089,"5.57%"
"public static void org.junit.Assert.assertNull(java.lang.Object)",320,338,18,"5.62%",0.013788348845225784,0.014857795947074596,0.0010694471018488118,"7.76%"
"public static int org.apache.lucene.util.LuceneTestCase.collate(java.text.Collator|java.lang.String|java.lang.String)",156,153,-3,"-1.92%",0.00672182006204757,0.006725570354740868,3.750292693297831e-06,"0.06%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][][3]",4,0,-4,"-INF%",0.0001723543605653223,0.0,-0.0001723543605653223,"-INF%"
"org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures[6]",18,6,-12,"-66.67%",0.0007755946225439503,0.00026374785704866147,-0.0005118467654952888,"-65.99%"
"org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures[5]",79,52,-27,"-34.18%",0.0034039986211651155,0.0022858147610883995,-0.001118183860076716,"-32.85%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][][5]",9,0,-9,"-INF%",0.00038779731127197516,0.0,-0.00038779731127197516,"-INF%"
"public static void org.junit.Assert.assertEquals(double|double|double)",348,338,-10,"-2.87%",0.01499482936918304,0.014857795947074596,-0.00013703342210844363,"-0.91%"
"public static void org.junit.Assert.assertEquals(java.lang.String|double|double|double)",343,353,10,"2.92%",0.014779386418476387,0.01551716558969625,0.0007377791712198621,"4.99%"
"public static void org.junit.Assert.assertEquals(java.lang.String|float|float|float)",327,355,28,"8.56%",0.014089968976215098,0.015605081542045804,0.001515112565830706,"10.75%"
"public static void org.junit.Assert.assertEquals(float|float|float)",353,352,-1,"-0.28%",0.015210272319889693,0.015473207613521474,0.00026293529363178095,"1.73%"
"public static void org.junit.Assert.assertEquals(java.lang.Object|java.lang.Object)",237,200,-37,"-15.61%",0.010211995863495346,0.008791595234955383,-0.0014204006285399636,"-13.91%"
"public static void org.junit.Assert.assertEquals(double|double)",312,305,-7,"-2.24%",0.01344364012409514,0.013407182733306959,-3.6457390788181485e-05,"-0.27%"
"public static void org.junit.Assert.assertEquals(java.lang.String|java.lang.Object|java.lang.Object)",245,207,-38,"-15.51%",0.010556704584625992,0.00909930106817882,-0.001457403516447171,"-13.81%"
"public static void org.junit.Assert.assertEquals(java.lang.String|long|long)",389,358,-31,"-7.97%",0.016761461564977594,0.015736955470570135,-0.001024506094407459,"-6.11%"
"public static void org.junit.Assert.assertEquals(long|long)",262,257,-5,"-1.91%",0.011289210617028611,0.011297199876917666,7.989259889054634e-06,"0.07%"
"public static void org.junit.Assert.assertEquals(java.lang.Object[]|java.lang.Object[])",1506,407,-1099,"-72.97%",0.06489141675284385,0.017890896303134205,-0.04700052044970965,"-72.43%"
"public static void org.junit.Assert.assertEquals(java.lang.String|double|double)",324,343,19,"5.86%",0.013960703205791106,0.015077585827948482,0.0011168826221573756,"8.0%"
"public static void org.junit.Assert.assertEquals(java.lang.String|java.lang.Object[]|java.lang.Object[])",811,979,168,"20.72%",0.0349448466046191,0.0430348586751066,0.008090012070487498,"23.15%"
"public void org.apache.lucene.util.LuceneTestCase.setUp() throws java.lang.Exception",2765,3363,598,"21.63%",0.11913995174077904,0.14783067387577475,0.02869072213499571,"24.08%"
"public static boolean org.apache.lucene.util.LuceneTestCase.usually()",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
"public static boolean org.apache.lucene.util.LuceneTestCase.usually(java.util.Random)",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
"org.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests[][2]",8,0,-8,"-INF%",0.0003447087211306446,0.0,-0.0003447087211306446,"-INF%"
"org.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests[][4]",108,0,-108,"-INF%",0.004653567735263702,0.0,-0.004653567735263702,"-INF%"
"public static void org.apache.lucene.util.LuceneTestCase.setupSpins()",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
"byte[][][][][0]",4,3,-1,"-25.0%",0.0001723543605653223,0.00013187392852433074,-4.048043204099157e-05,"-23.49%"
"int[2]",258,25,-233,"-90.31%",0.011116856256463288,0.0010989494043694228,-0.010017906852093864,"-90.11%"
"int[3]",54,109,55,"101.85%",0.002326783867631851,0.004791419403050684,0.0024646355354188327,"105.92%"
"int[4]",30,24,-6,"-20.0%",0.0012926577042399173,0.0010549914281946459,-0.00023766627604527137,"-18.39%"
"int[5]",17,112,95,"558.82%",0.0007325060324026198,0.0049232933315750144,0.004190787299172395,"572.12%"
"int[0]",24801,31524,6723,"27.11%",1.0686401240951395,1.3857312409336675,0.317091116838528,"29.67%"
"float[][0]",16,0,-16,"-INF%",0.0006894174422612892,0.0,-0.0006894174422612892,"-INF%"
"int[1]",27,25,-2,"-7.41%",0.0011633919338159256,0.0010989494043694228,-6.444252944650276e-05,"-5.54%"
"public java.lang.String org.apache.lucene.util.LuceneTestCase.getTestName()",11231,2901,-8330,"-74.17%",0.4839279558772837,0.12752208888302782,-0.3564058669942559,"-73.65%"
"int[6]",55,23,-32,"-58.18%",0.0023698724577731816,0.001011033452019869,-0.0013588390057533127,"-57.34%"
"public static final boolean org.apache.lucene.util.LuceneTestCase.assertsAreEnabled",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
"public static final java.lang.String org.apache.lucene.util.LuceneTestCase.DEFAULT_LINE_DOCS_FILE",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
"public static org.apache.lucene.store.MockDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newMockDirectory()",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
"public static org.apache.lucene.store.MockDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newMockDirectory(java.util.Random|org.apache.lucene.store.LockFactory)",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
"public static org.apache.lucene.store.MockDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newMockDirectory(java.util.Random)",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
"java.lang.reflect.GenericDeclaration[2]",88,0,-88,"-INF%",0.003791795932437091,0.0,-0.003791795932437091,"-INF%"
"int[][][2]",8,0,-8,"-INF%",0.0003447087211306446,0.0,-0.0003447087211306446,"-INF%"
"int[][][1]",64,93,29,"45.31%",0.002757669769045157,0.004088091784254253,0.001330422015209096,"48.24%"
"double[][][6]",7,0,-7,"-INF%",0.000301620130989314,0.0,-0.000301620130989314,"-INF%"
"java.lang.reflect.Type[1]",1,0,-1,"-INF%",4.3088590141330577e-05,0.0,-4.3088590141330577e-05,"-INF%"
"double[][][0]",4,0,-4,"-INF%",0.0001723543605653223,0.0,-0.0001723543605653223,"-INF%"
"public static java.util.TimeZone org.apache.lucene.util.LuceneTestCase.randomTimeZone(java.util.Random)",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
"java.lang.reflect.Type[2]",38,0,-38,"-INF%",0.0016373664253705618,0.0,-0.0016373664253705618,"-INF%"
"int[][][5]",27,0,-27,"-INF%",0.0011633919338159256,0.0,-0.0011633919338159256,"-INF%"
"public void org.apache.lucene.util.LuceneTestCase.assertTermsEnumEquals(java.lang.String|org.apache.lucene.index.IndexReader|org.apache.lucene.index.TermsEnum|org.apache.lucene.index.TermsEnum|boolean) throws java.io.IOException",369,359,-10,"-2.71%",0.015899689762150983,0.015780913446744912,-0.00011877631540607031,"-0.75%"
"int[][][4]",13,0,-13,"-INF%",0.0005601516718372974,0.0,-0.0005601516718372974,"-INF%"
"byte[][6]",8,69,61,"762.5%",0.0003447087211306446,0.003033100356059607,0.0026883916349289623,"779.9%"
"public static final java.lang.String org.apache.lucene.util.LuceneTestCase.TEST_POSTINGSFORMAT",1,1,0,"0.0%",4.3088590141330577e-05,4.3957976174776917e-05,8.693860334463399e-07,"2.02%"
