Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public static org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures org.apache.lucene.util.LuceneTestCase.replaceMaxFailureRule(org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures)",411,693,282,"68.61%",0.016954746091332865,0.030497733573911896,0.013542987482579032,"79.88%"
"public static java.util.Random org.apache.lucene.util.LuceneTestCase.random()",1,1,0,"0.0%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
"long[][][][][1]",2,1,-1,"-50.0%",8.250484715977063e-05,4.400827355542842e-05,-3.849657360434221e-05,"-46.66%"
"public static void org.junit.Assert.assertTrue(boolean)",2,2,0,"0.0%",8.250484715977063e-05,8.801654711085684e-05,5.511699951086209e-06,"6.68%"
"public static void org.junit.Assert.assertTrue(java.lang.String|boolean)",28,28,0,"0.0%",0.001155067860236789,0.0012322316595519958,7.716379931520679e-05,"6.68%"
"public static void org.elasticsearch.test.ESTestCase.setProcessors()",1,1,0,"0.0%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
"public static org.elasticsearch.common.settings.Settings$Builder org.elasticsearch.test.ESTestCase.settings(org.elasticsearch.Version)",1,1,0,"0.0%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
"public void org.apache.lucene.util.LuceneTestCase.assertStoredFieldEquals(java.lang.String|org.apache.lucene.index.IndexableField|org.apache.lucene.index.IndexableField)",320,290,-30,"-9.38%",0.013200775545563303,0.012762399331074242,-0.00043837621448906093,"-3.32%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][][][][0]",1,0,-1,"-INF%",4.1252423579885316e-05,0.0,-4.1252423579885316e-05,"-INF%"
"org.apache.lucene.store.MockDirectoryWrapper$Throttling[][][][][2]",12,0,-12,"-INF%",0.0004950290829586238,0.0,-0.0004950290829586238,"-INF%"
"public void org.apache.lucene.util.LuceneTestCase.setIndexWriterMaxDocs(int)",6897,5570,-1327,"-19.24%",0.28451796543046903,0.2451260837037363,-0.03939188172673272,"-13.85%"
"public java.nio.file.Path org.elasticsearch.test.ESTestCase.getDataPath(java.lang.String)",326,269,-57,"-17.48%",0.013448290087042614,0.011838225586410246,-0.0016100645006323685,"-11.97%"
"public final org.junit.rules.TestRule org.apache.lucene.util.LuceneTestCase.ruleChain",6043,6843,800,"13.24%",0.24928839569324698,0.3011486159397967,0.05186022024654971,"20.8%"
"randoop.operation.UncheckedCast@c2d9408",1,0,-1,"-INF%",4.1252423579885316e-05,0.0,-4.1252423579885316e-05,"-INF%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newFSDirectory(java.nio.file.Path)",1,1,0,"0.0%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
"public static org.apache.lucene.store.BaseDirectoryWrapper org.apache.lucene.util.LuceneTestCase.newFSDirectory(java.nio.file.Path|org.apache.lucene.store.LockFactory)",1,1,0,"0.0%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
"public static java.util.Random org.elasticsearch.test.ESTestCase.getRandom()",1,1,0,"0.0%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
"public static final java.lang.String org.apache.lucene.util.LuceneTestCase.SYSPROP_MONSTER",1,1,0,"0.0%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
"public static void org.junit.Assert.assertNotSame(java.lang.String|java.lang.Object|java.lang.Object)",4481,5024,543,"12.12%",0.18485211006146612,0.22109756634247238,0.036245456281006255,"19.61%"
"public static void org.junit.Assert.assertNotSame(java.lang.Object|java.lang.Object)",2324,3009,685,"29.48%",0.09587063239965347,0.13242089512828412,0.03655026272863064,"38.12%"
"public static void org.junit.Assert.assertNull(java.lang.Object)",281,245,-36,"-12.81%",0.011591931025947775,0.010782027021079964,-0.0008099040048678112,"-6.99%"
"public static void org.junit.Assert.assertNull(java.lang.String|java.lang.Object)",297,271,-26,"-8.75%",0.01225196980322594,0.011926242133521102,-0.0003257276697048381,"-2.66%"
"public static int org.apache.lucene.util.LuceneTestCase.collate(java.text.Collator|java.lang.String|java.lang.String)",158,136,-22,"-13.92%",0.00651788292562188,0.005985125203538265,-0.0005327577220836151,"-8.17%"
"org.junit.rules.RuleChain[][][5]",1,0,-1,"-INF%",4.1252423579885316e-05,0.0,-4.1252423579885316e-05,"-INF%"
"public static void org.junit.Assert.assertEquals(java.lang.String|double|double|double)",289,282,-7,"-2.42%",0.011921950414586857,0.012410333142630814,0.0004883827280439575,"4.1%"
"public static void org.junit.Assert.assertEquals(java.lang.String|long|long)",259,275,16,"6.18%",0.010684377707190298,0.012102275227742815,0.0014178975205525173,"13.27%"
"public static void org.junit.Assert.assertEquals(java.lang.String|java.lang.Object|java.lang.Object)",243,180,-63,"-25.93%",0.010024338929912132,0.007921489239977115,-0.0021028496899350175,"-20.98%"
"public static void org.junit.Assert.assertEquals(double|double|double)",294,257,-37,"-12.59%",0.012128212532486284,0.011310126303745104,-0.0008180862287411796,"-6.75%"
"public static void org.junit.Assert.assertEquals(java.lang.String|float|float|float)",312,278,-34,"-10.9%",0.012870756156924219,0.012234300048409101,-0.0006364561085151176,"-4.94%"
"public static void org.junit.Assert.assertEquals(float|float|float)",324,285,-39,"-12.04%",0.013365785239882843,0.0125423579632971,-0.000823427276585742,"-6.16%"
"public static void org.junit.Assert.assertEquals(java.lang.Object[]|java.lang.Object[])",696,1565,869,"124.86%",0.028711686811600183,0.06887294811424548,0.040161261302645294,"139.88%"
"public static void org.junit.Assert.assertEquals(long|long)",231,214,-17,"-7.36%",0.009529309846953509,0.009417770540861682,-0.00011153930609182627,"-1.17%"
"public static void org.junit.Assert.assertEquals(java.lang.String|double|double)",299,270,-29,"-9.7%",0.01233447465038571,0.011882233859965674,-0.0004522407904200363,"-3.67%"
"public static void org.junit.Assert.assertEquals(java.lang.String|java.lang.Object[]|java.lang.Object[])",610,7556,6946,"1138.69%",0.025163978383730044,0.33252651498481717,0.30736253660108714,"1221.44%"
"public static void org.junit.Assert.assertEquals(java.lang.Object|java.lang.Object)",233,197,-36,"-15.45%",0.009611814694113279,0.0086696298904194,-0.0009421848036938792,"-9.8%"
"public static void org.junit.Assert.assertEquals(double|double)",289,255,-34,"-11.76%",0.011921950414586857,0.011222109756634248,-0.0006998406579526092,"-5.87%"
"org.junit.rules.RuleChain[][][0]",2,1,-1,"-50.0%",8.250484715977063e-05,4.400827355542842e-05,-3.849657360434221e-05,"-46.66%"
