Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class java.lang.String,85,42,-43,"-50.59%",11,12,1,"9.09%",0.03761061946902655,0.019038984587488667,-0.018571634881537884,"-49.38%",0.0048672566371681415,0.005439709882139619,0.0005724532449714777,"11.76%"
class [Ljava.lang.annotation.Annotation;,23,20,-3,"-13.04%",1,1,0,"0.0%",0.010176991150442478,0.009066183136899365,-0.0011108080135431124,"-10.91%",0.0004424778761061947,0.00045330915684496827,1.0831280738773583e-05,"2.45%"
class java.util.LinkedHashSet,47,2,-45,"-95.74%",1,2,1,"100.0%",0.02079646017699115,0.0009066183136899365,-0.019889841863301214,"-95.64%",0.0004424778761061947,0.0009066183136899365,0.00046414043758374185,"104.9%"
class com.github.kongchen.swagger.docgen.LogAdapter,27,26,-1,"-3.7%",27,26,-1,"-3.7%",0.011946902654867256,0.011786038077969175,-0.00016086457689808153,"-1.35%",0.011946902654867256,0.011786038077969175,-0.00016086457689808153,"-1.35%"
class com.github.kongchen.swagger.docgen.reader.SerializedObjectSupporter,2321,2373,52,"2.24%",1,1,0,"0.0%",1.0269911504424778,1.0757026291931098,0.048711478750631976,"4.74%",0.0004424778761061947,0.00045330915684496827,1.0831280738773583e-05,"2.45%"
class [Ljava.lang.reflect.Method;,17,11,-6,"-35.29%",1,1,0,"0.0%",0.00752212389380531,0.004986400725294651,-0.0025357231685106587,"-33.71%",0.0004424778761061947,0.00045330915684496827,1.0831280738773583e-05,"2.45%"
class java.util.HashMap,18,13,-5,"-27.78%",1,1,0,"0.0%",0.007964601769911504,0.0058930190389845875,-0.002071582730926917,"-26.01%",0.0004424778761061947,0.00045330915684496827,1.0831280738773583e-05,"2.45%"
class java.util.HashSet,33,24,-9,"-27.27%",1,1,0,"0.0%",0.014601769911504425,0.010879419764279238,-0.003722350147225186,"-25.49%",0.0004424778761061947,0.00045330915684496827,1.0831280738773583e-05,"2.45%"
class [Lio.swagger.annotations.ResponseHeader;,3,5,2,"66.67%",2,1,-1,"-50.0%",0.001327433628318584,0.0022665457842248413,0.0009391121559062573,"70.75%",0.0008849557522123894,0.00045330915684496827,-0.0004316465953674211,"-48.78%"
class [Lio.swagger.models.parameters.Parameter;,4,1,-3,"-75.0%",1,1,0,"0.0%",0.0017699115044247787,0.00045330915684496827,-0.0013166023475798105,"-74.39%",0.0004424778761061947,0.00045330915684496827,1.0831280738773583e-05,"2.45%"
class [Ljava.lang.String;,100,94,-6,"-6.0%",15,8,-7,"-46.67%",0.04424778761061947,0.04261106074342702,-0.0016367268671924479,"-3.7%",0.00663716814159292,0.003626473254759746,-0.003010694886833174,"-45.36%"
class com.github.kongchen.swagger.docgen.reader.SpringMvcApiReader,9500,9958,458,"4.82%",9365,9958,593,"6.33%",4.20353982300885,4.514052583862194,0.310512760853344,"7.39%",4.143805309734513,4.514052583862194,0.37024727412768055,"8.93%"
class com.github.kongchen.swagger.docgen.reader.JaxrsReader,4935,4628,-307,"-6.22%",4935,4628,-307,"-6.22%",2.183628318584071,2.097914777878513,-0.08571354070555781,"-3.93%",2.183628318584071,2.097914777878513,-0.08571354070555781,"-3.93%"
class io.swagger.models.Swagger,25,26,1,"4.0%",8,12,4,"50.0%",0.011061946902654867,0.011786038077969175,0.0007240911753143078,"6.55%",0.0035398230088495575,0.005439709882139619,0.0018998868732900617,"53.67%"
class [Lio.swagger.models.SecurityRequirement;,24,32,8,"33.33%",1,1,0,"0.0%",0.010619469026548672,0.014505893019038985,0.003886423992490312,"36.6%",0.0004424778761061947,0.00045330915684496827,1.0831280738773583e-05,"2.45%"
class java.util.ArrayList,123,95,-28,"-22.76%",2,2,0,"0.0%",0.05442477876106195,0.04306436990027199,-0.011360408860789963,"-20.87%",0.0008849557522123894,0.0009066183136899365,2.1662561477547165e-05,"2.45%"
class java.lang.Boolean,204,86,-118,"-57.84%",2,2,0,"0.0%",0.09026548672566372,0.038984587488667274,-0.05128089923699644,"-56.81%",0.0008849557522123894,0.0009066183136899365,2.1662561477547165e-05,"2.45%"
class java.lang.Class,21,23,2,"9.52%",3,4,1,"33.33%",0.009292035398230088,0.01042611060743427,0.0011340752092041818,"12.2%",0.001327433628318584,0.001813236627379873,0.000485802999061289,"36.6%"
class [Ljava.lang.reflect.Type;,82,6,-76,"-92.68%",2,3,1,"50.0%",0.036283185840707964,0.0027198549410698096,-0.03356333089963816,"-92.5%",0.0008849557522123894,0.0013599274705349048,0.00047497171832251543,"53.67%"
