Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.setTypesToSkip(java.util.List)",35463,47521,12058,"34.0%",6.575746337845355,8.546942446043165,1.9711961081978098,"29.98%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.setTypesToSkip(java.util.Set)",15489,13703,-1786,"-11.53%",2.872056369367699,2.464568345323741,-0.4074880240439578,"-14.19%"
"public static boolean java.util.Collections.addAll(java.util.Collection|java.lang.Object[])",20848,35912,15064,"72.26%",3.865751900611904,6.458992805755396,2.593240905143492,"67.08%"
"java.util.ArrayList()",18990,32826,13836,"72.86%",3.521231225662896,5.903956834532374,2.3827256088694777,"67.67%"
"public java.util.Set com.github.kongchen.swagger.docgen.reader.AbstractReader.getTypesToSkip()",101638,36021,-65617,"-64.56%",18.8462822176896,6.478597122302158,-12.36768509538744,"-65.62%"
"com.github.kongchen.swagger.docgen.reader.SpringMvcApiReader(io.swagger.models.Swagger| com.github.kongchen.swagger.docgen.LogAdapter)",51685,55886,4201,"8.13%",9.583719636565919,10.051438848920863,0.46771921235494496,"4.88%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.addTypeToSkippedTypes(java.lang.reflect.Type)",9178,23785,14607,"159.15%",1.701835712961246,4.277877697841727,2.5760419848804808,"151.37%"
"public io.swagger.models.Swagger com.github.kongchen.swagger.docgen.reader.SpringMvcApiReader.read(com.github.kongchen.swagger.docgen.spring.SpringResource)",2006,2007,1,"0.05%",0.37196365659187836,0.36097122302158274,-0.010992433570295612,"-2.96%"
"public final native java.lang.Class java.lang.Object.getClass()",18547,26183,7636,"41.17%",3.4390877062859264,4.709172661870504,1.2700849555845775,"36.93%"
"java.lang.Object()",12,727,715,"5958.33%",0.0022251066196921935,0.13075539568345323,0.12853028906376104,"5776.37%"
"java.lang.reflect.Type[0]",12159,32826,20667,"169.97%",2.2545892824031153,5.903956834532374,3.6493675521292586,"161.86%"
"java.lang.reflect.Type[1]",6831,2095,-4736,"-69.33%",1.2666419432597813,0.3767985611510791,-0.8898433821087022,"-70.25%"
"java.lang.reflect.Type[2]",1858,0,-1858,"-INF%",0.34452067494900795,0.0,-0.34452067494900795,"-INF%"
"java.util.LinkedHashSet()",1858,3086,1228,"66.09%",0.34452067494900795,0.5550359712230216,0.21051529627401366,"61.1%"
"java.lang.reflect.Type[3]",0,991,991,"INF%",0.0,0.17823741007194244,0.17823741007194244,"INF%"
